,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb3,context,group
302,Fvb3,15050001,15100000,50000,*,12427,182246,-0.00308099406189967,CHH,AK_FK
303,Fvb3,15100001,15150000,50000,*,8746,188951,-0.00142385266425634,CHH,AK_FK
304,Fvb3,15150001,15200000,50000,*,7258,164817,0.00284156366642285,CHH,AK_FK
305,Fvb3,15200001,15250000,50000,*,12781,199192,0.0021165639178637,CHH,AK_FK
306,Fvb3,15250001,15300000,50000,*,7647,202428,0.0010811890904691,CHH,AK_FK
307,Fvb3,15300001,15350000,50000,*,10825,229830,0.00418643962199572,CHH,AK_FK
308,Fvb3,15350001,15400000,50000,*,6737,149886,-0.0101087055107889,CHH,AK_FK
309,Fvb3,15400001,15450000,50000,*,8343,135516,-0.00627526231144754,CHH,AK_FK
310,Fvb3,15450001,15500000,50000,*,6071,172226,-0.00596881022909064,CHH,AK_FK
311,Fvb3,15500001,15550000,50000,*,6334,251109,0.00481622156117431,CHH,AK_FK
312,Fvb3,15550001,15600000,50000,*,13897,181545,-0.0105205762398879,CHH,AK_FK
313,Fvb3,15600001,15650000,50000,*,13562,165439,0.00739275802037115,CHH,AK_FK
314,Fvb3,15650001,15700000,50000,*,9588,234263,0.00461395199091309,CHH,AK_FK
315,Fvb3,15700001,15750000,50000,*,4184,269788,0.0037723742700933,CHH,AK_FK
316,Fvb3,15750001,15800000,50000,*,14872,189891,0.00530771321516203,CHH,AK_FK
317,Fvb3,15800001,15850000,50000,*,12107,170074,-0.00211556717712767,CHH,AK_FK
318,Fvb3,15850001,15900000,50000,*,10282,122180,-0.00708051167574526,CHH,AK_FK
319,Fvb3,15900001,15950000,50000,*,11872,132339,0.00758311936137657,CHH,AK_FK
320,Fvb3,15950001,16000000,50000,*,6780,167520,-0.00135392134826346,CHH,AK_FK
321,Fvb3,16000001,16050000,50000,*,8230,233364,-0.00330148780097801,CHH,AK_FK
322,Fvb3,16050001,16100000,50000,*,15756,170404,0.00197609191536492,CHH,AK_FK
323,Fvb3,16100001,16150000,50000,*,6319,232176,0.0044384717579403,CHH,AK_FK
324,Fvb3,16150001,16200000,50000,*,11256,210386,0.00652404805505304,CHH,AK_FK
325,Fvb3,16200001,16250000,50000,*,10906,189408,0.004169870148482,CHH,AK_FK
326,Fvb3,16250001,16300000,50000,*,6545,229864,0.00585308028614319,CHH,AK_FK
327,Fvb3,16300001,16350000,50000,*,15406,225169,-0.00140305620250143,CHH,AK_FK
328,Fvb3,16350001,16400000,50000,*,9669,235513,0.00322693046562421,CHH,AK_FK
329,Fvb3,16400001,16450000,50000,*,13514,220338,0.0114088322083904,CHH,AK_FK
330,Fvb3,16450001,16500000,50000,*,10694,250104,0.00774046266026243,CHH,AK_FK
331,Fvb3,16500001,16550000,50000,*,15460,174200,-0.0145665440446417,CHH,AK_FK
332,Fvb3,16550001,16600000,50000,*,13401,232510,0.00722091173175035,CHH,AK_FK
333,Fvb3,16600001,16650000,50000,*,6114,194407,0.00170733297412071,CHH,AK_FK
334,Fvb3,16650001,16700000,50000,*,13471,223012,0.00850123784996083,CHH,AK_FK
335,Fvb3,16700001,16750000,50000,*,10173,219727,0.0044344064966015,CHH,AK_FK
336,Fvb3,16750001,16800000,50000,*,13659,202262,0.000403023092053006,CHH,AK_FK
337,Fvb3,16800001,16850000,50000,*,16714,215758,0.0167567852954274,CHH,AK_FK
338,Fvb3,16850001,16900000,50000,*,14826,197896,-0.00569148292033662,CHH,AK_FK
339,Fvb3,16900001,16950000,50000,*,14908,178057,0.0113535299364947,CHH,AK_FK
340,Fvb3,16950001,17000000,50000,*,9422,209233,0.00328445774415732,CHH,AK_FK
341,Fvb3,17000001,17050000,50000,*,8545,234432,0.00390213611429779,CHH,AK_FK
342,Fvb3,17050001,17100000,50000,*,9410,263513,0.00322265904165978,CHH,AK_FK
343,Fvb3,17100001,17150000,50000,*,12103,215596,0.00418078909460247,CHH,AK_FK
344,Fvb3,17150001,17200000,50000,*,11329,239950,0.00476465904133139,CHH,AK_FK
345,Fvb3,17200001,17250000,50000,*,12831,203842,0.000913839013092776,CHH,AK_FK
346,Fvb3,17250001,17300000,50000,*,11456,224662,-0.00689355453027075,CHH,AK_FK
347,Fvb3,17300001,17350000,50000,*,16275,160694,-0.000669403634979984,CHH,AK_FK
348,Fvb3,17350001,17400000,50000,*,7470,78402,0.00872119338794647,CHH,AK_FK
349,Fvb3,17400001,17450000,50000,*,12765,219960,-0.00358127530055251,CHH,AK_FK
350,Fvb3,17450001,17500000,50000,*,11800,213758,-0.00121157019687965,CHH,AK_FK
351,Fvb3,17500001,17550000,50000,*,9905,208673,0.00685449552432571,CHH,AK_FK
352,Fvb3,17550001,17600000,50000,*,16049,189949,0.00784089641704605,CHH,AK_FK
353,Fvb3,17600001,17650000,50000,*,7938,233782,0.00311565653889339,CHH,AK_FK
354,Fvb3,17650001,17700000,50000,*,9378,225043,0.00305332254156111,CHH,AK_FK
355,Fvb3,17700001,17750000,50000,*,11244,232154,0.00341280237323244,CHH,AK_FK
356,Fvb3,17750001,17800000,50000,*,17780,219316,0.00902348280919743,CHH,AK_FK
357,Fvb3,17800001,17850000,50000,*,8784,150997,0.00575154267465749,CHH,AK_FK
358,Fvb3,17850001,17900000,50000,*,14816,189123,-0.00217198714323706,CHH,AK_FK
359,Fvb3,17900001,17950000,50000,*,13646,207833,0.00227037438081593,CHH,AK_FK
360,Fvb3,17950001,18000000,50000,*,6098,259797,0.00400642270227674,CHH,AK_FK
361,Fvb3,18000001,18050000,50000,*,6348,214993,-0.0122012725576152,CHH,AK_FK
362,Fvb3,18050001,18100000,50000,*,15433,200473,0.00591847360946407,CHH,AK_FK
363,Fvb3,18100001,18150000,50000,*,5955,245861,0.00237378070219442,CHH,AK_FK
364,Fvb3,18150001,18200000,50000,*,10570,197744,0.00805760755765736,CHH,AK_FK
365,Fvb3,18200001,18250000,50000,*,11211,184818,0.00469487348686502,CHH,AK_FK
366,Fvb3,18250001,18300000,50000,*,11805,197613,0.000662107829865144,CHH,AK_FK
367,Fvb3,18300001,18350000,50000,*,14907,252836,0.00360176116446016,CHH,AK_FK
368,Fvb3,18350001,18400000,50000,*,12220,230829,-0.000626965491082002,CHH,AK_FK
369,Fvb3,18400001,18450000,50000,*,8660,194163,0.00610961289545271,CHH,AK_FK
370,Fvb3,18450001,18500000,50000,*,8113,203863,0.0114100140665819,CHH,AK_FK
371,Fvb3,18500001,18550000,50000,*,8727,183430,0.0123575832836745,CHH,AK_FK
372,Fvb3,18550001,18600000,50000,*,14828,186497,0.00252618848732925,CHH,AK_FK
373,Fvb3,18600001,18650000,50000,*,12052,202784,0.0108926309980224,CHH,AK_FK
374,Fvb3,18650001,18700000,50000,*,11029,229745,0.00228825295573916,CHH,AK_FK
375,Fvb3,18700001,18750000,50000,*,12828,168903,0.0163560594707866,CHH,AK_FK
376,Fvb3,18750001,18800000,50000,*,13893,204473,0.0223334531958236,CHH,AK_FK
377,Fvb3,18800001,18850000,50000,*,12112,192540,0.0168807990071212,CHH,AK_FK
378,Fvb3,18850001,18900000,50000,*,10115,147151,0.00754935518441004,CHH,AK_FK
379,Fvb3,18900001,18950000,50000,*,15725,179954,0.0158594807040019,CHH,AK_FK
380,Fvb3,18950001,19000000,50000,*,15346,178892,-0.00671125514824567,CHH,AK_FK
381,Fvb3,19000001,19050000,50000,*,12609,190551,0.0263496966631093,CHH,AK_FK
382,Fvb3,19050001,19100000,50000,*,12666,188134,0.0180928012839367,CHH,AK_FK
383,Fvb3,19100001,19150000,50000,*,13610,156231,0.013511140725031,CHH,AK_FK
384,Fvb3,19150001,19200000,50000,*,10669,220476,0.0197928594804633,CHH,AK_FK
385,Fvb3,19200001,19250000,50000,*,11541,218168,0.0150011351368271,CHH,AK_FK
386,Fvb3,19250001,19300000,50000,*,12082,228075,0.00557366473620846,CHH,AK_FK
387,Fvb3,19300001,19350000,50000,*,12133,151168,-0.0112699686151248,CHH,AK_FK
388,Fvb3,19350001,19400000,50000,*,17715,185627,0.0037382592291252,CHH,AK_FK
389,Fvb3,19400001,19450000,50000,*,17841,193957,0.0110713422989162,CHH,AK_FK
390,Fvb3,19450001,19500000,50000,*,15970,205332,0.0121838927731981,CHH,AK_FK
391,Fvb3,19500001,19550000,50000,*,12967,151386,0.0145349521936882,CHH,AK_FK
392,Fvb3,19550001,19600000,50000,*,11395,198510,0.00933129315058888,CHH,AK_FK
393,Fvb3,19600001,19650000,50000,*,13251,192443,-0.00196110093684991,CHH,AK_FK
394,Fvb3,19650001,19700000,50000,*,14330,201777,-0.000680189233192352,CHH,AK_FK
395,Fvb3,19700001,19750000,50000,*,14949,234251,0.0176153022762761,CHH,AK_FK
396,Fvb3,19750001,19800000,50000,*,13155,167544,0.01269347532705,CHH,AK_FK
397,Fvb3,19800001,19850000,50000,*,15986,159515,-0.0105520112554002,CHH,AK_FK
398,Fvb3,19850001,19900000,50000,*,15207,230885,-0.00218641740775753,CHH,AK_FK
399,Fvb3,19900001,19950000,50000,*,12798,223807,0.00438816696739623,CHH,AK_FK
400,Fvb3,19950001,20000000,50000,*,7655,338689,0.00210373165785076,CHH,AK_FK
401,Fvb3,20000001,20050000,50000,*,7904,209159,-0.000632302711408607,CHH,AK_FK
402,Fvb3,20050001,20100000,50000,*,6218,242060,0.00493402553826755,CHH,AK_FK
403,Fvb3,20100001,20150000,50000,*,6104,236704,-0.0133663833034887,CHH,AK_FK
404,Fvb3,20150001,20200000,50000,*,13772,211493,0.00832856515463969,CHH,AK_FK
405,Fvb3,20200001,20250000,50000,*,7306,225021,0.00222539251795256,CHH,AK_FK
406,Fvb3,20250001,20300000,50000,*,16500,169901,0.013966997763897,CHH,AK_FK
407,Fvb3,20300001,20350000,50000,*,9800,205366,-0.00545985483846022,CHH,AK_FK
408,Fvb3,20350001,20400000,50000,*,11268,111093,0.0432023987953368,CHH,AK_FK
409,Fvb3,20400001,20450000,50000,*,7701,143163,0.0122486390688417,CHH,AK_FK
410,Fvb3,20450001,20500000,50000,*,3345,79499,-0.0227894109039605,CHH,AK_FK
411,Fvb3,20500001,20550000,50000,*,3116,63096,0.0124431231365209,CHH,AK_FK
412,Fvb3,20550001,20600000,50000,*,5123,116643,0.0083312930598016,CHH,AK_FK
413,Fvb3,20600001,20650000,50000,*,10228,198145,0.00964313578887421,CHH,AK_FK
414,Fvb3,20650001,20700000,50000,*,13105,189564,0.00809085116304056,CHH,AK_FK
415,Fvb3,20700001,20750000,50000,*,6255,220539,0.00143156011552383,CHH,AK_FK
416,Fvb3,20750001,20800000,50000,*,9349,182702,0.00454756571932347,CHH,AK_FK
417,Fvb3,20800001,20850000,50000,*,5050,202956,0.00155622030133114,CHH,AK_FK
418,Fvb3,20850001,20900000,50000,*,11058,179182,0.00699827769312057,CHH,AK_FK
419,Fvb3,20900001,20950000,50000,*,16402,165120,0.0143351026937559,CHH,AK_FK
420,Fvb3,20950001,21000000,50000,*,7583,155529,0.00623372589970397,CHH,AK_FK
421,Fvb3,21000001,21050000,50000,*,7675,391911,0.00485579176336772,CHH,AK_FK
422,Fvb3,21050001,21100000,50000,*,10060,170635,0.000140778835247553,CHH,AK_FK
423,Fvb3,21100001,21150000,50000,*,5193,215124,0.00325888636610583,CHH,AK_FK
424,Fvb3,21150001,21200000,50000,*,9085,191880,0.000916514398598786,CHH,AK_FK
425,Fvb3,21200001,21250000,50000,*,12381,178460,0.00309924100524588,CHH,AK_FK
426,Fvb3,21250001,21300000,50000,*,4569,225024,0.00101760832691317,CHH,AK_FK
427,Fvb3,21300001,21350000,50000,*,5401,242473,0.00189837873126942,CHH,AK_FK
428,Fvb3,21350001,21400000,50000,*,12963,200039,0.0011827762369308,CHH,AK_FK
429,Fvb3,21400001,21450000,50000,*,12573,222372,0.0026158957545088,CHH,AK_FK
430,Fvb3,21450001,21500000,50000,*,10142,221841,0.000615174763725697,CHH,AK_FK
431,Fvb3,21500001,21550000,50000,*,9082,211463,0.00326183398302424,CHH,AK_FK
432,Fvb3,21550001,21600000,50000,*,11262,191467,0.00225468176646205,CHH,AK_FK
433,Fvb3,21600001,21650000,50000,*,11859,230879,0.0119472582471624,CHH,AK_FK
434,Fvb3,21650001,21700000,50000,*,15057,190429,0.00338546800653233,CHH,AK_FK
435,Fvb3,21700001,21750000,50000,*,12332,215532,-0.00134315776332661,CHH,AK_FK
436,Fvb3,21750001,21800000,50000,*,11656,207365,0.00400539815831059,CHH,AK_FK
437,Fvb3,21800001,21850000,50000,*,11470,195801,0.00114757404682429,CHH,AK_FK
438,Fvb3,21850001,21900000,50000,*,9506,212609,0.00426694174989172,CHH,AK_FK
439,Fvb3,21900001,21950000,50000,*,9397,122336,0.00398554102164167,CHH,AK_FK
440,Fvb3,21950001,22000000,50000,*,11478,191499,0.00156940573665375,CHH,AK_FK
441,Fvb3,22000001,22050000,50000,*,10353,201854,0.00524963492477847,CHH,AK_FK
442,Fvb3,22050001,22100000,50000,*,17590,220486,0.00672205956571156,CHH,AK_FK
443,Fvb3,22100001,22150000,50000,*,10330,196852,0.00225092238485255,CHH,AK_FK
444,Fvb3,22150001,22200000,50000,*,7480,176647,0.00304758075535173,CHH,AK_FK
445,Fvb3,22200001,22250000,50000,*,15414,175633,0.00920212460730785,CHH,AK_FK
446,Fvb3,22250001,22300000,50000,*,10684,193706,0.00810465559981295,CHH,AK_FK
447,Fvb3,22300001,22350000,50000,*,12597,199421,-0.00502628880468996,CHH,AK_FK
448,Fvb3,22350001,22400000,50000,*,9036,210662,-0.00145432842336723,CHH,AK_FK
449,Fvb3,22400001,22450000,50000,*,13967,168970,-0.00188365536173118,CHH,AK_FK
450,Fvb3,22450001,22500000,50000,*,11445,210228,0.00922637686089032,CHH,AK_FK
451,Fvb3,22500001,22550000,50000,*,6248,255040,0.0012585513608594,CHH,AK_FK
452,Fvb3,22550001,22600000,50000,*,8253,229272,0.00341556532523688,CHH,AK_FK
453,Fvb3,22600001,22650000,50000,*,11424,230313,0.00291294992332276,CHH,AK_FK
454,Fvb3,22650001,22700000,50000,*,13429,213460,0.000144763182272883,CHH,AK_FK
455,Fvb3,22700001,22750000,50000,*,10926,224213,0.00815007409047015,CHH,AK_FK
456,Fvb3,22750001,22800000,50000,*,10560,202263,-0.00155145454068427,CHH,AK_FK
457,Fvb3,22800001,22850000,50000,*,11255,182656,-0.011829613939085,CHH,AK_FK
458,Fvb3,22850001,22900000,50000,*,9476,189085,-0.00174034819946536,CHH,AK_FK
459,Fvb3,22900001,22950000,50000,*,10445,114274,-0.0036079676548221,CHH,AK_FK
460,Fvb3,22950001,23000000,50000,*,11701,171322,0.0038579729643928,CHH,AK_FK
461,Fvb3,23000001,23050000,50000,*,10993,168894,0.00279391505849052,CHH,AK_FK
462,Fvb3,23050001,23100000,50000,*,8016,203623,0.00688284425202768,CHH,AK_FK
463,Fvb3,23100001,23150000,50000,*,23011,183983,-0.0112408208494552,CHH,AK_FK
464,Fvb3,23150001,23200000,50000,*,16649,214337,-0.00349407706767388,CHH,AK_FK
465,Fvb3,23200001,23250000,50000,*,14191,227673,0.0147194903697851,CHH,AK_FK
466,Fvb3,23250001,23300000,50000,*,10321,218584,0.0029065882157813,CHH,AK_FK
467,Fvb3,23300001,23350000,50000,*,7891,228310,0.00376307343822155,CHH,AK_FK
468,Fvb3,23350001,23400000,50000,*,10886,239786,-0.000272382952811998,CHH,AK_FK
469,Fvb3,23400001,23450000,50000,*,11449,210139,0.00518651097809272,CHH,AK_FK
470,Fvb3,23450001,23500000,50000,*,11373,191270,0.00100468115321956,CHH,AK_FK
471,Fvb3,23500001,23550000,50000,*,17322,210749,-0.0015426509575991,CHH,AK_FK
472,Fvb3,23550001,23600000,50000,*,9549,238291,0.00651975579772966,CHH,AK_FK
473,Fvb3,23600001,23650000,50000,*,10525,163292,0.00615405988180107,CHH,AK_FK
474,Fvb3,23650001,23700000,50000,*,9472,136210,0.0197781918919268,CHH,AK_FK
475,Fvb3,23700001,23750000,50000,*,7605,180045,-9.75013513646733e-06,CHH,AK_FK
476,Fvb3,23750001,23800000,50000,*,16098,209868,0.00496040319722925,CHH,AK_FK
477,Fvb3,23800001,23850000,50000,*,4120,257362,-0.000377264678674431,CHH,AK_FK
478,Fvb3,23850001,23900000,50000,*,10657,170061,0.00511806321574868,CHH,AK_FK
479,Fvb3,23900001,23950000,50000,*,10637,174368,-0.00159030184691974,CHH,AK_FK
480,Fvb3,23950001,24000000,50000,*,11993,148065,0.0154912855724317,CHH,AK_FK
481,Fvb3,24000001,24050000,50000,*,8675,236462,-0.000517294738565224,CHH,AK_FK
482,Fvb3,24050001,24100000,50000,*,15952,192716,-0.00851056665057504,CHH,AK_FK
483,Fvb3,24100001,24150000,50000,*,10162,227698,-0.000339585175856215,CHH,AK_FK
484,Fvb3,24150001,24200000,50000,*,10702,178341,-0.00208415853934403,CHH,AK_FK
485,Fvb3,24200001,24250000,50000,*,19723,227776,-0.00396959589493615,CHH,AK_FK
486,Fvb3,24250001,24300000,50000,*,28184,208171,0.0422187052802036,CHH,AK_FK
487,Fvb3,24300001,24350000,50000,*,16650,197883,0.0144771121097331,CHH,AK_FK
488,Fvb3,24350001,24400000,50000,*,15231,171539,0.000921004309907811,CHH,AK_FK
489,Fvb3,24400001,24450000,50000,*,14471,144415,0.00763761919601424,CHH,AK_FK
490,Fvb3,24450001,24500000,50000,*,12896,239211,0.00591720154387652,CHH,AK_FK
491,Fvb3,24500001,24550000,50000,*,10876,174467,0.000998190120602122,CHH,AK_FK
492,Fvb3,24550001,24600000,50000,*,16433,216371,-0.00226665564082407,CHH,AK_FK
493,Fvb3,24600001,24650000,50000,*,15253,203138,0.0128320271357094,CHH,AK_FK
494,Fvb3,24650001,24700000,50000,*,10795,201581,-0.00158118523352212,CHH,AK_FK
495,Fvb3,24700001,24750000,50000,*,10174,196705,0.00344849742459793,CHH,AK_FK
496,Fvb3,24750001,24800000,50000,*,15517,176374,0.00427067308839736,CHH,AK_FK
497,Fvb3,24800001,24850000,50000,*,13515,197841,0.00109903492106125,CHH,AK_FK
498,Fvb3,24850001,24900000,50000,*,13775,169287,0.00522725427124389,CHH,AK_FK
499,Fvb3,24900001,24950000,50000,*,10533,151476,-0.0103862134398897,CHH,AK_FK
500,Fvb3,24950001,25000000,50000,*,14874,217614,0.00144908556661912,CHH,AK_FK
501,Fvb3,25000001,25050000,50000,*,12683,194652,-0.00089069025941739,CHH,AK_FK
502,Fvb3,25050001,25100000,50000,*,13997,198103,-0.00643049204377555,CHH,AK_FK
503,Fvb3,25100001,25150000,50000,*,11885,186685,0.0137216149125635,CHH,AK_FK
504,Fvb3,25150001,25200000,50000,*,15830,181631,-0.00381716746733886,CHH,AK_FK
505,Fvb3,25200001,25250000,50000,*,15111,181661,-0.00559551505443814,CHH,AK_FK
506,Fvb3,25250001,25300000,50000,*,15696,134226,0.00791486057492549,CHH,AK_FK
507,Fvb3,25300001,25350000,50000,*,15118,179137,-0.0121657131712914,CHH,AK_FK
508,Fvb3,25350001,25400000,50000,*,9427,99326,-0.0002395624118499,CHH,AK_FK
509,Fvb3,25400001,25450000,50000,*,18873,220248,0.00891399146332214,CHH,AK_FK
510,Fvb3,25450001,25500000,50000,*,18183,191610,-0.00732065813132927,CHH,AK_FK
511,Fvb3,25500001,25550000,50000,*,12033,138138,0.00282282934456848,CHH,AK_FK
512,Fvb3,25550001,25600000,50000,*,17495,213384,-0.00414168371394526,CHH,AK_FK
513,Fvb3,25600001,25650000,50000,*,14703,174835,-0.00588694111567156,CHH,AK_FK
514,Fvb3,25650001,25700000,50000,*,20903,184238,0.027765457392985,CHH,AK_FK
515,Fvb3,25700001,25750000,50000,*,13849,182123,0.0180375114974636,CHH,AK_FK
516,Fvb3,25750001,25800000,50000,*,16470,172465,-0.00201103514135835,CHH,AK_FK
517,Fvb3,25800001,25850000,50000,*,8862,146611,-0.002602993759955,CHH,AK_FK
518,Fvb3,25850001,25900000,50000,*,11425,215395,0.00406316313839323,CHH,AK_FK
519,Fvb3,25900001,25950000,50000,*,12722,148273,-0.00221383474962214,CHH,AK_FK
520,Fvb3,25950001,26000000,50000,*,18199,179608,-0.00400188814722462,CHH,AK_FK
521,Fvb3,26000001,26050000,50000,*,20987,204086,0.00758164011410345,CHH,AK_FK
522,Fvb3,26050001,26100000,50000,*,13672,198549,0.00503087370193724,CHH,AK_FK
523,Fvb3,26100001,26150000,50000,*,19132,204060,0.0030703036247399,CHH,AK_FK
524,Fvb3,26150001,26200000,50000,*,12563,166426,0.00764796989573843,CHH,AK_FK
525,Fvb3,26200001,26250000,50000,*,18317,190906,0.00550720572140943,CHH,AK_FK
526,Fvb3,26250001,26300000,50000,*,10563,150548,0.00508706486965578,CHH,AK_FK
527,Fvb3,26300001,26350000,50000,*,13255,168972,-0.00375275320467527,CHH,AK_FK
528,Fvb3,26350001,26400000,50000,*,16692,178456,0.000519738386766458,CHH,AK_FK
529,Fvb3,26400001,26450000,50000,*,13111,163571,-0.00140142619519,CHH,AK_FK
530,Fvb3,26450001,26500000,50000,*,10579,147721,0.000269648142586343,CHH,AK_FK
531,Fvb3,26500001,26550000,50000,*,12405,215953,0.00717608423027111,CHH,AK_FK
532,Fvb3,26550001,26600000,50000,*,14575,132887,-0.0224602726865265,CHH,AK_FK
533,Fvb3,26600001,26650000,50000,*,18571,204655,0.00370510180520994,CHH,AK_FK
534,Fvb3,26650001,26700000,50000,*,11653,186466,0.00217344574549085,CHH,AK_FK
535,Fvb3,26700001,26750000,50000,*,18431,165225,-0.00786608466328376,CHH,AK_FK
536,Fvb3,26750001,26800000,50000,*,16308,180225,0.00844884530986682,CHH,AK_FK
537,Fvb3,26800001,26850000,50000,*,14623,226998,0.00418705396713422,CHH,AK_FK
538,Fvb3,26850001,26900000,50000,*,17195,223167,0.00576799859235831,CHH,AK_FK
539,Fvb3,26900001,26950000,50000,*,14067,176188,0.00148619389203059,CHH,AK_FK
540,Fvb3,26950001,27000000,50000,*,19341,191339,0.00832050734613335,CHH,AK_FK
541,Fvb3,27000001,27050000,50000,*,14952,169798,0.0032107141641432,CHH,AK_FK
542,Fvb3,27050001,27100000,50000,*,13489,230604,0.00693050747989365,CHH,AK_FK
543,Fvb3,27100001,27150000,50000,*,14985,166642,0.00415790795131399,CHH,AK_FK
544,Fvb3,27150001,27200000,50000,*,12126,220493,0.014756607212862,CHH,AK_FK
545,Fvb3,27200001,27250000,50000,*,13758,148070,0.0042546904685294,CHH,AK_FK
546,Fvb3,27250001,27300000,50000,*,13427,197039,0.00184371707894719,CHH,AK_FK
547,Fvb3,27300001,27350000,50000,*,16850,186071,0.00808260365306736,CHH,AK_FK
548,Fvb3,27350001,27400000,50000,*,14770,155527,-0.00456299874005107,CHH,AK_FK
549,Fvb3,27400001,27450000,50000,*,14406,203990,0.00497281879912936,CHH,AK_FK
550,Fvb3,27450001,27500000,50000,*,12798,209509,0.0102219072823664,CHH,AK_FK
551,Fvb3,27500001,27550000,50000,*,19197,205088,0.00514413820787574,CHH,AK_FK
552,Fvb3,27550001,27600000,50000,*,12092,207206,0.00572849989543857,CHH,AK_FK
553,Fvb3,27600001,27650000,50000,*,13043,180648,0.00541618109556678,CHH,AK_FK
554,Fvb3,27650001,27700000,50000,*,11899,186639,0.00303032572836593,CHH,AK_FK
555,Fvb3,27700001,27750000,50000,*,12241,180237,0.00559911859037133,CHH,AK_FK
556,Fvb3,27750001,27800000,50000,*,10897,242770,0.00735266883036736,CHH,AK_FK
557,Fvb3,27800001,27850000,50000,*,12850,176991,-0.0108134327479674,CHH,AK_FK
558,Fvb3,27850001,27900000,50000,*,11059,225438,-0.00815415904957462,CHH,AK_FK
559,Fvb3,27900001,27950000,50000,*,11574,247252,-0.000675800341507042,CHH,AK_FK
560,Fvb3,27950001,28000000,50000,*,13157,191894,0.00219644560300788,CHH,AK_FK
561,Fvb3,28000001,28050000,50000,*,12522,172605,0.00445035790404009,CHH,AK_FK
562,Fvb3,28050001,28100000,50000,*,9687,187062,0.00841123433909879,CHH,AK_FK
563,Fvb3,28100001,28150000,50000,*,13798,175798,0.00410443048470994,CHH,AK_FK
564,Fvb3,28150001,28200000,50000,*,10642,186991,0.00241858673787884,CHH,AK_FK
565,Fvb3,28200001,28250000,50000,*,13995,212152,0.00272435548469367,CHH,AK_FK
566,Fvb3,28250001,28300000,50000,*,12299,199360,0.0130289812810152,CHH,AK_FK
567,Fvb3,28300001,28350000,50000,*,6024,232788,0.00300335003804799,CHH,AK_FK
568,Fvb3,28350001,28400000,50000,*,11395,202027,0.00376571282532249,CHH,AK_FK
569,Fvb3,28400001,28450000,50000,*,16547,158687,0.0155338110256329,CHH,AK_FK
570,Fvb3,28450001,28500000,50000,*,12828,206194,0.00050011076416475,CHH,AK_FK
571,Fvb3,28500001,28550000,50000,*,9806,181950,0.0133564788007363,CHH,AK_FK
572,Fvb3,28550001,28600000,50000,*,11491,186667,0.0074801717708588,CHH,AK_FK
573,Fvb3,28600001,28650000,50000,*,10080,270114,0.00780200140781944,CHH,AK_FK
574,Fvb3,28650001,28700000,50000,*,7965,175088,0.00366166950244962,CHH,AK_FK
575,Fvb3,28700001,28750000,50000,*,8625,324303,0.00568427513669906,CHH,AK_FK
576,Fvb3,28750001,28800000,50000,*,17631,196892,-0.0105201824337751,CHH,AK_FK
577,Fvb3,28800001,28850000,50000,*,10981,183087,-0.00620804966029857,CHH,AK_FK
578,Fvb3,28850001,28900000,50000,*,14495,250825,-0.000686828542934635,CHH,AK_FK
579,Fvb3,28900001,28950000,50000,*,12114,224324,0.00323263584341805,CHH,AK_FK
580,Fvb3,28950001,29000000,50000,*,17515,186308,-0.00799007321508291,CHH,AK_FK
581,Fvb3,29000001,29050000,50000,*,17897,216683,0.00504413805413598,CHH,AK_FK
582,Fvb3,29050001,29100000,50000,*,15418,145461,0.00486004325813698,CHH,AK_FK
583,Fvb3,29100001,29150000,50000,*,12895,209815,0.00928944016097997,CHH,AK_FK
584,Fvb3,29150001,29200000,50000,*,9604,216508,0.0054044499894426,CHH,AK_FK
585,Fvb3,29200001,29250000,50000,*,9231,215859,-0.001975403177872,CHH,AK_FK
586,Fvb3,29250001,29300000,50000,*,10146,213520,0.00605320779000038,CHH,AK_FK
587,Fvb3,29300001,29350000,50000,*,16206,242839,0.00898799863451562,CHH,AK_FK
588,Fvb3,29350001,29400000,50000,*,10171,186205,-0.00720501275974616,CHH,AK_FK
589,Fvb3,29400001,29450000,50000,*,13672,221067,-0.00215385471140807,CHH,AK_FK
590,Fvb3,29450001,29500000,50000,*,16830,179823,0.00527450356979162,CHH,AK_FK
591,Fvb3,29500001,29550000,50000,*,10074,223267,0.00328728943923073,CHH,AK_FK
592,Fvb3,29550001,29600000,50000,*,11087,132401,0.00661714528237657,CHH,AK_FK
593,Fvb3,29600001,29650000,50000,*,13600,106352,0.01203315293119,CHH,AK_FK
594,Fvb3,29650001,29700000,50000,*,8097,86328,0.0039248084036768,CHH,AK_FK
595,Fvb3,29700001,29750000,50000,*,17351,157076,0.0103884477030008,CHH,AK_FK
596,Fvb3,29750001,29800000,50000,*,13552,219718,0.00431267982585157,CHH,AK_FK
597,Fvb3,29800001,29850000,50000,*,7400,227231,0.0024608707613279,CHH,AK_FK
598,Fvb3,29850001,29900000,50000,*,5975,239420,0.000647918319669417,CHH,AK_FK
599,Fvb3,29900001,29950000,50000,*,15836,261500,0.00342747431320649,CHH,AK_FK
600,Fvb3,29950001,30000000,50000,*,11523,219787,0.00294472280410084,CHH,AK_FK
601,Fvb3,30000001,30050000,50000,*,6822,245722,0.00570829283594898,CHH,AK_FK
602,Fvb3,30050001,30100000,50000,*,5608,248920,0.00608822393441421,CHH,AK_FK
