,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb1,context,group
303,Fvb1,15100001,15150000,50000,*,18962,44704,0.0320847649091374,CHG,AK_FK
304,Fvb1,15150001,15200000,50000,*,7459,52300,0.0118966512149846,CHG,AK_FK
305,Fvb1,15200001,15250000,50000,*,13079,67282,0.14755520235518,CHG,AK_FK
306,Fvb1,15250001,15300000,50000,*,14961,47771,0.210597905337656,CHG,AK_FK
307,Fvb1,15300001,15350000,50000,*,4302,57933,0.0178554640002987,CHG,AK_FK
308,Fvb1,15350001,15400000,50000,*,11477,40627,0.0239070263314739,CHG,AK_FK
309,Fvb1,15400001,15450000,50000,*,7637,51800,0.0264737177422369,CHG,AK_FK
310,Fvb1,15450001,15500000,50000,*,9561,25484,0.102576276661188,CHG,AK_FK
311,Fvb1,15500001,15550000,50000,*,21820,40067,0.0569419992982316,CHG,AK_FK
312,Fvb1,15550001,15600000,50000,*,11284,35601,0.0256534394192671,CHG,AK_FK
313,Fvb1,15600001,15650000,50000,*,13198,41526,0.0139050031474899,CHG,AK_FK
314,Fvb1,15650001,15700000,50000,*,16514,42956,0.0480438523785333,CHG,AK_FK
315,Fvb1,15700001,15750000,50000,*,7868,55435,0.0359003246273666,CHG,AK_FK
316,Fvb1,15750001,15800000,50000,*,12325,48063,0.0471354597885369,CHG,AK_FK
317,Fvb1,15800001,15850000,50000,*,7984,45698,0.0403144734480005,CHG,AK_FK
318,Fvb1,15850001,15900000,50000,*,4546,50931,0.0210185928573425,CHG,AK_FK
319,Fvb1,15900001,15950000,50000,*,3980,51774,-0.00923800181662675,CHG,AK_FK
320,Fvb1,15950001,16000000,50000,*,11035,43051,0.020016771259419,CHG,AK_FK
321,Fvb1,16000001,16050000,50000,*,12826,44484,0.031997558338184,CHG,AK_FK
322,Fvb1,16050001,16100000,50000,*,17069,38365,0.0321917768774784,CHG,AK_FK
323,Fvb1,16100001,16150000,50000,*,4548,50505,-0.0219156005918314,CHG,AK_FK
324,Fvb1,16150001,16200000,50000,*,5089,36789,-0.00678499348289821,CHG,AK_FK
325,Fvb1,16200001,16250000,50000,*,5021,47605,0.00165855495167684,CHG,AK_FK
326,Fvb1,16250001,16300000,50000,*,10170,48250,0.035871138564103,CHG,AK_FK
327,Fvb1,16300001,16350000,50000,*,9687,47596,0.0484166770732509,CHG,AK_FK
328,Fvb1,16350001,16400000,50000,*,7774,56566,0.0425007135145987,CHG,AK_FK
329,Fvb1,16400001,16450000,50000,*,10846,46716,0.0440392979264917,CHG,AK_FK
330,Fvb1,16450001,16500000,50000,*,7565,52111,0.0315426425329931,CHG,AK_FK
331,Fvb1,16500001,16550000,50000,*,7488,47277,0.0371831029132566,CHG,AK_FK
332,Fvb1,16550001,16600000,50000,*,19930,39013,0.0528575430031382,CHG,AK_FK
333,Fvb1,16600001,16650000,50000,*,16050,172467,0.027564786662358,CHG,AK_FK
334,Fvb1,16650001,16700000,50000,*,10464,41394,0.00980297705507835,CHG,AK_FK
335,Fvb1,16700001,16750000,50000,*,17513,41299,0.100355483352072,CHG,AK_FK
336,Fvb1,16750001,16800000,50000,*,11500,49937,0.0290046446343773,CHG,AK_FK
337,Fvb1,16800001,16850000,50000,*,18521,45084,0.0428996668421034,CHG,AK_FK
338,Fvb1,16850001,16900000,50000,*,7043,43439,0.0197287692695217,CHG,AK_FK
339,Fvb1,16900001,16950000,50000,*,7864,45562,0.0110189459942782,CHG,AK_FK
340,Fvb1,16950001,17000000,50000,*,10466,37636,-0.0208940847953392,CHG,AK_FK
341,Fvb1,17000001,17050000,50000,*,12026,51057,0.0327994192746553,CHG,AK_FK
342,Fvb1,17050001,17100000,50000,*,7647,56164,0.0195647492921972,CHG,AK_FK
343,Fvb1,17100001,17150000,50000,*,8531,51281,0.0629123409156094,CHG,AK_FK
344,Fvb1,17150001,17200000,50000,*,11929,39163,0.0694489983965033,CHG,AK_FK
345,Fvb1,17200001,17250000,50000,*,2469,36266,0.0282638993511413,CHG,AK_FK
346,Fvb1,17250001,17300000,50000,*,9593,43539,0.0292021650592831,CHG,AK_FK
347,Fvb1,17300001,17350000,50000,*,9200,50082,0.0116359508620875,CHG,AK_FK
348,Fvb1,17350001,17400000,50000,*,9550,46634,0.0229890079189343,CHG,AK_FK
349,Fvb1,17400001,17450000,50000,*,11763,29753,-0.278141494797812,CHG,AK_FK
350,Fvb1,17450001,17500000,50000,*,14639,46761,0.119163188256683,CHG,AK_FK
351,Fvb1,17500001,17550000,50000,*,10118,50560,0.130502589159268,CHG,AK_FK
352,Fvb1,17550001,17600000,50000,*,22874,39557,0.067788909523771,CHG,AK_FK
353,Fvb1,17600001,17650000,50000,*,11218,43086,0.094630335317017,CHG,AK_FK
354,Fvb1,17650001,17700000,50000,*,14007,45632,0.0440783556265066,CHG,AK_FK
355,Fvb1,17700001,17750000,50000,*,11835,46670,0.0352656058561766,CHG,AK_FK
356,Fvb1,17750001,17800000,50000,*,2398,55881,0.00471483980186544,CHG,AK_FK
357,Fvb1,17800001,17850000,50000,*,4466,53543,0.0181621533936088,CHG,AK_FK
358,Fvb1,17850001,17900000,50000,*,13444,40838,0.0386746020256641,CHG,AK_FK
359,Fvb1,17900001,17950000,50000,*,21198,38594,0.023090804479648,CHG,AK_FK
360,Fvb1,17950001,18000000,50000,*,1815,58076,0.000397133764729767,CHG,AK_FK
361,Fvb1,18000001,18050000,50000,*,10429,51766,0.024659857826234,CHG,AK_FK
362,Fvb1,18050001,18100000,50000,*,6127,61534,0.00673277260877275,CHG,AK_FK
363,Fvb1,18100001,18150000,50000,*,10689,31958,0.00686693640775415,CHG,AK_FK
364,Fvb1,18150001,18200000,50000,*,16995,37778,0.0190056615427173,CHG,AK_FK
365,Fvb1,18200001,18250000,50000,*,11559,36328,-0.0300886364003193,CHG,AK_FK
366,Fvb1,18250001,18300000,50000,*,4549,65605,0.00173042680763098,CHG,AK_FK
367,Fvb1,18300001,18350000,50000,*,7422,58067,0.0450533604496301,CHG,AK_FK
368,Fvb1,18350001,18400000,50000,*,15872,42944,0.145497688974641,CHG,AK_FK
369,Fvb1,18400001,18450000,50000,*,12275,42533,0.0779160316242762,CHG,AK_FK
370,Fvb1,18450001,18500000,50000,*,11757,41623,0.121258255585012,CHG,AK_FK
371,Fvb1,18500001,18550000,50000,*,8243,49315,0.0356671201893997,CHG,AK_FK
372,Fvb1,18550001,18600000,50000,*,19925,39593,0.100173260108974,CHG,AK_FK
373,Fvb1,18600001,18650000,50000,*,7039,37667,0.036600194825461,CHG,AK_FK
374,Fvb1,18650001,18700000,50000,*,8422,52754,0.0407244981881209,CHG,AK_FK
375,Fvb1,18700001,18750000,50000,*,16715,42733,0.0475989153643871,CHG,AK_FK
376,Fvb1,18750001,18800000,50000,*,5234,51996,0.0300793403161732,CHG,AK_FK
377,Fvb1,18800001,18850000,50000,*,13097,50776,0.0856483645986434,CHG,AK_FK
378,Fvb1,18850001,18900000,50000,*,16951,39631,0.0913427155958119,CHG,AK_FK
379,Fvb1,18900001,18950000,50000,*,6105,25867,0.0198788043958967,CHG,AK_FK
380,Fvb1,18950001,19000000,50000,*,14215,51634,0.0267016180195195,CHG,AK_FK
381,Fvb1,19000001,19050000,50000,*,15788,45812,0.0548734812671249,CHG,AK_FK
382,Fvb1,19050001,19100000,50000,*,15778,43502,0.150977640723122,CHG,AK_FK
383,Fvb1,19100001,19150000,50000,*,5046,59461,0.031115139791347,CHG,AK_FK
384,Fvb1,19150001,19200000,50000,*,8421,50956,-0.0396853893903829,CHG,AK_FK
385,Fvb1,19200001,19250000,50000,*,18663,49681,0.147254843120476,CHG,AK_FK
386,Fvb1,19250001,19300000,50000,*,13683,49942,0.108041028278256,CHG,AK_FK
387,Fvb1,19300001,19350000,50000,*,7386,47135,0.0225149458144369,CHG,AK_FK
388,Fvb1,19350001,19400000,50000,*,12788,45191,0.106559671811674,CHG,AK_FK
389,Fvb1,19400001,19450000,50000,*,937,27125,0.0150179768492631,CHG,AK_FK
390,Fvb1,19450001,19500000,50000,*,16992,30612,0.0671679438794988,CHG,AK_FK
391,Fvb1,19500001,19550000,50000,*,19823,32298,0.0509391032193601,CHG,AK_FK
392,Fvb1,19550001,19600000,50000,*,13584,20840,0.0187065333898347,CHG,AK_FK
393,Fvb1,19600001,19650000,50000,*,12513,19650,0.0352914472877025,CHG,AK_FK
394,Fvb1,19650001,19700000,50000,*,26434,41635,-0.0633688038552864,CHG,AK_FK
395,Fvb1,19700001,19750000,50000,*,15245,27065,0.0235366863680946,CHG,AK_FK
396,Fvb1,19750001,19800000,50000,*,19694,41748,0.0707598970419972,CHG,AK_FK
397,Fvb1,19800001,19850000,50000,*,17166,35671,0.0209484492001977,CHG,AK_FK
398,Fvb1,19850001,19900000,50000,*,29798,42268,0.00427557177588755,CHG,AK_FK
399,Fvb1,19900001,19950000,50000,*,13571,41525,0.0304348837508497,CHG,AK_FK
400,Fvb1,19950001,20000000,50000,*,14560,47282,0.0127015012256753,CHG,AK_FK
401,Fvb1,20000001,20050000,50000,*,19833,38881,0.115016562180701,CHG,AK_FK
402,Fvb1,20050001,20100000,50000,*,15554,38954,0.0210438649662051,CHG,AK_FK
403,Fvb1,20100001,20150000,50000,*,13365,47388,0.0581055102819585,CHG,AK_FK
404,Fvb1,20150001,20200000,50000,*,20727,42133,0.0485459566717972,CHG,AK_FK
405,Fvb1,20200001,20250000,50000,*,16286,40476,0.0360535133669064,CHG,AK_FK
406,Fvb1,20250001,20300000,50000,*,14406,43721,0.0557545011169491,CHG,AK_FK
407,Fvb1,20300001,20350000,50000,*,24081,35614,-0.0389303424308881,CHG,AK_FK
408,Fvb1,20350001,20400000,50000,*,21929,34815,0.0434972221461339,CHG,AK_FK
409,Fvb1,20400001,20450000,50000,*,18963,37508,0.0313547400908641,CHG,AK_FK
410,Fvb1,20450001,20500000,50000,*,21579,37375,0.0484922658862876,CHG,AK_FK
411,Fvb1,20500001,20550000,50000,*,19003,38156,0.043592255964542,CHG,AK_FK
412,Fvb1,20550001,20600000,50000,*,19902,26130,0.0136655653836324,CHG,AK_FK
413,Fvb1,20600001,20650000,50000,*,21814,48192,0.0165156876094675,CHG,AK_FK
414,Fvb1,20650001,20700000,50000,*,24326,44857,0.0446341689465046,CHG,AK_FK
415,Fvb1,20700001,20750000,50000,*,10284,19808,0.00761978993971335,CHG,AK_FK
416,Fvb1,20750001,20800000,50000,*,27199,44165,0.0489945002889881,CHG,AK_FK
417,Fvb1,20800001,20850000,50000,*,16547,46273,0.0319521443533888,CHG,AK_FK
418,Fvb1,20850001,20900000,50000,*,14373,47328,0.0228756407821551,CHG,AK_FK
419,Fvb1,20900001,20950000,50000,*,11262,51846,0.0308760901907049,CHG,AK_FK
420,Fvb1,20950001,21000000,50000,*,9730,39715,0.0261524212728871,CHG,AK_FK
421,Fvb1,21000001,21050000,50000,*,12487,32628,0.026239790805856,CHG,AK_FK
422,Fvb1,21050001,21100000,50000,*,9910,50878,0.0260761994237214,CHG,AK_FK
423,Fvb1,21100001,21150000,50000,*,16321,37047,0.0298997776452479,CHG,AK_FK
424,Fvb1,21150001,21200000,50000,*,22115,39050,0.0484416887480257,CHG,AK_FK
425,Fvb1,21200001,21250000,50000,*,19265,32151,-0.00391164422150192,CHG,AK_FK
426,Fvb1,21250001,21300000,50000,*,25715,40081,0.0397899336372933,CHG,AK_FK
427,Fvb1,21300001,21350000,50000,*,14934,34331,0.0457015439339678,CHG,AK_FK
428,Fvb1,21350001,21400000,50000,*,22260,41761,0.0394219685960167,CHG,AK_FK
429,Fvb1,21400001,21450000,50000,*,7726,52705,0.0181796218825915,CHG,AK_FK
430,Fvb1,21450001,21500000,50000,*,18820,33810,0.0296779544241847,CHG,AK_FK
431,Fvb1,21500001,21550000,50000,*,19321,39334,0.000220409196483917,CHG,AK_FK
432,Fvb1,21550001,21600000,50000,*,24196,34276,0.0126658327470999,CHG,AK_FK
433,Fvb1,21600001,21650000,50000,*,21543,36174,0.0216118515111521,CHG,AK_FK
434,Fvb1,21650001,21700000,50000,*,25624,41177,0.0349980457829794,CHG,AK_FK
435,Fvb1,21700001,21750000,50000,*,23716,38556,0.0202794307330451,CHG,AK_FK
436,Fvb1,21750001,21800000,50000,*,23032,42941,0.0222149968331385,CHG,AK_FK
437,Fvb1,21800001,21850000,50000,*,16042,44726,0.0353418559488985,CHG,AK_FK
438,Fvb1,21850001,21900000,50000,*,9312,17499,0.0281199261806557,CHG,AK_FK
439,Fvb1,21900001,21950000,50000,*,17955,33080,0.0489796742554763,CHG,AK_FK
440,Fvb1,21950001,22000000,50000,*,18131,39853,0.0357677819419551,CHG,AK_FK
441,Fvb1,22000001,22050000,50000,*,12209,23132,0.0222248674955983,CHG,AK_FK
442,Fvb1,22050001,22100000,50000,*,17335,33903,0.0291164592011505,CHG,AK_FK
443,Fvb1,22100001,22150000,50000,*,19157,41926,0.0565095249996978,CHG,AK_FK
444,Fvb1,22150001,22200000,50000,*,28988,41300,0.0432741259437612,CHG,AK_FK
445,Fvb1,22200001,22250000,50000,*,9092,16497,0.0285109480430645,CHG,AK_FK
446,Fvb1,22250001,22300000,50000,*,18723,25240,0.0143798957841431,CHG,AK_FK
447,Fvb1,22300001,22350000,50000,*,19458,38544,0.0286978342493843,CHG,AK_FK
448,Fvb1,22350001,22400000,50000,*,19535,51897,0.0215704585361193,CHG,AK_FK
449,Fvb1,22400001,22450000,50000,*,14773,50940,0.0234714303826,CHG,AK_FK
450,Fvb1,22450001,22500000,50000,*,22952,38584,0.0436874036545898,CHG,AK_FK
451,Fvb1,22500001,22550000,50000,*,19267,44993,0.0679033145945531,CHG,AK_FK
452,Fvb1,22550001,22600000,50000,*,16682,27109,0.0389952750634295,CHG,AK_FK
453,Fvb1,22600001,22650000,50000,*,19326,29006,-0.00375040000768245,CHG,AK_FK
454,Fvb1,22650001,22700000,50000,*,21065,31229,0.0067645028773895,CHG,AK_FK
455,Fvb1,22700001,22750000,50000,*,17520,43399,0.0597342657961846,CHG,AK_FK
456,Fvb1,22750001,22800000,50000,*,32229,44219,-0.00141586627262147,CHG,AK_FK
457,Fvb1,22800001,22850000,50000,*,23861,41613,0.0384097229438315,CHG,AK_FK
458,Fvb1,22850001,22900000,50000,*,16174,41108,0.0218738213544784,CHG,AK_FK
459,Fvb1,22900001,22950000,50000,*,17516,43670,0.0541097582786834,CHG,AK_FK
460,Fvb1,22950001,23000000,50000,*,20980,30080,0.00136329055095052,CHG,AK_FK
461,Fvb1,23000001,23050000,50000,*,23718,35757,0.0231673890671134,CHG,AK_FK
462,Fvb1,23050001,23100000,50000,*,25914,43035,-0.012429186391347,CHG,AK_FK
463,Fvb1,23100001,23150000,50000,*,22887,31823,0.00201303645754791,CHG,AK_FK
464,Fvb1,23150001,23200000,50000,*,28295,49209,0.027879089335518,CHG,AK_FK
465,Fvb1,23200001,23250000,50000,*,28270,41550,0.0222845195597954,CHG,AK_FK
466,Fvb1,23250001,23300000,50000,*,22772,36554,0.0408577433059705,CHG,AK_FK
467,Fvb1,23300001,23350000,50000,*,26731,39547,0.0309090990647639,CHG,AK_FK
468,Fvb1,23350001,23400000,50000,*,27781,35509,0.0200797765259064,CHG,AK_FK
469,Fvb1,23400001,23450000,50000,*,24680,35024,0.0634930116465753,CHG,AK_FK
470,Fvb1,23450001,23500000,50000,*,18871,38477,0.0014673580850128,CHG,AK_FK
471,Fvb1,23500001,23550000,50000,*,29059,42093,0.039068389314463,CHG,AK_FK
472,Fvb1,23550001,23600000,50000,*,19888,36890,0.0339684069905785,CHG,AK_FK
473,Fvb1,23600001,23650000,50000,*,9377,49413,0.0257372097495668,CHG,AK_FK
474,Fvb1,23650001,23700000,50000,*,19506,35450,0.0391684256384744,CHG,AK_FK
475,Fvb1,23700001,23750000,50000,*,9046,48223,0.0258744967856008,CHG,AK_FK
476,Fvb1,23750001,23800000,50000,*,5496,52023,0.0181025258787219,CHG,AK_FK
477,Fvb1,23800001,23850000,50000,*,2657,60107,0.00248117399522012,CHG,AK_FK
478,Fvb1,23850001,23900000,50000,*,9077,38536,0.00509002901502656,CHG,AK_FK
479,Fvb1,23900001,23950000,50000,*,11328,26856,0.000269178940001169,CHG,AK_FK
480,Fvb1,23950001,24000000,50000,*,4088,41442,-0.0112428584071318,CHG,AK_FK
481,Fvb1,24000001,24050000,50000,*,4063,44376,0.0202252779976976,CHG,AK_FK
482,Fvb1,24050001,24100000,50000,*,8713,50632,0.0270622868955578,CHG,AK_FK
483,Fvb1,24100001,24150000,50000,*,4085,55994,-0.0365205366043832,CHG,AK_FK
484,Fvb1,24150001,24200000,50000,*,5559,21854,0.0427800630393516,CHG,AK_FK
485,Fvb1,24200001,24250000,50000,*,4432,28750,0.0431080437233469,CHG,AK_FK
1,Fvb1,1,50000,50000,*,4620,56421,0.0421292870846023,CHG,AK_NK
2,Fvb1,50001,100000,50000,*,4920,63555,-0.0455690835867559,CHG,AK_NK
3,Fvb1,100001,150000,50000,*,656,68266,0.00166905095624318,CHG,AK_NK
4,Fvb1,150001,200000,50000,*,4674,61566,0.0173089569378855,CHG,AK_NK
5,Fvb1,200001,250000,50000,*,2381,62658,0.0142238057933883,CHG,AK_NK
6,Fvb1,250001,300000,50000,*,8448,62518,0.0442230952498994,CHG,AK_NK
7,Fvb1,300001,350000,50000,*,1008,66870,0.00454926443305789,CHG,AK_NK
8,Fvb1,350001,400000,50000,*,3641,74256,0.0170963352581473,CHG,AK_NK
9,Fvb1,400001,450000,50000,*,2683,61395,0.0173702411036669,CHG,AK_NK
10,Fvb1,450001,500000,50000,*,4918,64495,0.022740248521551,CHG,AK_NK
11,Fvb1,500001,550000,50000,*,979,51883,-0.00778337620264014,CHG,AK_NK
12,Fvb1,550001,600000,50000,*,1086,60934,0.0017328497809421,CHG,AK_NK
13,Fvb1,600001,650000,50000,*,892,44102,0.0100436547148605,CHG,AK_NK
14,Fvb1,650001,700000,50000,*,1051,27219,0.0185109738055407,CHG,AK_NK
15,Fvb1,700001,750000,50000,*,6621,58762,0.051561298330335,CHG,AK_NK
16,Fvb1,750001,800000,50000,*,9372,57814,0.0882711890787197,CHG,AK_NK
17,Fvb1,800001,850000,50000,*,6959,59386,0.0674191849628999,CHG,AK_NK
18,Fvb1,850001,900000,50000,*,2790,62597,-0.0120801042192126,CHG,AK_NK
19,Fvb1,900001,950000,50000,*,444,63928,0.00172178725827427,CHG,AK_NK
20,Fvb1,950001,1000000,50000,*,3638,57801,0.015142698043073,CHG,AK_NK
21,Fvb1,1000001,1050000,50000,*,2200,57958,0.0189786395503421,CHG,AK_NK
22,Fvb1,1050001,1100000,50000,*,1708,59172,0.0170976857783655,CHG,AK_NK
23,Fvb1,1100001,1150000,50000,*,2748,44879,0.0221813747729752,CHG,AK_NK
24,Fvb1,1150001,1200000,50000,*,1685,56096,-0.00488996749815578,CHG,AK_NK
25,Fvb1,1200001,1250000,50000,*,431,19072,-0.00637439914746962,CHG,AK_NK
26,Fvb1,1250001,1300000,50000,*,877,1196,0.0334725237471233,CHG,AK_NK
27,Fvb1,1300001,1350000,50000,*,589,17196,-0.0011944107698917,CHG,AK_NK
28,Fvb1,1350001,1400000,50000,*,1187,47614,0.00829657802598043,CHG,AK_NK
29,Fvb1,1400001,1450000,50000,*,2864,56825,0.00788153425994976,CHG,AK_NK
30,Fvb1,1450001,1500000,50000,*,1743,67168,0.00604704332905306,CHG,AK_NK
31,Fvb1,1500001,1550000,50000,*,4880,54850,0.073614657191213,CHG,AK_NK
32,Fvb1,1550001,1600000,50000,*,3801,59235,0.0357921354157831,CHG,AK_NK
33,Fvb1,1600001,1650000,50000,*,2730,52919,0.0211835011939548,CHG,AK_NK
34,Fvb1,1650001,1700000,50000,*,9178,63508,-0.000804814398913029,CHG,AK_NK
35,Fvb1,1700001,1750000,50000,*,4727,57734,0.0416404165991426,CHG,AK_NK
36,Fvb1,1750001,1800000,50000,*,994,63328,0.00676748718689093,CHG,AK_NK
37,Fvb1,1800001,1850000,50000,*,976,66019,0.00242573856623624,CHG,AK_NK
38,Fvb1,1850001,1900000,50000,*,3802,68500,0.023559024651285,CHG,AK_NK
39,Fvb1,1900001,1950000,50000,*,1613,65116,0.00509204747502113,CHG,AK_NK
40,Fvb1,1950001,2000000,50000,*,2638,65281,0.01278042949719,CHG,AK_NK
41,Fvb1,2000001,2050000,50000,*,3496,65018,0.0381306152173545,CHG,AK_NK
42,Fvb1,2050001,2100000,50000,*,2586,56349,0.0145861677588937,CHG,AK_NK
43,Fvb1,2100001,2150000,50000,*,5149,60297,0.0689548061037392,CHG,AK_NK
44,Fvb1,2150001,2200000,50000,*,1315,56736,0.0117333057582159,CHG,AK_NK
45,Fvb1,2200001,2250000,50000,*,2396,67162,0.00910941205933919,CHG,AK_NK
46,Fvb1,2250001,2300000,50000,*,2476,46414,0.0320096176246663,CHG,AK_NK
47,Fvb1,2300001,2350000,50000,*,1823,68569,0.00412016892715759,CHG,AK_NK
48,Fvb1,2350001,2400000,50000,*,2138,55347,0.00267731603399947,CHG,AK_NK
49,Fvb1,2400001,2450000,50000,*,2969,38134,0.0471159748105626,CHG,AK_NK
50,Fvb1,2450001,2500000,50000,*,6590,54170,0.0829682131231971,CHG,AK_NK
51,Fvb1,2500001,2550000,50000,*,2223,59618,0.00497071431743548,CHG,AK_NK
52,Fvb1,2550001,2600000,50000,*,11792,40627,0.247463423742142,CHG,AK_NK
53,Fvb1,2600001,2650000,50000,*,9428,51631,0.154838271699101,CHG,AK_NK
54,Fvb1,2650001,2700000,50000,*,2551,67578,0.0182252557548157,CHG,AK_NK
55,Fvb1,2700001,2750000,50000,*,1229,63720,0.00555994712877286,CHG,AK_NK
56,Fvb1,2750001,2800000,50000,*,1692,58580,0.0182853136707573,CHG,AK_NK
57,Fvb1,2800001,2850000,50000,*,905,65976,0.00169898962533534,CHG,AK_NK
58,Fvb1,2850001,2900000,50000,*,4965,60133,0.00642831862890308,CHG,AK_NK
59,Fvb1,2900001,2950000,50000,*,747,72247,0.00468832020459652,CHG,AK_NK
60,Fvb1,2950001,3000000,50000,*,6579,55353,0.0419290745272216,CHG,AK_NK
61,Fvb1,3000001,3050000,50000,*,1218,68622,-0.000634238727265906,CHG,AK_NK
62,Fvb1,3050001,3100000,50000,*,17856,50670,0.19310141749161,CHG,AK_NK
63,Fvb1,3100001,3150000,50000,*,3690,55511,0.0227784961102762,CHG,AK_NK
64,Fvb1,3150001,3200000,50000,*,632,42792,0.00370901555562006,CHG,AK_NK
65,Fvb1,3200001,3250000,50000,*,871,64040,-0.00449882444248524,CHG,AK_NK
66,Fvb1,3250001,3300000,50000,*,4887,63652,0.00168306792837603,CHG,AK_NK
67,Fvb1,3300001,3350000,50000,*,9458,65225,0.126669237667224,CHG,AK_NK
68,Fvb1,3350001,3400000,50000,*,8645,56736,0.0551600404832657,CHG,AK_NK
69,Fvb1,3400001,3450000,50000,*,2604,63104,-0.000871101255175311,CHG,AK_NK
70,Fvb1,3450001,3500000,50000,*,2032,58120,0.00556905671192542,CHG,AK_NK
71,Fvb1,3500001,3550000,50000,*,3515,57230,0.0192814538779359,CHG,AK_NK
72,Fvb1,3550001,3600000,50000,*,7367,68911,0.0948633790590701,CHG,AK_NK
73,Fvb1,3600001,3650000,50000,*,6242,63110,0.0441955396156261,CHG,AK_NK
74,Fvb1,3650001,3700000,50000,*,2402,66334,0.0279122355842129,CHG,AK_NK
75,Fvb1,3700001,3750000,50000,*,1857,40106,0.0367831685265147,CHG,AK_NK
76,Fvb1,3750001,3800000,50000,*,2225,64271,0.00661966688519437,CHG,AK_NK
77,Fvb1,3800001,3850000,50000,*,830,71092,0.00289901686224182,CHG,AK_NK
78,Fvb1,3850001,3900000,50000,*,9361,32385,0.188904097354489,CHG,AK_NK
79,Fvb1,3900001,3950000,50000,*,4776,61652,0.0556539254966457,CHG,AK_NK
80,Fvb1,3950001,4000000,50000,*,4179,52439,-0.0518925578385223,CHG,AK_NK
81,Fvb1,4000001,4050000,50000,*,2982,58537,0.0230399297604095,CHG,AK_NK
82,Fvb1,4050001,4100000,50000,*,3134,62209,0.00939101895808806,CHG,AK_NK
83,Fvb1,4100001,4150000,50000,*,8029,62487,0.092091741354276,CHG,AK_NK
84,Fvb1,4150001,4200000,50000,*,1335,57657,0.0100912870836319,CHG,AK_NK
85,Fvb1,4200001,4250000,50000,*,827,62272,-0.00471244872299693,CHG,AK_NK
86,Fvb1,4250001,4300000,50000,*,1406,62850,0.00353111074150148,CHG,AK_NK
87,Fvb1,4300001,4350000,50000,*,1859,63014,0.0141344836399769,CHG,AK_NK
88,Fvb1,4350001,4400000,50000,*,5027,56982,0.00738457948588664,CHG,AK_NK
89,Fvb1,4400001,4450000,50000,*,3154,35369,0.0164788600584659,CHG,AK_NK
90,Fvb1,4450001,4500000,50000,*,2108,59948,0.0046774463804571,CHG,AK_NK
91,Fvb1,4500001,4550000,50000,*,6534,58832,0.0373637624965058,CHG,AK_NK
92,Fvb1,4550001,4600000,50000,*,1640,60951,0.0152160858408088,CHG,AK_NK
93,Fvb1,4600001,4650000,50000,*,9646,52453,0.00560475429440885,CHG,AK_NK
94,Fvb1,4650001,4700000,50000,*,2189,47966,0.0123782442049448,CHG,AK_NK
95,Fvb1,4700001,4750000,50000,*,1109,69076,0.00354798306967594,CHG,AK_NK
96,Fvb1,4750001,4800000,50000,*,2410,67343,-0.00158110074778892,CHG,AK_NK
97,Fvb1,4800001,4850000,50000,*,7635,33455,0.176770919689714,CHG,AK_NK
98,Fvb1,4850001,4900000,50000,*,1691,64280,-0.00156827465832244,CHG,AK_NK
99,Fvb1,4900001,4950000,50000,*,3167,61533,0.0063466292497771,CHG,AK_NK
100,Fvb1,4950001,5000000,50000,*,4878,51695,0.0372486302457107,CHG,AK_NK
101,Fvb1,5000001,5050000,50000,*,2234,51876,0.00935686325340575,CHG,AK_NK
102,Fvb1,5050001,5100000,50000,*,2910,71261,0.0140476207278935,CHG,AK_NK
103,Fvb1,5100001,5150000,50000,*,2029,68224,0.00472522394361063,CHG,AK_NK
104,Fvb1,5150001,5200000,50000,*,1220,67114,0.00185666608122251,CHG,AK_NK
105,Fvb1,5200001,5250000,50000,*,18187,41740,0.374824598528974,CHG,AK_NK
106,Fvb1,5250001,5300000,50000,*,22180,43926,0.229416123871985,CHG,AK_NK
107,Fvb1,5300001,5350000,50000,*,655,64897,0.00424781174284034,CHG,AK_NK
108,Fvb1,5350001,5400000,50000,*,11257,51988,0.0204886192319683,CHG,AK_NK
109,Fvb1,5400001,5450000,50000,*,4827,68906,0.0380882157270644,CHG,AK_NK
110,Fvb1,5450001,5500000,50000,*,10458,53842,0.117665771204269,CHG,AK_NK
111,Fvb1,5500001,5550000,50000,*,1114,60514,0.00122915794464522,CHG,AK_NK
112,Fvb1,5550001,5600000,50000,*,1416,63292,0.00538360646763826,CHG,AK_NK
113,Fvb1,5600001,5650000,50000,*,1958,64996,0.01602507817252,CHG,AK_NK
114,Fvb1,5650001,5700000,50000,*,10950,50178,0.156624444172812,CHG,AK_NK
115,Fvb1,5700001,5750000,50000,*,2675,63943,0.000892773999740533,CHG,AK_NK
116,Fvb1,5750001,5800000,50000,*,3092,61164,0.0203495755086652,CHG,AK_NK
117,Fvb1,5800001,5850000,50000,*,2298,35134,0.0291969942198791,CHG,AK_NK
118,Fvb1,5850001,5900000,50000,*,3846,57234,0.0103531431151038,CHG,AK_NK
119,Fvb1,5900001,5950000,50000,*,5019,52195,0.0267592078579712,CHG,AK_NK
120,Fvb1,5950001,6000000,50000,*,2601,54529,0.0153389369261381,CHG,AK_NK
121,Fvb1,6000001,6050000,50000,*,1037,57975,-0.00699851326869595,CHG,AK_NK
