,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb2,context,group
299,Fvb2,14900001,14950000,50000,*,2067,198949,-0.000877016520424106,CHH,AL_FL
300,Fvb2,14950001,15000000,50000,*,3491,139908,-0.0217004104049962,CHH,AL_FL
301,Fvb2,15000001,15050000,50000,*,2690,175159,-0.00122341671558465,CHH,AL_FL
302,Fvb2,15050001,15100000,50000,*,4484,156833,-0.00722241209998871,CHH,AL_FL
303,Fvb2,15100001,15150000,50000,*,2760,188097,0.00226212828410382,CHH,AL_FL
304,Fvb2,15150001,15200000,50000,*,3682,168725,0.0131644835630611,CHH,AL_FL
305,Fvb2,15200001,15250000,50000,*,6091,174911,-0.000395661110726662,CHH,AL_FL
306,Fvb2,15250001,15300000,50000,*,4694,155451,-0.00111509978214081,CHH,AL_FL
307,Fvb2,15300001,15350000,50000,*,4489,199738,-8.20159417767898e-05,CHH,AL_FL
308,Fvb2,15350001,15400000,50000,*,7743,122468,-0.00956079955527157,CHH,AL_FL
309,Fvb2,15400001,15450000,50000,*,3286,175327,0.00238755773104948,CHH,AL_FL
310,Fvb2,15450001,15500000,50000,*,4223,171955,-0.0114863679502103,CHH,AL_FL
311,Fvb2,15500001,15550000,50000,*,3322,182331,-0.00686301418926748,CHH,AL_FL
312,Fvb2,15550001,15600000,50000,*,7162,144537,-0.0191400886137346,CHH,AL_FL
313,Fvb2,15600001,15650000,50000,*,3085,125729,0.000231434309175022,CHH,AL_FL
314,Fvb2,15650001,15700000,50000,*,4478,112169,-0.0122481570924093,CHH,AL_FL
315,Fvb2,15700001,15750000,50000,*,4018,179601,-0.0094532531882418,CHH,AL_FL
316,Fvb2,15750001,15800000,50000,*,5009,169592,0.00118202067385338,CHH,AL_FL
317,Fvb2,15800001,15850000,50000,*,5369,159044,-0.00197660819667933,CHH,AL_FL
318,Fvb2,15850001,15900000,50000,*,4416,148905,-0.00673746483526328,CHH,AL_FL
319,Fvb2,15900001,15950000,50000,*,1377,202217,0.00153281799011813,CHH,AL_FL
320,Fvb2,15950001,16000000,50000,*,2930,165791,-0.0013816304547838,CHH,AL_FL
321,Fvb2,16000001,16050000,50000,*,4753,180199,0.000611382689313565,CHH,AL_FL
322,Fvb2,16050001,16100000,50000,*,2826,182455,-0.00456737104462054,CHH,AL_FL
323,Fvb2,16100001,16150000,50000,*,2668,158721,-0.0034661641515934,CHH,AL_FL
324,Fvb2,16150001,16200000,50000,*,3262,164794,-0.00553308257707582,CHH,AL_FL
325,Fvb2,16200001,16250000,50000,*,5449,136192,-0.00841184454396005,CHH,AL_FL
326,Fvb2,16250001,16300000,50000,*,4856,160577,-0.0138984108370301,CHH,AL_FL
327,Fvb2,16300001,16350000,50000,*,7238,157806,-0.00138121788377353,CHH,AL_FL
328,Fvb2,16350001,16400000,50000,*,1736,192973,-0.00289037493149689,CHH,AL_FL
329,Fvb2,16400001,16450000,50000,*,5528,169018,0.00154288380528371,CHH,AL_FL
330,Fvb2,16450001,16500000,50000,*,4673,170031,0.00682622022404222,CHH,AL_FL
331,Fvb2,16500001,16550000,50000,*,3155,154558,0.0036188771873455,CHH,AL_FL
332,Fvb2,16550001,16600000,50000,*,2870,188939,-0.0016010546829103,CHH,AL_FL
333,Fvb2,16600001,16650000,50000,*,2813,151159,0.000142743935147877,CHH,AL_FL
334,Fvb2,16650001,16700000,50000,*,6181,144437,-0.00485065314009905,CHH,AL_FL
335,Fvb2,16700001,16750000,50000,*,6458,194714,0.0034904436426087,CHH,AL_FL
336,Fvb2,16750001,16800000,50000,*,3537,188296,-0.00638368940923355,CHH,AL_FL
337,Fvb2,16800001,16850000,50000,*,3346,191713,-0.000507301199160523,CHH,AL_FL
338,Fvb2,16850001,16900000,50000,*,5916,177327,-0.0168842044591873,CHH,AL_FL
339,Fvb2,16900001,16950000,50000,*,1209,181909,-0.00251946449609936,CHH,AL_FL
340,Fvb2,16950001,17000000,50000,*,3199,165983,-0.00457028497145957,CHH,AL_FL
341,Fvb2,17000001,17050000,50000,*,5384,172615,0.00103656006275175,CHH,AL_FL
342,Fvb2,17050001,17100000,50000,*,3103,197791,-0.00400597874849112,CHH,AL_FL
343,Fvb2,17100001,17150000,50000,*,4891,187016,-0.000715055329124536,CHH,AL_FL
344,Fvb2,17150001,17200000,50000,*,4786,178956,0.00935934877615856,CHH,AL_FL
345,Fvb2,17200001,17250000,50000,*,5108,175701,-0.00484099570585356,CHH,AL_FL
346,Fvb2,17250001,17300000,50000,*,4859,210233,-0.000524829097845337,CHH,AL_FL
347,Fvb2,17300001,17350000,50000,*,3985,190789,-0.00105130097938221,CHH,AL_FL
348,Fvb2,17350001,17400000,50000,*,5988,215735,-0.0113179465121802,CHH,AL_FL
349,Fvb2,17400001,17450000,50000,*,3225,200271,0.000622036528494104,CHH,AL_FL
350,Fvb2,17450001,17500000,50000,*,4066,171573,-9.74180791369662e-05,CHH,AL_FL
351,Fvb2,17500001,17550000,50000,*,6188,167772,-0.0147811181793399,CHH,AL_FL
352,Fvb2,17550001,17600000,50000,*,3151,163984,-0.000800579521256343,CHH,AL_FL
353,Fvb2,17600001,17650000,50000,*,1527,193193,-0.00110893912544816,CHH,AL_FL
354,Fvb2,17650001,17700000,50000,*,1701,142131,-0.000786367330605659,CHH,AL_FL
355,Fvb2,17700001,17750000,50000,*,7501,189460,-0.00556468197687442,CHH,AL_FL
356,Fvb2,17750001,17800000,50000,*,3805,178928,0.000994647885616283,CHH,AL_FL
357,Fvb2,17800001,17850000,50000,*,3657,180434,-0.000444229976782663,CHH,AL_FL
358,Fvb2,17850001,17900000,50000,*,3328,154495,-0.000781729669194424,CHH,AL_FL
359,Fvb2,17900001,17950000,50000,*,3519,167983,-0.00838098299203318,CHH,AL_FL
360,Fvb2,17950001,18000000,50000,*,2068,178257,-0.00200517640385578,CHH,AL_FL
361,Fvb2,18000001,18050000,50000,*,2812,187870,-0.00196167273504432,CHH,AL_FL
362,Fvb2,18050001,18100000,50000,*,6174,155407,-0.0108163648180761,CHH,AL_FL
363,Fvb2,18100001,18150000,50000,*,2288,168786,-0.00383781686764328,CHH,AL_FL
364,Fvb2,18150001,18200000,50000,*,1968,184802,-0.00229030839523836,CHH,AL_FL
365,Fvb2,18200001,18250000,50000,*,3090,147982,0.00261374655933241,CHH,AL_FL
366,Fvb2,18250001,18300000,50000,*,2513,169385,0.000216471494872346,CHH,AL_FL
367,Fvb2,18300001,18350000,50000,*,2041,155497,-0.00366236090161339,CHH,AL_FL
368,Fvb2,18350001,18400000,50000,*,2704,114674,0.00230329158810601,CHH,AL_FL
369,Fvb2,18400001,18450000,50000,*,1381,96373,-0.017632579567783,CHH,AL_FL
370,Fvb2,18450001,18500000,50000,*,5063,191384,-0.00257530954947096,CHH,AL_FL
371,Fvb2,18500001,18550000,50000,*,6429,172991,-0.00328719699940966,CHH,AL_FL
372,Fvb2,18550001,18600000,50000,*,2579,51813,-0.0216411987778613,CHH,AL_FL
373,Fvb2,18600001,18650000,50000,*,7679,107682,-0.0270919921127475,CHH,AL_FL
374,Fvb2,18650001,18700000,50000,*,2842,159662,-0.0243685719818055,CHH,AL_FL
375,Fvb2,18700001,18750000,50000,*,3902,188031,0.000152490022170198,CHH,AL_FL
376,Fvb2,18750001,18800000,50000,*,2837,200665,0.000300046777535486,CHH,AL_FL
377,Fvb2,18800001,18850000,50000,*,2550,176263,-4.47335291721539e-05,CHH,AL_FL
378,Fvb2,18850001,18900000,50000,*,4079,161178,-0.00566305055792642,CHH,AL_FL
379,Fvb2,18900001,18950000,50000,*,1929,198363,-0.00121965823459429,CHH,AL_FL
380,Fvb2,18950001,19000000,50000,*,3143,198367,-0.00296685840499083,CHH,AL_FL
381,Fvb2,19000001,19050000,50000,*,2906,223116,0.000636595012076342,CHH,AL_FL
382,Fvb2,19050001,19100000,50000,*,3691,176187,-0.00517585647800765,CHH,AL_FL
383,Fvb2,19100001,19150000,50000,*,7151,180556,-0.00955818583215613,CHH,AL_FL
384,Fvb2,19150001,19200000,50000,*,5075,148405,0.00232047765772669,CHH,AL_FL
385,Fvb2,19200001,19250000,50000,*,6004,129240,-0.0107662258043812,CHH,AL_FL
386,Fvb2,19250001,19300000,50000,*,2879,170713,0.000829675294291461,CHH,AL_FL
387,Fvb2,19300001,19350000,50000,*,2155,200754,-0.000106722261088368,CHH,AL_FL
388,Fvb2,19350001,19400000,50000,*,5325,172049,-0.00184930799661636,CHH,AL_FL
389,Fvb2,19400001,19450000,50000,*,3021,181470,0.00168483796781085,CHH,AL_FL
390,Fvb2,19450001,19500000,50000,*,3587,182868,-0.00109386788408064,CHH,AL_FL
391,Fvb2,19500001,19550000,50000,*,5056,164659,-0.00328539380292445,CHH,AL_FL
392,Fvb2,19550001,19600000,50000,*,2878,193239,0.00215455436064461,CHH,AL_FL
393,Fvb2,19600001,19650000,50000,*,3051,175668,0.00326037806822067,CHH,AL_FL
394,Fvb2,19650001,19700000,50000,*,1207,98461,-0.00210586720391019,CHH,AL_FL
395,Fvb2,19700001,19750000,50000,*,1769,183937,0.000975195218470762,CHH,AL_FL
396,Fvb2,19750001,19800000,50000,*,4937,144071,0.0160236066269188,CHH,AL_FL
397,Fvb2,19800001,19850000,50000,*,3503,159455,0.00712735270295294,CHH,AL_FL
398,Fvb2,19850001,19900000,50000,*,4005,184550,0.00282234375443407,CHH,AL_FL
399,Fvb2,19900001,19950000,50000,*,2692,175637,0.00384952831861923,CHH,AL_FL
400,Fvb2,19950001,20000000,50000,*,585,91123,-0.0182346575556539,CHH,AL_FL
401,Fvb2,20000001,20050000,50000,*,1796,173833,-2.71053350158635e-05,CHH,AL_FL
402,Fvb2,20050001,20100000,50000,*,2184,197122,4.56465776870942e-05,CHH,AL_FL
403,Fvb2,20100001,20150000,50000,*,5668,123220,-0.0157251187819144,CHH,AL_FL
404,Fvb2,20150001,20200000,50000,*,5646,138809,-0.00136556796374841,CHH,AL_FL
405,Fvb2,20200001,20250000,50000,*,2510,191403,-3.89151175037676e-05,CHH,AL_FL
406,Fvb2,20250001,20300000,50000,*,3238,189205,-0.00203931141662893,CHH,AL_FL
407,Fvb2,20300001,20350000,50000,*,3809,175624,-0.00308022200506585,CHH,AL_FL
408,Fvb2,20350001,20400000,50000,*,1642,153498,0.000237867489865458,CHH,AL_FL
409,Fvb2,20400001,20450000,50000,*,23,2169,0.00429260451200358,CHH,AL_FL
410,Fvb2,20450001,20500000,50000,*,0,0,NA,CHH,AL_FL
411,Fvb2,20500001,20550000,50000,*,2324,127515,0.00481530817729519,CHH,AL_FL
412,Fvb2,20550001,20600000,50000,*,2765,149171,0.00365931645473146,CHH,AL_FL
413,Fvb2,20600001,20650000,50000,*,2779,188380,0.00431972336866171,CHH,AL_FL
414,Fvb2,20650001,20700000,50000,*,2029,184192,0.00138821070948682,CHH,AL_FL
415,Fvb2,20700001,20750000,50000,*,3823,169087,0.000756951487883208,CHH,AL_FL
416,Fvb2,20750001,20800000,50000,*,3660,176589,-0.00268799055870464,CHH,AL_FL
417,Fvb2,20800001,20850000,50000,*,2920,188562,-0.00148684521889139,CHH,AL_FL
418,Fvb2,20850001,20900000,50000,*,8390,175922,-0.00632493293373389,CHH,AL_FL
419,Fvb2,20900001,20950000,50000,*,1878,176193,-0.00601877126509574,CHH,AL_FL
420,Fvb2,20950001,21000000,50000,*,3582,186808,0.000761600524297891,CHH,AL_FL
421,Fvb2,21000001,21050000,50000,*,2344,179682,0.00162094421257426,CHH,AL_FL
422,Fvb2,21050001,21100000,50000,*,3658,164869,-0.000277815668385119,CHH,AL_FL
423,Fvb2,21100001,21150000,50000,*,1853,212692,-4.16174053341038e-05,CHH,AL_FL
424,Fvb2,21150001,21200000,50000,*,2358,157260,-0.00813632303304948,CHH,AL_FL
425,Fvb2,21200001,21250000,50000,*,6212,197812,0.00318808733555042,CHH,AL_FL
426,Fvb2,21250001,21300000,50000,*,2612,198715,-0.00153900993939015,CHH,AL_FL
427,Fvb2,21300001,21350000,50000,*,3179,174475,-0.00140614108840181,CHH,AL_FL
428,Fvb2,21350001,21400000,50000,*,1313,197402,-0.0019225051464879,CHH,AL_FL
429,Fvb2,21400001,21450000,50000,*,1552,162966,-0.00259895765318766,CHH,AL_FL
430,Fvb2,21450001,21500000,50000,*,1037,181119,-0.000660902016195125,CHH,AL_FL
431,Fvb2,21500001,21550000,50000,*,5229,158101,-0.00665572760577968,CHH,AL_FL
432,Fvb2,21550001,21600000,50000,*,1706,195759,-0.000714072339044998,CHH,AL_FL
433,Fvb2,21600001,21650000,50000,*,2982,198377,-0.00100657888627536,CHH,AL_FL
434,Fvb2,21650001,21700000,50000,*,4530,110334,-0.00127010826811727,CHH,AL_FL
435,Fvb2,21700001,21750000,50000,*,1766,170261,-0.000962981088821894,CHH,AL_FL
436,Fvb2,21750001,21800000,50000,*,1757,187171,-0.00136764139696573,CHH,AL_FL
437,Fvb2,21800001,21850000,50000,*,1318,198875,-0.00292969365540488,CHH,AL_FL
438,Fvb2,21850001,21900000,50000,*,2858,173452,-0.000801661150124731,CHH,AL_FL
439,Fvb2,21900001,21950000,50000,*,1726,203051,0.000617596623599316,CHH,AL_FL
440,Fvb2,21950001,22000000,50000,*,1082,196605,-0.000943865495121819,CHH,AL_FL
441,Fvb2,22000001,22050000,50000,*,4008,171309,0.00645914326722407,CHH,AL_FL
442,Fvb2,22050001,22100000,50000,*,3069,189587,0.00830882616274453,CHH,AL_FL
443,Fvb2,22100001,22150000,50000,*,1915,175110,-0.00996248285540919,CHH,AL_FL
444,Fvb2,22150001,22200000,50000,*,3451,173283,-0.000192419755730727,CHH,AL_FL
445,Fvb2,22200001,22250000,50000,*,3378,172988,-0.00504377596742469,CHH,AL_FL
446,Fvb2,22250001,22300000,50000,*,2615,217333,0.000299632028909537,CHH,AL_FL
447,Fvb2,22300001,22350000,50000,*,26685,1999315,0.00923214587129709,CHH,AL_FL
448,Fvb2,22350001,22400000,50000,*,5270,162308,-0.0123622734576069,CHH,AL_FL
449,Fvb2,22400001,22450000,50000,*,2877,167477,0.0031247684415415,CHH,AL_FL
450,Fvb2,22450001,22500000,50000,*,2839,186829,0.00124330919517938,CHH,AL_FL
451,Fvb2,22500001,22550000,50000,*,2374,216914,-0.00145924077716732,CHH,AL_FL
452,Fvb2,22550001,22600000,50000,*,2046,206011,-0.00253684372360454,CHH,AL_FL
453,Fvb2,22600001,22650000,50000,*,3281,201845,0.00268420904962492,CHH,AL_FL
454,Fvb2,22650001,22700000,50000,*,968,127016,-0.0138343515970936,CHH,AL_FL
455,Fvb2,22700001,22750000,50000,*,2476,146023,-0.000992434088794715,CHH,AL_FL
456,Fvb2,22750001,22800000,50000,*,1269,37243,0.0236139835633302,CHH,AL_FL
457,Fvb2,22800001,22850000,50000,*,2420,165781,-0.00316787672091583,CHH,AL_FL
458,Fvb2,22850001,22900000,50000,*,2792,304576,-0.00127438014641831,CHH,AL_FL
459,Fvb2,22900001,22950000,50000,*,2306,193674,0.00367505126503252,CHH,AL_FL
460,Fvb2,22950001,23000000,50000,*,1321,201912,0.0012187467605572,CHH,AL_FL
461,Fvb2,23000001,23050000,50000,*,4227,184111,0.00611780948358288,CHH,AL_FL
462,Fvb2,23050001,23100000,50000,*,3218,208724,-0.00313773977102816,CHH,AL_FL
463,Fvb2,23100001,23150000,50000,*,5586,172033,-0.000808350067581426,CHH,AL_FL
464,Fvb2,23150001,23200000,50000,*,6118,176938,-0.00159626292689021,CHH,AL_FL
465,Fvb2,23200001,23250000,50000,*,6373,151284,0.00197961234476606,CHH,AL_FL
466,Fvb2,23250001,23300000,50000,*,4350,190613,-0.00884859623549492,CHH,AL_FL
467,Fvb2,23300001,23350000,50000,*,1524,187573,-5.90153716627986e-05,CHH,AL_FL
468,Fvb2,23350001,23400000,50000,*,1926,198644,0.00187660521923178,CHH,AL_FL
469,Fvb2,23400001,23450000,50000,*,6064,112712,0.0182528534328838,CHH,AL_FL
470,Fvb2,23450001,23500000,50000,*,3644,162212,-0.000432466233272734,CHH,AL_FL
471,Fvb2,23500001,23550000,50000,*,9534,135600,-0.0116324142470562,CHH,AL_FL
472,Fvb2,23550001,23600000,50000,*,4610,122424,-0.0046241262143873,CHH,AL_FL
473,Fvb2,23600001,23650000,50000,*,2312,201533,-0.000295886142120656,CHH,AL_FL
474,Fvb2,23650001,23700000,50000,*,2138,178041,-0.00161166547986667,CHH,AL_FL
475,Fvb2,23700001,23750000,50000,*,4243,193926,0.000933885345187551,CHH,AL_FL
476,Fvb2,23750001,23800000,50000,*,2246,197902,-0.000781560526432854,CHH,AL_FL
477,Fvb2,23800001,23850000,50000,*,1555,195315,-0.000574981643863203,CHH,AL_FL
478,Fvb2,23850001,23900000,50000,*,3598,158749,0.0002887789433931,CHH,AL_FL
479,Fvb2,23900001,23950000,50000,*,3302,177452,-0.00445204262583353,CHH,AL_FL
480,Fvb2,23950001,24000000,50000,*,3512,180227,0.00189930437844698,CHH,AL_FL
481,Fvb2,24000001,24050000,50000,*,3041,159133,-0.00103554729691279,CHH,AL_FL
482,Fvb2,24050001,24100000,50000,*,2275,216226,0.00311984982523085,CHH,AL_FL
483,Fvb2,24100001,24150000,50000,*,1627,208602,-0.000507878848706428,CHH,AL_FL
484,Fvb2,24150001,24200000,50000,*,4729,151303,-0.0136141466662376,CHH,AL_FL
485,Fvb2,24200001,24250000,50000,*,4463,163968,-0.00630861632963112,CHH,AL_FL
486,Fvb2,24250001,24300000,50000,*,2275,210345,-0.00222333033180823,CHH,AL_FL
487,Fvb2,24300001,24350000,50000,*,2170,204342,-0.00171741726185145,CHH,AL_FL
488,Fvb2,24350001,24400000,50000,*,4873,194478,0.0114059723834562,CHH,AL_FL
489,Fvb2,24400001,24450000,50000,*,2562,202009,-0.0012149716228344,CHH,AL_FL
490,Fvb2,24450001,24500000,50000,*,29283,219103,0.0249583135840753,CHH,AL_FL
491,Fvb2,24500001,24550000,50000,*,2065,202798,0.00197377598910092,CHH,AL_FL
492,Fvb2,24550001,24600000,50000,*,3112,187055,0.0073727886093452,CHH,AL_FL
493,Fvb2,24600001,24650000,50000,*,2923,190698,-0.000763929087678274,CHH,AL_FL
494,Fvb2,24650001,24700000,50000,*,1982,202100,-0.0019214688344872,CHH,AL_FL
495,Fvb2,24700001,24750000,50000,*,1694,193737,4.45469120422502e-05,CHH,AL_FL
496,Fvb2,24750001,24800000,50000,*,2130,208217,-0.00135751617966515,CHH,AL_FL
497,Fvb2,24800001,24850000,50000,*,2327,196691,-0.00359445520905337,CHH,AL_FL
498,Fvb2,24850001,24900000,50000,*,2681,186950,-0.0022773659472264,CHH,AL_FL
499,Fvb2,24900001,24950000,50000,*,3775,183056,0.00260769719276658,CHH,AL_FL
500,Fvb2,24950001,25000000,50000,*,1292,205128,-0.000429829430455528,CHH,AL_FL
501,Fvb2,25000001,25050000,50000,*,2757,210837,-0.000160578305449648,CHH,AL_FL
502,Fvb2,25050001,25100000,50000,*,2087,216497,-0.00210022205835319,CHH,AL_FL
503,Fvb2,25100001,25150000,50000,*,4844,210630,0.00503231034855692,CHH,AL_FL
504,Fvb2,25150001,25200000,50000,*,5323,172716,0.0105833712772672,CHH,AL_FL
505,Fvb2,25200001,25250000,50000,*,2882,221170,0.00321865991352514,CHH,AL_FL
506,Fvb2,25250001,25300000,50000,*,4815,147001,-0.00245821849458899,CHH,AL_FL
507,Fvb2,25300001,25350000,50000,*,2103,202231,-0.00109261195955758,CHH,AL_FL
508,Fvb2,25350001,25400000,50000,*,4959,164726,0.00867515161656889,CHH,AL_FL
509,Fvb2,25400001,25450000,50000,*,2869,209785,0.00140760830242238,CHH,AL_FL
510,Fvb2,25450001,25500000,50000,*,4329,207336,-0.00110820883690971,CHH,AL_FL
511,Fvb2,25500001,25550000,50000,*,2145,202383,-0.00538913126200123,CHH,AL_FL
512,Fvb2,25550001,25600000,50000,*,2248,195622,-0.00104487907458702,CHH,AL_FL
513,Fvb2,25600001,25650000,50000,*,1628,202584,-0.000648230782995866,CHH,AL_FL
514,Fvb2,25650001,25700000,50000,*,2327,185768,-0.00323670126700206,CHH,AL_FL
515,Fvb2,25700001,25750000,50000,*,3595,122770,-0.00258201636907227,CHH,AL_FL
516,Fvb2,25750001,25800000,50000,*,3212,153572,0.009986887646315,CHH,AL_FL
517,Fvb2,25800001,25850000,50000,*,2208,206664,-0.000161873595073438,CHH,AL_FL
518,Fvb2,25850001,25900000,50000,*,2396,204617,-0.00437779931810482,CHH,AL_FL
519,Fvb2,25900001,25950000,50000,*,2134,195543,0.00097840937282199,CHH,AL_FL
520,Fvb2,25950001,26000000,50000,*,889,206761,-0.000145724717350863,CHH,AL_FL
521,Fvb2,26000001,26050000,50000,*,3015,207786,0.00274381834427354,CHH,AL_FL
522,Fvb2,26050001,26100000,50000,*,2180,189324,0.0021400670822725,CHH,AL_FL
523,Fvb2,26100001,26150000,50000,*,1513,207255,-0.000649594892416402,CHH,AL_FL
524,Fvb2,26150001,26200000,50000,*,7800,160114,0.00872621120505894,CHH,AL_FL
525,Fvb2,26200001,26250000,50000,*,14626,189249,-0.00309223849148889,CHH,AL_FL
526,Fvb2,26250001,26300000,50000,*,2436,185670,0.00194139436809669,CHH,AL_FL
527,Fvb2,26300001,26350000,50000,*,2268,192190,-0.000794726187820437,CHH,AL_FL
528,Fvb2,26350001,26400000,50000,*,3201,199720,0.00290320306732172,CHH,AL_FL
529,Fvb2,26400001,26450000,50000,*,2491,190412,0.00445748151058989,CHH,AL_FL
530,Fvb2,26450001,26500000,50000,*,2304,200536,-0.00104994813529529,CHH,AL_FL
531,Fvb2,26500001,26550000,50000,*,2473,168143,-0.00117960177822179,CHH,AL_FL
532,Fvb2,26550001,26600000,50000,*,1515,171703,-0.00424857955095109,CHH,AL_FL
533,Fvb2,26600001,26650000,50000,*,2302,186380,0.00321289148880746,CHH,AL_FL
534,Fvb2,26650001,26700000,50000,*,2197,175488,0.00238078956965719,CHH,AL_FL
535,Fvb2,26700001,26750000,50000,*,1728,195779,-0.00151161079533247,CHH,AL_FL
536,Fvb2,26750001,26800000,50000,*,1970,208337,-0.00134560911319511,CHH,AL_FL
537,Fvb2,26800001,26850000,50000,*,2172,171298,5.97867232516886e-05,CHH,AL_FL
538,Fvb2,26850001,26900000,50000,*,920,151237,-0.00225207760793592,CHH,AL_FL
539,Fvb2,26900001,26950000,50000,*,1011,201736,-0.00411679441934321,CHH,AL_FL
540,Fvb2,26950001,27000000,50000,*,1333,178304,-0.00103272722118869,CHH,AL_FL
541,Fvb2,27000001,27050000,50000,*,1316,98412,-0.00217968579778493,CHH,AL_FL
542,Fvb2,27050001,27100000,50000,*,1638,231244,-0.000273945409272352,CHH,AL_FL
543,Fvb2,27100001,27150000,50000,*,3475,180960,0.00139348302285601,CHH,AL_FL
544,Fvb2,27150001,27200000,50000,*,1847,193073,0.00328655698214858,CHH,AL_FL
545,Fvb2,27200001,27250000,50000,*,25223,195132,0.00378495778935731,CHH,AL_FL
546,Fvb2,27250001,27300000,50000,*,3308,190051,0.000683486689259161,CHH,AL_FL
547,Fvb2,27300001,27350000,50000,*,1929,191261,0.00041093793747032,CHH,AL_FL
548,Fvb2,27350001,27400000,50000,*,1878,219205,0.00197740185002904,CHH,AL_FL
549,Fvb2,27400001,27450000,50000,*,1821,186220,0.00137066201034864,CHH,AL_FL
550,Fvb2,27450001,27500000,50000,*,1432,138282,0.000189697746000896,CHH,AL_FL
551,Fvb2,27500001,27550000,50000,*,4057,209690,0.0045770508044901,CHH,AL_FL
552,Fvb2,27550001,27600000,50000,*,4355,192490,0.00751943309479359,CHH,AL_FL
553,Fvb2,27600001,27650000,50000,*,2482,200048,0.00141288097447605,CHH,AL_FL
554,Fvb2,27650001,27700000,50000,*,1668,170198,-0.00037712947857887,CHH,AL_FL
555,Fvb2,27700001,27750000,50000,*,1963,198313,-0.00115873967923843,CHH,AL_FL
556,Fvb2,27750001,27800000,50000,*,2224,186794,0.000237113343285477,CHH,AL_FL
557,Fvb2,27800001,27850000,50000,*,1910,158911,-0.00281700372780087,CHH,AL_FL
558,Fvb2,27850001,27900000,50000,*,1579,202457,-0.000256082746086697,CHH,AL_FL
559,Fvb2,27900001,27950000,50000,*,2203,181404,0.00246334949408467,CHH,AL_FL
560,Fvb2,27950001,28000000,50000,*,2809,195131,-0.000489659313691201,CHH,AL_FL
561,Fvb2,28000001,28050000,50000,*,1362,196599,0.000539696495604671,CHH,AL_FL
562,Fvb2,28050001,28100000,50000,*,2106,197452,-0.00145178558922951,CHH,AL_FL
563,Fvb2,28100001,28150000,50000,*,1291,211278,0.000130129295660764,CHH,AL_FL
564,Fvb2,28150001,28200000,50000,*,2319,187917,-0.00599000444504662,CHH,AL_FL
565,Fvb2,28200001,28250000,50000,*,1960,220322,-0.0016659435718597,CHH,AL_FL
566,Fvb2,28250001,28300000,50000,*,2663,194417,0.00185682057432911,CHH,AL_FL
567,Fvb2,28300001,28350000,50000,*,1843,171888,0.00145143038384739,CHH,AL_FL
568,Fvb2,28350001,28400000,50000,*,1759,192251,0.000243706567578572,CHH,AL_FL
569,Fvb2,28400001,28450000,50000,*,2235,214065,0.000106380369819255,CHH,AL_FL
570,Fvb2,28450001,28500000,50000,*,1432,206487,0.00189300079975207,CHH,AL_FL
571,Fvb2,28500001,28550000,50000,*,11600,218379,0.0449704071668284,CHH,AL_FL
572,Fvb2,28550001,28600000,50000,*,13199,208297,0.0536336114444544,CHH,AL_FL
573,Fvb2,28600001,28650000,50000,*,2953,196239,-0.00194044739069579,CHH,AL_FL
574,Fvb2,28650001,28700000,50000,*,2640,197163,-0.00862899608117461,CHH,AL_FL
575,Fvb2,28700001,28750000,50000,*,2125,199274,0.000297527250629533,CHH,AL_FL
576,Fvb2,28750001,28800000,50000,*,1727,188866,0.00144093705676185,CHH,AL_FL
577,Fvb2,28800001,28850000,50000,*,12622,146544,0.00570333286670391,CHH,AL_FL
578,Fvb2,28850001,28900000,50000,*,5018,186015,0.00063139786043356,CHH,AL_FL
579,Fvb2,28900001,28950000,50000,*,2709,212637,-0.00400785162256664,CHH,AL_FL
580,Fvb2,28950001,29000000,50000,*,2240,231369,0.000973449485806332,CHH,AL_FL
581,Fvb2,29000001,29050000,50000,*,2285,211992,0.00234767187646351,CHH,AL_FL
582,Fvb2,29050001,29100000,50000,*,1424,198896,0.000978348262158446,CHH,AL_FL
583,Fvb2,29100001,29150000,50000,*,2451,180392,0.00172310543494305,CHH,AL_FL
584,Fvb2,29150001,29200000,50000,*,2493,208487,0.00168951943712128,CHH,AL_FL
585,Fvb2,29200001,29250000,50000,*,3354,201456,0.00232107981847583,CHH,AL_FL
586,Fvb2,29250001,29300000,50000,*,3064,220645,0.00363964627834948,CHH,AL_FL
587,Fvb2,29300001,29350000,50000,*,6048,180892,-0.0132128887290621,CHH,AL_FL
1,Fvb2,1,50000,50000,*,3298,59445,-0.0196039909886752,CHH,AL_NL
2,Fvb2,50001,100000,50000,*,3613,102788,-0.0098525014902653,CHH,AL_NL
3,Fvb2,100001,150000,50000,*,5574,98080,-0.013129598094328,CHH,AL_NL
4,Fvb2,150001,200000,50000,*,8449,179439,-0.0171170330884835,CHH,AL_NL
5,Fvb2,200001,250000,50000,*,5067,165709,-0.0121777125488277,CHH,AL_NL
6,Fvb2,250001,300000,50000,*,5471,173744,-0.00724201703781088,CHH,AL_NL
7,Fvb2,300001,350000,50000,*,6384,155901,-0.0135716750444819,CHH,AL_NL
8,Fvb2,350001,400000,50000,*,6816,195284,-0.0126203837320091,CHH,AL_NL
9,Fvb2,400001,450000,50000,*,4934,181404,-0.0019584910021248,CHH,AL_NL
10,Fvb2,450001,500000,50000,*,9913,160707,-0.0252177569617595,CHH,AL_NL
