seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tes	score	phase
Fvb3	9068803	9068852	50	*	37	113	0.327433628318584	15	141	0.106382978723404	21	CHH	-1	5.58048755622012e-05	loss	NA	NA	NA	NA	NA
Fvb3	9076453	9076502	50	*	19	62	0.306451612903226	10	99	0.101010101010101	15	CHH	-1	0.00135744545594212	loss	NA	NA	NA	NA	NA
Fvb3	9122803	9122852	50	*	9	58	0.155172413793103	31	84	0.369047619047619	11	CHH	1	0.0056691507657785	gain	EVM	SO:0005836	FvH4_3g14780	1	NA
Fvb3	9138453	9138502	50	*	28	108	0.259259259259259	5	140	0.0357142857142857	17	CHH	-1	2.78967121033637e-06	loss	NA	NA	NA	NA	NA
Fvb3	9141753	9141802	50	*	6	95	0.0631578947368421	31	110	0.281818181818182	16	CHH	1	0.000140881029933841	gain	NA	NA	NA	NA	NA
Fvb3	9164253	9164302	50	*	3	67	0.0447761194029851	13	52	0.25	10	CHH	1	0.00154614416664427	gain	NA	NA	NA	NA	NA
Fvb3	9255953	9256002	50	*	21	65	0.323076923076923	8	89	0.0898876404494382	15	CHH	-1	0.000485133474099249	loss	NA	NA	NA	NA	NA
Fvb3	9317403	9317452	50	*	34	84	0.404761904761905	8	101	0.0792079207920792	17	CHH	-1	1.62382189109813e-06	loss	NA	NA	NA	NA	NA
Fvb3	9363653	9363702	50	*	37	83	0.44578313253012	23	101	0.227722772277228	14	CHH	-1	0.00213977671900879	loss	NA	NA	NA	NA	NA
Fvb3	9378253	9378302	50	*	24	55	0.436363636363636	5	57	0.087719298245614	12	CHH	-1	8.53826747517075e-05	loss	NA	NA	NA	NA	NA
Fvb3	9394503	9394552	50	*	15	50	0.3	41	68	0.602941176470588	10	CHH	1	0.00153961858333459	gain	NA	NA	NA	NA	NA
Fvb3	9394553	9394602	50	*	30	68	0.441176470588235	87	125	0.696	12	CHH	1	0.000857283381589882	gain	NA	NA	NA	NA	NA
Fvb3	9526103	9526152	50	*	3	46	0.0652173913043478	13	48	0.270833333333333	11	CHH	1	0.00810831322199141	gain	NA	NA	NA	NA	NA
Fvb3	9563353	9563402	50	*	34	64	0.53125	34	109	0.311926605504587	16	CHH	-1	0.00473877141024435	loss	NA	NA	NA	NA	NA
Fvb3	9605253	9605302	50	*	14	51	0.274509803921569	4	76	0.0526315789473684	10	CHH	-1	0.000733457332364207	loss	NA	NA	NA	NA	NA
Fvb3	9622953	9623002	50	*	16	86	0.186046511627907	31	72	0.430555555555556	14	CHH	1	0.00118617937246982	gain	EVM	SO:0005836	FvH4_3g15421	1	NA
Fvb3	9623003	9623052	50	*	2	53	0.0377358490566038	13	51	0.254901960784314	11	CHH	1	0.00207505908125386	gain	EVM	SO:0005836	FvH4_3g15421	1	NA
Fvb3	9641903	9641952	50	*	40	61	0.655737704918033	57	155	0.367741935483871	14	CHH	-1	0.000285990339940421	loss	NA	NA	NA	NA	NA
Fvb3	9641953	9642002	50	*	32	50	0.64	19	58	0.327586206896552	12	CHH	-1	0.00159816498349028	loss	NA	NA	NA	NA	NA
Fvb3	9642253	9642302	50	*	41	62	0.661290322580645	25	79	0.316455696202532	14	CHH	-1	0.000134497570250288	loss	NA	NA	NA	NA	NA
Fvb3	9815553	9815602	50	*	30	99	0.303030303030303	10	124	0.0806451612903226	21	CHH	-1	6.34046548601942e-05	loss	NA	NA	NA	NA	NA
Fvb3	9821453	9821502	50	*	13	76	0.171052631578947	35	77	0.454545454545455	14	CHH	1	0.000336494656115303	gain	NA	NA	NA	NA	NA
Fvb3	9830203	9830252	50	*	19	64	0.296875	43	81	0.530864197530864	16	CHH	1	0.00504607963722565	gain	NA	NA	NA	NA	NA
Fvb3	9837053	9837102	50	*	2	57	0.0350877192982456	15	62	0.241935483870968	12	CHH	1	0.00169849479693418	gain	NA	NA	NA	NA	NA
Fvb3	9838853	9838902	50	*	18	51	0.352941176470588	8	92	0.0869565217391304	11	CHH	-1	0.000199026933989535	loss	NA	NA	NA	NA	NA
Fvb3	9906503	9906552	50	*	17	47	0.361702127659574	38	48	0.791666666666667	10	CHH	1	7.63554856572309e-05	gain	NA	NA	NA	NA	NA
Fvb3	9906553	9906602	50	*	29	63	0.46031746031746	63	78	0.807692307692308	12	CHH	1	6.20618466867212e-05	gain	NA	NA	NA	NA	NA
Fvb3	9955753	9955802	50	*	19	59	0.322033898305085	5	67	0.0746268656716418	11	CHH	-1	0.000702963632545327	loss	NA	NA	NA	NA	NA
Fvb3	10034153	10034202	50	*	36	84	0.428571428571429	68	107	0.635514018691589	17	CHH	1	0.00475146268229547	gain	EVM	SO:0005836	FvH4_3g15922	1	NA
Fvb3	10055053	10055102	50	*	33	72	0.458333333333333	14	68	0.205882352941176	13	CHH	-1	0.0020178149369001	loss	EVM	SO:0005836	FvH4_3g15960	1	NA
Fvb3	10081903	10081952	50	*	7	74	0.0945945945945946	22	72	0.305555555555556	13	CHH	1	0.00183657632652527	gain	NA	NA	NA	NA	NA
Fvb3	10083953	10084002	50	*	16	52	0.307692307692308	1	78	0.0128205128205128	10	CHH	-1	7.56520246245079e-06	loss	NA	NA	NA	NA	NA
Fvb3	10220553	10220602	50	*	36	54	0.666666666666667	28	68	0.411764705882353	13	CHH	-1	0.00543868694212952	loss	EVM	SO:0005836	FvH4_3g16200	1	NA
Fvb3	10225953	10226002	50	*	26	106	0.245283018867925	7	207	0.0338164251207729	25	CHH	-1	1.61024723968604e-07	loss	NA	NA	NA	NA	NA
Fvb3	10249353	10249402	50	*	2	62	0.032258064516129	26	101	0.257425742574257	15	CHH	1	0.00042629197101774	gain	NA	NA	NA	NA	NA
Fvb3	10255503	10255552	50	*	24	63	0.380952380952381	9	80	0.1125	14	CHH	-1	0.000332528871616101	loss	NA	NA	NA	NA	NA
Fvb3	10255803	10255852	50	*	22	61	0.360655737704918	12	110	0.109090909090909	14	CHH	-1	0.000200133254655878	loss	NA	NA	NA	NA	NA
Fvb3	10271453	10271502	50	*	42	75	0.56	21	67	0.313432835820896	15	CHH	-1	0.00360335022650964	loss	EVM	SO:0005836	FvH4_3g16290	1	NA
Fvb3	10273703	10273752	50	*	0	36	0	18	66	0.272727272727273	8	CHH	1	0.00087605252064884	gain	NA	NA	NA	NA	NA
Fvb3	10274903	10274952	50	*	18	52	0.346153846153846	6	57	0.105263157894737	10	CHH	-1	0.00289682199318181	loss	NA	NA	NA	NA	NA
Fvb3	10277253	10277302	50	*	52	82	0.634146341463415	79	90	0.877777777777778	10	CHH	1	0.000372170163499938	gain	NA	NA	NA	NA	NA
Fvb3	10292103	10292152	50	*	15	64	0.234375	61	85	0.717647058823529	15	CHH	1	1.09995147818855e-07	gain	NA	NA	NA	NA	NA
Fvb3	10296003	10296052	50	*	20	61	0.327868852459016	6	87	0.0689655172413793	14	CHH	-1	0.000134082475732697	loss	NA	NA	NA	NA	NA
Fvb3	10307703	10307752	50	*	38	79	0.481012658227848	19	85	0.223529411764706	16	CHH	-1	0.000859614573876375	loss	NA	NA	NA	NA	NA
Fvb3	10333603	10333652	50	*	40	105	0.380952380952381	21	117	0.179487179487179	17	CHH	-1	0.00115764745635879	loss	NA	NA	NA	NA	NA
Fvb3	10348153	10348202	50	*	16	49	0.326530612244898	3	40	0.075	10	CHH	-1	0.00437620639994108	loss	NA	NA	NA	NA	NA
Fvb3	10371353	10371402	50	*	26	58	0.448275862068966	9	64	0.140625	14	CHH	-1	0.000365676300904915	loss	NA	NA	NA	NA	NA
Fvb3	10386053	10386102	50	*	7	68	0.102941176470588	18	44	0.409090909090909	11	CHH	1	0.000314653276105424	gain	NA	NA	NA	NA	NA
Fvb3	10386103	10386152	50	*	5	67	0.0746268656716418	31	86	0.36046511627907	16	CHH	1	0.000109812486981051	gain	NA	NA	NA	NA	NA
Fvb3	10386153	10386202	50	*	23	89	0.258426966292135	50	104	0.480769230769231	16	CHH	1	0.00193779350426535	gain	NA	NA	NA	NA	NA
Fvb3	10386203	10386252	50	*	19	78	0.243589743589744	60	131	0.458015267175573	14	CHH	1	0.0024521397073496	gain	NA	NA	NA	NA	NA
Fvb3	10386253	10386302	50	*	12	67	0.17910447761194	86	117	0.735042735042735	16	CHH	1	3.30839216295705e-11	gain	NA	NA	NA	NA	NA
Fvb3	10437053	10437102	50	*	26	55	0.472727272727273	12	62	0.193548387096774	13	CHH	-1	0.00171179158553864	loss	EVM	SO:0005836	FvH4_3g16530	1	NA
Fvb3	10437153	10437202	50	*	22	59	0.372881355932203	9	75	0.12	11	CHH	-1	0.000892312368082251	loss	EVM	SO:0005836	FvH4_3g16530	1	NA
Fvb3	10439153	10439202	50	*	4	53	0.0754716981132075	24	84	0.285714285714286	11	CHH	1	0.00340881386001324	gain	NA	NA	NA	NA	NA
Fvb3	10482953	10483002	50	*	16	70	0.228571428571429	34	75	0.453333333333333	14	CHH	1	0.00481740141990677	gain	EVM	SO:0005836	FvH4_3g16621	1	NA
Fvb3	10507853	10507902	50	*	17	40	0.425	3	43	0.0697674418604651	10	CHH	-1	0.000333961229954961	loss	EVM	SO:0005836	FvH4_3g16680	1	NA
Fvb3	10516153	10516202	50	*	24	68	0.352941176470588	13	119	0.109243697478992	17	CHH	-1	0.000158098108003139	loss	NA	NA	NA	NA	NA
Fvb3	10517303	10517352	50	*	1	63	0.0158730158730159	10	46	0.217391304347826	10	CHH	1	0.000883085469602611	gain	NA	NA	NA	NA	NA
Fvb3	10522703	10522752	50	*	39	77	0.506493506493506	24	102	0.235294117647059	12	CHH	-1	0.000354750350264317	loss	NA	NA	NA	NA	NA
Fvb3	10530503	10530552	50	*	13	70	0.185714285714286	27	67	0.402985074626866	13	CHH	1	0.00550267768243203	gain	NA	NA	NA	NA	NA
Fvb3	10530703	10530752	50	*	21	75	0.28	46	73	0.63013698630137	17	CHH	1	6.79683859193746e-05	gain	NA	NA	NA	NA	NA
Fvb3	10530753	10530802	50	*	23	83	0.27710843373494	57	111	0.513513513513513	20	CHH	1	0.00132225337658604	gain	NA	NA	NA	NA	NA
Fvb3	10532053	10532102	50	*	20	88	0.227272727272727	52	111	0.468468468468468	20	CHH	1	0.000728393685171416	gain	NA	NA	NA	NA	NA
Fvb3	10541553	10541602	50	*	21	62	0.338709677419355	54	86	0.627906976744186	13	CHH	1	0.000831733779095408	gain	NA	NA	NA	NA	NA
Fvb3	10608053	10608102	50	*	35	70	0.5	23	97	0.237113402061856	14	CHH	-1	0.000719366907277489	loss	NA	NA	NA	NA	NA
Fvb3	10608603	10608652	50	*	13	76	0.171052631578947	44	102	0.431372549019608	12	CHH	1	0.000448706889433521	gain	NA	NA	NA	NA	NA
Fvb3	10715203	10715252	50	*	36	57	0.631578947368421	29	83	0.349397590361446	14	CHH	-1	0.00140586793367249	loss	NA	NA	NA	NA	NA
Fvb3	10717703	10717752	50	*	6	65	0.0923076923076923	24	71	0.338028169014085	16	CHH	1	0.000877886045506779	gain	NA	NA	NA	NA	NA
Fvb3	10721403	10721452	50	*	6	71	0.0845070422535211	20	68	0.294117647058824	10	CHH	1	0.00197843904348045	gain	NA	NA	NA	NA	NA
Fvb3	10727003	10727052	50	*	11	32	0.34375	3	38	0.0789473684210526	7	CHH	-1	0.00607953744201588	loss	NA	NA	NA	NA	NA
Fvb3	10731503	10731552	50	*	23	68	0.338235294117647	13	99	0.131313131313131	15	CHH	-1	0.00183398559566663	loss	NA	NA	NA	NA	NA
Fvb3	10736153	10736202	50	*	1	49	0.0204081632653061	10	41	0.24390243902439	10	CHH	1	0.00168728036637344	gain	NA	NA	NA	NA	NA
Fvb3	10740053	10740102	50	*	9	68	0.132352941176471	39	81	0.481481481481481	16	CHH	1	2.73460473969255e-05	gain	NA	NA	NA	NA	NA
Fvb3	10740103	10740152	50	*	24	83	0.289156626506024	51	89	0.573033707865168	15	CHH	1	0.000365924106449054	gain	NA	NA	NA	NA	NA
Fvb3	10747003	10747052	50	*	14	76	0.184210526315789	44	106	0.415094339622642	13	CHH	1	0.00137497076843169	gain	NA	NA	NA	NA	NA
Fvb3	10778353	10778402	50	*	26	66	0.393939393939394	94	142	0.661971830985915	14	CHH	1	0.000504922424043649	gain	NA	NA	NA	NA	NA
Fvb3	10778703	10778752	50	*	32	111	0.288288288288288	41	83	0.493975903614458	14	CHH	1	0.00387319498270192	gain	EVM	SO:0005836	FvH4_3g17060	1	NA
Fvb3	10788153	10788202	50	*	14	64	0.21875	27	57	0.473684210526316	13	CHH	1	0.00355314729512395	gain	NA	NA	NA	NA	NA
Fvb3	10788203	10788252	50	*	9	68	0.132352941176471	33	66	0.5	14	CHH	1	2.32978760375177e-05	gain	NA	NA	NA	NA	NA
Fvb3	10818703	10818752	50	*	31	79	0.392405063291139	54	85	0.635294117647059	16	CHH	1	0.00232570317465497	gain	EVM	SO:0005836	FvH4_3g17090	1	NA
Fvb3	10861053	10861102	50	*	6	58	0.103448275862069	28	67	0.417910447761194	11	CHH	1	0.000205591868003524	gain	NA	NA	NA	NA	NA
Fvb3	10866653	10866702	50	*	49	84	0.583333333333333	49	140	0.35	16	CHH	-1	0.000998748509382819	loss	NA	NA	NA	NA	NA
Fvb3	10866703	10866752	50	*	41	65	0.630769230769231	34	102	0.333333333333333	15	CHH	-1	0.000348620425925947	loss	NA	NA	NA	NA	NA
Fvb3	10880453	10880502	50	*	9	37	0.243243243243243	1	44	0.0227272727272727	7	CHH	-1	0.00311625108238077	loss	NA	NA	NA	NA	NA
Fvb3	10911503	10911552	50	*	7	27	0.259259259259259	0	40	0	6	CHH	-1	0.00101384473515441	loss	NA	NA	NA	NA	NA
Fvb3	10919303	10919352	50	*	42	72	0.583333333333333	49	60	0.816666666666667	15	CHH	1	0.00432957579038861	gain	NA	NA	NA	NA	NA
Fvb3	10931203	10931252	50	*	29	93	0.311827956989247	3	103	0.029126213592233	17	CHH	-1	1.1305094226152e-06	loss	NA	NA	NA	NA	NA
Fvb3	10933103	10933152	50	*	20	70	0.285714285714286	9	116	0.0775862068965517	14	CHH	-1	0.000324374091619188	loss	NA	NA	NA	NA	NA
Fvb3	10934553	10934602	50	*	4	71	0.0563380281690141	24	86	0.27906976744186	15	CHH	1	0.000525199234043002	gain	NA	NA	NA	NA	NA
Fvb3	10935103	10935152	50	*	6	81	0.0740740740740741	33	120	0.275	17	CHH	1	0.000694307041175412	gain	NA	NA	NA	NA	NA
Fvb3	10939453	10939502	50	*	7	46	0.152173913043478	34	90	0.377777777777778	11	CHH	1	0.00688666943556003	gain	NA	NA	NA	NA	NA
Fvb3	10989353	10989402	50	*	32	97	0.329896907216495	80	142	0.563380281690141	16	CHH	1	0.000657795818094849	gain	NA	NA	NA	NA	NA
Fvb3	10998153	10998202	50	*	8	98	0.0816326530612245	33	102	0.323529411764706	19	CHH	1	7.82404886819752e-05	gain	NA	NA	NA	NA	NA
Fvb3	11003103	11003152	50	*	27	48	0.5625	26	88	0.295454545454545	12	CHH	-1	0.00273820320826832	loss	EVM	SO:0005836	FvH4_3g17264	1	NA
Fvb3	11022503	11022552	50	*	29	54	0.537037037037037	63	81	0.777777777777778	13	CHH	1	0.00371722097468811	gain	NA	NA	NA	NA	NA
Fvb3	11035453	11035502	50	*	48	71	0.676056338028169	2	71	0.028169014084507	17	CHH	-1	1.17420530136428e-13	loss	NA	NA	NA	NA	NA
Fvb3	11035503	11035552	50	*	23	56	0.410714285714286	5	57	0.087719298245614	14	CHH	-1	0.000183420765548928	loss	NA	NA	NA	NA	NA
Fvb3	11084303	11084352	50	*	4	72	0.0555555555555556	22	84	0.261904761904762	17	CHH	1	0.000888013714366758	gain	NA	NA	NA	NA	NA
Fvb3	11086953	11087002	50	*	2	95	0.0210526315789474	17	74	0.22972972972973	18	CHH	1	7.21130430394794e-05	gain	NA	NA	NA	NA	NA
Fvb3	11091153	11091202	50	*	21	71	0.295774647887324	59	116	0.508620689655172	16	CHH	1	0.00469398976564047	gain	NA	NA	NA	NA	NA
Fvb3	11125853	11125902	50	*	24	68	0.352941176470588	49	79	0.620253164556962	16	CHH	1	0.00164760690856329	gain	NA	NA	NA	NA	NA
Fvb3	11133903	11133952	50	*	7	57	0.12280701754386	21	60	0.35	14	CHH	1	0.00439650824796712	gain	NA	NA	NA	NA	NA
Fvb3	11139603	11139652	50	*	26	91	0.285714285714286	8	100	0.08	18	CHH	-1	0.000411529199587529	loss	NA	NA	NA	NA	NA
Fvb3	11155603	11155652	50	*	7	115	0.0608695652173913	25	86	0.290697674418605	20	CHH	1	4.42661012328527e-05	gain	NA	NA	NA	NA	NA
Fvb3	11155903	11155952	50	*	37	67	0.552238805970149	15	83	0.180722891566265	14	CHH	-1	1.26346582543382e-05	loss	NA	NA	NA	NA	NA
Fvb3	11159753	11159802	50	*	7	71	0.0985915492957746	26	64	0.40625	15	CHH	1	0.000103239054243814	gain	NA	NA	NA	NA	NA
Fvb3	11167803	11167852	50	*	14	114	0.12280701754386	35	94	0.372340425531915	19	CHH	1	8.25253371963394e-05	gain	NA	NA	NA	NA	NA
Fvb3	11188603	11188652	50	*	2	54	0.037037037037037	23	97	0.237113402061856	12	CHH	1	0.00196443461834526	gain	NA	NA	NA	NA	NA
Fvb3	11273503	11273552	50	*	19	75	0.253333333333333	51	72	0.708333333333333	13	CHH	1	5.14347317903415e-07	gain	EVM	SO:0005836	FvH4_3g17720	1	NA
Fvb3	11360503	11360552	50	*	14	48	0.291666666666667	2	70	0.0285714285714286	11	CHH	-1	0.000123089306663379	loss	NA	NA	NA	NA	NA
Fvb3	11364203	11364252	50	*	5	88	0.0568181818181818	19	73	0.26027397260274	12	CHH	1	0.000557328383677033	gain	NA	NA	NA	NA	NA
Fvb3	11393453	11393502	50	*	30	48	0.625	21	62	0.338709677419355	10	CHH	-1	0.0032824120489377	loss	NA	NA	NA	NA	NA
Fvb3	11408303	11408352	50	*	1	63	0.0158730158730159	14	48	0.291666666666667	12	CHH	1	8.54155022270891e-05	gain	NA	NA	NA	NA	NA
Fvb3	11514003	11514052	50	*	3	39	0.0769230769230769	14	38	0.368421052631579	9	CHH	1	0.00251121555260511	gain	NA	NA	NA	NA	NA
Fvb3	11532053	11532102	50	*	18	57	0.315789473684211	42	60	0.7	14	CHH	1	0.000102459978976381	gain	EVM	SO:0005836	FvH4_3g18100	1	NA
Fvb3	11533553	11533602	50	*	23	72	0.319444444444444	4	68	0.0588235294117647	14	CHH	-1	0.000228258293797584	loss	NA	NA	NA	NA	NA
Fvb3	11538203	11538252	50	*	28	127	0.220472440944882	53	108	0.490740740740741	19	CHH	1	5.48584727843797e-05	gain	EVM	SO:0005836	FvH4_3g18101	1	NA
Fvb3	11538253	11538302	50	*	5	170	0.0294117647058824	29	79	0.367088607594937	17	CHH	1	4.62327241383797e-11	gain	EVM	SO:0005836	FvH4_3g18101	1	NA
Fvb3	11560203	11560252	50	*	3	59	0.0508474576271186	23	39	0.58974358974359	8	CHH	1	7.62968647008487e-08	gain	NA	NA	NA	NA	NA
Fvb3	11560353	11560402	50	*	0	30	0	11	53	0.207547169811321	6	CHH	1	0.00753426666918155	gain	NA	NA	NA	NA	NA
Fvb3	11561753	11561802	50	*	40	91	0.43956043956044	21	99	0.212121212121212	20	CHH	-1	0.00116584779407406	loss	NA	NA	NA	NA	NA
Fvb3	11596153	11596202	50	*	16	57	0.280701754385965	4	62	0.0645161290322581	10	CHH	-1	0.00207852439513986	loss	NA	NA	NA	NA	NA
Fvb3	11601153	11601202	50	*	43	60	0.716666666666667	26	57	0.456140350877193	13	CHH	-1	0.00458340655152369	loss	EVM	SO:0005836	FvH4_3g18163	1	NA
Fvb3	11611203	11611252	50	*	13	67	0.194029850746269	44	100	0.44	14	CHH	1	0.00141879405274744	gain	EVM	SO:0005836	FvH4_3g18165	1	NA
Fvb3	11616503	11616552	50	*	28	69	0.405797101449275	7	59	0.11864406779661	14	CHH	-1	0.000518409585590354	loss	NA	NA	NA	NA	NA
Fvb3	11631053	11631102	50	*	20	72	0.277777777777778	3	110	0.0272727272727273	14	CHH	-1	5.39933415002489e-06	loss	NA	NA	NA	NA	NA
Fvb3	11700203	11700252	50	*	18	58	0.310344827586207	6	80	0.075	12	CHH	-1	0.000570875560270628	loss	EVM	SO:0005836	FvH4_3g18310	1	NA
Fvb3	11775853	11775902	50	*	6	54	0.111111111111111	15	44	0.340909090909091	7	CHH	1	0.0061048676827138	gain	NA	NA	NA	NA	NA
Fvb3	11787603	11787652	50	*	9	95	0.0947368421052632	50	150	0.333333333333333	17	CHH	1	7.32914432451688e-05	gain	EVM	SO:0005836	FvH4_3g18440	1	NA
Fvb3	11803153	11803202	50	*	44	90	0.488888888888889	56	81	0.691358024691358	20	CHH	1	0.00745839402132369	gain	NA	NA	NA	NA	NA
Fvb3	11803203	11803252	50	*	29	85	0.341176470588235	86	113	0.761061946902655	20	CHH	1	7.20290444739556e-08	gain	NA	NA	NA	NA	NA
Fvb3	11803253	11803302	50	*	37	114	0.324561403508772	53	100	0.53	23	CHH	1	0.00284872025151452	gain	NA	NA	NA	NA	NA
Fvb3	11813003	11813052	50	*	11	37	0.297297297297297	4	58	0.0689655172413793	9	CHH	-1	0.00337326427496752	loss	EVM	SO:0005836	FvH4_3g18481	1	NA
Fvb3	11953103	11953152	50	*	20	63	0.317460317460317	10	115	0.0869565217391304	15	CHH	-1	0.000213159960930331	loss	EVM	SO:0005836	FvH4_3g18660	1	NA
Fvb3	11953553	11953602	50	*	35	80	0.4375	74	87	0.850574712643678	20	CHH	1	3.57329734910077e-07	gain	NA	NA	NA	NA	NA
Fvb3	12008653	12008702	50	*	2	63	0.0317460317460317	30	82	0.365853658536585	12	CHH	1	1.02017093799054e-05	gain	NA	NA	NA	NA	NA
Fvb3	12030853	12030902	50	*	15	51	0.294117647058824	6	74	0.0810810810810811	12	CHH	-1	0.00219422609250792	loss	NA	NA	NA	NA	NA
Fvb3	12034603	12034652	50	*	1	58	0.0172413793103448	29	74	0.391891891891892	14	CHH	1	3.27534389173577e-06	gain	NA	NA	NA	NA	NA
Fvb3	12035003	12035052	50	*	27	94	0.287234042553192	70	125	0.56	18	CHH	1	0.000158867264264396	gain	NA	NA	NA	NA	NA
Fvb3	12035103	12035152	50	*	22	128	0.171875	63	166	0.379518072289157	20	CHH	1	0.000236232865340833	gain	NA	NA	NA	NA	NA
Fvb3	12051803	12051852	50	*	7	51	0.137254901960784	25	68	0.367647058823529	9	CHH	1	0.00536569620426666	gain	NA	NA	NA	NA	NA
Fvb3	12072003	12072052	50	*	68	122	0.557377049180328	37	150	0.246666666666667	24	CHH	-1	1.83499763206963e-06	loss	NA	NA	NA	NA	NA
Fvb3	12085053	12085102	50	*	18	51	0.352941176470588	58	93	0.623655913978495	11	CHH	1	0.00231499243284032	gain	NA	NA	NA	NA	NA
Fvb3	12085103	12085152	50	*	21	81	0.259259259259259	50	99	0.505050505050505	15	CHH	1	0.00115891061084542	gain	NA	NA	NA	NA	NA
Fvb3	12085153	12085202	50	*	62	269	0.230483271375465	121	266	0.454887218045113	25	CHH	1	6.51629942604546e-07	gain	NA	NA	NA	NA	NA
Fvb3	12085203	12085252	50	*	57	273	0.208791208791209	107	250	0.428	25	CHH	1	8.98724502606533e-07	gain	NA	NA	NA	NA	NA
Fvb3	12086953	12087002	50	*	0	44	0	11	46	0.239130434782609	11	CHH	1	0.000855827369260311	gain	NA	NA	NA	NA	NA
Fvb3	12111753	12111802	50	*	57	96	0.59375	41	125	0.328	16	CHH	-1	0.000204409412126684	loss	NA	NA	NA	NA	NA
Fvb3	12114003	12114052	50	*	19	58	0.327586206896552	6	82	0.0731707317073171	14	CHH	-1	0.000252948595933124	loss	NA	NA	NA	NA	NA
Fvb3	12143203	12143252	50	*	26	73	0.356164383561644	70	116	0.603448275862069	14	CHH	1	0.00131714827657141	gain	NA	NA	NA	NA	NA
Fvb3	12194303	12194352	50	*	19	52	0.365384615384615	6	54	0.111111111111111	12	CHH	-1	0.00251415654217214	loss	EVM	SO:0005836	FvH4_3g18960	1	NA
Fvb3	12200903	12200952	50	*	13	86	0.151162790697674	39	90	0.433333333333333	16	CHH	1	0.000122894826648833	gain	EVM	SO:0005836	FvH4_3g18962	1	NA
Fvb3	12216853	12216902	50	*	7	60	0.116666666666667	36	94	0.382978723404255	12	CHH	1	0.000583551779609599	gain	NA	NA	NA	NA	NA
Fvb3	12218053	12218102	50	*	22	88	0.25	39	69	0.565217391304348	10	CHH	1	0.000159072728236937	gain	NA	NA	NA	NA	NA
Fvb3	12324453	12324502	50	*	22	62	0.354838709677419	2	108	0.0185185185185185	15	CHH	-1	3.62390116324688e-08	loss	EVM	SO:0005836	FvH4_3g19120	1	NA
Fvb3	12371303	12371352	50	*	17	60	0.283333333333333	6	73	0.0821917808219178	15	CHH	-1	0.00273547904991725	loss	NA	NA	NA	NA	NA
Fvb3	12371653	12371702	50	*	10	88	0.113636363636364	40	105	0.380952380952381	16	CHH	1	8.22612901524531e-05	gain	NA	NA	NA	NA	NA
Fvb3	12374853	12374902	50	*	5	68	0.0735294117647059	38	133	0.285714285714286	16	CHH	1	0.0008344478928681	gain	EVM	SO:0005836	FvH4_3g19210	1	NA
Fvb3	12379503	12379552	50	*	34	95	0.357894736842105	13	88	0.147727272727273	13	CHH	-1	0.00156174383155767	loss	NA	NA	NA	NA	NA
Fvb3	12406003	12406052	50	*	17	118	0.144067796610169	29	76	0.381578947368421	17	CHH	1	0.000317951621836725	gain	NA	NA	NA	NA	NA
Fvb3	12411103	12411152	50	*	10	43	0.232558139534884	0	46	0	9	CHH	-1	0.000832610013473923	loss	NA	NA	NA	NA	NA
Fvb3	12415603	12415652	50	*	4	74	0.0540540540540541	21	69	0.304347826086957	17	CHH	1	0.0002072636329949	gain	EVM	SO:0005836	FvH4_3g19230	1	NA
Fvb3	12417453	12417502	50	*	27	83	0.325301204819277	8	118	0.0677966101694915	16	CHH	-1	1.32567162435607e-05	loss	NA	NA	NA	NA	NA
Fvb3	12423703	12423752	50	*	26	96	0.270833333333333	5	73	0.0684931506849315	16	CHH	-1	0.0011266498135134	loss	EVM	SO:0005836	FvH4_3g19232	1	NA
Fvb3	12449603	12449652	50	*	14	51	0.274509803921569	1	71	0.0140845070422535	10	CHH	-1	5.92590069448608e-05	loss	NA	NA	NA	NA	NA
Fvb3	12558753	12558802	50	*	19	47	0.404255319148936	6	45	0.133333333333333	11	CHH	-1	0.0039344203516621	loss	NA	NA	NA	NA	NA
Fvb3	12559853	12559902	50	*	7	45	0.155555555555556	28	55	0.509090909090909	11	CHH	1	0.000441585349625386	gain	NA	NA	NA	NA	NA
Fvb3	12589903	12589952	50	*	43	68	0.632352941176471	22	56	0.392857142857143	14	CHH	-1	0.00798481825486788	loss	NA	NA	NA	NA	NA
Fvb3	12608653	12608702	50	*	21	65	0.323076923076923	7	86	0.0813953488372093	16	CHH	-1	0.000331672390916326	loss	NA	NA	NA	NA	NA
Fvb3	12610403	12610452	50	*	34	109	0.311926605504587	11	110	0.1	19	CHH	-1	0.000245903842426969	loss	NA	NA	NA	NA	NA
Fvb3	12620953	12621002	50	*	26	51	0.509803921568627	18	71	0.253521126760563	10	CHH	-1	0.00406930413063253	loss	NA	NA	NA	NA	NA
Fvb3	12650053	12650102	50	*	25	65	0.384615384615385	8	62	0.129032258064516	13	CHH	-1	0.00143022073375263	loss	NA	NA	NA	NA	NA
Fvb3	12650103	12650152	50	*	37	81	0.45679012345679	14	81	0.172839506172839	17	CHH	-1	0.000238594453650111	loss	NA	NA	NA	NA	NA
Fvb3	12661103	12661152	50	*	15	60	0.25	56	99	0.565656565656566	14	CHH	1	0.000245903842426969	gain	NA	NA	NA	NA	NA
