seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tss	score	phase
Fvb2	17404201	17404300	100	*	20	114	0.175438596491228	43	90	0.477777777777778	12	CHG	1	2.52882520982695e-05	gain	NA	NA	NA	NA	NA
Fvb2	17404301	17404400	100	*	14	266	0.0526315789473684	60	188	0.319148936170213	12	CHG	1	1.54593400306451e-12	gain	NA	NA	NA	NA	NA
Fvb2	17404401	17404500	100	*	16	315	0.0507936507936508	90	294	0.306122448979592	14	CHG	1	5.67548945589718e-15	gain	NA	NA	NA	NA	NA
Fvb2	19191201	19191300	100	*	22	40	0.55	46	50	0.92	10	CHG	1	0.000142454535969608	gain	NA	NA	NA	NA	NA
Fvb2	19480801	19480900	100	*	43	91	0.472527472527473	13	71	0.183098591549296	16	CHG	-1	0.00025325832461558	loss	NA	NA	NA	NA	NA
Fvb2	23081401	23081500	100	*	32	62	0.516129032258065	35	39	0.897435897435897	9	CHG	1	0.000198662501228747	gain	NA	NA	NA	NA	NA
Fvb2	24482701	24482800	100	*	46	49	0.938775510204082	34	56	0.607142857142857	9	CHG	-1	0.000178704624618457	loss	NA	NA	NA	NA	NA
Fvb3	351503	351602	100	*	16	35	0.457142857142857	27	30	0.9	5	CHG	1	0.000305539271618665	gain	NA	NA	NA	NA	NA
Fvb3	361803	361902	100	*	26	45	0.577777777777778	42	47	0.893617021276596	7	CHG	1	0.000605254341016479	gain	NA	NA	NA	NA	NA
Fvb3	361903	362002	100	*	47	88	0.534090909090909	92	103	0.893203883495146	10	CHG	1	5.29385204098093e-07	gain	EVM	SO:0001952	FvH4_3g00713	1	NA
Fvb3	516203	516302	100	*	82	88	0.931818181818182	54	76	0.710526315789474	13	CHG	-1	0.000309553711250432	loss	NA	NA	NA	NA	NA
Fvb3	640303	640402	100	*	31	54	0.574074074074074	69	79	0.873417721518987	11	CHG	1	0.000211444017921116	gain	NA	NA	NA	NA	NA
Fvb3	657303	657402	100	*	35	68	0.514705882352941	60	72	0.833333333333333	11	CHG	1	0.000155164869018092	gain	EVM	SO:0001952	FvH4_3g01286	1	NA
Fvb3	661303	661402	100	*	8	51	0.156862745098039	26	50	0.52	7	CHG	1	0.000244386577214883	gain	NA	NA	NA	NA	NA
Fvb3	1495703	1495802	100	*	10	23	0.434782608695652	1	31	0.032258064516129	4	CHG	-1	0.000400289879288995	loss	NA	NA	NA	NA	NA
Fvb3	1648803	1648902	100	*	1	45	0.0222222222222222	17	43	0.395348837209302	5	CHG	1	6.76939787731376e-05	gain	EVM	SO:0001952	FvH4_3g03081	1	NA
Fvb3	1683703	1683802	100	*	26	76	0.342105263157895	14	118	0.11864406779661	10	CHG	-1	0.000309553711250432	loss	NA	NA	NA	NA	NA
Fvb3	1787403	1787502	100	*	2	46	0.0434782608695652	17	54	0.314814814814815	6	CHG	1	0.000607395143175628	gain	NA	NA	NA	NA	NA
Fvb3	1787503	1787602	100	*	18	65	0.276923076923077	56	85	0.658823529411765	10	CHG	1	2.56263710101023e-05	gain	NA	NA	NA	NA	NA
Fvb3	1822303	1822402	100	*	4	44	0.0909090909090909	31	78	0.397435897435897	10	CHG	1	0.000432556402053554	gain	NA	NA	NA	NA	NA
Fvb3	1905603	1905702	100	*	16	81	0.197530864197531	52	96	0.541666666666667	13	CHG	1	2.21050661176484e-05	gain	NA	NA	NA	NA	NA
Fvb3	3054503	3054602	100	*	12	32	0.375	56	76	0.736842105263158	8	CHG	1	0.000462976311985513	gain	NA	NA	NA	NA	NA
Fvb3	3064803	3064902	100	*	13	45	0.288888888888889	52	79	0.658227848101266	9	CHG	1	0.000191198659469743	gain	NA	NA	NA	NA	NA
Fvb3	3756003	3756102	100	*	39	80	0.4875	97	132	0.734848484848485	19	CHG	1	0.000391755223218937	gain	NA	NA	NA	NA	NA
Fvb3	3897703	3897802	100	*	10	23	0.434782608695652	16	16	1	4	CHG	1	0.000355858457197419	gain	NA	NA	NA	NA	NA
Fvb3	4262903	4263002	100	*	24	58	0.413793103448276	64	84	0.761904761904762	12	CHG	1	9.81297986985359e-05	gain	EVM	SO:0001952	FvH4_3g07200	1	NA
Fvb3	5560603	5560702	100	*	28	43	0.651162790697674	63	67	0.940298507462687	9	CHG	1	0.000216304780532371	gain	NA	NA	NA	NA	NA
Fvb3	6645003	6645102	100	*	45	57	0.789473684210526	44	94	0.468085106382979	11	CHG	-1	0.000228093924292281	loss	NA	NA	NA	NA	NA
Fvb3	7553603	7553702	100	*	4	18	0.222222222222222	27	36	0.75	4	CHG	1	0.000345924089397021	gain	NA	NA	NA	NA	NA
Fvb3	7564903	7565002	100	*	65	68	0.955882352941177	67	95	0.705263157894737	15	CHG	-1	0.000160861383898578	loss	EVM	SO:0001952	FvH4_3g12672	1	NA
Fvb3	8147303	8147402	100	*	41	55	0.745454545454545	20	49	0.408163265306122	10	CHG	-1	0.000548231879786142	loss	NA	NA	NA	NA	NA
Fvb3	9067703	9067802	100	*	5	28	0.178571428571429	28	44	0.636363636363636	6	CHG	1	0.000280434569735382	gain	EVM	SO:0001952	FvH4_3g14711	1	NA
Fvb3	9142503	9142602	100	*	41	68	0.602941176470588	103	123	0.83739837398374	14	CHG	1	0.000426307407899025	gain	EVM	SO:0001952	FvH4_3g14801	1	NA
Fvb3	9602803	9602902	100	*	24	45	0.533333333333333	49	55	0.890909090909091	11	CHG	1	0.000164841468717904	gain	NA	NA	NA	NA	NA
Fvb3	10292103	10292202	100	*	31	64	0.484375	84	99	0.848484848484849	16	CHG	1	7.2916945642635e-06	gain	NA	NA	NA	NA	NA
Fvb3	10734203	10734302	100	*	12	32	0.375	31	40	0.775	7	CHG	1	0.000618046898985011	gain	NA	NA	NA	NA	NA
Fvb3	11125303	11125402	100	*	18	58	0.310344827586207	65	107	0.607476635514019	14	CHG	1	0.000387136347750385	gain	NA	NA	NA	NA	NA
Fvb3	11125803	11125902	100	*	58	90	0.644444444444444	98	107	0.91588785046729	22	CHG	1	2.31869943119907e-05	gain	NA	NA	NA	NA	NA
Fvb3	11560203	11560302	100	*	21	54	0.388888888888889	41	55	0.745454545454545	10	CHG	1	0.000308530856483799	gain	NA	NA	NA	NA	NA
Fvb3	11887103	11887202	100	*	14	35	0.4	7	66	0.106060606060606	8	CHG	-1	0.00058213255338481	loss	EVM	SO:0001952	FvH4_3g18570	1	NA
Fvb3	12040803	12040902	100	*	19	49	0.387755102040816	44	61	0.721311475409836	11	CHG	1	0.00051154033987926	gain	NA	NA	NA	NA	NA
Fvb3	12067303	12067402	100	*	14	20	0.7	7	34	0.205882352941176	4	CHG	-1	0.000431680126741058	loss	NA	NA	NA	NA	NA
Fvb3	12443103	12443202	100	*	12	59	0.203389830508475	43	65	0.661538461538462	11	CHG	1	4.04022530572058e-06	gain	NA	NA	NA	NA	NA
Fvb3	12712403	12712502	100	*	54	79	0.683544303797468	43	44	0.977272727272727	10	CHG	1	0.000270949740230726	gain	NA	NA	NA	NA	NA
Fvb3	12837303	12837402	100	*	13	30	0.433333333333333	31	37	0.837837837837838	4	CHG	1	0.000577930586521165	gain	NA	NA	NA	NA	NA
Fvb3	13351403	13351502	100	*	46	75	0.613333333333333	70	80	0.875	13	CHG	1	0.000310008418948003	gain	NA	NA	NA	NA	NA
Fvb3	13505103	13505202	100	*	29	54	0.537037037037037	40	43	0.930232558139535	8	CHG	1	8.70120641518527e-05	gain	NA	NA	NA	NA	NA
Fvb3	14092803	14092902	100	*	25	38	0.657894736842105	66	69	0.956521739130435	9	CHG	1	0.000114470640742507	gain	NA	NA	NA	NA	NA
Fvb3	14112803	14112902	100	*	49	85	0.576470588235294	70	85	0.823529411764706	16	CHG	1	0.00051154033987926	gain	EVM	SO:0001952	FvH4_3g21083	1	NA
Fvb3	14126503	14126602	100	*	38	59	0.644067796610169	65	71	0.915492957746479	8	CHG	1	0.00028235350310347	gain	NA	NA	NA	NA	NA
Fvb3	14415403	14415502	100	*	29	60	0.483333333333333	60	74	0.810810810810811	11	CHG	1	0.000173859424025176	gain	NA	NA	NA	NA	NA
Fvb3	14480803	14480902	100	*	63	108	0.583333333333333	167	205	0.814634146341463	21	CHG	1	5.57911863739646e-05	gain	NA	NA	NA	NA	NA
Fvb3	14609103	14609202	100	*	14	42	0.333333333333333	36	51	0.705882352941177	10	CHG	1	0.000436380223874597	gain	EVM	SO:0001952	FvH4_3g21494	1	NA
Fvb3	14868203	14868302	100	*	33	52	0.634615384615385	58	64	0.90625	13	CHG	1	0.000483423345597917	gain	NA	NA	NA	NA	NA
Fvb3	14924603	14924702	100	*	51	72	0.708333333333333	67	72	0.930555555555556	11	CHG	1	0.000579477329273681	gain	NA	NA	NA	NA	NA
Fvb3	15364103	15364202	100	*	38	43	0.883720930232558	18	40	0.45	10	CHG	-1	9.51111169246479e-05	loss	NA	NA	NA	NA	NA
Fvb3	15370603	15370702	100	*	54	77	0.701298701298701	91	99	0.919191919191919	14	CHG	1	0.000305539271618665	gain	NA	NA	NA	NA	NA
Fvb3	15402403	15402502	100	*	27	62	0.435483870967742	8	60	0.133333333333333	12	CHG	-1	0.000352848638598889	loss	NA	NA	NA	NA	NA
Fvb3	15496103	15496202	100	*	13	16	0.8125	4	20	0.2	4	CHG	-1	0.000377263276320533	loss	NA	NA	NA	NA	NA
Fvb3	15571003	15571102	100	*	39	63	0.619047619047619	72	80	0.9	13	CHG	1	0.000167640374783605	gain	NA	NA	NA	NA	NA
Fvb3	16451303	16451402	100	*	32	48	0.666666666666667	22	70	0.314285714285714	8	CHG	-1	0.000300256769198215	loss	NA	NA	NA	NA	NA
Fvb3	16729303	16729402	100	*	4	26	0.153846153846154	21	34	0.617647058823529	6	CHG	1	0.000414409798290018	gain	EVM	SO:0001952	FvH4_3g23621	1	NA
Fvb3	16831303	16831402	100	*	17	50	0.34	28	36	0.777777777777778	8	CHG	1	0.00016338385777992	gain	NA	NA	NA	NA	NA
Fvb3	17783503	17783602	100	*	58	84	0.69047619047619	168	181	0.92817679558011	21	CHG	1	4.68609755844681e-06	gain	NA	NA	NA	NA	NA
Fvb3	18247603	18247702	100	*	28	52	0.538461538461538	66	79	0.835443037974684	12	CHG	1	0.000349481367590667	gain	EVM	SO:0001952	FvH4_3g25270	1	NA
Fvb3	18363403	18363502	100	*	45	49	0.918367346938776	39	63	0.619047619047619	8	CHG	-1	0.000400548342573731	loss	NA	NA	NA	NA	NA
Fvb3	18618903	18619002	100	*	6	16	0.375	22	23	0.956521739130435	4	CHG	1	0.00018559467773175	gain	EVM	SO:0001952	FvH4_3g25770	1	NA
Fvb3	18795403	18795502	100	*	13	21	0.619047619047619	30	30	1	4	CHG	1	0.00035632049285813	gain	NA	NA	NA	NA	NA
Fvb3	19985503	19985602	100	*	32	35	0.914285714285714	31	56	0.553571428571429	8	CHG	-1	0.000401894888878525	loss	NA	NA	NA	NA	NA
Fvb3	19987903	19988002	100	*	34	52	0.653846153846154	44	46	0.956521739130435	10	CHG	1	0.000337913182728851	gain	NA	NA	NA	NA	NA
Fvb3	20197103	20197202	100	*	2	20	0.1	18	27	0.666666666666667	5	CHG	1	0.000229856058234778	gain	NA	NA	NA	NA	NA
Fvb3	20394503	20394602	100	*	46	60	0.766666666666667	36	92	0.391304347826087	12	CHG	-1	3.61135508704049e-05	loss	NA	NA	NA	NA	NA
Fvb3	20421103	20421202	100	*	17	30	0.566666666666667	3	26	0.115384615384615	5	CHG	-1	0.00051154033987926	loss	NA	NA	NA	NA	NA
Fvb3	20458203	20458302	100	*	25	33	0.757575757575758	11	33	0.333333333333333	6	CHG	-1	0.000585917698921363	loss	NA	NA	NA	NA	NA
Fvb3	20527003	20527102	100	*	23	66	0.348484848484849	52	77	0.675324675324675	14	CHG	1	0.000224245829446423	gain	NA	NA	NA	NA	NA
Fvb3	20564603	20564702	100	*	9	44	0.204545454545455	31	57	0.543859649122807	6	CHG	1	0.000590239143613972	gain	NA	NA	NA	NA	NA
Fvb3	20566403	20566502	100	*	22	46	0.478260869565217	59	72	0.819444444444444	5	CHG	1	0.000226969988459305	gain	NA	NA	NA	NA	NA
Fvb3	21044403	21044502	100	*	77	87	0.885057471264368	50	94	0.531914893617021	18	CHG	-1	3.19972155431743e-06	loss	NA	NA	NA	NA	NA
Fvb3	21437303	21437402	100	*	13	31	0.419354838709677	38	46	0.826086956521739	6	CHG	1	0.000342114368252137	gain	NA	NA	NA	NA	NA
Fvb3	21574403	21574502	100	*	32	69	0.463768115942029	18	96	0.1875	9	CHG	-1	0.000276729721908172	loss	NA	NA	NA	NA	NA
Fvb3	21619803	21619902	100	*	43	66	0.651515151515151	81	83	0.975903614457831	15	CHG	1	2.27949046463094e-06	gain	NA	NA	NA	NA	NA
Fvb3	21678903	21679002	100	*	33	78	0.423076923076923	120	160	0.75	15	CHG	1	8.24756377583516e-06	gain	NA	NA	NA	NA	NA
Fvb3	22172703	22172802	100	*	2	28	0.0714285714285714	16	32	0.5	4	CHG	1	0.000412093158183831	gain	EVM	SO:0001952	FvH4_3g29041	1	NA
Fvb3	22295103	22295202	100	*	106	158	0.670886075949367	94	105	0.895238095238095	26	CHG	1	0.000106556853747109	gain	NA	NA	NA	NA	NA
Fvb3	22391003	22391102	100	*	12	43	0.27906976744186	0	73	0	9	CHG	-1	1.6617279326258e-05	loss	NA	NA	NA	NA	NA
Fvb3	23324103	23324202	100	*	2	48	0.0416666666666667	19	45	0.422222222222222	11	CHG	1	5.91862533413562e-05	gain	NA	NA	NA	NA	NA
Fvb3	23754703	23754802	100	*	8	20	0.4	0	35	0	4	CHG	-1	0.000148038162429691	loss	EVM	SO:0001952	FvH4_3g30480	1	NA
Fvb3	23917503	23917602	100	*	32	32	1	25	40	0.625	6	CHG	-1	0.000228093924292281	loss	NA	NA	NA	NA	NA
Fvb3	23962903	23963002	100	*	31	42	0.738095238095238	24	65	0.369230769230769	9	CHG	-1	0.00032899954810687	loss	NA	NA	NA	NA	NA
Fvb3	24091803	24091902	100	*	20	47	0.425531914893617	50	65	0.769230769230769	8	CHG	1	0.000337913182728851	gain	NA	NA	NA	NA	NA
Fvb3	24204203	24204302	100	*	17	33	0.515151515151515	36	40	0.9	7	CHG	1	0.000368243230194292	gain	NA	NA	NA	NA	NA
Fvb3	24656903	24657002	100	*	42	67	0.626865671641791	79	89	0.887640449438202	11	CHG	1	0.000242322194895002	gain	NA	NA	NA	NA	NA
Fvb3	24676603	24676702	100	*	46	48	0.958333333333333	80	119	0.672268907563025	10	CHG	-1	0.000229856058234778	loss	NA	NA	NA	NA	NA
Fvb3	24890103	24890202	100	*	102	165	0.618181818181818	150	183	0.819672131147541	23	CHG	1	9.81297986985359e-05	gain	NA	NA	NA	NA	NA
Fvb3	25089103	25089202	100	*	9	27	0.333333333333333	32	42	0.761904761904762	5	CHG	1	0.000483423345597917	gain	NA	NA	NA	NA	NA
Fvb3	25165803	25165902	100	*	37	62	0.596774193548387	18	64	0.28125	12	CHG	-1	0.000446205161165105	loss	NA	NA	NA	NA	NA
Fvb3	25350903	25351002	100	*	70	77	0.909090909090909	68	102	0.666666666666667	19	CHG	-1	0.000272688405020547	loss	NA	NA	NA	NA	NA
Fvb3	25462703	25462802	100	*	37	39	0.948717948717949	16	28	0.571428571428571	7	CHG	-1	0.000311786249499907	loss	NA	NA	NA	NA	NA
Fvb3	25572103	25572202	100	*	45	67	0.671641791044776	81	89	0.910112359550562	10	CHG	1	0.000317060801991183	gain	NA	NA	NA	NA	NA
Fvb3	25624703	25624802	100	*	70	112	0.625	159	187	0.850267379679144	19	CHG	1	4.79710497917544e-05	gain	NA	NA	NA	NA	NA
Fvb3	25726503	25726602	100	*	26	36	0.722222222222222	57	59	0.966101694915254	9	CHG	1	0.000571130467145178	gain	NA	NA	NA	NA	NA
Fvb3	25822903	25823002	100	*	9	65	0.138461538461538	41	104	0.394230769230769	12	CHG	1	0.00047866935728591	gain	NA	NA	NA	NA	NA
Fvb3	26130403	26130502	100	*	17	58	0.293103448275862	39	63	0.619047619047619	11	CHG	1	0.000432556402053554	gain	NA	NA	NA	NA	NA
Fvb3	26406903	26407002	100	*	29	43	0.674418604651163	48	49	0.979591836734694	10	CHG	1	0.000195570256212739	gain	NA	NA	NA	NA	NA
Fvb3	26426203	26426302	100	*	81	118	0.686440677966102	106	116	0.913793103448276	20	CHG	1	6.76939787731376e-05	gain	NA	NA	NA	NA	NA
Fvb3	26447403	26447502	100	*	42	80	0.525	126	152	0.828947368421053	19	CHG	1	8.73759314182434e-06	gain	NA	NA	NA	NA	NA
Fvb3	26463003	26463102	100	*	11	32	0.34375	29	37	0.783783783783784	7	CHG	1	0.000350515441224445	gain	NA	NA	NA	NA	NA
Fvb3	26588503	26588602	100	*	41	53	0.773584905660377	42	106	0.39622641509434	11	CHG	-1	4.26274701589605e-05	loss	NA	NA	NA	NA	NA
Fvb3	26761203	26761302	100	*	48	72	0.666666666666667	96	109	0.880733944954128	12	CHG	1	0.000537736212200737	gain	NA	NA	NA	NA	NA
Fvb3	26860603	26860702	100	*	24	67	0.358208955223881	77	111	0.693693693693694	13	CHG	1	6.0882972431795e-05	gain	NA	NA	NA	NA	NA
Fvb3	26867203	26867302	100	*	30	70	0.428571428571429	71	93	0.763440860215054	17	CHG	1	6.44593037733334e-05	gain	NA	NA	NA	NA	NA
Fvb3	27115003	27115102	100	*	5	22	0.227272727272727	43	64	0.671875	4	CHG	1	0.000404520720074741	gain	NA	NA	NA	NA	NA
Fvb3	27142903	27143002	100	*	69	123	0.560975609756098	114	149	0.76510067114094	22	CHG	1	0.000445451620157878	gain	NA	NA	NA	NA	NA
Fvb3	27685803	27685902	100	*	57	161	0.354037267080745	51	87	0.586206896551724	19	CHG	1	0.000507986541356244	gain	NA	NA	NA	NA	NA
Fvb3	27856603	27856702	100	*	25	39	0.641025641025641	63	69	0.91304347826087	8	CHG	1	0.000537736212200737	gain	NA	NA	NA	NA	NA
Fvb3	28026303	28026402	100	*	22	39	0.564102564102564	51	58	0.879310344827586	8	CHG	1	0.000496403253913997	gain	NA	NA	NA	NA	NA
Fvb3	28133603	28133702	100	*	55	96	0.572916666666667	72	84	0.857142857142857	18	CHG	1	0.000106556853747109	gain	NA	NA	NA	NA	NA
Fvb3	28241203	28241302	100	*	35	51	0.686274509803922	74	80	0.925	11	CHG	1	0.000454382363171643	gain	EVM	SO:0001952	FvH4_3g32842	1	NA
Fvb3	28896403	28896502	100	*	24	41	0.585365853658537	71	81	0.876543209876543	9	CHG	1	0.000376481793517385	gain	EVM	SO:0001952	FvH4_3g33500	1	NA
Fvb3	28924503	28924602	100	*	5	44	0.113636363636364	35	84	0.416666666666667	11	CHG	1	0.000513397496199331	gain	NA	NA	NA	NA	NA
Fvb3	29249603	29249702	100	*	48	70	0.685714285714286	87	91	0.956043956043956	7	CHG	1	2.69895273704608e-05	gain	NA	NA	NA	NA	NA
Fvb3	29477303	29477402	100	*	18	30	0.6	36	38	0.947368421052632	7	CHG	1	0.000510010708319858	gain	NA	NA	NA	NA	NA
Fvb3	29724603	29724702	100	*	39	55	0.709090909090909	54	56	0.964285714285714	12	CHG	1	0.000386084108739894	gain	NA	NA	NA	NA	NA
Fvb3	29910403	29910502	100	*	29	29	1	24	40	0.6	5	CHG	-1	0.000229856058234778	loss	EVM	SO:0001952	FvH4_3g34510	1	NA
Fvb3	30274303	30274402	100	*	47	63	0.746031746031746	120	126	0.952380952380952	12	CHG	1	0.000107635995230492	gain	NA	NA	NA	NA	NA
Fvb3	30563303	30563402	100	*	63	90	0.7	167	180	0.927777777777778	20	CHG	1	7.70054227088061e-06	gain	NA	NA	NA	NA	NA
Fvb3	31241403	31241502	100	*	8	49	0.163265306122449	54	105	0.514285714285714	9	CHG	1	0.000115762940322384	gain	NA	NA	NA	NA	NA
Fvb3	31334303	31334402	100	*	10	43	0.232558139534884	1	84	0.0119047619047619	10	CHG	-1	0.000103430055510765	loss	NA	NA	NA	NA	NA
Fvb3	32235603	32235702	100	*	25	38	0.657894736842105	62	67	0.925373134328358	8	CHG	1	0.000537975815812006	gain	EVM	SO:0001952	FvH4_3g37591	1	NA
Fvb3	32418403	32418502	100	*	16	51	0.313725490196078	1	43	0.0232558139534884	8	CHG	-1	0.000387136347750385	loss	NA	NA	NA	NA	NA
Fvb3	32653503	32653602	100	*	23	42	0.547619047619048	66	77	0.857142857142857	10	CHG	1	0.000333818519163977	gain	NA	NA	NA	NA	NA
Fvb3	32907503	32907602	100	*	44	56	0.785714285714286	17	56	0.303571428571429	12	CHG	-1	4.07806420929496e-06	loss	NA	NA	NA	NA	NA
Fvb3	34234803	34234902	100	*	16	22	0.727272727272727	4	22	0.181818181818182	4	CHG	-1	0.000398751054459451	loss	NA	NA	NA	NA	NA
Fvb3	34485803	34485902	100	*	40	44	0.909090909090909	24	49	0.489795918367347	10	CHG	-1	6.44593037733334e-05	loss	NA	NA	NA	NA	NA
Fvb3	34810403	34810502	100	*	37	49	0.755102040816326	32	74	0.432432432432432	9	CHG	-1	0.000493001459017478	loss	NA	NA	NA	NA	NA
Fvb4	36703	36802	100	*	3	47	0.0638297872340425	21	57	0.368421052631579	10	CHG	1	0.000368243230194292	gain	NA	NA	NA	NA	NA
Fvb4	333403	333502	100	*	37	49	0.755102040816326	72	75	0.96	10	CHG	1	0.000654466551651106	gain	NA	NA	NA	NA	NA
Fvb4	1273803	1273902	100	*	6	61	0.0983606557377049	30	76	0.394736842105263	13	CHG	1	0.000215481177783581	gain	EVM	SO:0001952	FvH4_4g01400	1	NA
Fvb4	1634203	1634302	100	*	50	50	1	63	80	0.7875	12	CHG	-1	0.000537736212200737	loss	EVM	SO:0001952	FvH4_4g01851	1	NA
Fvb4	1869003	1869102	100	*	5	26	0.192307692307692	26	39	0.666666666666667	4	CHG	1	0.000310008418948003	gain	NA	NA	NA	NA	NA
Fvb4	1931903	1932002	100	*	26	37	0.702702702702703	16	61	0.262295081967213	8	CHG	-1	8.27400586934035e-05	loss	NA	NA	NA	NA	NA
Fvb4	1932003	1932102	100	*	19	30	0.633333333333333	13	60	0.216666666666667	6	CHG	-1	0.000228093924292281	loss	NA	NA	NA	NA	NA
Fvb4	1972603	1972702	100	*	1	32	0.03125	11	26	0.423076923076923	6	CHG	1	0.000374795082927839	gain	NA	NA	NA	NA	NA
Fvb4	2114303	2114402	100	*	55	64	0.859375	23	43	0.534883720930233	10	CHG	-1	0.000342114368252137	loss	NA	NA	NA	NA	NA
Fvb4	2186303	2186402	100	*	88	158	0.556962025316456	152	187	0.812834224598931	24	CHG	1	3.83573227259333e-06	gain	NA	NA	NA	NA	NA
Fvb4	2507303	2507402	100	*	6	55	0.109090909090909	24	61	0.39344262295082	11	CHG	1	0.000540976296674943	gain	NA	NA	NA	NA	NA
Fvb4	2550503	2550602	100	*	35	57	0.614035087719298	66	74	0.891891891891892	10	CHG	1	0.000310008418948003	gain	NA	NA	NA	NA	NA
Fvb4	2691103	2691202	100	*	26	38	0.684210526315789	6	38	0.157894736842105	7	CHG	-1	2.50896904246235e-05	loss	NA	NA	NA	NA	NA
Fvb4	2703603	2703702	100	*	42	60	0.7	85	91	0.934065934065934	15	CHG	1	0.000251743559762519	gain	NA	NA	NA	NA	NA
Fvb4	2768403	2768502	100	*	43	63	0.682539682539683	89	97	0.917525773195876	15	CHG	1	0.000272688405020547	gain	NA	NA	NA	NA	NA
Fvb4	2955103	2955202	100	*	25	43	0.581395348837209	36	36	1	9	CHG	1	5.45298338484914e-05	gain	NA	NA	NA	NA	NA
Fvb4	3125303	3125402	100	*	34	35	0.971428571428571	16	25	0.64	5	CHG	-1	0.000698916022031036	loss	EVM	SO:0001952	FvH4_4g03471	1	NA
Fvb4	3223303	3223402	100	*	17	32	0.53125	5	38	0.131578947368421	7	CHG	-1	0.000436380223874597	loss	NA	NA	NA	NA	NA
Fvb4	4661003	4661102	100	*	37	63	0.587301587301587	42	47	0.893617021276596	10	CHG	1	0.000490351226517765	gain	NA	NA	NA	NA	NA
Fvb4	5031803	5031902	100	*	49	54	0.907407407407407	24	41	0.585365853658537	8	CHG	-1	0.000355024370024271	loss	EVM	SO:0001952	FvH4_4g05690	1	NA
Fvb4	5528803	5528902	100	*	22	26	0.846153846153846	8	22	0.363636363636364	4	CHG	-1	0.000614877510124289	loss	NA	NA	NA	NA	NA
Fvb4	5758503	5758602	100	*	30	44	0.681818181818182	61	65	0.938461538461538	11	CHG	1	0.000482589880752396	gain	EVM	SO:0001952	FvH4_4g06470	1	NA
Fvb4	5953503	5953602	100	*	46	67	0.686567164179104	104	110	0.945454545454545	14	CHG	1	2.50896904246235e-05	gain	NA	NA	NA	NA	NA
Fvb4	6206803	6206902	100	*	25	41	0.609756097560976	68	77	0.883116883116883	10	CHG	1	0.000586453834489643	gain	EVM	SO:0001952	FvH4_4g06881	1	NA
Fvb4	6489703	6489802	100	*	16	25	0.64	38	39	0.974358974358974	5	CHG	1	0.000432556402053554	gain	NA	NA	NA	NA	NA
Fvb4	6549003	6549102	100	*	14	34	0.411764705882353	57	74	0.77027027027027	8	CHG	1	0.000386491085121938	gain	NA	NA	NA	NA	NA
Fvb4	6804503	6804602	100	*	16	28	0.571428571428571	34	36	0.944444444444444	6	CHG	1	0.000436380223874597	gain	NA	NA	NA	NA	NA
Fvb4	6941803	6941902	100	*	12	18	0.666666666666667	3	25	0.12	4	CHG	-1	0.000337913182728851	loss	NA	NA	NA	NA	NA
Fvb4	7235503	7235602	100	*	20	29	0.689655172413793	33	33	1	6	CHG	1	0.000585917698921363	gain	NA	NA	NA	NA	NA
Fvb4	7720703	7720802	100	*	15	27	0.555555555555556	37	40	0.925	5	CHG	1	0.000460008508695634	gain	NA	NA	NA	NA	NA
Fvb4	7882703	7882802	100	*	36	37	0.972972972972973	35	56	0.625	9	CHG	-1	0.000242322194895002	loss	NA	NA	NA	NA	NA
Fvb4	7975803	7975902	100	*	34	57	0.596491228070175	70	76	0.921052631578947	13	CHG	1	4.28029949095179e-05	gain	NA	NA	NA	NA	NA
Fvb4	8422303	8422402	100	*	62	69	0.898550724637681	40	62	0.645161290322581	11	CHG	-1	0.000547630718685021	loss	NA	NA	NA	NA	NA
Fvb4	9000103	9000202	100	*	45	61	0.737704918032787	69	72	0.958333333333333	14	CHG	1	0.000404312767267782	gain	NA	NA	NA	NA	NA
Fvb4	9024403	9024502	100	*	31	71	0.436619718309859	85	106	0.80188679245283	14	CHG	1	6.41725081727134e-06	gain	NA	NA	NA	NA	NA
Fvb4	9048703	9048802	100	*	38	66	0.575757575757576	39	130	0.3	16	CHG	-1	0.000319600398213821	loss	NA	NA	NA	NA	NA
Fvb4	9090803	9090902	100	*	10	67	0.149253731343284	19	39	0.487179487179487	6	CHG	1	0.000305539271618665	gain	NA	NA	NA	NA	NA
Fvb4	9352303	9352402	100	*	22	33	0.666666666666667	76	81	0.938271604938272	8	CHG	1	0.000290403251894676	gain	NA	NA	NA	NA	NA
Fvb4	9389303	9389402	100	*	15	26	0.576923076923077	2	25	0.08	5	CHG	-1	0.000305539271618665	loss	NA	NA	NA	NA	NA
Fvb4	9416303	9416402	100	*	11	38	0.289473684210526	27	35	0.771428571428571	6	CHG	1	0.00012231695755974	gain	NA	NA	NA	NA	NA
Fvb4	9482003	9482102	100	*	35	66	0.53030303030303	70	81	0.864197530864197	14	CHG	1	4.73079768780812e-05	gain	NA	NA	NA	NA	NA
Fvb4	9551303	9551402	100	*	16	25	0.64	28	28	1	4	CHG	1	0.000551615495992916	gain	NA	NA	NA	NA	NA
Fvb4	9594403	9594502	100	*	43	78	0.551282051282051	79	97	0.814432989690722	12	CHG	1	0.000305539271618665	gain	NA	NA	NA	NA	NA
