seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tss	score	phase
Fvb4	16970303	16970402	100	*	78	99	0.787878787878788	33	146	0.226027397260274	15	CG	-1	1.89980837231207e-15	loss	EVM	SO:0001952	FvH4_4g13350	1	NA
Fvb4	17510303	17510402	100	*	20	29	0.689655172413793	9	40	0.225	4	CG	-1	0.00030155807337522	loss	NA	NA	NA	NA	NA
Fvb4	17632303	17632402	100	*	53	58	0.913793103448276	36	55	0.654545454545455	10	CG	-1	0.000914019014742032	loss	NA	NA	NA	NA	NA
Fvb4	18305803	18305902	100	*	73	88	0.829545454545455	42	71	0.591549295774648	8	CG	-1	0.00097158511500808	loss	EVM	SO:0001952	FvH4_4g14610	1	NA
Fvb4	18833503	18833602	100	*	27	28	0.964285714285714	17	33	0.515151515151515	6	CG	-1	0.000272596431877819	loss	NA	NA	NA	NA	NA
Fvb4	19039903	19040002	100	*	46	46	1	30	38	0.789473684210526	6	CG	-1	0.00111255210715646	loss	NA	NA	NA	NA	NA
Fvb4	20397603	20397702	100	*	72	79	0.911392405063291	71	103	0.689320388349515	10	CG	-1	0.000552791735632863	loss	EVM	SO:0001952	FvH4_4g16450	1	NA
Fvb4	20655603	20655702	100	*	35	36	0.972222222222222	12	22	0.545454545454545	4	CG	-1	0.000201602635013397	loss	NA	NA	NA	NA	NA
Fvb4	21343803	21343902	100	*	75	144	0.520833333333333	28	95	0.294736842105263	6	CG	-1	0.000766669464724219	loss	NA	NA	NA	NA	NA
Fvb4	21814903	21815002	100	*	102	107	0.953271028037383	31	43	0.720930232558139	8	CG	-1	0.000179273214285008	loss	EVM	SO:0001952	FvH4_4g17821	1	NA
Fvb4	21931403	21931502	100	*	7	22	0.318181818181818	29	38	0.763157894736842	4	CG	1	0.000867951812612303	gain	EVM	SO:0001952	FvH4_4g17970	1	NA
Fvb4	22552103	22552202	100	*	1	71	0.0140845070422535	14	50	0.28	8	CG	1	6.88647857196294e-05	gain	NA	NA	NA	NA	NA
Fvb4	22702303	22702402	100	*	7	113	0.0619469026548673	31	99	0.313131313131313	11	CG	1	2.04246453266449e-05	gain	NA	NA	NA	NA	NA
Fvb4	22924703	22924802	100	*	36	62	0.580645161290323	9	38	0.236842105263158	9	CG	-1	0.000935356394804263	loss	NA	NA	NA	NA	NA
Fvb4	23041103	23041202	100	*	36	74	0.486486486486487	3	38	0.0789473684210526	6	CG	-1	9.01787196444967e-05	loss	NA	NA	NA	NA	NA
Fvb4	24374703	24374802	100	*	84	94	0.893617021276596	24	47	0.51063829787234	10	CG	-1	6.43323343184908e-06	loss	NA	NA	NA	NA	NA
Fvb4	24458203	24458302	100	*	75	124	0.604838709677419	73	87	0.839080459770115	10	CG	1	0.000501093646593789	gain	NA	NA	NA	NA	NA
Fvb4	24735303	24735402	100	*	43	43	1	27	36	0.75	6	CG	-1	0.000715475034064589	loss	NA	NA	NA	NA	NA
Fvb4	26210003	26210102	100	*	0	33	0	12	29	0.413793103448276	4	CG	1	0.000145922173923747	gain	EVM	SO:0001952	FvH4_4g23870	1	NA
Fvb4	26425103	26425202	100	*	40	73	0.547945205479452	41	48	0.854166666666667	10	CG	1	0.000681544137943409	gain	EVM	SO:0001952	FvH4_4g24160	1	NA
Fvb4	27287103	27287202	100	*	22	33	0.666666666666667	46	48	0.958333333333333	8	CG	1	0.000662194586688902	gain	NA	NA	NA	NA	NA
Fvb4	27481403	27481502	100	*	2	149	0.0134228187919463	15	59	0.254237288135593	14	CG	1	4.00247912364794e-07	gain	EVM	SO:0001952	FvH4_4g25820	1	NA
Fvb4	27727603	27727702	100	*	40	41	0.975609756097561	16	25	0.64	4	CG	-1	0.000453904682426157	loss	NA	NA	NA	NA	NA
Fvb4	27778703	27778802	100	*	0	48	0	11	48	0.229166666666667	4	CG	1	0.000650069316509962	gain	NA	NA	NA	NA	NA
Fvb4	29400303	29400402	100	*	48	191	0.25130890052356	52	90	0.577777777777778	18	CG	1	2.39508821750094e-06	gain	EVM	SO:0001952	FvH4_4g29090	1	NA
Fvb4	30216403	30216502	100	*	75	97	0.77319587628866	27	58	0.46551724137931	6	CG	-1	0.000267851272498823	loss	NA	NA	NA	NA	NA
Fvb4	30273303	30273402	100	*	62	147	0.421768707482993	18	93	0.193548387096774	16	CG	-1	0.000510756472273945	loss	NA	NA	NA	NA	NA
Fvb4	30983803	30983902	100	*	46	65	0.707692307692308	59	63	0.936507936507937	6	CG	1	0.000910333592944699	gain	NA	NA	NA	NA	NA
Fvb4	32460803	32460902	100	*	112	150	0.746666666666667	72	73	0.986301369863014	18	CG	1	6.19529270676067e-05	gain	NA	NA	NA	NA	NA
Fvb4	32793603	32793702	100	*	70	70	1	18	24	0.75	6	CG	-1	8.03889077145819e-05	loss	NA	NA	NA	NA	NA
Fvb5	786903	787002	100	*	89	108	0.824074074074074	48	79	0.607594936708861	8	CG	-1	0.00103679300368324	loss	NA	NA	NA	NA	NA
Fvb5	828203	828302	100	*	46	66	0.696969696969697	40	40	1	4	CG	1	0.000301228535114936	gain	NA	NA	NA	NA	NA
Fvb5	3530903	3531002	100	*	23	84	0.273809523809524	35	59	0.593220338983051	10	CG	1	0.000318751505265694	gain	NA	NA	NA	NA	NA
Fvb5	3793803	3793902	100	*	128	160	0.8	55	102	0.53921568627451	14	CG	-1	5.14158418509894e-05	loss	NA	NA	NA	NA	NA
Fvb5	5044203	5044302	100	*	9	44	0.204545454545455	19	31	0.612903225806452	6	CG	1	0.00056672403502566	gain	EVM	SO:0001952	FvH4_5g08800	1	NA
Fvb5	5484003	5484102	100	*	0	51	0	12	55	0.218181818181818	8	CG	1	0.000630357738951131	gain	NA	NA	NA	NA	NA
Fvb5	7600303	7600402	100	*	63	65	0.969230769230769	28	43	0.651162790697674	8	CG	-1	5.70078314642394e-05	loss	NA	NA	NA	NA	NA
Fvb5	7640803	7640902	100	*	83	86	0.965116279069767	33	48	0.6875	12	CG	-1	4.88029060472871e-05	loss	NA	NA	NA	NA	NA
Fvb5	7874303	7874402	100	*	59	77	0.766233766233766	59	61	0.967213114754098	6	CG	1	0.000977939029420796	gain	NA	NA	NA	NA	NA
Fvb5	7932503	7932602	100	*	57	99	0.575757575757576	93	106	0.877358490566038	16	CG	1	1.35282103767422e-05	gain	NA	NA	NA	NA	NA
Fvb5	8192403	8192502	100	*	14	26	0.538461538461538	4	32	0.125	4	CG	-1	0.000874876245953524	loss	EVM	SO:0001952	FvH4_5g14470	1	NA
Fvb5	9254103	9254202	100	*	58	149	0.389261744966443	17	101	0.168316831683168	10	CG	-1	0.000398898690079203	loss	EVM	SO:0001952	FvH4_5g16230	1	NA
Fvb5	9584103	9584202	100	*	17	76	0.223684210526316	49	86	0.569767441860465	8	CG	1	5.2811724012173e-05	gain	NA	NA	NA	NA	NA
Fvb5	10056903	10057002	100	*	59	77	0.766233766233766	53	54	0.981481481481482	6	CG	1	0.000781049054516759	gain	NA	NA	NA	NA	NA
Fvb5	10241603	10241702	100	*	9	45	0.2	0	74	0	6	CG	-1	0.00021008874320101	loss	NA	NA	NA	NA	NA
Fvb5	10707403	10707502	100	*	164	238	0.689075630252101	57	133	0.428571428571429	26	CG	-1	1.17761654612022e-05	loss	NA	NA	NA	NA	NA
Fvb5	11609103	11609202	100	*	30	60	0.5	30	35	0.857142857142857	8	CG	1	0.000718102058561712	gain	NA	NA	NA	NA	NA
Fvb5	11733303	11733402	100	*	29	96	0.302083333333333	48	78	0.615384615384615	6	CG	1	0.000135499194760004	gain	NA	NA	NA	NA	NA
Fvb5	11932803	11932902	100	*	47	83	0.566265060240964	74	91	0.813186813186813	10	CG	1	0.000643834910097015	gain	NA	NA	NA	NA	NA
Fvb5	12125503	12125602	100	*	34	43	0.790697674418605	8	22	0.363636363636364	4	CG	-1	0.000840951503551062	loss	EVM	SO:0001952	FvH4_5g20480	1	NA
Fvb5	13097003	13097102	100	*	16	58	0.275862068965517	35	60	0.583333333333333	6	CG	1	0.000910333592944699	gain	NA	NA	NA	NA	NA
Fvb5	14769203	14769302	100	*	14	44	0.318181818181818	22	30	0.733333333333333	4	CG	1	0.000673241865232051	gain	NA	NA	NA	NA	NA
Fvb5	15222503	15222602	100	*	50	116	0.431034482758621	13	74	0.175675675675676	8	CG	-1	0.000519904751168792	loss	NA	NA	NA	NA	NA
Fvb5	15780903	15781002	100	*	10	81	0.123456790123457	28	76	0.368421052631579	8	CG	1	0.000582052889464299	gain	NA	NA	NA	NA	NA
Fvb5	16107503	16107602	100	*	6	39	0.153846153846154	27	54	0.5	5	CG	1	0.00078144562945184	gain	NA	NA	NA	NA	NA
Fvb5	16592503	16592602	100	*	44	68	0.647058823529412	58	62	0.935483870967742	8	CG	1	0.000213253889957414	gain	NA	NA	NA	NA	NA
Fvb5	16593503	16593602	100	*	54	60	0.9	17	32	0.53125	4	CG	-1	0.00020254817199386	loss	NA	NA	NA	NA	NA
Fvb5	17258103	17258202	100	*	32	99	0.323232323232323	6	73	0.0821917808219178	6	CG	-1	0.000369739751512814	loss	NA	NA	NA	NA	NA
Fvb5	17617903	17618002	100	*	62	149	0.416107382550336	64	102	0.627450980392157	14	CG	1	0.00105576871425355	gain	EVM	SO:0001952	FvH4_5g26170	1	NA
Fvb5	17898003	17898102	100	*	58	59	0.983050847457627	39	51	0.764705882352941	6	CG	-1	0.000639629014386545	loss	EVM	SO:0001952	FvH4_5g26390	1	NA
Fvb5	17932803	17932902	100	*	16	68	0.235294117647059	22	35	0.628571428571429	6	CG	1	0.000262316168010849	gain	EVM	SO:0001952	FvH4_5g26450	1	NA
Fvb5	18101303	18101402	100	*	59	62	0.951612903225806	47	68	0.691176470588235	10	CG	-1	0.000324121833888014	loss	NA	NA	NA	NA	NA
Fvb5	18161803	18161902	100	*	11	58	0.189655172413793	24	43	0.558139534883721	6	CG	1	0.000308078238799149	gain	NA	NA	NA	NA	NA
Fvb5	18363603	18363702	100	*	4	42	0.0952380952380952	22	41	0.536585365853659	8	CG	1	7.79518072955847e-05	gain	EVM	SO:0001952	FvH4_5g27060	1	NA
Fvb5	18421203	18421302	100	*	45	54	0.833333333333333	19	38	0.5	6	CG	-1	0.000815656399164713	loss	NA	NA	NA	NA	NA
Fvb5	18580103	18580202	100	*	54	59	0.915254237288136	16	28	0.571428571428571	6	CG	-1	0.000353455830245751	loss	NA	NA	NA	NA	NA
Fvb5	18614803	18614902	100	*	33	105	0.314285714285714	28	46	0.608695652173913	10	CG	1	0.000867018020356553	gain	NA	NA	NA	NA	NA
Fvb5	18768103	18768202	100	*	3	149	0.0201342281879195	29	123	0.235772357723577	12	CG	1	1.14585111484088e-06	gain	NA	NA	NA	NA	NA
Fvb5	19182803	19182902	100	*	36	95	0.378947368421053	30	44	0.681818181818182	8	CG	1	0.000989157519028013	gain	NA	NA	NA	NA	NA
Fvb5	19471603	19471702	100	*	36	103	0.349514563106796	6	80	0.075	10	CG	-1	6.72103943870277e-05	loss	EVM	SO:0001952	FvH4_5g28310	1	NA
Fvb5	19471703	19471802	100	*	41	105	0.39047619047619	10	95	0.105263157894737	12	CG	-1	3.47208824651394e-05	loss	EVM	SO:0001952	FvH4_5g28310	1	NA
Fvb5	19489703	19489802	100	*	19	54	0.351851851851852	22	30	0.733333333333333	4	CG	1	0.000941522024438901	gain	NA	NA	NA	NA	NA
Fvb5	20815503	20815602	100	*	58	62	0.935483870967742	22	33	0.666666666666667	6	CG	-1	0.000815656399164713	loss	NA	NA	NA	NA	NA
Fvb5	20826203	20826302	100	*	63	64	0.984375	38	49	0.775510204081633	8	CG	-1	0.000592198582615176	loss	NA	NA	NA	NA	NA
Fvb5	21307803	21307902	100	*	58	58	1	19	24	0.791666666666667	4	CG	-1	0.000580814162911131	loss	NA	NA	NA	NA	NA
Fvb5	22060903	22061002	100	*	110	230	0.478260869565217	19	92	0.206521739130435	22	CG	-1	4.97552937062945e-05	loss	NA	NA	NA	NA	NA
Fvb5	22061103	22061202	100	*	103	248	0.415322580645161	31	160	0.19375	24	CG	-1	3.11248858811424e-05	loss	NA	NA	NA	NA	NA
Fvb5	22061203	22061302	100	*	137	253	0.541501976284585	29	123	0.235772357723577	29	CG	-1	6.64493339535654e-07	loss	NA	NA	NA	NA	NA
Fvb5	22220103	22220202	100	*	4	32	0.125	21	27	0.777777777777778	6	CG	1	6.47857935802303e-06	gain	NA	NA	NA	NA	NA
Fvb5	22220203	22220302	100	*	22	63	0.349206349206349	32	43	0.744186046511628	8	CG	1	0.000213253889957414	gain	NA	NA	NA	NA	NA
Fvb5	22574503	22574602	100	*	11	49	0.224489795918367	24	42	0.571428571428571	4	CG	1	0.000867951812612303	gain	NA	NA	NA	NA	NA
Fvb5	22835403	22835502	100	*	22	121	0.181818181818182	34	78	0.435897435897436	8	CG	1	0.000278031563804971	gain	NA	NA	NA	NA	NA
Fvb5	22884203	22884302	100	*	38	69	0.550724637681159	4	30	0.133333333333333	4	CG	-1	0.00030155807337522	loss	NA	NA	NA	NA	NA
Fvb5	23532503	23532602	100	*	7	44	0.159090909090909	23	42	0.547619047619048	4	CG	1	0.000353455830245751	gain	NA	NA	NA	NA	NA
Fvb5	23706603	23706702	100	*	53	65	0.815384615384615	19	38	0.5	6	CG	-1	0.000914019014742032	loss	NA	NA	NA	NA	NA
Fvb5	23764103	23764202	100	*	29	47	0.617021276595745	31	32	0.96875	6	CG	1	0.000580814162911131	gain	NA	NA	NA	NA	NA
Fvb5	23942903	23943002	100	*	2	55	0.0363636363636364	13	46	0.282608695652174	6	CG	1	0.000746626927611671	gain	NA	NA	NA	NA	NA
Fvb5	24389003	24389102	100	*	3	45	0.0666666666666667	13	26	0.5	4	CG	1	0.000110393637166742	gain	NA	NA	NA	NA	NA
Fvb5	24433503	24433602	100	*	37	51	0.725490196078431	13	35	0.371428571428571	4	CG	-1	0.0011158920345219	loss	NA	NA	NA	NA	NA
Fvb5	24531003	24531102	100	*	40	80	0.5	83	104	0.798076923076923	14	CG	1	9.80793909037953e-05	gain	NA	NA	NA	NA	NA
Fvb5	25507603	25507702	100	*	2	50	0.04	11	34	0.323529411764706	8	CG	1	0.000650069316509962	gain	EVM	SO:0001952	FvH4_5g34850	1	NA
Fvb5	26117003	26117102	100	*	26	73	0.356164383561644	3	53	0.0566037735849057	8	CG	-1	0.000249013081450394	loss	EVM	SO:0001952	FvH4_5g35670	1	NA
Fvb5	26233003	26233102	100	*	37	76	0.486842105263158	50	58	0.862068965517241	6	CG	1	4.88029060472871e-05	gain	EVM	SO:0001952	FvH4_5g35820	1	NA
Fvb5	26283103	26283202	100	*	19	75	0.253333333333333	33	63	0.523809523809524	10	CG	1	0.00112415426379806	gain	EVM	SO:0001952	FvH4_5g35851	1	NA
Fvb5	26751903	26752002	100	*	48	205	0.234146341463415	78	149	0.523489932885906	18	CG	1	6.64493339535654e-07	gain	EVM	SO:0001952	FvH4_5g36481	1	NA
Fvb5	27225203	27225302	100	*	70	144	0.486111111111111	21	96	0.21875	14	CG	-1	0.0001201442987523	loss	NA	NA	NA	NA	NA
Fvb5	27225603	27225702	100	*	15	103	0.145631067961165	35	100	0.35	12	CG	1	0.000891468380577731	gain	NA	NA	NA	NA	NA
Fvb5	27227603	27227702	100	*	29	49	0.591836734693878	11	53	0.207547169811321	10	CG	-1	0.00023106762939604	loss	NA	NA	NA	NA	NA
Fvb5	27279103	27279202	100	*	77	128	0.6015625	21	88	0.238636363636364	10	CG	-1	3.23735331843149e-06	loss	NA	NA	NA	NA	NA
Fvb5	27599403	27599502	100	*	10	42	0.238095238095238	23	35	0.657142857142857	6	CG	1	0.000443231676463481	gain	NA	NA	NA	NA	NA
Fvb5	27705203	27705302	100	*	39	43	0.906976744186046	17	30	0.566666666666667	6	CG	-1	0.000874876245953524	loss	NA	NA	NA	NA	NA
Fvb5	27789203	27789302	100	*	30	60	0.5	31	37	0.837837837837838	4	CG	1	0.000948505943154946	gain	EVM	SO:0001952	FvH4_5g37750	1	NA
Fvb5	27884003	27884102	100	*	80	104	0.769230769230769	50	50	1	8	CG	1	0.000443231676463481	gain	NA	NA	NA	NA	NA
Fvb5	28426703	28426802	100	*	98	194	0.505154639175258	43	198	0.217171717171717	22	CG	-1	1.2444697627923e-07	loss	NA	NA	NA	NA	NA
Fvb5	28687803	28687902	100	*	4	36	0.111111111111111	20	33	0.606060606060606	4	CG	1	8.31649461059215e-05	gain	NA	NA	NA	NA	NA
Fvb5	29298503	29298602	100	*	62	65	0.953846153846154	30	41	0.731707317073171	9	CG	-1	0.00105576871425355	loss	NA	NA	NA	NA	NA
Fvb6	212503	212602	100	*	21	35	0.6	11	46	0.239130434782609	4	CG	-1	0.00105576871425355	loss	NA	NA	NA	NA	NA
Fvb6	680803	680902	100	*	69	72	0.958333333333333	46	70	0.657142857142857	6	CG	-1	4.15068135877979e-05	loss	NA	NA	NA	NA	NA
Fvb6	1639203	1639302	100	*	99	113	0.876106194690266	61	91	0.67032967032967	12	CG	-1	0.000621573373488861	loss	NA	NA	NA	NA	NA
Fvb6	1662603	1662702	100	*	7	81	0.0864197530864197	10	28	0.357142857142857	6	CG	1	0.000844985792985378	gain	NA	NA	NA	NA	NA
Fvb6	1740003	1740102	100	*	21	36	0.583333333333333	28	30	0.933333333333333	6	CG	1	0.00122482124425299	gain	EVM	SO:0001952	FvH4_6g03110	1	NA
Fvb6	1747703	1747802	100	*	0	68	0	24	75	0.32	10	CG	1	5.5997315997489e-06	gain	NA	NA	NA	NA	NA
Fvb6	2302303	2302402	100	*	48	83	0.578313253012048	27	87	0.310344827586207	8	CG	-1	0.000659122141354492	loss	NA	NA	NA	NA	NA
Fvb6	2794403	2794502	100	*	59	62	0.951612903225806	23	33	0.696969696969697	6	CG	-1	0.000782162711980673	loss	NA	NA	NA	NA	NA
Fvb6	3149403	3149502	100	*	82	125	0.656	81	91	0.89010989010989	8	CG	1	0.000249013081450394	gain	NA	NA	NA	NA	NA
Fvb6	4199703	4199802	100	*	13	58	0.224137931034483	0	45	0	6	CG	-1	0.000858856974458648	loss	NA	NA	NA	NA	NA
Fvb6	4887403	4887502	100	*	8	33	0.242424242424242	21	29	0.724137931034483	4	CG	1	0.000347795300244329	gain	NA	NA	NA	NA	NA
Fvb6	6323103	6323202	100	*	2	77	0.025974025974026	13	57	0.228070175438596	6	CG	1	0.000487073043317493	gain	NA	NA	NA	NA	NA
Fvb6	6478403	6478502	100	*	34	45	0.755555555555556	44	44	1	6	CG	1	0.000681544137943409	gain	NA	NA	NA	NA	NA
Fvb6	7280903	7281002	100	*	21	56	0.375	28	38	0.736842105263158	4	CG	1	0.000777660239340079	gain	NA	NA	NA	NA	NA
Fvb6	7630703	7630802	100	*	56	60	0.933333333333333	28	41	0.682926829268293	8	CG	-1	0.00103723367738972	loss	EVM	SO:0001952	FvH4_6g12620	1	NA
Fvb6	7658203	7658302	100	*	40	44	0.909090909090909	32	57	0.56140350877193	10	CG	-1	0.000318751505265694	loss	NA	NA	NA	NA	NA
Fvb6	8051303	8051402	100	*	6	27	0.222222222222222	24	37	0.648648648648649	4	CG	1	0.000897414545038197	gain	EVM	SO:0001952	FvH4_6g13220	1	NA
Fvb6	8192603	8192702	100	*	40	50	0.8	16	35	0.457142857142857	8	CG	-1	0.00107760859935361	loss	NA	NA	NA	NA	NA
Fvb6	8608303	8608402	100	*	12	25	0.48	25	27	0.925925925925926	4	CG	1	0.000627522121955033	gain	NA	NA	NA	NA	NA
Fvb6	8967603	8967702	100	*	40	41	0.975609756097561	20	30	0.666666666666667	6	CG	-1	0.000621560978087882	loss	EVM	SO:0001952	FvH4_6g14600	1	NA
Fvb6	9163503	9163602	100	*	32	42	0.761904761904762	5	23	0.217391304347826	4	CG	-1	0.000103944787996301	loss	NA	NA	NA	NA	NA
Fvb6	9916103	9916202	100	*	13	46	0.282608695652174	23	34	0.676470588235294	8	CG	1	0.000682014170163813	gain	NA	NA	NA	NA	NA
Fvb6	10109003	10109102	100	*	28	28	1	17	26	0.653846153846154	6	CG	-1	0.000833766722279082	loss	NA	NA	NA	NA	NA
Fvb6	10226203	10226302	100	*	34	37	0.918918918918919	5	17	0.294117647058824	4	CG	-1	2.04246453266449e-05	loss	EVM	SO:0001952	FvH4_6g16240,FvH4_6g16241	2	NA
Fvb6	13207303	13207402	100	*	76	145	0.524137931034483	20	86	0.232558139534884	14	CG	-1	7.53737116986975e-05	loss	NA	NA	NA	NA	NA
Fvb6	13207403	13207502	100	*	78	140	0.557142857142857	25	82	0.304878048780488	10	CG	-1	0.000530037065206245	loss	NA	NA	NA	NA	NA
Fvb6	13207503	13207602	100	*	88	111	0.792792792792793	36	70	0.514285714285714	10	CG	-1	0.000257504437134953	loss	NA	NA	NA	NA	NA
Fvb6	13342303	13342402	100	*	60	114	0.526315789473684	86	101	0.851485148514851	12	CG	1	5.79050618690453e-06	gain	NA	NA	NA	NA	NA
Fvb6	13477203	13477302	100	*	23	49	0.469387755102041	34	40	0.85	6	CG	1	0.000423155063113969	gain	NA	NA	NA	NA	NA
Fvb6	14607103	14607202	100	*	29	45	0.644444444444444	38	40	0.95	6	CG	1	0.000782162711980673	gain	NA	NA	NA	NA	NA
Fvb6	15198403	15198502	100	*	170	184	0.923913043478261	83	117	0.709401709401709	20	CG	-1	9.57221786793127e-06	loss	NA	NA	NA	NA	NA
Fvb6	15234803	15234902	100	*	49	142	0.345070422535211	70	124	0.564516129032258	13	CG	1	0.000580814162911131	gain	EVM	SO:0001952	FvH4_6g21672	1	NA
Fvb6	15354803	15354902	100	*	95	129	0.736434108527132	88	92	0.956521739130435	12	CG	1	9.41533677809673e-05	gain	NA	NA	NA	NA	NA
Fvb6	15405503	15405602	100	*	46	51	0.901960784313726	27	48	0.5625	6	CG	-1	0.000314512494668733	loss	EVM	SO:0001952	FvH4_6g21801	1	NA
Fvb6	15539203	15539302	100	*	42	43	0.976744186046512	29	40	0.725	8	CG	-1	0.00115088600482861	loss	NA	NA	NA	NA	NA
Fvb6	16094903	16095002	100	*	29	45	0.644444444444444	37	39	0.948717948717949	4	CG	1	0.000867951812612303	gain	NA	NA	NA	NA	NA
Fvb6	16205303	16205402	100	*	15	61	0.245901639344262	2	58	0.0344827586206897	6	CG	-1	0.00105397749320923	loss	NA	NA	NA	NA	NA
Fvb6	16792703	16792802	100	*	11	31	0.354838709677419	15	18	0.833333333333333	4	CG	1	0.00123119663595454	gain	NA	NA	NA	NA	NA
Fvb6	17609303	17609402	100	*	47	62	0.758064516129032	17	42	0.404761904761905	4	CG	-1	0.000532892225895914	loss	NA	NA	NA	NA	NA
Fvb6	18211303	18211402	100	*	55	143	0.384615384615385	20	160	0.125	22	CG	-1	3.75722811927918e-06	loss	NA	NA	NA	NA	NA
Fvb6	18211403	18211502	100	*	41	162	0.253086419753086	12	274	0.0437956204379562	22	CG	-1	9.01144872453781e-09	loss	NA	NA	NA	NA	NA
Fvb6	18677203	18677302	100	*	0	36	0	6	21	0.285714285714286	4	CG	1	0.000867951812612303	gain	NA	NA	NA	NA	NA
Fvb6	18706703	18706802	100	*	1	28	0.0357142857142857	7	16	0.4375	4	CG	1	0.000989157519028013	gain	EVM	SO:0001952	FvH4_6g24660	1	NA
Fvb6	18854803	18854902	100	*	83	110	0.754545454545455	38	80	0.475	20	CG	-1	0.000244924702033675	loss	NA	NA	NA	NA	NA
Fvb6	18901403	18901502	100	*	43	140	0.307142857142857	53	102	0.519607843137255	8	CG	1	0.000969200924756248	gain	NA	NA	NA	NA	NA
Fvb6	18912303	18912402	100	*	72	77	0.935064935064935	52	84	0.619047619047619	19	CG	-1	2.04246453266449e-05	loss	NA	NA	NA	NA	NA
Fvb6	19144803	19144902	100	*	50	50	1	26	33	0.787878787878788	8	CG	-1	0.000844985792985378	loss	NA	NA	NA	NA	NA
Fvb6	19916303	19916402	100	*	15	55	0.272727272727273	13	18	0.722222222222222	4	CG	1	0.000844985792985378	gain	EVM	SO:0001952	FvH4_6g26040	1	NA
Fvb6	20048103	20048202	100	*	21	21	1	11	19	0.578947368421053	4	CG	-1	0.000989157519028013	loss	NA	NA	NA	NA	NA
Fvb6	21017403	21017502	100	*	32	63	0.507936507936508	3	33	0.0909090909090909	6	CG	-1	0.000198035124330174	loss	NA	NA	NA	NA	NA
Fvb6	21388403	21388502	100	*	53	87	0.609195402298851	33	34	0.970588235294118	8	CG	1	0.000249013081450394	gain	NA	NA	NA	NA	NA
Fvb6	21536803	21536902	100	*	33	50	0.66	13	41	0.317073170731707	8	CG	-1	0.00116127310048252	loss	NA	NA	NA	NA	NA
Fvb6	21993003	21993102	100	*	24	42	0.571428571428571	10	49	0.204081632653061	4	CG	-1	0.000560128478983619	loss	NA	NA	NA	NA	NA
Fvb6	22154203	22154302	100	*	7	63	0.111111111111111	15	34	0.441176470588235	8	CG	1	0.000439797065909636	gain	NA	NA	NA	NA	NA
Fvb6	22874603	22874702	100	*	53	70	0.757142857142857	47	48	0.979166666666667	8	CG	1	0.00105364635923551	gain	NA	NA	NA	NA	NA
Fvb6	23306003	23306102	100	*	24	42	0.571428571428571	5	36	0.138888888888889	4	CG	-1	0.000249013081450394	loss	NA	NA	NA	NA	NA
Fvb6	23525303	23525402	100	*	30	77	0.38961038961039	7	65	0.107692307692308	7	CG	-1	0.000333229013146435	loss	NA	NA	NA	NA	NA
Fvb6	23756903	23757002	100	*	7	65	0.107692307692308	20	52	0.384615384615385	4	CG	1	0.000644467844477118	gain	NA	NA	NA	NA	NA
Fvb6	24002403	24002502	100	*	94	151	0.622516556291391	46	110	0.418181818181818	14	CG	-1	0.0011158920345219	loss	NA	NA	NA	NA	NA
Fvb6	24019703	24019802	100	*	24	48	0.5	13	69	0.188405797101449	12	CG	-1	0.000604164767964767	loss	NA	NA	NA	NA	NA
Fvb6	24237903	24238002	100	*	65	68	0.955882352941177	27	37	0.72972972972973	6	CG	-1	0.000925649634514819	loss	NA	NA	NA	NA	NA
Fvb6	24692303	24692402	100	*	50	129	0.387596899224806	63	91	0.692307692307692	6	CG	1	5.59848271512166e-05	gain	NA	NA	NA	NA	NA
Fvb6	25140703	25140802	100	*	58	61	0.950819672131147	33	47	0.702127659574468	6	CG	-1	0.000658830046516025	loss	NA	NA	NA	NA	NA
Fvb6	25277303	25277402	100	*	54	71	0.76056338028169	25	54	0.462962962962963	8	CG	-1	0.000824093679790458	loss	EVM	SO:0001952	FvH4_6g32221	1	NA
Fvb6	25432203	25432302	100	*	38	69	0.550724637681159	7	46	0.152173913043478	8	CG	-1	8.96538746905526e-05	loss	NA	NA	NA	NA	NA
Fvb6	25505703	25505802	100	*	0	50	0	8	36	0.222222222222222	6	CG	1	0.000682014170163813	gain	NA	NA	NA	NA	NA
Fvb6	25578503	25578602	100	*	47	181	0.259668508287293	6	102	0.0588235294117647	15	CG	-1	0.000127504185322466	loss	NA	NA	NA	NA	NA
Fvb6	25663703	25663802	100	*	27	27	1	14	23	0.608695652173913	4	CG	-1	0.000580814162911131	loss	NA	NA	NA	NA	NA
Fvb6	26312403	26312502	100	*	13	41	0.317073170731707	2	47	0.0425531914893617	8	CG	-1	0.000825760216653085	loss	NA	NA	NA	NA	NA
Fvb6	26361403	26361502	100	*	0	82	0	10	45	0.222222222222222	4	CG	1	5.66807176650624e-05	gain	NA	NA	NA	NA	NA
Fvb6	27420903	27421002	100	*	45	45	1	33	46	0.717391304347826	10	CG	-1	0.000305801367241734	loss	NA	NA	NA	NA	NA
Fvb6	27949903	27950002	100	*	58	58	1	28	41	0.682926829268293	10	CG	-1	3.7479982545413e-05	loss	NA	NA	NA	NA	NA
Fvb6	28393503	28393602	100	*	64	68	0.941176470588235	29	41	0.707317073170732	6	CG	-1	0.000953852408079048	loss	NA	NA	NA	NA	NA
