seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	gene	score	phase
Fvb2	11554401	11554500	100	*	89	194	0.458762886597938	18	78	0.230769230769231	8	CG	-1	0.00105364450244464	loss	EVM	SO:0000704	FvH4_2g13200	1	NA
Fvb2	11556501	11556600	100	*	16	55	0.290909090909091	0	24	0	4	CG	-1	0.00350412688110729	loss	NA	NA	NA	NA	NA
Fvb2	11873001	11873100	100	*	88	121	0.727272727272727	23	50	0.46	4	CG	-1	0.00152999569477685	loss	EVM	SO:0000704	FvH4_2g13600	1	NA
Fvb2	11964901	11965000	100	*	184	203	0.9064039408867	55	78	0.705128205128205	10	CG	-1	0.00012527778980969	loss	NA	NA	NA	NA	NA
Fvb2	12062801	12062900	100	*	88	100	0.88	22	38	0.578947368421053	6	CG	-1	0.000321802157053463	loss	NA	NA	NA	NA	NA
Fvb2	12066301	12066400	100	*	46	80	0.575	48	57	0.842105263157895	6	CG	1	0.00156202328556764	gain	NA	NA	NA	NA	NA
Fvb2	12093401	12093500	100	*	32	74	0.432432432432432	6	39	0.153846153846154	6	CG	-1	0.00334824936462517	loss	NA	NA	NA	NA	NA
Fvb2	12151101	12151200	100	*	117	122	0.959016393442623	17	26	0.653846153846154	6	CG	-1	1.56874969242738e-05	loss	NA	NA	NA	NA	NA
Fvb2	12340801	12340900	100	*	76	174	0.436781609195402	14	66	0.212121212121212	8	CG	-1	0.00200994901886787	loss	EVM	SO:0000704	FvH4_2g14020	1	NA
Fvb2	12471001	12471100	100	*	83	86	0.965116279069767	26	36	0.722222222222222	4	CG	-1	0.000288331159928991	loss	EVM	SO:0000704	FvH4_2g14201	1	NA
Fvb2	12519501	12519600	100	*	99	119	0.831932773109244	25	42	0.595238095238095	8	CG	-1	0.00238343423160023	loss	NA	NA	NA	NA	NA
Fvb2	12701701	12701800	100	*	46	84	0.547619047619048	12	44	0.272727272727273	6	CG	-1	0.00343686593290669	loss	NA	NA	NA	NA	NA
Fvb2	13120601	13120700	100	*	15	74	0.202702702702703	18	38	0.473684210526316	6	CG	1	0.00336085544893644	gain	EVM	SO:0000704	FvH4_2g14940	1	NA
Fvb2	13141401	13141500	100	*	0	75	0	5	23	0.217391304347826	4	CG	1	0.000169915739971266	gain	NA	NA	NA	NA	NA
Fvb2	13245301	13245400	100	*	99	104	0.951923076923077	23	33	0.696969696969697	8	CG	-1	0.000199662424621007	loss	NA	NA	NA	NA	NA
Fvb2	13280801	13280900	100	*	62	128	0.484375	18	69	0.260869565217391	8	CG	-1	0.00288650116148609	loss	NA	NA	NA	NA	NA
Fvb2	13486201	13486300	100	*	178	233	0.763948497854077	28	69	0.405797101449275	16	CG	-1	5.10455786731558e-07	loss	NA	NA	NA	NA	NA
Fvb2	13491301	13491400	100	*	111	138	0.804347826086957	22	39	0.564102564102564	9	CG	-1	0.00277474904942804	loss	EVM	SO:0000704	FvH4_2g15312	1	NA
Fvb2	13547701	13547800	100	*	172	448	0.383928571428571	106	177	0.598870056497175	22	CG	1	1.37912215984376e-05	gain	EVM	SO:0000704	FvH4_2g15380	1	NA
Fvb2	13653301	13653400	100	*	36	97	0.371134020618557	8	56	0.142857142857143	7	CG	-1	0.00316451613836278	loss	EVM	SO:0000704	FvH4_2g15511	1	NA
Fvb2	13674101	13674200	100	*	39	93	0.419354838709677	10	58	0.172413793103448	12	CG	-1	0.00230352364775707	loss	NA	NA	NA	NA	NA
Fvb2	13709601	13709700	100	*	57	121	0.471074380165289	43	55	0.781818181818182	8	CG	1	0.000395405638880555	gain	NA	NA	NA	NA	NA
Fvb2	13897601	13897700	100	*	83	105	0.79047619047619	38	38	1	6	CG	1	0.00276159305115577	gain	NA	NA	NA	NA	NA
Fvb2	13978201	13978300	100	*	117	127	0.921259842519685	27	42	0.642857142857143	8	CG	-1	7.50542436799438e-05	loss	NA	NA	NA	NA	NA
Fvb2	14006401	14006500	100	*	100	120	0.833333333333333	18	46	0.391304347826087	7	CG	-1	4.91316368029769e-07	loss	NA	NA	NA	NA	NA
Fvb2	14036801	14036900	100	*	71	92	0.771739130434783	35	35	1	4	CG	1	0.002604137928587	gain	NA	NA	NA	NA	NA
Fvb2	14092101	14092200	100	*	117	205	0.570731707317073	25	85	0.294117647058824	11	CG	-1	0.000110269912955701	loss	NA	NA	NA	NA	NA
Fvb2	14214101	14214200	100	*	60	62	0.967741935483871	22	29	0.758620689655172	4	CG	-1	0.00249577565174987	loss	NA	NA	NA	NA	NA
Fvb2	14567201	14567300	100	*	90	106	0.849056603773585	25	40	0.625	4	CG	-1	0.00354090767104627	loss	EVM	SO:0000704	FvH4_2g16690	1	NA
Fvb2	14572201	14572300	100	*	118	126	0.936507936507937	38	53	0.716981132075472	8	CG	-1	0.0002551464130721	loss	NA	NA	NA	NA	NA
Fvb2	14603401	14603500	100	*	63	86	0.732558139534884	33	33	1	5	CG	1	0.00160887135447856	gain	EVM	SO:0000704	FvH4_2g16760	1	NA
Fvb2	14623401	14623500	100	*	94	139	0.676258992805755	25	56	0.446428571428571	10	CG	-1	0.00336752628553799	loss	NA	NA	NA	NA	NA
Fvb2	14686301	14686400	100	*	21	80	0.2625	3	57	0.0526315789473684	4	CG	-1	0.0021313135083802	loss	EVM	SO:0000704	FvH4_2g16901	1	NA
Fvb2	14700401	14700500	100	*	107	134	0.798507462686567	38	81	0.469135802469136	12	CG	-1	8.49274858115729e-06	loss	NA	NA	NA	NA	NA
Fvb2	14988401	14988500	100	*	49	49	1	14	18	0.777777777777778	4	CG	-1	0.00129848840794257	loss	EVM	SO:0000704	FvH4_2g17350	1	NA
Fvb2	15098201	15098300	100	*	104	170	0.611764705882353	63	75	0.84	8	CG	1	0.000921797813278599	gain	NA	NA	NA	NA	NA
Fvb2	15251301	15251400	100	*	73	91	0.802197802197802	17	37	0.459459459459459	8	CG	-1	0.000405829543643461	loss	NA	NA	NA	NA	NA
Fvb2	15255801	15255900	100	*	62	63	0.984126984126984	13	17	0.764705882352941	4	CG	-1	0.00157584147365141	loss	EVM	SO:0000704	FvH4_2g17770	1	NA
Fvb2	15339401	15339500	100	*	65	88	0.738636363636364	38	38	1	4	CG	1	0.00103989670258548	gain	EVM	SO:0000704	FvH4_2g17880	1	NA
Fvb2	15349901	15350000	100	*	62	137	0.452554744525547	10	50	0.2	8	CG	-1	0.00235776562039921	loss	NA	NA	NA	NA	NA
Fvb2	15406801	15406900	100	*	19	67	0.283582089552239	4	54	0.0740740740740741	6	CG	-1	0.00379941252673623	loss	EVM	SO:0000704	FvH4_2g17980,FvH4_2g17990	2	NA
Fvb2	15542701	15542800	100	*	114	171	0.666666666666667	37	91	0.406593406593407	10	CG	-1	0.00021763006160632	loss	NA	NA	NA	NA	NA
Fvb2	15950901	15951000	100	*	73	74	0.986486486486487	23	31	0.741935483870968	4	CG	-1	0.000201772354683756	loss	EVM	SO:0000704	FvH4_2g18640	1	NA
Fvb2	15974801	15974900	100	*	42	80	0.525	46	57	0.807017543859649	5	CG	1	0.00132206175865828	gain	EVM	SO:0000704	FvH4_2g18680	1	NA
Fvb2	16029001	16029100	100	*	83	206	0.402912621359223	6	41	0.146341463414634	8	CG	-1	0.00243169400766893	loss	EVM	SO:0000704	FvH4_2g18790	1	NA
Fvb2	16097701	16097800	100	*	27	77	0.350649350649351	16	22	0.727272727272727	4	CG	1	0.00234707405418217	gain	EVM	SO:0000704	FvH4_2g18900	1	NA
Fvb2	16102801	16102900	100	*	25	60	0.416666666666667	21	27	0.777777777777778	4	CG	1	0.00245372416607921	gain	EVM	SO:0000704	FvH4_2g18910	1	NA
Fvb2	16110301	16110400	100	*	81	89	0.910112359550562	25	36	0.694444444444444	6	CG	-1	0.00292460628002036	loss	NA	NA	NA	NA	NA
Fvb2	16164301	16164400	100	*	55	125	0.44	31	39	0.794871794871795	6	CG	1	0.000377226959032243	gain	NA	NA	NA	NA	NA
Fvb2	16270201	16270300	100	*	93	107	0.869158878504673	22	38	0.578947368421053	4	CG	-1	0.000468868094885917	loss	EVM	SO:0000704	FvH4_2g19080	1	NA
Fvb2	16667901	16668000	100	*	27	123	0.219512195121951	0	41	0	10	CG	-1	0.00170160918352639	loss	EVM	SO:0000704	FvH4_2g19720	1	NA
Fvb2	16768601	16768700	100	*	112	194	0.577319587628866	61	76	0.802631578947368	8	CG	1	0.00108645247180499	gain	EVM	SO:0000704	FvH4_2g19850	1	NA
Fvb2	16974601	16974700	100	*	46	89	0.51685393258427	41	52	0.788461538461538	4	CG	1	0.00204476856504826	gain	EVM	SO:0000704	FvH4_2g20170	1	NA
Fvb2	17052701	17052800	100	*	98	116	0.844827586206897	38	62	0.612903225806452	6	CG	-1	0.00108032182307065	loss	NA	NA	NA	NA	NA
Fvb2	17063801	17063900	100	*	268	376	0.712765957446808	46	96	0.479166666666667	18	CG	-1	9.68046170301756e-05	loss	NA	NA	NA	NA	NA
Fvb2	17094801	17094900	100	*	94	132	0.712121212121212	33	34	0.970588235294118	8	CG	1	0.00221023350517981	gain	NA	NA	NA	NA	NA
Fvb2	17176701	17176800	100	*	58	145	0.4	10	69	0.144927536231884	10	CG	-1	0.000531715858322404	loss	NA	NA	NA	NA	NA
Fvb2	17184201	17184300	100	*	65	95	0.684210526315789	10	27	0.37037037037037	6	CG	-1	0.00351576725411093	loss	NA	NA	NA	NA	NA
Fvb2	17191201	17191300	100	*	57	86	0.662790697674419	8	31	0.258064516129032	6	CG	-1	0.000362874948766632	loss	NA	NA	NA	NA	NA
Fvb2	17214401	17214500	100	*	47	77	0.61038961038961	5	33	0.151515151515152	4	CG	-1	7.1929615714353e-05	loss	NA	NA	NA	NA	NA
Fvb2	17271801	17271900	100	*	21	92	0.228260869565217	17	30	0.566666666666667	4	CG	1	0.00106682800218011	gain	NA	NA	NA	NA	NA
Fvb2	17316301	17316400	100	*	46	63	0.73015873015873	5	25	0.2	6	CG	-1	4.67573086381549e-05	loss	NA	NA	NA	NA	NA
Fvb2	17322001	17322100	100	*	41	115	0.356521739130435	45	60	0.75	6	CG	1	1.04426447454915e-05	gain	EVM	SO:0000704	FvH4_2g20740	1	NA
Fvb2	17462201	17462300	100	*	51	51	1	19	24	0.791666666666667	6	CG	-1	0.00139501439029582	loss	EVM	SO:0000704	FvH4_2g20922	1	NA
Fvb2	17632701	17632800	100	*	15	82	0.182926829268293	17	34	0.5	4	CG	1	0.00106202564351874	gain	EVM	SO:0000704	FvH4_2g21190	1	NA
Fvb2	17644501	17644600	100	*	106	132	0.803030303030303	20	40	0.5	6	CG	-1	0.000469342662108752	loss	EVM	SO:0000704	FvH4_2g21210	1	NA
Fvb2	17729601	17729700	100	*	13	142	0.0915492957746479	19	60	0.316666666666667	8	CG	1	0.000257723359834244	gain	NA	NA	NA	NA	NA
Fvb2	17746801	17746900	100	*	105	244	0.430327868852459	12	57	0.210526315789474	10	CG	-1	0.00277474904942804	loss	NA	NA	NA	NA	NA
Fvb2	17792901	17793000	100	*	106	140	0.757142857142857	40	73	0.547945205479452	9	CG	-1	0.00245912203855974	loss	NA	NA	NA	NA	NA
Fvb2	17895901	17896000	100	*	57	88	0.647727272727273	6	25	0.24	6	CG	-1	0.000740589194839163	loss	NA	NA	NA	NA	NA
Fvb2	17913901	17914000	100	*	31	83	0.373493975903614	4	42	0.0952380952380952	4	CG	-1	0.00173572168492987	loss	NA	NA	NA	NA	NA
Fvb2	18190101	18190200	100	*	64	88	0.727272727272727	49	51	0.96078431372549	4	CG	1	0.00129848840794257	gain	EVM	SO:0000704	FvH4_2g22050	1	NA
Fvb2	18193801	18193900	100	*	46	281	0.163701067615658	41	101	0.405940594059406	20	CG	1	8.92708453538298e-06	gain	EVM	SO:0000704	FvH4_2g22060	1	NA
Fvb2	18306601	18306700	100	*	0	109	0	8	37	0.216216216216216	4	CG	1	8.49274858115729e-06	gain	NA	NA	NA	NA	NA
Fvb2	18309701	18309800	100	*	23	73	0.315068493150685	0	34	0	4	CG	-1	0.000614351325508503	loss	NA	NA	NA	NA	NA
Fvb2	18367201	18367300	100	*	196	228	0.859649122807018	45	77	0.584415584415584	12	CG	-1	4.89013028771392e-06	loss	EVM	SO:0000704	FvH4_2g22400	1	NA
Fvb2	18498901	18499000	100	*	42	114	0.368421052631579	34	49	0.693877551020408	6	CG	1	0.000436724718401422	gain	EVM	SO:0000704	FvH4_2g22560	1	NA
Fvb2	18499101	18499200	100	*	36	81	0.444444444444444	27	36	0.75	4	CG	1	0.00280453621203734	gain	EVM	SO:0000704	FvH4_2g22560	1	NA
Fvb2	18500401	18500500	100	*	104	205	0.507317073170732	48	62	0.774193548387097	8	CG	1	0.00057246750061147	gain	EVM	SO:0000704	FvH4_2g22560	1	NA
Fvb2	18873501	18873600	100	*	34	79	0.430379746835443	32	45	0.711111111111111	4	CG	1	0.00311548539265748	gain	EVM	SO:0000704	FvH4_2g23000	1	NA
Fvb2	19047401	19047500	100	*	64	235	0.272340425531915	24	47	0.51063829787234	8	CG	1	0.00197756919986995	gain	NA	NA	NA	NA	NA
Fvb2	19152901	19153000	100	*	99	131	0.755725190839695	44	45	0.977777777777778	6	CG	1	0.00166628044846243	gain	EVM	SO:0000704	FvH4_2g23401	1	NA
Fvb2	19158901	19159000	100	*	7	76	0.0921052631578947	12	38	0.315789473684211	4	CG	1	0.00306379423909423	gain	NA	NA	NA	NA	NA
Fvb2	19281201	19281300	100	*	49	81	0.604938271604938	10	37	0.27027027027027	6	CG	-1	0.00139653595291553	loss	NA	NA	NA	NA	NA
Fvb2	19378301	19378400	100	*	15	168	0.0892857142857143	16	54	0.296296296296296	6	CG	1	0.000437999248812054	gain	NA	NA	NA	NA	NA
Fvb2	19438501	19438600	100	*	96	161	0.596273291925466	55	69	0.797101449275362	8	CG	1	0.00364544309505422	gain	EVM	SO:0000704	FvH4_2g23770	1	NA
Fvb2	19818701	19818800	100	*	226	270	0.837037037037037	75	132	0.568181818181818	14	CG	-1	1.59875742071719e-07	loss	NA	NA	NA	NA	NA
Fvb2	19885501	19885600	100	*	129	242	0.533057851239669	27	97	0.278350515463918	14	CG	-1	0.000120548311634198	loss	EVM	SO:0000704	FvH4_2g24331	1	NA
Fvb2	19897801	19897900	100	*	59	121	0.487603305785124	8	40	0.2	4	CG	-1	0.00205431892199571	loss	EVM	SO:0000704	FvH4_2g24350	1	NA
Fvb2	19900801	19900900	100	*	38	94	0.404255319148936	41	62	0.661290322580645	8	CG	1	0.00235125373208095	gain	NA	NA	NA	NA	NA
Fvb2	20379801	20379900	100	*	33	123	0.268292682926829	22	41	0.536585365853659	6	CG	1	0.00230605612705909	gain	NA	NA	NA	NA	NA
Fvb2	20382701	20382800	100	*	52	88	0.590909090909091	11	44	0.25	4	CG	-1	0.000609531589793311	loss	EVM	SO:0000704	FvH4_2g25100	1	NA
Fvb2	20682701	20682800	100	*	65	72	0.902777777777778	18	39	0.461538461538462	4	CG	-1	5.22766762449124e-06	loss	EVM	SO:0000704	FvH4_2g25540	1	NA
Fvb2	20690401	20690500	100	*	68	98	0.693877551020408	11	33	0.333333333333333	6	CG	-1	0.000668258900897589	loss	NA	NA	NA	NA	NA
Fvb2	20709201	20709300	100	*	76	150	0.506666666666667	12	48	0.25	6	CG	-1	0.00249293741536395	loss	NA	NA	NA	NA	NA
Fvb2	20825901	20826000	100	*	58	132	0.439393939393939	6	45	0.133333333333333	6	CG	-1	0.000619439889088437	loss	NA	NA	NA	NA	NA
Fvb2	20898801	20898900	100	*	45	81	0.555555555555556	7	31	0.225806451612903	4	CG	-1	0.00240702505020216	loss	EVM	SO:0000704	FvH4_2g25910	1	NA
Fvb2	21116501	21116600	100	*	101	303	0.333333333333333	38	64	0.59375	14	CG	1	0.000349037843593655	gain	NA	NA	NA	NA	NA
Fvb2	21188201	21188300	100	*	53	84	0.630952380952381	9	39	0.230769230769231	4	CG	-1	0.000176801924568698	loss	EVM	SO:0000704	FvH4_2g26360	1	NA
Fvb2	21189701	21189800	100	*	64	78	0.82051282051282	18	38	0.473684210526316	4	CG	-1	0.00040099189370799	loss	EVM	SO:0000704	FvH4_2g26360	1	NA
Fvb2	21189901	21190000	100	*	67	77	0.87012987012987	24	44	0.545454545454545	4	CG	-1	0.000279050816017233	loss	EVM	SO:0000704	FvH4_2g26360	1	NA
Fvb2	21532601	21532700	100	*	48	169	0.284023668639053	30	54	0.555555555555556	10	CG	1	0.00070685925886553	gain	EVM	SO:0000704	FvH4_2g26950	1	NA
Fvb2	21615501	21615600	100	*	32	98	0.326530612244898	0	26	0	4	CG	-1	0.0013620657191413	loss	NA	NA	NA	NA	NA
Fvb2	21626701	21626800	100	*	68	111	0.612612612612613	26	77	0.337662337662338	8	CG	-1	0.000590114567156783	loss	EVM	SO:0000704	FvH4_2g27160	1	NA
Fvb2	21837901	21838000	100	*	24	120	0.2	0	58	0	4	CG	-1	0.000668258900897589	loss	EVM	SO:0000704	FvH4_2g27550	1	NA
Fvb2	21838401	21838500	100	*	65	223	0.291479820627803	42	85	0.494117647058824	8	CG	1	0.00150517618995305	gain	EVM	SO:0000704	FvH4_2g27550	1	NA
Fvb2	22029201	22029300	100	*	19	68	0.279411764705882	22	32	0.6875	4	CG	1	0.000380598371967803	gain	NA	NA	NA	NA	NA
Fvb2	22076301	22076400	100	*	67	185	0.362162162162162	34	56	0.607142857142857	6	CG	1	0.00181579340144619	gain	EVM	SO:0000704	FvH4_2g27950	1	NA
Fvb2	22079401	22079500	100	*	88	89	0.98876404494382	35	48	0.729166666666667	4	CG	-1	1.86434739247404e-05	loss	EVM	SO:0000704	FvH4_2g27950	1	NA
Fvb2	22086301	22086400	100	*	3	105	0.0285714285714286	12	47	0.25531914893617	6	CG	1	9.5962044542261e-05	gain	EVM	SO:0000704	FvH4_2g27970	1	NA
Fvb2	22096401	22096500	100	*	58	61	0.950819672131147	11	16	0.6875	4	CG	-1	0.00273839968166913	loss	EVM	SO:0000704	FvH4_2g27990	1	NA
Fvb2	22183401	22183500	100	*	21	96	0.21875	20	42	0.476190476190476	8	CG	1	0.00290275086070701	gain	EVM	SO:0000704	FvH4_2g28171	1	NA
Fvb2	22257101	22257200	100	*	13	134	0.0970149253731343	9	29	0.310344827586207	6	CG	1	0.0028804512253429	gain	NA	NA	NA	NA	NA
Fvb2	22259701	22259800	100	*	59	146	0.404109589041096	16	87	0.183908045977011	10	CG	-1	0.00105497510728768	loss	NA	NA	NA	NA	NA
Fvb2	22321701	22321800	100	*	109	117	0.931623931623932	32	46	0.695652173913043	8	CG	-1	0.000286148354404542	loss	NA	NA	NA	NA	NA
Fvb2	22357301	22357400	100	*	74	95	0.778947368421053	21	44	0.477272727272727	8	CG	-1	0.000876828024576481	loss	NA	NA	NA	NA	NA
Fvb2	22368801	22368900	100	*	96	139	0.690647482014389	36	39	0.923076923076923	6	CG	1	0.00371067667038915	gain	EVM	SO:0000704	FvH4_2g28600	1	NA
Fvb2	22490701	22490800	100	*	60	65	0.923076923076923	24	35	0.685714285714286	4	CG	-1	0.00263723033606807	loss	EVM	SO:0000704	FvH4_2g28820	1	NA
Fvb2	22528501	22528600	100	*	127	181	0.701657458563536	42	85	0.494117647058824	12	CG	-1	0.00171315141634942	loss	NA	NA	NA	NA	NA
Fvb2	22700801	22700900	100	*	70	73	0.958904109589041	12	17	0.705882352941177	4	CG	-1	0.0016325629717878	loss	EVM	SO:0000704	FvH4_2g29210	1	NA
Fvb2	22876301	22876400	100	*	99	124	0.798387096774194	35	35	1	6	CG	1	0.00398672373608561	gain	EVM	SO:0000704	FvH4_2g29542	1	NA
Fvb2	22881201	22881300	100	*	72	76	0.947368421052632	17	30	0.566666666666667	4	CG	-1	1.69056583238697e-05	loss	EVM	SO:0000704	FvH4_2g29542	1	NA
Fvb2	22892201	22892300	100	*	67	112	0.598214285714286	59	72	0.819444444444444	12	CG	1	0.00230352364775707	gain	NA	NA	NA	NA	NA
Fvb2	23054401	23054500	100	*	29	72	0.402777777777778	18	21	0.857142857142857	4	CG	1	0.000664740757056782	gain	NA	NA	NA	NA	NA
Fvb2	23133201	23133300	100	*	50	53	0.943396226415094	19	30	0.633333333333333	4	CG	-1	0.000738122981087932	loss	NA	NA	NA	NA	NA
Fvb2	23390201	23390300	100	*	16	71	0.225352112676056	27	41	0.658536585365854	4	CG	1	4.71761811064755e-05	gain	EVM	SO:0000704	FvH4_2g30250	1	NA
Fvb2	23392701	23392800	100	*	42	109	0.385321100917431	35	45	0.777777777777778	6	CG	1	7.00317785619514e-05	gain	EVM	SO:0000704	FvH4_2g30250	1	NA
Fvb2	23402701	23402800	100	*	27	29	0.931034482758621	9	16	0.5625	4	CG	-1	0.00350428379812526	loss	EVM	SO:0000704	FvH4_2g30280	1	NA
Fvb2	23487701	23487800	100	*	20	122	0.163934426229508	34	93	0.365591397849462	6	CG	1	0.00138146467515869	gain	EVM	SO:0000704	FvH4_2g30330	1	NA
Fvb2	23651201	23651300	100	*	120	189	0.634920634920635	78	93	0.838709677419355	10	CG	1	0.000953354069049574	gain	EVM	SO:0000704	FvH4_2g30580	1	NA
Fvb2	23874801	23874900	100	*	85	97	0.876288659793814	35	53	0.660377358490566	8	CG	-1	0.00225789909500127	loss	EVM	SO:0000704	FvH4_2g30990	1	NA
Fvb2	23879001	23879100	100	*	44	90	0.488888888888889	6	33	0.181818181818182	6	CG	-1	0.00274068429396317	loss	NA	NA	NA	NA	NA
Fvb2	24016901	24017000	100	*	30	65	0.461538461538462	3	34	0.0882352941176471	4	CG	-1	0.000536992259781497	loss	EVM	SO:0000704	FvH4_2g31270	1	NA
Fvb2	24048401	24048500	100	*	55	63	0.873015873015873	15	26	0.576923076923077	6	CG	-1	0.00257879326846658	loss	NA	NA	NA	NA	NA
Fvb2	24173901	24174000	100	*	65	81	0.802469135802469	12	31	0.387096774193548	4	CG	-1	0.000123710513622505	loss	NA	NA	NA	NA	NA
Fvb2	24435301	24435400	100	*	48	97	0.494845360824742	36	47	0.765957446808511	6	CG	1	0.00260344009770255	gain	EVM	SO:0000704	FvH4_2g32110	1	NA
Fvb2	24507101	24507200	100	*	110	227	0.484581497797357	58	80	0.725	8	CG	1	0.000577698540535456	gain	EVM	SO:0000704	FvH4_2g32250	1	NA
Fvb2	24663301	24663400	100	*	31	77	0.402597402597403	34	44	0.772727272727273	6	CG	1	0.000321802157053463	gain	EVM	SO:0000704	FvH4_2g32580	1	NA
Fvb2	24671501	24671600	100	*	47	168	0.279761904761905	29	48	0.604166666666667	6	CG	1	0.000166892495588617	gain	EVM	SO:0000704	FvH4_2g32590	1	NA
Fvb2	24849301	24849400	100	*	35	50	0.7	4	16	0.25	4	CG	-1	0.00212364367926119	loss	NA	NA	NA	NA	NA
Fvb2	24942701	24942800	100	*	50	65	0.769230769230769	8	24	0.333333333333333	6	CG	-1	0.000425761934210989	loss	NA	NA	NA	NA	NA
Fvb2	25043001	25043100	100	*	6	88	0.0681818181818182	10	34	0.294117647058824	4	CG	1	0.00157866263402704	gain	EVM	SO:0000704	FvH4_2g33340,FvH4_2g33350	2	NA
Fvb2	25045801	25045900	100	*	50	95	0.526315789473684	35	37	0.945945945945946	4	CG	1	4.94371171438254e-05	gain	EVM	SO:0000704	FvH4_2g33350	1	NA
Fvb2	25210901	25211000	100	*	63	77	0.818181818181818	11	23	0.478260869565217	4	CG	-1	0.00178352311805764	loss	NA	NA	NA	NA	NA
Fvb2	25366401	25366500	100	*	58	121	0.479338842975207	20	88	0.227272727272727	8	CG	-1	0.000571445171095145	loss	NA	NA	NA	NA	NA
Fvb2	25544201	25544300	100	*	101	214	0.47196261682243	29	112	0.258928571428571	8	CG	-1	0.000553452461323573	loss	EVM	SO:0000704	FvH4_2g34350	1	NA
Fvb2	25572801	25572900	100	*	44	86	0.511627906976744	30	36	0.833333333333333	4	CG	1	0.00157365104770006	gain	EVM	SO:0000704	FvH4_2g34410	1	NA
Fvb2	25601801	25601900	100	*	52	75	0.693333333333333	38	41	0.926829268292683	4	CG	1	0.00407869435032527	gain	EVM	SO:0000704	FvH4_2g34472	1	NA
Fvb2	25611001	25611100	100	*	4	108	0.037037037037037	12	38	0.315789473684211	4	CG	1	2.31711117637847e-05	gain	EVM	SO:0000704	FvH4_2g34480	1	NA
Fvb2	25667901	25668000	100	*	35	40	0.875	16	31	0.516129032258065	4	CG	-1	0.00152043637280961	loss	NA	NA	NA	NA	NA
Fvb2	25682701	25682800	100	*	54	74	0.72972972972973	25	25	1	4	CG	1	0.0038659196148998	gain	EVM	SO:0000704	FvH4_2g34670	1	NA
Fvb2	25725201	25725300	100	*	7	77	0.0909090909090909	12	36	0.333333333333333	4	CG	1	0.00200827467977581	gain	EVM	SO:0000704	FvH4_2g34730	1	NA
Fvb2	25769801	25769900	100	*	123	156	0.788461538461538	56	56	1	8	CG	1	0.000531715858322404	gain	NA	NA	NA	NA	NA
Fvb2	25777601	25777700	100	*	9	110	0.0818181818181818	15	51	0.294117647058824	4	CG	1	0.000953354069049574	gain	EVM	SO:0000704	FvH4_2g34811	1	NA
Fvb2	25876701	25876800	100	*	58	63	0.920634920634921	13	21	0.619047619047619	4	CG	-1	0.00160167413325662	loss	NA	NA	NA	NA	NA
Fvb2	25922601	25922700	100	*	75	118	0.635593220338983	41	44	0.931818181818182	4	CG	1	0.000572345519342505	gain	EVM	SO:0000704	FvH4_2g35060,FvH4_2g35070	2	NA
Fvb2	25948101	25948200	100	*	109	118	0.923728813559322	36	50	0.72	8	CG	-1	0.000966471653677882	loss	EVM	SO:0000704	FvH4_2g35100	1	NA
Fvb2	25953901	25954000	100	*	98	108	0.907407407407407	30	43	0.697674418604651	4	CG	-1	0.00189819647604332	loss	EVM	SO:0000704	FvH4_2g35120	1	NA
Fvb2	26050001	26050100	100	*	18	74	0.243243243243243	14	22	0.636363636363636	4	CG	1	0.00119853727584504	gain	EVM	SO:0000704	FvH4_2g35300	1	NA
Fvb2	26326001	26326100	100	*	90	146	0.616438356164384	58	71	0.816901408450704	6	CG	1	0.00338121364116072	gain	EVM	SO:0000704	FvH4_2g35710	1	NA
Fvb2	26535901	26536000	100	*	34	35	0.971428571428571	17	24	0.708333333333333	4	CG	-1	0.00394069061926553	loss	EVM	SO:0000704	FvH4_2g36192	1	NA
Fvb2	26559001	26559100	100	*	65	149	0.436241610738255	12	81	0.148148148148148	8	CG	-1	7.0812977849458e-05	loss	NA	NA	NA	NA	NA
Fvb2	26796501	26796600	100	*	36	55	0.654545454545455	12	35	0.342857142857143	4	CG	-1	0.00401718653177099	loss	NA	NA	NA	NA	NA
Fvb2	26844501	26844600	100	*	127	168	0.755952380952381	21	40	0.525	8	CG	-1	0.00395207963431859	loss	EVM	SO:0000704	FvH4_2g36740	1	NA
Fvb2	26947901	26948000	100	*	22	76	0.289473684210526	18	28	0.642857142857143	4	CG	1	0.00169186943462945	gain	EVM	SO:0000704	FvH4_2g36900	1	NA
Fvb2	27225501	27225600	100	*	123	134	0.917910447761194	33	52	0.634615384615385	6	CG	-1	2.43459893051532e-05	loss	EVM	SO:0000704	FvH4_2g37370	1	NA
Fvb2	27437601	27437700	100	*	83	88	0.943181818181818	15	26	0.576923076923077	4	CG	-1	2.3573539670938e-05	loss	EVM	SO:0000704	FvH4_2g37790	1	NA
Fvb2	27562401	27562500	100	*	69	168	0.410714285714286	5	41	0.121951219512195	8	CG	-1	0.0010980786929711	loss	NA	NA	NA	NA	NA
Fvb2	27576801	27576900	100	*	35	156	0.224358974358974	17	37	0.459459459459459	6	CG	1	0.00395151537156812	gain	EVM	SO:0000704	FvH4_2g38050	1	NA
Fvb2	27651901	27652000	100	*	76	110	0.690909090909091	35	37	0.945945945945946	4	CG	1	0.00245912203855974	gain	EVM	SO:0000704	FvH4_2g38190	1	NA
