seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tss	score	phase
Fvb2	27599901	27600000	100	*	51	84	0.607142857142857	19	61	0.311475409836066	6	CG	-1	0.000955399466402113	loss	NA	NA	NA	NA	NA
Fvb2	27656101	27656200	100	*	10	33	0.303030303030303	30	39	0.769230769230769	4	CG	1	0.000265855474787244	gain	NA	NA	NA	NA	NA
Fvb2	27668401	27668500	100	*	63	114	0.552631578947368	82	103	0.796116504854369	14	CG	1	0.000440486964589671	gain	NA	NA	NA	NA	NA
Fvb2	27682801	27682900	100	*	15	83	0.180722891566265	40	53	0.754716981132076	6	CG	1	2.50889883149989e-09	gain	EVM	SO:0001952	FvH4_2g38230	1	NA
Fvb2	27682901	27683000	100	*	48	72	0.666666666666667	33	35	0.942857142857143	6	CG	1	0.00236427678396466	gain	EVM	SO:0001952	FvH4_2g38230	1	NA
Fvb2	27690301	27690400	100	*	4	44	0.0909090909090909	8	17	0.470588235294118	4	CG	1	0.00143489755468294	gain	NA	NA	NA	NA	NA
Fvb2	27690701	27690800	100	*	15	39	0.384615384615385	0	19	0	4	CG	-1	0.00229381350086528	loss	NA	NA	NA	NA	NA
Fvb2	27755801	27755900	100	*	32	60	0.533333333333333	5	35	0.142857142857143	6	CG	-1	0.000486637054477991	loss	NA	NA	NA	NA	NA
Fvb2	27973301	27973400	100	*	12	65	0.184615384615385	17	26	0.653846153846154	4	CG	1	8.04058080288644e-05	gain	NA	NA	NA	NA	NA
Fvb2	28021201	28021300	100	*	7	96	0.0729166666666667	18	48	0.375	6	CG	1	4.39538907787007e-05	gain	EVM	SO:0001952	FvH4_2g38830	1	NA
Fvb2	28281801	28281900	100	*	38	81	0.469135802469136	52	70	0.742857142857143	8	CG	1	0.00121070783196584	gain	NA	NA	NA	NA	NA
Fvb2	28289601	28289700	100	*	51	89	0.573033707865168	48	60	0.8	6	CG	1	0.00412860852180319	gain	NA	NA	NA	NA	NA
Fvb2	28320801	28320900	100	*	47	182	0.258241758241758	52	109	0.477064220183486	10	CG	1	0.000426957540856859	gain	EVM	SO:0001952	FvH4_2g39420	1	NA
Fvb2	28389001	28389100	100	*	35	52	0.673076923076923	9	29	0.310344827586207	6	CG	-1	0.00228163544535363	loss	NA	NA	NA	NA	NA
Fvb2	28451301	28451400	100	*	17	54	0.314814814814815	31	51	0.607843137254902	4	CG	1	0.00308021375325422	gain	EVM	SO:0001952	FvH4_2g39730	1	NA
Fvb2	28493001	28493100	100	*	29	84	0.345238095238095	46	71	0.647887323943662	6	CG	1	0.00049742336780247	gain	NA	NA	NA	NA	NA
Fvb2	28588701	28588800	100	*	17	64	0.265625	20	35	0.571428571428571	4	CG	1	0.00311844902805171	gain	NA	NA	NA	NA	NA
Fvb2	28759401	28759500	100	*	20	106	0.188679245283019	33	75	0.44	6	CG	1	0.000642971598061783	gain	NA	NA	NA	NA	NA
Fvb2	28765201	28765300	100	*	39	108	0.361111111111111	41	69	0.594202898550725	8	CG	1	0.00291325119863593	gain	EVM	SO:0001952	FvH4_2g40370	1	NA
Fvb2	28775901	28776000	100	*	19	66	0.287878787878788	0	39	0	4	CG	-1	0.000577997628953733	loss	NA	NA	NA	NA	NA
Fvb2	28880101	28880200	100	*	18	75	0.24	0	35	0	4	CG	-1	0.00214966262261365	loss	EVM	SO:0001952	FvH4_2g40531	1	NA
Fvb2	28889801	28889900	100	*	8	59	0.135593220338983	25	54	0.462962962962963	6	CG	1	0.000414040016198722	gain	NA	NA	NA	NA	NA
Fvb2	28944501	28944600	100	*	24	86	0.27906976744186	30	44	0.681818181818182	4	CG	1	6.3617780713983e-05	gain	NA	NA	NA	NA	NA
Fvb2	28945801	28945900	100	*	43	149	0.288590604026846	42	82	0.51219512195122	14	CG	1	0.00134240923429275	gain	NA	NA	NA	NA	NA
Fvb2	29014001	29014100	100	*	48	65	0.738461538461539	38	38	1	6	CG	1	0.0011292328310297	gain	EVM	SO:0001952	FvH4_2g40820	1	NA
Fvb2	29071001	29071100	100	*	3	54	0.0555555555555556	10	37	0.27027027027027	6	CG	1	0.00415308379778355	gain	NA	NA	NA	NA	NA
Fvb2	29090601	29090700	100	*	37	100	0.37	54	90	0.6	6	CG	1	0.00214966262261365	gain	NA	NA	NA	NA	NA
Fvb2	29135201	29135300	100	*	12	73	0.164383561643836	18	45	0.4	6	CG	1	0.00434797345217103	gain	EVM	SO:0001952	FvH4_2g41080	1	NA
Fvb2	29192101	29192200	100	*	47	235	0.2	56	124	0.451612903225806	10	CG	1	6.80795169574437e-06	gain	NA	NA	NA	NA	NA
Fvb2	29227501	29227600	100	*	89	134	0.664179104477612	102	110	0.927272727272727	12	CG	1	8.28121651194629e-06	gain	NA	NA	NA	NA	NA
Fvb2	29329301	29329400	100	*	3	59	0.0508474576271186	14	47	0.297872340425532	4	CG	1	0.00114829627451323	gain	NA	NA	NA	NA	NA
Fvb3	152703	152802	100	*	62	90	0.688888888888889	43	47	0.914893617021277	4	CG	1	0.00339906996124347	gain	NA	NA	NA	NA	NA
Fvb3	232803	232902	100	*	19	74	0.256756756756757	15	20	0.75	4	CG	1	0.00018983369601575	gain	EVM	SO:0001952	FvH4_3g00440	1	NA
Fvb3	392703	392802	100	*	49	91	0.538461538461538	60	70	0.857142857142857	8	CG	1	9.57648371461147e-05	gain	NA	NA	NA	NA	NA
Fvb3	496403	496502	100	*	63	96	0.65625	52	58	0.896551724137931	6	CG	1	0.00151142623709621	gain	NA	NA	NA	NA	NA
Fvb3	517403	517502	100	*	38	115	0.330434782608696	41	73	0.561643835616438	10	CG	1	0.00234102631766597	gain	NA	NA	NA	NA	NA
Fvb3	566503	566602	100	*	37	110	0.336363636363636	50	79	0.632911392405063	8	CG	1	0.000213020196008644	gain	NA	NA	NA	NA	NA
Fvb3	855603	855702	100	*	0	80	0	10	47	0.212765957446809	4	CG	1	9.14579289466442e-05	gain	EVM	SO:0001952	FvH4_3g01640	1	NA
Fvb3	971403	971502	100	*	4	55	0.0727272727272727	28	63	0.444444444444444	8	CG	1	4.15139537652461e-05	gain	NA	NA	NA	NA	NA
Fvb3	976903	977002	100	*	27	51	0.529411764705882	10	47	0.212765957446809	4	CG	-1	0.00186935720328522	loss	NA	NA	NA	NA	NA
Fvb3	1000103	1000202	100	*	29	88	0.329545454545455	35	60	0.583333333333333	6	CG	1	0.00278346016462429	gain	NA	NA	NA	NA	NA
Fvb3	1012803	1012902	100	*	54	80	0.675	29	69	0.420289855072464	6	CG	-1	0.00239109429335058	loss	EVM	SO:0001952	FvH4_3g02020	1	NA
Fvb3	1131303	1131402	100	*	50	131	0.381679389312977	56	79	0.708860759493671	8	CG	1	3.31676575169652e-05	gain	EVM	SO:0001952	FvH4_3g02220	1	NA
Fvb3	1140103	1140202	100	*	24	84	0.285714285714286	5	67	0.0746268656716418	6	CG	-1	0.00169740407806395	loss	NA	NA	NA	NA	NA
Fvb3	1178303	1178402	100	*	20	126	0.158730158730159	31	82	0.378048780487805	8	CG	1	0.000782811624143875	gain	NA	NA	NA	NA	NA
Fvb3	1183703	1183802	100	*	36	43	0.837209302325581	8	20	0.4	4	CG	-1	0.000949455867270384	loss	EVM	SO:0001952	FvH4_3g02340	1	NA
Fvb3	1202103	1202202	100	*	19	52	0.365384615384615	22	28	0.785714285714286	4	CG	1	0.000791875035137573	gain	EVM	SO:0001952	FvH4_3g02370	1	NA
Fvb3	1256903	1257002	100	*	28	93	0.301075268817204	5	57	0.087719298245614	4	CG	-1	0.00276663844944431	loss	NA	NA	NA	NA	NA
Fvb3	1320803	1320902	100	*	39	97	0.402061855670103	4	32	0.125	6	CG	-1	0.00408526724450122	loss	NA	NA	NA	NA	NA
Fvb3	1552503	1552602	100	*	41	99	0.414141414141414	56	75	0.746666666666667	8	CG	1	7.23566018609453e-05	gain	EVM	SO:0001952	FvH4_3g02911	1	NA
Fvb3	1606403	1606502	100	*	50	186	0.268817204301075	47	100	0.47	8	CG	1	0.00118824432038157	gain	NA	NA	NA	NA	NA
Fvb3	1647703	1647802	100	*	50	97	0.515463917525773	45	59	0.76271186440678	8	CG	1	0.00271805549344084	gain	NA	NA	NA	NA	NA
Fvb3	1647903	1648002	100	*	39	113	0.345132743362832	88	104	0.846153846153846	14	CG	1	1.59670205876e-11	gain	NA	NA	NA	NA	NA
Fvb3	1648003	1648102	100	*	3	100	0.03	29	73	0.397260273972603	6	CG	1	3.91139910837437e-08	gain	NA	NA	NA	NA	NA
Fvb3	1657603	1657702	100	*	62	95	0.652631578947368	85	99	0.858585858585859	12	CG	1	0.00142919764254458	gain	EVM	SO:0001952	FvH4_3g03100	1	NA
Fvb3	1658903	1659002	100	*	37	112	0.330357142857143	38	63	0.603174603174603	10	CG	1	0.000996758277540204	gain	NA	NA	NA	NA	NA
Fvb3	1697303	1697402	100	*	18	56	0.321428571428571	22	32	0.6875	6	CG	1	0.00152451882223386	gain	NA	NA	NA	NA	NA
Fvb3	1901103	1901202	100	*	120	173	0.69364161849711	45	103	0.436893203883495	14	CG	-1	0.000123577532327975	loss	NA	NA	NA	NA	NA
Fvb3	1903503	1903602	100	*	24	40	0.6	8	35	0.228571428571429	4	CG	-1	0.00180475562521091	loss	EVM	SO:0001952	FvH4_3g03481	1	NA
Fvb3	2036903	2037002	100	*	60	81	0.740740740740741	19	44	0.431818181818182	6	CG	-1	0.0012047099600059	loss	NA	NA	NA	NA	NA
Fvb3	2053703	2053802	100	*	41	83	0.493975903614458	30	35	0.857142857142857	4	CG	1	0.000610056432282948	gain	NA	NA	NA	NA	NA
Fvb3	2053803	2053902	100	*	34	84	0.404761904761905	35	46	0.760869565217391	4	CG	1	0.000339541830732481	gain	NA	NA	NA	NA	NA
Fvb3	2054203	2054302	100	*	43	162	0.265432098765432	41	82	0.5	8	CG	1	0.0006804105424822	gain	NA	NA	NA	NA	NA
Fvb3	2141103	2141202	100	*	63	87	0.724137931034483	44	47	0.936170212765957	6	CG	1	0.00379749512652902	gain	NA	NA	NA	NA	NA
Fvb3	2210403	2210502	100	*	32	76	0.421052631578947	59	87	0.67816091954023	5	CG	1	0.00158892007621774	gain	NA	NA	NA	NA	NA
Fvb3	2227003	2227102	100	*	34	57	0.596491228070175	23	24	0.958333333333333	4	CG	1	0.00174880925843483	gain	NA	NA	NA	NA	NA
Fvb3	2279403	2279502	100	*	43	62	0.693548387096774	45	49	0.918367346938776	6	CG	1	0.003945005009862	gain	EVM	SO:0001952	FvH4_3g04090	1	NA
Fvb3	2368603	2368702	100	*	30	120	0.25	52	79	0.658227848101266	8	CG	1	2.85843837232938e-07	gain	EVM	SO:0001952	FvH4_3g04232	1	NA
Fvb3	2389003	2389102	100	*	64	96	0.666666666666667	68	78	0.871794871794872	6	CG	1	0.00226707766836169	gain	NA	NA	NA	NA	NA
Fvb3	2434203	2434302	100	*	93	115	0.808695652173913	24	53	0.452830188679245	10	CG	-1	2.55887275054327e-05	loss	EVM	SO:0001952	FvH4_3g04271	1	NA
Fvb3	2536903	2537002	100	*	38	55	0.690909090909091	40	43	0.930232558139535	8	CG	1	0.00382237871276296	gain	NA	NA	NA	NA	NA
Fvb3	2602503	2602602	100	*	117	262	0.446564885496183	128	179	0.715083798882682	14	CG	1	6.02210847470638e-07	gain	EVM	SO:0001952	FvH4_3g04541	1	NA
Fvb3	2602603	2602702	100	*	80	141	0.567375886524823	104	121	0.859504132231405	8	CG	1	3.71627283765027e-06	gain	EVM	SO:0001952	FvH4_3g04541	1	NA
Fvb3	2602703	2602802	100	*	66	128	0.515625	123	147	0.836734693877551	8	CG	1	2.85843837232938e-07	gain	EVM	SO:0001952	FvH4_3g04541	1	NA
Fvb3	2715003	2715102	100	*	39	105	0.371428571428571	71	90	0.788888888888889	8	CG	1	1.53136401234414e-07	gain	NA	NA	NA	NA	NA
Fvb3	2840303	2840402	100	*	72	101	0.712871287128713	43	45	0.955555555555556	6	CG	1	0.00153939260336037	gain	NA	NA	NA	NA	NA
Fvb3	2841503	2841602	100	*	29	130	0.223076923076923	34	76	0.447368421052632	6	CG	1	0.00134473801575863	gain	NA	NA	NA	NA	NA
Fvb3	2860303	2860402	100	*	30	69	0.434782608695652	5	41	0.121951219512195	4	CG	-1	0.00123823126806869	loss	NA	NA	NA	NA	NA
Fvb3	2934803	2934902	100	*	90	119	0.756302521008403	47	89	0.528089887640449	10	CG	-1	0.00117036987321059	loss	NA	NA	NA	NA	NA
Fvb3	2968503	2968602	100	*	12	51	0.235294117647059	0	32	0	4	CG	-1	0.0034115410255944	loss	NA	NA	NA	NA	NA
Fvb3	3004403	3004502	100	*	33	141	0.234042553191489	1	99	0.0101010101010101	12	CG	-1	1.05387177217974e-05	loss	NA	NA	NA	NA	NA
Fvb3	3029503	3029602	100	*	49	102	0.480392156862745	36	48	0.75	6	CG	1	0.00246357968747843	gain	NA	NA	NA	NA	NA
Fvb3	3029803	3029902	100	*	28	102	0.274509803921569	36	58	0.620689655172414	8	CG	1	9.18902018919778e-05	gain	NA	NA	NA	NA	NA
Fvb3	3029903	3030002	100	*	88	147	0.598639455782313	56	59	0.949152542372881	10	CG	1	8.28121651194629e-06	gain	NA	NA	NA	NA	NA
Fvb3	3146303	3146402	100	*	0	56	0	10	44	0.227272727272727	4	CG	1	0.000492594139359168	gain	NA	NA	NA	NA	NA
Fvb3	3239903	3240002	100	*	57	82	0.695121951219512	37	40	0.925	6	CG	1	0.00459780776356145	gain	NA	NA	NA	NA	NA
Fvb3	3259403	3259502	100	*	20	63	0.317460317460317	28	44	0.636363636363636	4	CG	1	0.00172017532874527	gain	NA	NA	NA	NA	NA
Fvb3	3266703	3266802	100	*	23	62	0.370967741935484	19	26	0.730769230769231	4	CG	1	0.00262485913416114	gain	EVM	SO:0001952	FvH4_3g05570	1	NA
Fvb3	3345303	3345402	100	*	8	57	0.140350877192982	27	43	0.627906976744186	4	CG	1	5.55588930260691e-06	gain	NA	NA	NA	NA	NA
Fvb3	3345403	3345502	100	*	24	79	0.30379746835443	5	56	0.0892857142857143	6	CG	-1	0.00322616642773171	loss	NA	NA	NA	NA	NA
Fvb3	3470603	3470702	100	*	11	62	0.17741935483871	21	44	0.477272727272727	6	CG	1	0.00153050012895684	gain	EVM	SO:0001952	FvH4_3g05970	1	NA
Fvb3	3473703	3473802	100	*	51	131	0.389312977099237	10	79	0.126582278481013	8	CG	-1	0.000196661054399205	loss	NA	NA	NA	NA	NA
Fvb3	3624403	3624502	100	*	16	101	0.158415841584158	27	70	0.385714285714286	6	CG	1	0.00135496209124109	gain	NA	NA	NA	NA	NA
Fvb3	3699503	3699602	100	*	45	93	0.483870967741935	64	75	0.853333333333333	10	CG	1	7.46169492251362e-06	gain	NA	NA	NA	NA	NA
Fvb3	3717803	3717902	100	*	20	80	0.25	31	55	0.563636363636364	6	CG	1	0.000593299966647704	gain	EVM	SO:0001952	FvH4_3g06470	1	NA
Fvb3	3794503	3794602	100	*	36	109	0.330275229357798	32	52	0.615384615384615	6	CG	1	0.0011928120793787	gain	NA	NA	NA	NA	NA
Fvb3	3846303	3846402	100	*	40	62	0.645161290322581	33	36	0.916666666666667	6	CG	1	0.00336741395346135	gain	EVM	SO:0001952	FvH4_3g06690	1	NA
Fvb3	3953503	3953602	100	*	4	48	0.0833333333333333	13	33	0.393939393939394	4	CG	1	0.00134116511844762	gain	NA	NA	NA	NA	NA
Fvb3	4354503	4354602	100	*	48	64	0.75	48	49	0.979591836734694	6	CG	1	0.00130594702457873	gain	EVM	SO:0001952	FvH4_3g07350	1	NA
Fvb3	4413203	4413302	100	*	29	124	0.233870967741935	49	88	0.556818181818182	6	CG	1	1.49136733739118e-05	gain	NA	NA	NA	NA	NA
Fvb3	4465003	4465102	100	*	29	69	0.420289855072464	45	56	0.803571428571429	7	CG	1	8.12238628751745e-05	gain	EVM	SO:0001952	FvH4_3g07541	1	NA
Fvb3	4710903	4711002	100	*	77	142	0.542253521126761	49	59	0.830508474576271	6	CG	1	0.000385120050984665	gain	EVM	SO:0001952	FvH4_3g08000	1	NA
Fvb3	4849103	4849202	100	*	23	30	0.766666666666667	10	28	0.357142857142857	4	CG	-1	0.00225981270660226	loss	EVM	SO:0001952	FvH4_3g08271,FvH4_3g08280	2	NA
Fvb3	4952403	4952502	100	*	9	71	0.126760563380282	18	48	0.375	6	CG	1	0.00213562773837054	gain	NA	NA	NA	NA	NA
Fvb3	5020403	5020502	100	*	25	77	0.324675324675325	19	27	0.703703703703704	4	CG	1	0.00118113748827583	gain	NA	NA	NA	NA	NA
Fvb3	5047203	5047302	100	*	31	93	0.333333333333333	21	32	0.65625	6	CG	1	0.00202393440069359	gain	NA	NA	NA	NA	NA
Fvb3	5255503	5255602	100	*	16	58	0.275862068965517	0	26	0	4	CG	-1	0.00333647915475667	loss	EVM	SO:0001952	FvH4_3g08990	1	NA
Fvb3	5280103	5280202	100	*	52	122	0.426229508196721	7	66	0.106060606060606	8	CG	-1	4.32892788900494e-05	loss	NA	NA	NA	NA	NA
Fvb3	5307103	5307202	100	*	37	37	1	20	26	0.769230769230769	4	CG	-1	0.00269841235115057	loss	NA	NA	NA	NA	NA
Fvb3	5419303	5419402	100	*	51	52	0.980769230769231	19	27	0.703703703703704	4	CG	-1	0.000614843782076195	loss	EVM	SO:0001952	FvH4_3g09270	1	NA
Fvb3	5514803	5514902	100	*	24	32	0.75	10	31	0.32258064516129	4	CG	-1	0.00124828946676822	loss	EVM	SO:0001952	FvH4_3g09471	1	NA
Fvb3	5564903	5565002	100	*	128	143	0.895104895104895	44	74	0.594594594594595	8	CG	-1	3.43257316009305e-06	loss	NA	NA	NA	NA	NA
Fvb3	5578403	5578502	100	*	13	58	0.224137931034483	27	41	0.658536585365854	4	CG	1	8.04362099873086e-05	gain	NA	NA	NA	NA	NA
Fvb3	5592203	5592302	100	*	147	181	0.812154696132597	44	81	0.54320987654321	12	CG	-1	4.19179615244163e-05	loss	NA	NA	NA	NA	NA
Fvb3	5624703	5624802	100	*	66	113	0.584070796460177	12	55	0.218181818181818	10	CG	-1	5.20040548459513e-05	loss	EVM	SO:0001952	FvH4_3g09670	1	NA
Fvb3	5779703	5779802	100	*	59	153	0.38562091503268	41	68	0.602941176470588	8	CG	1	0.00319235873522063	gain	NA	NA	NA	NA	NA
Fvb3	5872303	5872402	100	*	53	94	0.563829787234043	47	58	0.810344827586207	6	CG	1	0.00244659447357643	gain	NA	NA	NA	NA	NA
Fvb3	5873703	5873802	100	*	17	46	0.369565217391304	26	34	0.764705882352941	4	CG	1	0.000988074292197639	gain	EVM	SO:0001952	FvH4_3g10100	1	NA
Fvb3	5885403	5885502	100	*	39	68	0.573529411764706	2	31	0.0645161290322581	4	CG	-1	1.66774317957963e-05	loss	EVM	SO:0001952	FvH4_3g10110	1	NA
Fvb3	5894503	5894602	100	*	25	45	0.555555555555556	4	24	0.166666666666667	4	CG	-1	0.0024149945599173	loss	NA	NA	NA	NA	NA
Fvb3	6370103	6370202	100	*	43	127	0.338582677165354	13	99	0.131313131313131	8	CG	-1	0.000805871379703973	loss	NA	NA	NA	NA	NA
Fvb3	6437703	6437802	100	*	28	46	0.608695652173913	38	43	0.883720930232558	4	CG	1	0.00343787613733532	gain	EVM	SO:0001952	FvH4_3g10820,FvH4_3g10830	2	NA
Fvb3	6551303	6551402	100	*	86	165	0.521212121212121	68	84	0.80952380952381	14	CG	1	5.89255543259023e-05	gain	NA	NA	NA	NA	NA
Fvb3	6630503	6630602	100	*	34	99	0.343434343434343	32	53	0.60377358490566	8	CG	1	0.00260188271736713	gain	EVM	SO:0001952	FvH4_3g11260	1	NA
Fvb3	6630603	6630702	100	*	11	62	0.17741935483871	20	42	0.476190476190476	6	CG	1	0.00170649795889109	gain	EVM	SO:0001952	FvH4_3g11260	1	NA
Fvb3	6734703	6734802	100	*	23	44	0.522727272727273	21	21	1	4	CG	1	0.000385120050984665	gain	EVM	SO:0001952	FvH4_3g11430	1	NA
Fvb3	6911903	6912002	100	*	45	64	0.703125	42	42	1	10	CG	1	0.000332995628409522	gain	NA	NA	NA	NA	NA
Fvb3	7064403	7064502	100	*	60	129	0.465116279069767	41	56	0.732142857142857	8	CG	1	0.00141016785086543	gain	NA	NA	NA	NA	NA
Fvb3	7213603	7213702	100	*	4	19	0.210526315789474	13	19	0.684210526315789	4	CG	1	0.00365641530800728	gain	NA	NA	NA	NA	NA
Fvb3	7307403	7307502	100	*	26	97	0.268041237113402	1	33	0.0303030303030303	8	CG	-1	0.00389988887914056	loss	NA	NA	NA	NA	NA
Fvb3	7314903	7315002	100	*	59	61	0.967213114754098	11	16	0.6875	4	CG	-1	0.00109027392800802	loss	NA	NA	NA	NA	NA
Fvb3	7342003	7342102	100	*	46	123	0.373983739837398	19	111	0.171171171171171	8	CG	-1	0.00110551977995179	loss	NA	NA	NA	NA	NA
Fvb3	7653903	7654002	100	*	94	141	0.666666666666667	74	85	0.870588235294118	8	CG	1	0.0012588249130429	gain	NA	NA	NA	NA	NA
Fvb3	7780503	7780602	100	*	14	34	0.411764705882353	35	48	0.729166666666667	7	CG	1	0.00405902239495786	gain	NA	NA	NA	NA	NA
Fvb3	7814903	7815002	100	*	46	107	0.429906542056075	9	47	0.191489361702128	6	CG	-1	0.00448740014007708	loss	NA	NA	NA	NA	NA
Fvb3	7962203	7962302	100	*	7	57	0.12280701754386	21	49	0.428571428571429	6	CG	1	0.000852984950079014	gain	NA	NA	NA	NA	NA
Fvb3	7975203	7975302	100	*	91	125	0.728	60	63	0.952380952380952	6	CG	1	0.000657966215979271	gain	NA	NA	NA	NA	NA
Fvb3	7986003	7986102	100	*	10	74	0.135135135135135	12	27	0.444444444444444	4	CG	1	0.00147288908632594	gain	EVM	SO:0001952	FvH4_3g13360	1	NA
Fvb3	8159403	8159502	100	*	67	72	0.930555555555556	22	31	0.709677419354839	5	CG	-1	0.00316794765167168	loss	NA	NA	NA	NA	NA
Fvb3	8340603	8340702	100	*	28	65	0.430769230769231	27	34	0.794117647058823	6	CG	1	0.00111592569342587	gain	NA	NA	NA	NA	NA
Fvb3	8362603	8362702	100	*	18	30	0.6	20	21	0.952380952380952	4	CG	1	0.00450728109465308	gain	NA	NA	NA	NA	NA
Fvb3	8507003	8507102	100	*	0	37	0	13	34	0.382352941176471	4	CG	1	0.000142991480751353	gain	NA	NA	NA	NA	NA
Fvb3	9028403	9028502	100	*	24	27	0.888888888888889	5	17	0.294117647058824	4	CG	-1	0.000201573811239878	loss	NA	NA	NA	NA	NA
Fvb3	9183103	9183202	100	*	44	56	0.785714285714286	14	32	0.4375	6	CG	-1	0.00152702870513823	loss	NA	NA	NA	NA	NA
Fvb3	9262803	9262902	100	*	33	39	0.846153846153846	16	30	0.533333333333333	6	CG	-1	0.00453731404689978	loss	NA	NA	NA	NA	NA
Fvb3	9533503	9533602	100	*	66	83	0.795180722891566	52	52	1	9	CG	1	0.00101929049996697	gain	NA	NA	NA	NA	NA
Fvb3	9624903	9625002	100	*	47	143	0.328671328671329	60	110	0.545454545454545	10	CG	1	0.00110291325356262	gain	NA	NA	NA	NA	NA
Fvb3	9639703	9639802	100	*	44	113	0.389380530973451	48	61	0.786885245901639	10	CG	1	6.80795169574437e-06	gain	NA	NA	NA	NA	NA
Fvb3	9950503	9950602	100	*	17	82	0.207317073170732	36	48	0.75	4	CG	1	5.31298044055366e-08	gain	NA	NA	NA	NA	NA
Fvb3	9957703	9957802	100	*	0	61	0	9	29	0.310344827586207	4	CG	1	3.4063716226495e-05	gain	NA	NA	NA	NA	NA
Fvb3	10126603	10126702	100	*	15	37	0.405405405405405	4	36	0.111111111111111	4	CG	-1	0.00424923050448089	loss	NA	NA	NA	NA	NA
Fvb3	10324703	10324802	100	*	75	163	0.460122699386503	74	79	0.936708860759494	14	CG	1	1.62713422959251e-10	gain	NA	NA	NA	NA	NA
Fvb3	10574603	10574702	100	*	30	111	0.27027027027027	27	43	0.627906976744186	6	CG	1	0.000159357214963612	gain	NA	NA	NA	NA	NA
Fvb3	10653203	10653302	100	*	11	54	0.203703703703704	0	37	0	4	CG	-1	0.00372626797324093	loss	EVM	SO:0001952	FvH4_3g16870	1	NA
Fvb3	10748803	10748902	100	*	17	47	0.361702127659574	19	27	0.703703703703704	4	CG	1	0.00460903503094181	gain	EVM	SO:0001952	FvH4_3g17020	1	NA
Fvb3	10750203	10750302	100	*	21	108	0.194444444444444	35	88	0.397727272727273	8	CG	1	0.00232391238710103	gain	NA	NA	NA	NA	NA
Fvb3	10789403	10789502	100	*	45	70	0.642857142857143	42	45	0.933333333333333	4	CG	1	0.000890089453786401	gain	NA	NA	NA	NA	NA
Fvb3	10870103	10870202	100	*	56	201	0.278606965174129	39	78	0.5	8	CG	1	0.000993359742098575	gain	NA	NA	NA	NA	NA
Fvb3	10966703	10966802	100	*	65	89	0.730337078651685	48	51	0.941176470588235	8	CG	1	0.00289087267801405	gain	NA	NA	NA	NA	NA
Fvb3	10998603	10998702	100	*	50	86	0.581395348837209	43	46	0.934782608695652	6	CG	1	0.000111076700341825	gain	EVM	SO:0001952	FvH4_3g17264	1	NA
Fvb3	11085103	11085202	100	*	184	442	0.416289592760181	90	125	0.72	28	CG	1	7.53311967097179e-08	gain	NA	NA	NA	NA	NA
Fvb3	11201103	11201202	100	*	60	161	0.372670807453416	58	93	0.623655913978495	8	CG	1	0.000371282769746705	gain	NA	NA	NA	NA	NA
Fvb3	11201203	11201302	100	*	5	134	0.0373134328358209	17	55	0.309090909090909	6	CG	1	2.03813070846364e-06	gain	NA	NA	NA	NA	NA
Fvb3	11248303	11248402	100	*	33	33	1	17	25	0.68	4	CG	-1	0.000998254477306014	loss	NA	NA	NA	NA	NA
Fvb3	11349903	11350002	100	*	16	97	0.164948453608247	29	50	0.58	10	CG	1	3.47216979134397e-06	gain	NA	NA	NA	NA	NA
Fvb3	11358603	11358702	100	*	66	74	0.891891891891892	29	45	0.644444444444444	4	CG	-1	0.00172662286771295	loss	NA	NA	NA	NA	NA
Fvb3	11579503	11579602	100	*	22	42	0.523809523809524	28	29	0.96551724137931	6	CG	1	0.000232060907678282	gain	NA	NA	NA	NA	NA
Fvb3	11727903	11728002	100	*	155	191	0.81151832460733	58	107	0.542056074766355	12	CG	-1	8.83481884040289e-06	loss	NA	NA	NA	NA	NA
Fvb3	11776803	11776902	100	*	29	40	0.725	37	38	0.973684210526316	6	CG	1	0.00289087267801405	gain	NA	NA	NA	NA	NA
Fvb3	12308603	12308702	100	*	53	141	0.375886524822695	56	97	0.577319587628866	10	CG	1	0.0027453459075398	gain	EVM	SO:0001952	FvH4_3g19102	1	NA
Fvb3	12309903	12310002	100	*	16	48	0.333333333333333	1	60	0.0166666666666667	4	CG	-1	4.69989213788682e-05	loss	NA	NA	NA	NA	NA
Fvb3	12334103	12334202	100	*	8	42	0.19047619047619	19	31	0.612903225806452	6	CG	1	0.000588751881070737	gain	EVM	SO:0001952	FvH4_3g19140	1	NA
Fvb3	12339403	12339502	100	*	16	44	0.363636363636364	19	26	0.730769230769231	4	CG	1	0.00339906996124347	gain	NA	NA	NA	NA	NA
Fvb3	12443103	12443202	100	*	93	189	0.492063492063492	36	128	0.28125	18	CG	-1	0.000507941584315054	loss	NA	NA	NA	NA	NA
Fvb3	12498303	12498402	100	*	50	84	0.595238095238095	13	42	0.30952380952381	6	CG	-1	0.0030097002537559	loss	EVM	SO:0001952	FvH4_3g19350	1	NA
Fvb3	12627603	12627702	100	*	79	102	0.774509803921569	69	69	1	6	CG	1	0.000111076700341825	gain	NA	NA	NA	NA	NA
Fvb3	12690403	12690502	100	*	18	51	0.352941176470588	24	36	0.666666666666667	6	CG	1	0.00407980799928666	gain	NA	NA	NA	NA	NA
