seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	gene	score	phase
Fvb2	9787751	9787800	50	*	115	164	0.701219512195122	18	80	0.225	18	CHH	-1	1.64397011838456e-10	loss	NA	NA	NA	NA	NA
Fvb2	9792701	9792750	50	*	159	468	0.33974358974359	71	121	0.586776859504132	24	CHH	1	4.37573383348127e-06	gain	EVM	SO:0000704	FvH4_2g11270	1	NA
Fvb2	9792951	9793000	50	*	68	147	0.462585034013605	6	76	0.0789473684210526	18	CHH	-1	1.28435047256668e-07	loss	EVM	SO:0000704	FvH4_2g11270	1	NA
Fvb2	9815801	9815850	50	*	3	127	0.0236220472440945	14	58	0.241379310344828	10	CHH	1	9.97090242187684e-06	gain	NA	NA	NA	NA	NA
Fvb2	9826001	9826050	50	*	21	103	0.203883495145631	0	108	0	16	CHH	-1	4.76659456461678e-06	loss	NA	NA	NA	NA	NA
Fvb2	9827001	9827050	50	*	58	193	0.300518134715026	10	102	0.0980392156862745	17	CHH	-1	0.000183685178287084	loss	NA	NA	NA	NA	NA
Fvb2	9828801	9828850	50	*	13	219	0.0593607305936073	18	62	0.290322580645161	15	CHH	1	2.27392478978667e-06	gain	NA	NA	NA	NA	NA
Fvb2	9831501	9831550	50	*	33	198	0.166666666666667	35	75	0.466666666666667	16	CHH	1	2.35129009495475e-06	gain	NA	NA	NA	NA	NA
Fvb2	9837001	9837050	50	*	40	116	0.344827586206897	33	56	0.589285714285714	11	CHH	1	0.00274104343424154	gain	EVM	SO:0000704	FvH4_2g11310	1	NA
Fvb2	9837051	9837100	50	*	13	118	0.110169491525424	19	57	0.333333333333333	10	CHH	1	0.000553698397676074	gain	EVM	SO:0000704	FvH4_2g11310	1	NA
Fvb2	9840951	9841000	50	*	23	139	0.165467625899281	29	79	0.367088607594937	19	CHH	1	0.0010816770950785	gain	EVM	SO:0000704	FvH4_2g11330	1	NA
Fvb2	9841001	9841050	50	*	7	86	0.0813953488372093	14	46	0.304347826086957	10	CHH	1	0.00115112899602812	gain	EVM	SO:0000704	FvH4_2g11330	1	NA
Fvb2	9861451	9861500	50	*	55	77	0.714285714285714	19	56	0.339285714285714	13	CHH	-1	5.31094612101277e-05	loss	NA	NA	NA	NA	NA
Fvb2	9906401	9906450	50	*	21	65	0.323076923076923	25	40	0.625	7	CHH	1	0.00283147789096229	gain	NA	NA	NA	NA	NA
Fvb2	9906451	9906500	50	*	32	85	0.376470588235294	32	51	0.627450980392157	12	CHH	1	0.00483594690431256	gain	NA	NA	NA	NA	NA
Fvb2	9924251	9924300	50	*	58	190	0.305263157894737	49	95	0.515789473684211	17	CHH	1	0.000797568574863508	gain	NA	NA	NA	NA	NA
Fvb2	9925501	9925550	50	*	5	78	0.0641025641025641	17	48	0.354166666666667	10	CHH	1	8.33840657662845e-05	gain	NA	NA	NA	NA	NA
Fvb2	9926451	9926500	50	*	48	141	0.340425531914894	5	59	0.0847457627118644	14	CHH	-1	0.000340143684279975	loss	EVM	SO:0000704	FvH4_2g11380	1	NA
Fvb2	9927201	9927250	50	*	26	127	0.204724409448819	38	88	0.431818181818182	14	CHH	1	0.000550437540668115	gain	NA	NA	NA	NA	NA
Fvb2	9946151	9946200	50	*	67	164	0.408536585365854	13	75	0.173333333333333	16	CHH	-1	0.000560057735166266	loss	NA	NA	NA	NA	NA
Fvb2	9950401	9950450	50	*	10	249	0.0401606425702811	27	93	0.290322580645161	17	CHH	1	1.50109253787064e-09	gain	NA	NA	NA	NA	NA
Fvb2	9951601	9951650	50	*	48	150	0.32	3	60	0.05	15	CHH	-1	9.62282397208102e-05	loss	NA	NA	NA	NA	NA
Fvb2	9951701	9951750	50	*	52	150	0.346666666666667	12	106	0.113207547169811	15	CHH	-1	6.28394309766426e-05	loss	EVM	SO:0000704	FvH4_2g11400	1	NA
Fvb2	9951851	9951900	50	*	57	116	0.491379310344828	14	69	0.202898550724638	16	CHH	-1	0.000199423843940209	loss	EVM	SO:0000704	FvH4_2g11400	1	NA
Fvb2	9952751	9952800	50	*	53	191	0.277486910994764	42	72	0.583333333333333	15	CHH	1	1.76464159971007e-05	gain	NA	NA	NA	NA	NA
Fvb2	9998751	9998800	50	*	8	125	0.064	16	60	0.266666666666667	13	CHH	1	0.00024357132812359	gain	NA	NA	NA	NA	NA
Fvb2	10036301	10036350	50	*	62	198	0.313131313131313	29	55	0.527272727272727	12	CHH	1	0.00375915562043807	gain	NA	NA	NA	NA	NA
Fvb2	10049851	10049900	50	*	205	280	0.732142857142857	51	115	0.443478260869565	18	CHH	-1	5.40698126601194e-07	loss	NA	NA	NA	NA	NA
Fvb2	10049901	10049950	50	*	107	138	0.77536231884058	28	54	0.518518518518518	9	CHH	-1	0.000703301270742469	loss	NA	NA	NA	NA	NA
Fvb2	10049951	10050000	50	*	151	221	0.683257918552036	46	108	0.425925925925926	16	CHH	-1	2.84783515345954e-05	loss	NA	NA	NA	NA	NA
Fvb2	10062501	10062550	50	*	95	247	0.384615384615385	80	117	0.683760683760684	19	CHH	1	9.23892718007013e-07	gain	NA	NA	NA	NA	NA
Fvb2	10075101	10075150	50	*	40	80	0.5	14	53	0.264150943396226	11	CHH	-1	0.00687882537672076	loss	NA	NA	NA	NA	NA
Fvb2	10084701	10084750	50	*	65	151	0.43046357615894	10	47	0.212765957446809	8	CHH	-1	0.00736365299367502	loss	EVM	SO:0000704	FvH4_2g11530	1	NA
Fvb2	10088651	10088700	50	*	37	78	0.474358974358974	4	37	0.108108108108108	8	CHH	-1	0.000251688824042001	loss	NA	NA	NA	NA	NA
Fvb2	10094501	10094550	50	*	41	147	0.27891156462585	3	52	0.0576923076923077	11	CHH	-1	0.00127105305538869	loss	EVM	SO:0000704	FvH4_2g11540	1	NA
Fvb2	10133901	10133950	50	*	5	220	0.0227272727272727	25	104	0.240384615384615	21	CHH	1	8.37579615084254e-09	gain	EVM	SO:0000704	FvH4_2g11610	1	NA
Fvb2	10162601	10162650	50	*	19	98	0.193877551020408	26	63	0.412698412698413	14	CHH	1	0.00290305371358027	gain	EVM	SO:0000704	FvH4_2g11631	1	NA
Fvb2	10227951	10228000	50	*	74	215	0.344186046511628	11	101	0.108910891089109	18	CHH	-1	3.70712650771712e-05	loss	NA	NA	NA	NA	NA
Fvb2	10230151	10230200	50	*	74	171	0.432748538011696	11	65	0.169230769230769	12	CHH	-1	0.000308616315199549	loss	NA	NA	NA	NA	NA
Fvb2	10261051	10261100	50	*	34	122	0.278688524590164	36	61	0.590163934426229	15	CHH	1	0.000108303273033784	gain	NA	NA	NA	NA	NA
Fvb2	10270051	10270100	50	*	44	304	0.144736842105263	37	105	0.352380952380952	16	CHH	1	1.77290858381031e-05	gain	NA	NA	NA	NA	NA
Fvb2	10271001	10271050	50	*	62	185	0.335135135135135	5	60	0.0833333333333333	13	CHH	-1	0.000275924262594852	loss	NA	NA	NA	NA	NA
Fvb2	10295901	10295950	50	*	32	111	0.288288288288288	4	50	0.08	10	CHH	-1	0.00368266843147199	loss	NA	NA	NA	NA	NA
Fvb2	10315701	10315750	50	*	91	189	0.481481481481481	64	84	0.761904761904762	18	CHH	1	4.96731206722597e-05	gain	NA	NA	NA	NA	NA
Fvb2	10329751	10329800	50	*	57	141	0.404255319148936	48	79	0.607594936708861	16	CHH	1	0.00410197533418979	gain	EVM	SO:0000704	FvH4_2g11774	1	NA
Fvb2	10348051	10348100	50	*	20	167	0.119760479041916	19	56	0.339285714285714	13	CHH	1	0.000333772074684893	gain	EVM	SO:0000704	FvH4_2g11831	1	NA
Fvb2	10348151	10348200	50	*	82	276	0.297101449275362	6	75	0.08	15	CHH	-1	0.000238713726220712	loss	EVM	SO:0000704	FvH4_2g11831	1	NA
Fvb2	10374301	10374350	50	*	30	148	0.202702702702703	0	75	0	16	CHH	-1	7.64865350512761e-05	loss	NA	NA	NA	NA	NA
Fvb2	10381251	10381300	50	*	27	117	0.230769230769231	49	95	0.515789473684211	12	CHH	1	5.20317008430562e-05	gain	NA	NA	NA	NA	NA
Fvb2	10393951	10394000	50	*	23	62	0.370967741935484	0	31	0	6	CHH	-1	0.000194968249778888	loss	EVM	SO:0000704	FvH4_2g11920	1	NA
Fvb2	10399051	10399100	50	*	99	346	0.286127167630058	11	137	0.0802919708029197	20	CHH	-1	6.62682337371701e-06	loss	NA	NA	NA	NA	NA
Fvb2	10440951	10441000	50	*	42	131	0.320610687022901	8	69	0.115942028985507	13	CHH	-1	0.00184306498192652	loss	NA	NA	NA	NA	NA
Fvb2	10441701	10441750	50	*	34	134	0.253731343283582	73	90	0.811111111111111	16	CHH	1	6.36681685419192e-14	gain	NA	NA	NA	NA	NA
Fvb2	10441751	10441800	50	*	21	80	0.2625	30	51	0.588235294117647	12	CHH	1	0.000349311654774877	gain	NA	NA	NA	NA	NA
Fvb2	10454351	10454400	50	*	27	109	0.247706422018349	24	51	0.470588235294118	11	CHH	1	0.00511039028236195	gain	NA	NA	NA	NA	NA
Fvb2	10460401	10460450	50	*	24	114	0.210526315789474	24	49	0.489795918367347	12	CHH	1	0.000540994478865983	gain	NA	NA	NA	NA	NA
Fvb2	10485601	10485650	50	*	1	52	0.0192307692307692	9	38	0.236842105263158	8	CHH	1	0.00151250161151898	gain	EVM	SO:0000704	FvH4_2g11956	1	NA
Fvb2	10521301	10521350	50	*	65	171	0.380116959064327	12	87	0.137931034482759	19	CHH	-1	0.000135996723366264	loss	EVM	SO:0000704	FvH4_2g12040	1	NA
Fvb2	10524051	10524100	50	*	8	187	0.0427807486631016	18	70	0.257142857142857	12	CHH	1	2.81267776799296e-06	gain	NA	NA	NA	NA	NA
Fvb2	10531851	10531900	50	*	39	81	0.481481481481481	16	69	0.231884057971014	12	CHH	-1	0.0019305713262535	loss	NA	NA	NA	NA	NA
Fvb2	10532001	10532050	50	*	3	89	0.0337078651685393	17	62	0.274193548387097	13	CHH	1	5.49103983912277e-05	gain	NA	NA	NA	NA	NA
Fvb2	10544901	10544950	50	*	12	121	0.0991735537190083	37	122	0.30327868852459	18	CHH	1	0.000162580252034211	gain	NA	NA	NA	NA	NA
Fvb2	10559351	10559400	50	*	50	170	0.294117647058824	2	58	0.0344827586206897	14	CHH	-1	0.000114935860755478	loss	NA	NA	NA	NA	NA
Fvb2	10635701	10635750	50	*	51	385	0.132467532467532	29	84	0.345238095238095	21	CHH	1	1.24402804229279e-05	gain	NA	NA	NA	NA	NA
Fvb2	10639351	10639400	50	*	8	183	0.0437158469945355	21	78	0.269230769230769	16	CHH	1	1.04304439359841e-06	gain	NA	NA	NA	NA	NA
Fvb2	10655751	10655800	50	*	23	153	0.150326797385621	38	101	0.376237623762376	15	CHH	1	9.52758171468205e-05	gain	NA	NA	NA	NA	NA
Fvb2	10659301	10659350	50	*	29	140	0.207142857142857	23	53	0.433962264150943	11	CHH	1	0.00188426101264521	gain	NA	NA	NA	NA	NA
Fvb2	10659351	10659400	50	*	66	251	0.262948207171315	52	103	0.504854368932039	19	CHH	1	3.87308390506597e-05	gain	NA	NA	NA	NA	NA
Fvb2	10684101	10684150	50	*	24	163	0.147239263803681	19	42	0.452380952380952	10	CHH	1	4.71687469720784e-05	gain	NA	NA	NA	NA	NA
Fvb2	10695901	10695950	50	*	12	96	0.125	19	50	0.38	10	CHH	1	0.000560553633042539	gain	NA	NA	NA	NA	NA
Fvb2	10704401	10704450	50	*	103	207	0.497584541062802	17	68	0.25	17	CHH	-1	0.000566782906108179	loss	EVM	SO:0000704	FvH4_2g12220	1	NA
Fvb2	10722851	10722900	50	*	9	134	0.0671641791044776	16	56	0.285714285714286	12	CHH	1	0.000117221704168859	gain	NA	NA	NA	NA	NA
Fvb2	10734801	10734850	50	*	8	176	0.0454545454545455	15	61	0.245901639344262	13	CHH	1	2.08820153589828e-05	gain	EVM	SO:0000704	FvH4_2g12230	1	NA
Fvb2	10741501	10741550	50	*	44	140	0.314285714285714	32	58	0.551724137931034	14	CHH	1	0.00213787596372783	gain	EVM	SO:0000704	FvH4_2g12230	1	NA
Fvb2	10741801	10741850	50	*	76	174	0.436781609195402	10	45	0.222222222222222	8	CHH	-1	0.00867063095921129	loss	EVM	SO:0000704	FvH4_2g12230	1	NA
Fvb2	10755351	10755400	50	*	32	91	0.351648351648352	5	43	0.116279069767442	9	CHH	-1	0.00475458915437775	loss	NA	NA	NA	NA	NA
Fvb2	10756951	10757000	50	*	102	163	0.625766871165644	37	44	0.840909090909091	11	CHH	1	0.00717734113451319	gain	NA	NA	NA	NA	NA
Fvb2	10757851	10757900	50	*	47	93	0.505376344086022	10	43	0.232558139534884	10	CHH	-1	0.00308599531090702	loss	EVM	SO:0000704	FvH4_2g12261	1	NA
Fvb2	10757951	10758000	50	*	69	233	0.296137339055794	54	107	0.504672897196262	15	CHH	1	0.000362986675490187	gain	EVM	SO:0000704	FvH4_2g12261	1	NA
Fvb2	10758101	10758150	50	*	57	137	0.416058394160584	41	65	0.630769230769231	12	CHH	1	0.00465513217055092	gain	EVM	SO:0000704	FvH4_2g12261	1	NA
Fvb2	10760451	10760500	50	*	32	130	0.246153846153846	40	67	0.597014925373134	12	CHH	1	7.12461002209899e-06	gain	EVM	SO:0000704	FvH4_2g12261	1	NA
Fvb2	10762751	10762800	50	*	64	129	0.496124031007752	25	107	0.233644859813084	18	CHH	-1	9.01455021426258e-05	loss	NA	NA	NA	NA	NA
Fvb2	10763901	10763950	50	*	9	96	0.09375	19	58	0.327586206896552	14	CHH	1	0.000452263663984241	gain	NA	NA	NA	NA	NA
Fvb2	10766001	10766050	50	*	11	99	0.111111111111111	24	71	0.338028169014085	12	CHH	1	0.000506637208793708	gain	EVM	SO:0000704	FvH4_2g12270	1	NA
Fvb2	10766451	10766500	50	*	21	170	0.123529411764706	57	120	0.475	19	CHH	1	1.3416262458672e-09	gain	EVM	SO:0000704	FvH4_2g12270	1	NA
Fvb2	10766501	10766550	50	*	34	145	0.23448275862069	41	71	0.577464788732394	13	CHH	1	4.22062668248368e-06	gain	EVM	SO:0000704	FvH4_2g12270	1	NA
Fvb2	10768151	10768200	50	*	28	137	0.204379562043796	21	50	0.42	11	CHH	1	0.00336086738880854	gain	EVM	SO:0000704	FvH4_2g12270	1	NA
Fvb2	10768201	10768250	50	*	11	99	0.111111111111111	23	43	0.534883720930233	9	CHH	1	5.92219948238225e-07	gain	EVM	SO:0000704	FvH4_2g12270	1	NA
Fvb2	10768401	10768450	50	*	59	179	0.329608938547486	6	69	0.0869565217391304	13	CHH	-1	0.000204966887717516	loss	EVM	SO:0000704	FvH4_2g12270	1	NA
Fvb2	10771101	10771150	50	*	33	111	0.297297297297297	6	68	0.0882352941176471	10	CHH	-1	0.00132908796341616	loss	NA	NA	NA	NA	NA
Fvb2	10772251	10772300	50	*	31	152	0.203947368421053	24	59	0.406779661016949	13	CHH	1	0.00296528068731054	gain	NA	NA	NA	NA	NA
Fvb2	10772301	10772350	50	*	11	107	0.102803738317757	19	59	0.322033898305085	10	CHH	1	0.000679462077404738	gain	NA	NA	NA	NA	NA
Fvb2	10772551	10772600	50	*	10	104	0.0961538461538462	20	56	0.357142857142857	11	CHH	1	0.000129338638233328	gain	NA	NA	NA	NA	NA
Fvb2	10772801	10772850	50	*	49	195	0.251282051282051	47	95	0.494736842105263	18	CHH	1	9.21418060017639e-05	gain	NA	NA	NA	NA	NA
Fvb2	10774601	10774650	50	*	17	131	0.129770992366412	23	56	0.410714285714286	10	CHH	1	5.44199556039444e-05	gain	NA	NA	NA	NA	NA
Fvb2	10774651	10774700	50	*	36	134	0.26865671641791	31	63	0.492063492063492	10	CHH	1	0.00239441766141976	gain	NA	NA	NA	NA	NA
Fvb2	10779151	10779200	50	*	78	196	0.397959183673469	13	99	0.131313131313131	16	CHH	-1	1.31395279824251e-05	loss	NA	NA	NA	NA	NA
Fvb2	10816801	10816850	50	*	115	186	0.618279569892473	57	65	0.876923076923077	14	CHH	1	0.000225283991726958	gain	NA	NA	NA	NA	NA
Fvb2	10841851	10841900	50	*	60	138	0.434782608695652	8	63	0.126984126984127	15	CHH	-1	5.68606999390102e-05	loss	NA	NA	NA	NA	NA
Fvb2	10841901	10841950	50	*	68	148	0.459459459459459	9	58	0.155172413793103	14	CHH	-1	0.000118492296748641	loss	NA	NA	NA	NA	NA
Fvb2	10841951	10842000	50	*	59	110	0.536363636363636	16	64	0.25	13	CHH	-1	0.000408767834336157	loss	NA	NA	NA	NA	NA
Fvb2	10859701	10859750	50	*	70	88	0.795454545454545	33	61	0.540983606557377	14	CHH	-1	0.00126225686290142	loss	NA	NA	NA	NA	NA
Fvb2	10870001	10870050	50	*	53	195	0.271794871794872	31	65	0.476923076923077	14	CHH	1	0.00256564787540455	gain	NA	NA	NA	NA	NA
Fvb2	10873251	10873300	50	*	38	129	0.294573643410853	4	51	0.0784313725490196	12	CHH	-1	0.00237727402067606	loss	NA	NA	NA	NA	NA
Fvb2	10887201	10887250	50	*	18	181	0.0994475138121547	22	63	0.349206349206349	14	CHH	1	1.71619160864101e-05	gain	NA	NA	NA	NA	NA
Fvb2	10903801	10903850	50	*	41	109	0.376146788990826	25	39	0.641025641025641	9	CHH	1	0.00461104617709504	gain	NA	NA	NA	NA	NA
Fvb2	10979451	10979500	50	*	60	187	0.320855614973262	44	76	0.578947368421053	18	CHH	1	0.000214353663174708	gain	NA	NA	NA	NA	NA
Fvb2	10983201	10983250	50	*	6	93	0.0645161290322581	11	40	0.275	9	CHH	1	0.00116139889991225	gain	NA	NA	NA	NA	NA
Fvb2	10995451	10995500	50	*	20	122	0.163934426229508	25	52	0.480769230769231	11	CHH	1	4.10401173193503e-05	gain	NA	NA	NA	NA	NA
Fvb2	11029351	11029400	50	*	13	121	0.107438016528926	17	52	0.326923076923077	12	CHH	1	0.000715984040593065	gain	NA	NA	NA	NA	NA
Fvb2	11030451	11030500	50	*	66	252	0.261904761904762	2	97	0.0206185567010309	22	CHH	-1	2.53577223219983e-06	loss	NA	NA	NA	NA	NA
Fvb2	11034751	11034800	50	*	55	117	0.47008547008547	19	73	0.26027397260274	13	CHH	-1	0.00424507506708268	loss	NA	NA	NA	NA	NA
Fvb2	11039601	11039650	50	*	88	143	0.615384615384615	65	77	0.844155844155844	17	CHH	1	0.000673233099107861	gain	EVM	SO:0000704	FvH4_2g12570	1	NA
Fvb2	11147801	11147850	50	*	18	169	0.106508875739645	21	66	0.318181818181818	10	CHH	1	0.000188266900262389	gain	EVM	SO:0000704	FvH4_2g12671	1	NA
Fvb2	11166401	11166450	50	*	88	167	0.526946107784431	67	91	0.736263736263736	13	CHH	1	0.00136257849774681	gain	NA	NA	NA	NA	NA
Fvb2	11212451	11212500	50	*	55	175	0.314285714285714	2	45	0.0444444444444444	11	CHH	-1	0.000400491751130515	loss	NA	NA	NA	NA	NA
Fvb2	11212751	11212800	50	*	59	190	0.310526315789474	9	84	0.107142857142857	18	CHH	-1	0.000530348461910241	loss	NA	NA	NA	NA	NA
Fvb2	11212901	11212950	50	*	50	177	0.282485875706215	6	80	0.075	12	CHH	-1	0.000346371829733131	loss	NA	NA	NA	NA	NA
Fvb2	11213001	11213050	50	*	47	152	0.309210526315789	27	50	0.54	10	CHH	1	0.0036509861030082	gain	NA	NA	NA	NA	NA
Fvb2	11213801	11213850	50	*	34	92	0.369565217391304	13	78	0.166666666666667	16	CHH	-1	0.00355908631416488	loss	EVM	SO:0000704	FvH4_2g12761	1	NA
Fvb2	11230801	11230850	50	*	10	71	0.140845070422535	28	52	0.538461538461538	11	CHH	1	1.16484451688266e-05	gain	NA	NA	NA	NA	NA
Fvb2	11231101	11231150	50	*	59	149	0.395973154362416	13	90	0.144444444444444	17	CHH	-1	0.000101413638325711	loss	EVM	SO:0000704	FvH4_2g12781	1	NA
Fvb2	11238601	11238650	50	*	38	79	0.481012658227848	50	61	0.819672131147541	13	CHH	1	9.94683007215969e-05	gain	NA	NA	NA	NA	NA
Fvb2	11251451	11251500	50	*	18	131	0.137404580152672	29	62	0.467741935483871	15	CHH	1	3.8967963243624e-06	gain	NA	NA	NA	NA	NA
Fvb2	11279551	11279600	50	*	26	98	0.26530612244898	3	47	0.0638297872340425	10	CHH	-1	0.00483621588999091	loss	NA	NA	NA	NA	NA
Fvb2	11282201	11282250	50	*	19	58	0.327586206896552	3	35	0.0857142857142857	7	CHH	-1	0.00794850494996558	loss	NA	NA	NA	NA	NA
Fvb2	11284251	11284300	50	*	33	89	0.370786516853933	3	37	0.0810810810810811	9	CHH	-1	0.00136928907197882	loss	NA	NA	NA	NA	NA
Fvb2	11297401	11297450	50	*	29	71	0.408450704225352	9	54	0.166666666666667	13	CHH	-1	0.00393789486081332	loss	NA	NA	NA	NA	NA
Fvb2	11301101	11301150	50	*	14	132	0.106060606060606	15	43	0.348837209302326	8	CHH	1	0.000360469989203598	gain	NA	NA	NA	NA	NA
Fvb2	11322051	11322100	50	*	21	129	0.162790697674419	28	67	0.417910447761194	13	CHH	1	0.000192895674711814	gain	NA	NA	NA	NA	NA
Fvb2	11322201	11322250	50	*	12	86	0.13953488372093	20	48	0.416666666666667	11	CHH	1	0.000508144754323363	gain	NA	NA	NA	NA	NA
Fvb2	11332201	11332250	50	*	37	158	0.234177215189873	42	96	0.4375	15	CHH	1	0.000970234990554782	gain	NA	NA	NA	NA	NA
Fvb2	11346151	11346200	50	*	59	107	0.551401869158878	72	93	0.774193548387097	18	CHH	1	0.00126361491972688	gain	EVM	SO:0000704	FvH4_2g12921	1	NA
Fvb2	11388251	11388300	50	*	40	148	0.27027027027027	36	60	0.6	13	CHH	1	2.82248615956662e-05	gain	NA	NA	NA	NA	NA
Fvb2	11395451	11395500	50	*	13	164	0.0792682926829268	18	54	0.333333333333333	10	CHH	1	1.56004632394214e-05	gain	EVM	SO:0000704	FvH4_2g12990	1	NA
Fvb2	11402051	11402100	50	*	13	82	0.158536585365854	25	64	0.390625	13	CHH	1	0.00187769987271055	gain	NA	NA	NA	NA	NA
Fvb2	11478451	11478500	50	*	14	58	0.241379310344828	0	38	0	8	CHH	-1	0.00137536011010628	loss	EVM	SO:0000704	FvH4_2g13090	1	NA
Fvb2	11484651	11484700	50	*	21	87	0.241379310344828	28	50	0.56	11	CHH	1	0.000330555733647954	gain	NA	NA	NA	NA	NA
Fvb2	11486151	11486200	50	*	70	253	0.276679841897233	51	102	0.5	17	CHH	1	0.000136964877849312	gain	NA	NA	NA	NA	NA
Fvb2	11490501	11490550	50	*	34	80	0.425	7	39	0.179487179487179	9	CHH	-1	0.00824964965574736	loss	NA	NA	NA	NA	NA
Fvb2	11513251	11513300	50	*	51	185	0.275675675675676	3	61	0.0491803278688525	15	CHH	-1	0.000374814931472171	loss	NA	NA	NA	NA	NA
Fvb2	11536651	11536700	50	*	76	244	0.311475409836066	10	118	0.0847457627118644	13	CHH	-1	1.01886307012663e-05	loss	EVM	SO:0000704	FvH4_2g13190	1	NA
Fvb2	11567101	11567150	50	*	55	165	0.333333333333333	20	152	0.131578947368421	19	CHH	-1	6.90409852126736e-05	loss	NA	NA	NA	NA	NA
Fvb2	11569501	11569550	50	*	49	135	0.362962962962963	31	54	0.574074074074074	11	CHH	1	0.00806320802304064	gain	NA	NA	NA	NA	NA
Fvb2	11644401	11644450	50	*	52	191	0.272251308900524	46	75	0.613333333333333	17	CHH	1	1.72963885120571e-06	gain	NA	NA	NA	NA	NA
Fvb2	11645751	11645800	50	*	38	216	0.175925925925926	38	101	0.376237623762376	15	CHH	1	0.000205986689590652	gain	NA	NA	NA	NA	NA
Fvb2	11657201	11657250	50	*	66	114	0.578947368421053	22	77	0.285714285714286	14	CHH	-1	0.000150694654785129	loss	NA	NA	NA	NA	NA
Fvb2	11658051	11658100	50	*	90	258	0.348837209302326	23	159	0.144654088050314	19	CHH	-1	2.09739064642594e-05	loss	NA	NA	NA	NA	NA
Fvb2	11703101	11703150	50	*	66	153	0.431372549019608	11	56	0.196428571428571	14	CHH	-1	0.00218922942036086	loss	EVM	SO:0000704	FvH4_2g13381	1	NA
Fvb2	11705851	11705900	50	*	15	61	0.245901639344262	35	64	0.546875	10	CHH	1	0.000862784485700397	gain	NA	NA	NA	NA	NA
Fvb2	11712851	11712900	50	*	37	180	0.205555555555556	51	111	0.459459459459459	15	CHH	1	1.91710733594055e-05	gain	NA	NA	NA	NA	NA
Fvb2	11731201	11731250	50	*	96	226	0.424778761061947	14	87	0.160919540229885	16	CHH	-1	3.94469468463705e-05	loss	NA	NA	NA	NA	NA
Fvb2	11731301	11731350	50	*	64	273	0.234432234432234	47	100	0.47	15	CHH	1	3.5839842082958e-05	gain	NA	NA	NA	NA	NA
Fvb2	11733201	11733250	50	*	49	97	0.505154639175258	37	47	0.787234042553192	8	CHH	1	0.00155041541489531	gain	NA	NA	NA	NA	NA
Fvb2	11741001	11741050	50	*	27	92	0.293478260869565	3	55	0.0545454545454545	10	CHH	-1	0.000755348978971374	loss	NA	NA	NA	NA	NA
Fvb2	11742101	11742150	50	*	58	179	0.324022346368715	5	95	0.0526315789473684	15	CHH	-1	2.72603850220909e-06	loss	NA	NA	NA	NA	NA
Fvb2	11743551	11743600	50	*	33	174	0.189655172413793	36	82	0.439024390243902	17	CHH	1	7.5356097691538e-05	gain	NA	NA	NA	NA	NA
Fvb2	11770301	11770350	50	*	11	122	0.0901639344262295	24	47	0.51063829787234	10	CHH	1	3.32782698703099e-08	gain	NA	NA	NA	NA	NA
Fvb2	11772501	11772550	50	*	25	218	0.114678899082569	21	65	0.323076923076923	15	CHH	1	0.000146352074011213	gain	NA	NA	NA	NA	NA
Fvb2	11772751	11772800	50	*	21	177	0.11864406779661	38	109	0.348623853211009	15	CHH	1	1.39015744903674e-05	gain	NA	NA	NA	NA	NA
Fvb2	11786251	11786300	50	*	58	140	0.414285714285714	40	60	0.666666666666667	15	CHH	1	0.00139598962578041	gain	NA	NA	NA	NA	NA
Fvb2	11789601	11789650	50	*	39	110	0.354545454545455	7	66	0.106060606060606	10	CHH	-1	0.000471099790325998	loss	NA	NA	NA	NA	NA
Fvb2	11789701	11789750	50	*	35	114	0.307017543859649	6	59	0.101694915254237	14	CHH	-1	0.00297894753426274	loss	NA	NA	NA	NA	NA
Fvb2	11794951	11795000	50	*	54	132	0.409090909090909	31	49	0.63265306122449	12	CHH	1	0.00755271811590342	gain	EVM	SO:0000704	FvH4_2g13512	1	NA
Fvb2	11820151	11820200	50	*	57	141	0.404255319148936	7	49	0.142857142857143	12	CHH	-1	0.00115714149286284	loss	NA	NA	NA	NA	NA
Fvb2	11821701	11821750	50	*	52	168	0.30952380952381	45	77	0.584415584415584	15	CHH	1	0.00010914761205182	gain	NA	NA	NA	NA	NA
Fvb2	11882601	11882650	50	*	23	107	0.214953271028037	36	63	0.571428571428571	15	CHH	1	1.16066762297841e-05	gain	NA	NA	NA	NA	NA
Fvb2	11921301	11921350	50	*	50	268	0.186567164179104	40	92	0.434782608695652	18	CHH	1	1.04563970054029e-05	gain	NA	NA	NA	NA	NA
Fvb2	11938301	11938350	50	*	21	107	0.196261682242991	31	70	0.442857142857143	11	CHH	1	0.000662352935597059	gain	NA	NA	NA	NA	NA
Fvb2	11938951	11939000	50	*	39	148	0.263513513513513	5	80	0.0625	13	CHH	-1	0.000418454520521029	loss	NA	NA	NA	NA	NA
Fvb2	11963101	11963150	50	*	33	102	0.323529411764706	32	50	0.64	12	CHH	1	0.000375686585655528	gain	NA	NA	NA	NA	NA
Fvb2	11986651	11986700	50	*	63	157	0.401273885350318	12	63	0.19047619047619	12	CHH	-1	0.00323073456713783	loss	EVM	SO:0000704	FvH4_2g13720	1	NA
Fvb2	11992751	11992800	50	*	39	152	0.256578947368421	39	81	0.481481481481481	16	CHH	1	0.000786892271051582	gain	NA	NA	NA	NA	NA
