seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tes	score	phase
Fvb4	7874803	7874902	100	*	19	60	0.316666666666667	57	87	0.655172413793103	10	CHG	1	0.000146267296842206	gain	NA	NA	NA	NA	NA
Fvb4	8322403	8322502	100	*	54	67	0.805970149253731	21	45	0.466666666666667	10	CHG	-1	0.000244752588750323	loss	NA	NA	NA	NA	NA
Fvb4	8501903	8502002	100	*	20	27	0.740740740740741	4	22	0.181818181818182	5	CHG	-1	0.000188469985568685	loss	NA	NA	NA	NA	NA
Fvb4	10658503	10658602	100	*	93	93	1	55	70	0.785714285714286	14	CHG	-1	2.26118435757537e-05	loss	NA	NA	NA	NA	NA
Fvb4	11056903	11057002	100	*	34	82	0.414634146341463	10	70	0.142857142857143	11	CHG	-1	0.000274902729208694	loss	NA	NA	NA	NA	NA
Fvb4	11501403	11501502	100	*	54	74	0.72972972972973	66	68	0.970588235294118	14	CHG	1	0.000170451574472336	gain	NA	NA	NA	NA	NA
Fvb4	12006103	12006202	100	*	74	130	0.569230769230769	31	104	0.298076923076923	22	CHG	-1	0.000114098064257719	loss	NA	NA	NA	NA	NA
Fvb4	12015603	12015702	100	*	47	98	0.479591836734694	63	81	0.777777777777778	10	CHG	1	0.000134359841789847	gain	NA	NA	NA	NA	NA
Fvb4	12425803	12425902	100	*	26	43	0.604651162790698	61	64	0.953125	8	CHG	1	3.49519730523041e-05	gain	NA	NA	NA	NA	NA
Fvb4	12476803	12476902	100	*	19	49	0.387755102040816	3	48	0.0625	8	CHG	-1	0.000210460608584844	loss	NA	NA	NA	NA	NA
Fvb4	13323203	13323302	100	*	73	83	0.879518072289157	30	53	0.566037735849057	9	CHG	-1	0.0001112172314921	loss	NA	NA	NA	NA	NA
Fvb4	13562103	13562202	100	*	20	65	0.307692307692308	32	48	0.666666666666667	9	CHG	1	0.000220654839781858	gain	NA	NA	NA	NA	NA
Fvb4	13651303	13651402	100	*	52	57	0.912280701754386	26	44	0.590909090909091	7	CHG	-1	0.000212429027882668	loss	NA	NA	NA	NA	NA
Fvb4	13790403	13790502	100	*	82	86	0.953488372093023	38	62	0.612903225806452	13	CHG	-1	4.56705744640516e-06	loss	NA	NA	NA	NA	NA
Fvb4	13800003	13800102	100	*	70	101	0.693069306930693	65	65	1	10	CHG	1	8.9610930237718e-06	gain	NA	NA	NA	NA	NA
Fvb4	13911603	13911702	100	*	67	73	0.917808219178082	31	48	0.645833333333333	8	CHG	-1	0.000249375856149446	loss	NA	NA	NA	NA	NA
Fvb4	14591803	14591902	100	*	6	28	0.214285714285714	22	29	0.758620689655172	7	CHG	1	0.000124921993279426	gain	EVM	SO:0005836	FvH4_4g10900	1	NA
Fvb4	14974303	14974402	100	*	11	23	0.478260869565217	22	22	1	4	CHG	1	0.000170639375006731	gain	EVM	SO:0005836	FvH4_4g11170	1	NA
Fvb4	15180303	15180402	100	*	2	66	0.0303030303030303	15	59	0.254237288135593	8	CHG	1	0.000302763320492886	gain	NA	NA	NA	NA	NA
Fvb4	16145403	16145502	100	*	27	46	0.58695652173913	32	33	0.96969696969697	8	CHG	1	0.000199841287268524	gain	NA	NA	NA	NA	NA
Fvb4	16625903	16626002	100	*	78	81	0.962962962962963	37	50	0.74	9	CHG	-1	0.000220269719773368	loss	NA	NA	NA	NA	NA
Fvb4	16970303	16970402	100	*	25	40	0.625	11	61	0.180327868852459	7	CHG	-1	3.08529975686484e-05	loss	NA	NA	NA	NA	NA
Fvb4	17127903	17128002	100	*	15	56	0.267857142857143	45	73	0.616438356164384	8	CHG	1	0.000176265608169427	gain	NA	NA	NA	NA	NA
Fvb4	17459103	17459202	100	*	147	152	0.967105263157895	75	108	0.694444444444444	21	CHG	-1	5.70797157396869e-08	loss	NA	NA	NA	NA	NA
Fvb4	17553103	17553202	100	*	110	169	0.650887573964497	47	110	0.427272727272727	19	CHG	-1	0.000277027241593894	loss	NA	NA	NA	NA	NA
Fvb4	17721603	17721702	100	*	48	104	0.461538461538462	8	58	0.137931034482759	11	CHG	-1	0.000111307098637771	loss	NA	NA	NA	NA	NA
Fvb4	18079103	18079202	100	*	23	34	0.676470588235294	35	35	1	8	CHG	1	0.000283358032219503	gain	NA	NA	NA	NA	NA
Fvb4	18866003	18866102	100	*	32	81	0.395061728395062	46	62	0.741935483870968	13	CHG	1	0.000117645664360461	gain	NA	NA	NA	NA	NA
Fvb4	19622903	19623002	100	*	16	107	0.149532710280374	38	84	0.452380952380952	11	CHG	1	2.83424068094508e-05	gain	NA	NA	NA	NA	NA
Fvb4	19880003	19880102	100	*	79	86	0.918604651162791	47	73	0.643835616438356	15	CHG	-1	9.13145179589981e-05	loss	NA	NA	NA	NA	NA
Fvb4	20124003	20124102	100	*	20	70	0.285714285714286	0	38	0	6	CHG	-1	0.00030104479887378	loss	NA	NA	NA	NA	NA
Fvb4	20227903	20228002	100	*	2	26	0.0769230769230769	15	26	0.576923076923077	4	CHG	1	0.000202660417169132	gain	NA	NA	NA	NA	NA
Fvb4	21820603	21820702	100	*	43	70	0.614285714285714	52	58	0.896551724137931	11	CHG	1	0.000310776290128798	gain	NA	NA	NA	NA	NA
Fvb4	22682103	22682202	100	*	42	58	0.724137931034483	11	33	0.333333333333333	7	CHG	-1	0.000310776290128798	loss	NA	NA	NA	NA	NA
Fvb4	22702303	22702402	100	*	7	105	0.0666666666666667	27	96	0.28125	10	CHG	1	0.000140407828720285	gain	NA	NA	NA	NA	NA
Fvb4	24040203	24040302	100	*	53	54	0.981481481481482	29	41	0.707317073170732	6	CHG	-1	0.000200902826670621	loss	NA	NA	NA	NA	NA
Fvb4	24258603	24258702	100	*	78	90	0.866666666666667	35	61	0.573770491803279	12	CHG	-1	0.000135856792464186	loss	EVM	SO:0005836	FvH4_4g21130	1	NA
Fvb4	25241403	25241502	100	*	78	88	0.886363636363636	27	50	0.54	10	CHG	-1	2.83424068094508e-05	loss	NA	NA	NA	NA	NA
Fvb4	25679203	25679302	100	*	27	41	0.658536585365854	8	34	0.235294117647059	5	CHG	-1	0.000294841990922618	loss	NA	NA	NA	NA	NA
Fvb4	26952803	26952902	100	*	3	76	0.0394736842105263	11	40	0.275	6	CHG	1	0.000264052576694376	gain	NA	NA	NA	NA	NA
Fvb4	27894903	27895002	100	*	53	86	0.616279069767442	26	120	0.216666666666667	18	CHG	-1	2.83350132914738e-07	loss	EVM	SO:0005836	FvH4_4g26520	1	NA
Fvb4	28638703	28638802	100	*	43	44	0.977272727272727	20	35	0.571428571428571	6	CHG	-1	4.78958327892504e-05	loss	NA	NA	NA	NA	NA
Fvb5	3516203	3516302	100	*	28	77	0.363636363636364	6	63	0.0952380952380952	8	CHG	-1	0.000273929954513115	loss	NA	NA	NA	NA	NA
Fvb5	3769803	3769902	100	*	15	47	0.319148936170213	58	85	0.682352941176471	11	CHG	1	0.000152383481777631	gain	NA	NA	NA	NA	NA
Fvb5	4439603	4439702	100	*	7	47	0.148936170212766	22	41	0.536585365853659	8	CHG	1	0.000199841287268524	gain	NA	NA	NA	NA	NA
Fvb5	4552003	4552102	100	*	13	59	0.220338983050847	43	71	0.605633802816901	11	CHG	1	5.46504875507713e-05	gain	NA	NA	NA	NA	NA
Fvb5	5121503	5121602	100	*	29	38	0.763157894736842	9	38	0.236842105263158	5	CHG	-1	2.83424068094508e-05	loss	EVM	SO:0005836	FvH4_5g08880	1	NA
Fvb5	5133103	5133202	100	*	1	33	0.0303030303030303	9	18	0.5	4	CHG	1	0.000146267296842206	gain	NA	NA	NA	NA	NA
Fvb5	6961703	6961802	100	*	18	43	0.418604651162791	41	50	0.82	10	CHG	1	0.00015588139293574	gain	NA	NA	NA	NA	NA
Fvb5	8057303	8057402	100	*	28	76	0.368421052631579	43	57	0.754385964912281	10	CHG	1	5.46504875507713e-05	gain	EVM	SO:0005836	FvH4_5g14272	1	NA
Fvb5	9855503	9855602	100	*	22	34	0.647058823529412	6	31	0.193548387096774	7	CHG	-1	0.00027210947851738	loss	EVM	SO:0005836	FvH4_5g17250	1	NA
Fvb5	10294503	10294602	100	*	15	36	0.416666666666667	2	56	0.0357142857142857	6	CHG	-1	2.83424068094508e-05	loss	NA	NA	NA	NA	NA
Fvb5	10379303	10379402	100	*	47	75	0.626666666666667	52	55	0.945454545454545	8	CHG	1	0.000100084998941597	gain	NA	NA	NA	NA	NA
Fvb5	13186803	13186902	100	*	9	45	0.2	41	74	0.554054054054054	8	CHG	1	0.000217715125792094	gain	NA	NA	NA	NA	NA
Fvb5	13558603	13558702	100	*	38	53	0.716981132075472	14	55	0.254545454545455	10	CHG	-1	1.57493178160179e-05	loss	NA	NA	NA	NA	NA
Fvb5	15246003	15246102	100	*	53	63	0.841269841269841	34	66	0.515151515151515	12	CHG	-1	0.000171597483061457	loss	NA	NA	NA	NA	NA
Fvb5	16255403	16255502	100	*	36	62	0.580645161290323	44	44	1	11	CHG	1	9.02298720305491e-06	gain	NA	NA	NA	NA	NA
Fvb5	16323703	16323802	100	*	76	76	1	55	69	0.797101449275362	13	CHG	-1	0.000117645664360461	loss	NA	NA	NA	NA	NA
Fvb5	16359303	16359402	100	*	76	106	0.716981132075472	60	132	0.454545454545455	13	CHG	-1	0.000136393139927095	loss	NA	NA	NA	NA	NA
Fvb5	17741203	17741302	100	*	30	45	0.666666666666667	41	42	0.976190476190476	7	CHG	1	0.000251695851533633	gain	NA	NA	NA	NA	NA
Fvb5	18203003	18203102	100	*	63	64	0.984375	45	59	0.76271186440678	8	CHG	-1	0.000236820396135878	loss	NA	NA	NA	NA	NA
Fvb5	18503003	18503102	100	*	71	72	0.986111111111111	35	46	0.760869565217391	9	CHG	-1	0.000172657113577566	loss	NA	NA	NA	NA	NA
Fvb5	19454103	19454202	100	*	32	67	0.477611940298507	5	51	0.0980392156862745	11	CHG	-1	5.53038008919815e-05	loss	NA	NA	NA	NA	NA
Fvb5	19563803	19563902	100	*	40	48	0.833333333333333	15	35	0.428571428571429	5	CHG	-1	0.000200902826670621	loss	NA	NA	NA	NA	NA
Fvb5	19566703	19566802	100	*	79	113	0.699115044247788	25	62	0.403225806451613	11	CHG	-1	0.000216621479586845	loss	NA	NA	NA	NA	NA
Fvb5	19568403	19568502	100	*	32	113	0.283185840707965	4	76	0.0526315789473684	11	CHG	-1	0.000170639375006731	loss	NA	NA	NA	NA	NA
Fvb5	21056003	21056102	100	*	60	61	0.983606557377049	37	49	0.755102040816326	12	CHG	-1	0.000271484782833555	loss	EVM	SO:0005836	FvH4_5g30141	1	NA
Fvb5	23567503	23567602	100	*	32	53	0.60377358490566	4	27	0.148148148148148	5	CHG	-1	0.00019410765191376	loss	EVM	SO:0005836	FvH4_5g32650	1	NA
Fvb5	24455103	24455202	100	*	129	140	0.921428571428571	59	82	0.719512195121951	15	CHG	-1	0.000147263401513424	loss	NA	NA	NA	NA	NA
Fvb5	25373303	25373402	100	*	59	61	0.967213114754098	14	21	0.666666666666667	4	CHG	-1	0.000217105344512211	loss	NA	NA	NA	NA	NA
Fvb5	26338703	26338802	100	*	50	60	0.833333333333333	24	49	0.489795918367347	7	CHG	-1	0.000211251720960499	loss	NA	NA	NA	NA	NA
Fvb5	27392003	27392102	100	*	92	109	0.844036697247706	28	49	0.571428571428571	11	CHG	-1	0.000262480559599573	loss	NA	NA	NA	NA	NA
Fvb5	28193003	28193102	100	*	32	48	0.666666666666667	53	55	0.963636363636364	12	CHG	1	0.000170639375006731	gain	NA	NA	NA	NA	NA
Fvb6	1542303	1542402	100	*	9	35	0.257142857142857	22	29	0.758620689655172	7	CHG	1	0.000160256465617287	gain	EVM	SO:0005836	FvH4_6g02700	1	NA
Fvb6	1555403	1555502	100	*	26	65	0.4	4	50	0.08	12	CHG	-1	0.00019410765191376	loss	NA	NA	NA	NA	NA
Fvb6	3175603	3175702	100	*	0	50	0	6	23	0.260869565217391	4	CHG	1	0.000228466583933232	gain	NA	NA	NA	NA	NA
Fvb6	3389403	3389502	100	*	37	40	0.925	23	42	0.547619047619048	6	CHG	-1	0.000200338008971786	loss	NA	NA	NA	NA	NA
Fvb6	3543503	3543602	100	*	74	164	0.451219512195122	28	130	0.215384615384615	10	CHG	-1	0.000100084998941597	loss	NA	NA	NA	NA	NA
Fvb6	3666403	3666502	100	*	111	129	0.86046511627907	55	86	0.63953488372093	20	CHG	-1	0.000220837716948663	loss	NA	NA	NA	NA	NA
Fvb6	3685603	3685702	100	*	40	60	0.666666666666667	52	55	0.945454545454545	11	CHG	1	0.000249375856149446	gain	NA	NA	NA	NA	NA
Fvb6	4803603	4803702	100	*	59	73	0.808219178082192	21	48	0.4375	8	CHG	-1	0.000100084998941597	loss	NA	NA	NA	NA	NA
Fvb6	6379103	6379202	100	*	8	164	0.0487804878048781	23	89	0.258426966292135	17	CHG	1	1.31943787912486e-05	gain	NA	NA	NA	NA	NA
Fvb6	8125503	8125602	100	*	24	33	0.727272727272727	7	33	0.212121212121212	4	CHG	-1	0.000103302048361794	loss	EVM	SO:0005836	FvH4_6g13360	1	NA
Fvb6	10907703	10907802	100	*	43	61	0.704918032786885	50	51	0.980392156862745	9	CHG	1	0.000196774307518661	gain	NA	NA	NA	NA	NA
Fvb6	11085703	11085802	100	*	33	73	0.452054794520548	41	53	0.773584905660377	10	CHG	1	0.000320630308424013	gain	NA	NA	NA	NA	NA
Fvb6	11870303	11870402	100	*	53	118	0.449152542372881	18	89	0.202247191011236	11	CHG	-1	0.000262480559599573	loss	NA	NA	NA	NA	NA
Fvb6	12248803	12248902	100	*	22	27	0.814814814814815	8	28	0.285714285714286	6	CHG	-1	0.000176265608169427	loss	NA	NA	NA	NA	NA
Fvb6	13207303	13207402	100	*	52	105	0.495238095238095	11	57	0.192982456140351	10	CHG	-1	0.000228466583933232	loss	NA	NA	NA	NA	NA
Fvb6	13770603	13770702	100	*	39	43	0.906976744186046	21	38	0.552631578947368	6	CHG	-1	0.000312741764553775	loss	NA	NA	NA	NA	NA
Fvb6	15324503	15324602	100	*	44	65	0.676923076923077	53	55	0.963636363636364	8	CHG	1	0.000166426404996149	gain	NA	NA	NA	NA	NA
Fvb6	15529103	15529202	100	*	15	61	0.245901639344262	1	79	0.0126582278481013	13	CHG	-1	7.81256553940118e-05	loss	NA	NA	NA	NA	NA
Fvb6	15539203	15539302	100	*	48	52	0.923076923076923	27	45	0.6	9	CHG	-1	0.000220269719773368	loss	NA	NA	NA	NA	NA
Fvb6	15770403	15770502	100	*	123	154	0.798701298701299	55	104	0.528846153846154	13	CHG	-1	2.83424068094508e-05	loss	NA	NA	NA	NA	NA
Fvb6	16185803	16185902	100	*	72	104	0.692307692307692	75	82	0.914634146341463	10	CHG	1	0.000266280614270275	gain	NA	NA	NA	NA	NA
Fvb6	16233503	16233602	100	*	69	72	0.958333333333333	36	50	0.72	11	CHG	-1	0.000247082064428175	loss	NA	NA	NA	NA	NA
Fvb6	16268503	16268602	100	*	47	50	0.94	43	66	0.651515151515151	8	CHG	-1	0.000271484782833555	loss	NA	NA	NA	NA	NA
Fvb6	16481403	16481502	100	*	73	93	0.78494623655914	72	73	0.986301369863014	13	CHG	1	0.00019410765191376	gain	NA	NA	NA	NA	NA
Fvb6	16564703	16564802	100	*	13	87	0.149425287356322	30	63	0.476190476190476	15	CHG	1	6.01435008267991e-05	gain	NA	NA	NA	NA	NA
Fvb6	16788303	16788402	100	*	136	166	0.819277108433735	39	68	0.573529411764706	9	CHG	-1	0.000177499264921083	loss	NA	NA	NA	NA	NA
Fvb6	17013703	17013802	100	*	27	69	0.391304347826087	68	95	0.715789473684211	12	CHG	1	0.0001112172314921	gain	NA	NA	NA	NA	NA
Fvb6	17172003	17172102	100	*	18	32	0.5625	3	29	0.103448275862069	6	CHG	-1	0.000228466583933232	loss	EVM	SO:0005836	FvH4_6g23240	1	NA
Fvb6	18211303	18211402	100	*	34	75	0.453333333333333	5	88	0.0568181818181818	12	CHG	-1	1.84183712543982e-07	loss	NA	NA	NA	NA	NA
Fvb6	18211403	18211502	100	*	24	98	0.244897959183673	7	170	0.0411764705882353	13	CHG	-1	7.0482825976329e-06	loss	NA	NA	NA	NA	NA
Fvb6	18510103	18510202	100	*	4	25	0.16	22	33	0.666666666666667	5	CHG	1	0.000202660417169132	gain	NA	NA	NA	NA	NA
Fvb6	19420703	19420802	100	*	37	41	0.902439024390244	26	47	0.553191489361702	8	CHG	-1	0.000317020065170624	loss	NA	NA	NA	NA	NA
Fvb6	19707403	19707502	100	*	70	142	0.492957746478873	81	111	0.72972972972973	6	CHG	1	0.000217105344512211	gain	EVM	SO:0005836	FvH4_6g25730	1	NA
Fvb6	19844903	19845002	100	*	42	45	0.933333333333333	21	37	0.567567567567568	8	CHG	-1	0.000184620561306955	loss	NA	NA	NA	NA	NA
Fvb6	19851003	19851102	100	*	51	53	0.962264150943396	40	59	0.677966101694915	12	CHG	-1	0.000201515016811493	loss	NA	NA	NA	NA	NA
Fvb6	21034003	21034102	100	*	32	42	0.761904761904762	6	21	0.285714285714286	4	CHG	-1	0.000304216722186148	loss	NA	NA	NA	NA	NA
Fvb6	22057903	22058002	100	*	30	113	0.265486725663717	76	151	0.503311258278146	15	CHG	1	0.000188120138467287	gain	EVM	SO:0005836	FvH4_6g28590	1	NA
Fvb6	22817403	22817502	100	*	7	31	0.225806451612903	14	18	0.777777777777778	4	CHG	1	0.000229715755657204	gain	NA	NA	NA	NA	NA
Fvb6	25454203	25454302	100	*	1	41	0.024390243902439	11	29	0.379310344827586	4	CHG	1	0.00019211363839281	gain	NA	NA	NA	NA	NA
Fvb6	25836903	25837002	100	*	26	33	0.787878787878788	7	23	0.304347826086957	4	CHG	-1	0.000320630308424013	loss	NA	NA	NA	NA	NA
Fvb6	26591703	26591802	100	*	57	87	0.655172413793103	59	63	0.936507936507937	11	CHG	1	0.000137690921088788	gain	NA	NA	NA	NA	NA
Fvb6	28620603	28620702	100	*	53	55	0.963636363636364	17	26	0.653846153846154	6	CHG	-1	0.000217105344512211	loss	NA	NA	NA	NA	NA
Fvb6	29100403	29100502	100	*	7	37	0.189189189189189	40	66	0.606060606060606	8	CHG	1	0.000134838725924267	gain	NA	NA	NA	NA	NA
Fvb6	29531203	29531302	100	*	37	38	0.973684210526316	12	20	0.6	4	CHG	-1	0.000248548619263908	loss	NA	NA	NA	NA	NA
Fvb6	30744303	30744402	100	*	16	34	0.470588235294118	47	52	0.903846153846154	7	CHG	1	5.17800323465291e-05	gain	NA	NA	NA	NA	NA
Fvb6	30994903	30995002	100	*	22	53	0.415094339622642	31	39	0.794871794871795	8	CHG	1	0.000304216722186148	gain	EVM	SO:0005836	FvH4_6g39190	1	NA
Fvb6	31875103	31875202	100	*	23	64	0.359375	53	78	0.67948717948718	14	CHG	1	0.000217105344512211	gain	NA	NA	NA	NA	NA
Fvb6	35326303	35326402	100	*	25	68	0.367647058823529	6	75	0.08	10	CHG	-1	0.0001112172314921	loss	NA	NA	NA	NA	NA
Fvb6	35369403	35369502	100	*	24	40	0.6	6	36	0.166666666666667	6	CHG	-1	0.000199841287268524	loss	NA	NA	NA	NA	NA
Fvb6	35689603	35689702	100	*	17	63	0.26984126984127	21	30	0.7	4	CHG	1	0.000173900371709728	gain	EVM	SO:0005836	FvH4_6g46920	1	NA
Fvb6	38641403	38641502	100	*	28	74	0.378378378378378	61	84	0.726190476190476	12	CHG	1	5.54951085292761e-05	gain	NA	NA	NA	NA	NA
Fvb6	39155303	39155402	100	*	11	26	0.423076923076923	0	32	0	6	CHG	-1	0.000133297997726059	loss	NA	NA	NA	NA	NA
Fvb7	1959602	1959701	100	*	0	65	0	18	43	0.418604651162791	8	CHG	1	4.56256299604931e-07	gain	NA	NA	NA	NA	NA
Fvb7	2517102	2517201	100	*	2	126	0.0158730158730159	14	55	0.254545454545455	7	CHG	1	4.65054721985143e-06	gain	NA	NA	NA	NA	NA
Fvb7	3345302	3345401	100	*	29	31	0.935483870967742	16	30	0.533333333333333	4	CHG	-1	0.000369709459505028	loss	NA	NA	NA	NA	NA
Fvb7	3841502	3841601	100	*	19	41	0.463414634146341	41	50	0.82	6	CHG	1	0.000368826818570888	gain	NA	NA	NA	NA	NA
Fvb7	5138602	5138701	100	*	1	64	0.015625	14	49	0.285714285714286	8	CHG	1	0.000103302048361794	gain	NA	NA	NA	NA	NA
Fvb7	5784702	5784801	100	*	43	47	0.914893617021277	21	40	0.525	6	CHG	-1	0.000124921993279426	loss	EVM	SO:0005836	FvH4_7g05480	1	NA
Fvb7	5961602	5961701	100	*	30	56	0.535714285714286	8	48	0.166666666666667	10	CHG	-1	0.000188469985568685	loss	NA	NA	NA	NA	NA
Fvb7	5970002	5970101	100	*	21	37	0.567567567567568	15	68	0.220588235294118	8	CHG	-1	0.000363390846306013	loss	NA	NA	NA	NA	NA
Fvb7	6154702	6154801	100	*	12	25	0.48	23	24	0.958333333333333	4	CHG	1	0.000262480559599573	gain	NA	NA	NA	NA	NA
Fvb7	7138102	7138201	100	*	20	46	0.434782608695652	41	48	0.854166666666667	10	CHG	1	9.13145179589981e-05	gain	NA	NA	NA	NA	NA
Fvb7	7958902	7959001	100	*	14	29	0.482758620689655	41	47	0.872340425531915	5	CHG	1	0.000271484782833555	gain	NA	NA	NA	NA	NA
Fvb7	8355202	8355301	100	*	52	68	0.764705882352941	68	68	1	16	CHG	1	9.13145179589981e-05	gain	NA	NA	NA	NA	NA
Fvb7	9274702	9274801	100	*	25	136	0.183823529411765	45	99	0.454545454545455	12	CHG	1	4.39588475556048e-05	gain	NA	NA	NA	NA	NA
Fvb7	10557202	10557301	100	*	55	57	0.964912280701754	40	58	0.689655172413793	10	CHG	-1	0.000188469985568685	loss	NA	NA	NA	NA	NA
Fvb7	10569302	10569401	100	*	0	43	0	20	72	0.277777777777778	9	CHG	1	0.000217105344512211	gain	NA	NA	NA	NA	NA
Fvb7	10722002	10722101	100	*	7	31	0.225806451612903	25	32	0.78125	7	CHG	1	5.48687560155164e-05	gain	NA	NA	NA	NA	NA
Fvb7	10946102	10946201	100	*	6	39	0.153846153846154	17	29	0.586206896551724	5	CHG	1	0.000249670043006486	gain	NA	NA	NA	NA	NA
Fvb7	10996402	10996501	100	*	25	43	0.581395348837209	46	49	0.938775510204082	9	CHG	1	0.000134838725924267	gain	NA	NA	NA	NA	NA
Fvb7	11941402	11941501	100	*	60	122	0.491803278688525	8	48	0.166666666666667	10	CHG	-1	0.000188469985568685	loss	NA	NA	NA	NA	NA
Fvb7	12713602	12713701	100	*	12	77	0.155844155844156	29	68	0.426470588235294	11	CHG	1	0.000327607793332712	gain	EVM	SO:0005836	FvH4_7g14352	1	NA
Fvb7	13949602	13949701	100	*	59	67	0.880597014925373	39	66	0.590909090909091	7	CHG	-1	0.000217715125792094	loss	NA	NA	NA	NA	NA
Fvb7	15477202	15477301	100	*	9	29	0.310344827586207	19	23	0.826086956521739	5	CHG	1	0.000262480559599573	gain	EVM	SO:0005836	FvH4_7g18580	1	NA
Fvb7	15674602	15674701	100	*	6	26	0.230769230769231	16	20	0.8	5	CHG	1	0.000206779757328025	gain	NA	NA	NA	NA	NA
Fvb7	16592402	16592501	100	*	14	17	0.823529411764706	7	27	0.259259259259259	4	CHG	-1	0.000301795734052021	loss	NA	NA	NA	NA	NA
Fvb7	17191802	17191901	100	*	36	99	0.363636363636364	9	90	0.1	8	CHG	-1	9.18990441345618e-05	loss	NA	NA	NA	NA	NA
Fvb7	19336102	19336201	100	*	37	48	0.770833333333333	24	64	0.375	9	CHG	-1	0.0001112172314921	loss	NA	NA	NA	NA	NA
Fvb7	19363202	19363301	100	*	42	68	0.617647058823529	13	54	0.240740740740741	10	CHG	-1	0.0001112172314921	loss	NA	NA	NA	NA	NA
Fvb7	19363302	19363401	100	*	29	58	0.5	7	63	0.111111111111111	8	CHG	-1	2.32147986037228e-05	loss	NA	NA	NA	NA	NA
Fvb7	19536802	19536901	100	*	49	64	0.765625	33	72	0.458333333333333	9	CHG	-1	0.00029578175592182	loss	EVM	SO:0005836	FvH4_7g25611	1	NA
Fvb7	19986102	19986201	100	*	13	27	0.481481481481481	1	32	0.03125	5	CHG	-1	0.000141312252043905	loss	NA	NA	NA	NA	NA
Fvb7	21799202	21799301	100	*	33	47	0.702127659574468	15	46	0.326086956521739	8	CHG	-1	0.00031609136621483	loss	NA	NA	NA	NA	NA
