seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	gene	score	phase
Fvb2	17195701	17195800	100	*	31	34	0.911764705882353	16	30	0.533333333333333	4	CG	-1	0.00108943320759312	loss	NA	NA	NA	NA	NA
Fvb2	17220701	17220800	100	*	34	66	0.515151515151515	59	75	0.786666666666667	8	CG	1	0.00116458060386336	gain	NA	NA	NA	NA	NA
Fvb2	17317401	17317500	100	*	25	89	0.280898876404494	71	141	0.50354609929078	8	CG	1	0.00132081224455308	gain	EVM	SO:0000704	FvH4_2g20730	1	NA
Fvb2	17546301	17546400	100	*	15	70	0.214285714285714	39	74	0.527027027027027	8	CG	1	0.00036338282835948	gain	NA	NA	NA	NA	NA
Fvb2	17633501	17633600	100	*	6	39	0.153846153846154	30	41	0.731707317073171	4	CG	1	4.85300611983052e-06	gain	EVM	SO:0000704	FvH4_2g21190	1	NA
Fvb2	17664401	17664500	100	*	27	43	0.627906976744186	67	76	0.881578947368421	4	CG	1	0.00148907056388271	gain	EVM	SO:0000704	FvH4_2g21260	1	NA
Fvb2	17858701	17858800	100	*	22	29	0.758620689655172	73	74	0.986486486486487	6	CG	1	0.000351904137949296	gain	EVM	SO:0000704	FvH4_2g21492	1	NA
Fvb2	18363401	18363500	100	*	1	64	0.015625	18	77	0.233766233766234	4	CG	1	0.000470203140885692	gain	EVM	SO:0000704	FvH4_2g22400	1	NA
Fvb2	18434401	18434500	100	*	26	111	0.234234234234234	71	137	0.518248175182482	8	CG	1	5.18257014002913e-05	gain	EVM	SO:0000704	FvH4_2g22460	1	NA
Fvb2	19462301	19462400	100	*	20	28	0.714285714285714	12	54	0.222222222222222	4	CG	-1	0.000104698865370808	loss	EVM	SO:0000704	FvH4_2g23810	1	NA
Fvb2	19560001	19560100	100	*	26	58	0.448275862068966	71	98	0.724489795918367	6	CG	1	0.00104699793891375	gain	EVM	SO:0000704	FvH4_2g23920	1	NA
Fvb2	20036601	20036700	100	*	24	58	0.413793103448276	78	119	0.65546218487395	6	CG	1	0.00230228850611459	gain	NA	NA	NA	NA	NA
Fvb2	20210901	20211000	100	*	16	18	0.888888888888889	17	40	0.425	4	CG	-1	0.00139873064556897	loss	NA	NA	NA	NA	NA
Fvb2	20392101	20392200	100	*	7	34	0.205882352941176	0	42	0	4	CG	-1	0.00215080274921475	loss	NA	NA	NA	NA	NA
Fvb2	20648601	20648700	100	*	19	54	0.351851851851852	47	73	0.643835616438356	6	CG	1	0.00151860984210198	gain	EVM	SO:0000704	FvH4_2g25480	1	NA
Fvb2	20779901	20780000	100	*	10	27	0.37037037037037	2	36	0.0555555555555556	4	CG	-1	0.00191164358685426	loss	NA	NA	NA	NA	NA
Fvb2	20876201	20876300	100	*	6	64	0.09375	32	79	0.40506329113924	8	CG	1	0.000151263028055973	gain	NA	NA	NA	NA	NA
Fvb2	21783001	21783100	100	*	11	25	0.44	50	60	0.833333333333333	6	CG	1	0.000612349354929928	gain	NA	NA	NA	NA	NA
Fvb2	22062301	22062400	100	*	18	38	0.473684210526316	43	48	0.895833333333333	6	CG	1	0.000114789030611882	gain	NA	NA	NA	NA	NA
Fvb2	22072601	22072700	100	*	2	23	0.0869565217391304	39	68	0.573529411764706	4	CG	1	0.000219676769365613	gain	EVM	SO:0000704	FvH4_2g27940	1	NA
Fvb2	22145901	22146000	100	*	28	39	0.717948717948718	57	60	0.95	4	CG	1	0.00158639002864413	gain	NA	NA	NA	NA	NA
Fvb2	22177701	22177800	100	*	0	41	0	9	44	0.204545454545455	4	CG	1	0.00227601345801154	gain	EVM	SO:0000704	FvH4_2g28160	1	NA
Fvb2	22177801	22177900	100	*	9	58	0.155172413793103	31	76	0.407894736842105	8	CG	1	0.00184187977297455	gain	EVM	SO:0000704	FvH4_2g28160	1	NA
Fvb2	22573701	22573800	100	*	21	33	0.636363636363636	61	68	0.897058823529412	6	CG	1	0.00192909354967278	gain	EVM	SO:0000704	FvH4_2g28951	1	NA
Fvb2	22884701	22884800	100	*	3	34	0.0882352941176471	18	45	0.4	4	CG	1	0.00206250351925966	gain	EVM	SO:0000704	FvH4_2g29543	1	NA
Fvb2	22911401	22911500	100	*	3	47	0.0638297872340425	20	66	0.303030303030303	4	CG	1	0.00202921740418339	gain	EVM	SO:0000704	FvH4_2g29570	1	NA
Fvb2	23190701	23190800	100	*	1	64	0.015625	32	136	0.235294117647059	6	CG	1	0.000331810284057528	gain	NA	NA	NA	NA	NA
Fvb2	23244501	23244600	100	*	14	101	0.138613861386139	48	135	0.355555555555556	10	CG	1	0.000506348327299511	gain	NA	NA	NA	NA	NA
Fvb2	23367201	23367300	100	*	47	93	0.505376344086022	60	79	0.759493670886076	8	CG	1	0.00107693112891541	gain	EVM	SO:0000704	FvH4_2g30210	1	NA
Fvb2	23391501	23391600	100	*	19	25	0.76	51	52	0.980769230769231	4	CG	1	0.00188138039657735	gain	EVM	SO:0000704	FvH4_2g30250	1	NA
Fvb2	23428601	23428700	100	*	37	104	0.355769230769231	92	155	0.593548387096774	18	CG	1	0.000498192915123089	gain	NA	NA	NA	NA	NA
Fvb2	23611001	23611100	100	*	11	25	0.44	42	46	0.91304347826087	5	CG	1	9.1155845298595e-05	gain	EVM	SO:0000704	FvH4_2g30480	1	NA
Fvb2	23612301	23612400	100	*	6	36	0.166666666666667	26	45	0.577777777777778	4	CG	1	0.000485949122915131	gain	EVM	SO:0000704	FvH4_2g30480	1	NA
Fvb2	23778301	23778400	100	*	15	26	0.576923076923077	62	71	0.873239436619718	5	CG	1	0.0017340716117293	gain	EVM	SO:0000704	FvH4_2g30791	1	NA
Fvb2	23799701	23799800	100	*	39	74	0.527027027027027	66	85	0.776470588235294	6	CG	1	0.00136674128168008	gain	EVM	SO:0000704	FvH4_2g30860	1	NA
Fvb2	23800301	23800400	100	*	2	85	0.0235294117647059	48	130	0.369230769230769	8	CG	1	2.08802029217848e-07	gain	EVM	SO:0000704	FvH4_2g30860	1	NA
Fvb2	23993001	23993100	100	*	13	62	0.209677419354839	49	94	0.521276595744681	6	CG	1	0.000346214522782537	gain	EVM	SO:0000704	FvH4_2g31220	1	NA
Fvb2	23993801	23993900	100	*	39	56	0.696428571428571	50	53	0.943396226415094	4	CG	1	0.00133013150131301	gain	EVM	SO:0000704	FvH4_2g31220	1	NA
Fvb2	24528101	24528200	100	*	10	53	0.188679245283019	28	52	0.538461538461538	4	CG	1	0.000522653425560613	gain	EVM	SO:0000704	FvH4_2g32320	1	NA
Fvb2	24549801	24549900	100	*	20	48	0.416666666666667	5	67	0.0746268656716418	10	CG	-1	9.00422222505363e-05	loss	NA	NA	NA	NA	NA
Fvb2	24823101	24823200	100	*	4	38	0.105263157894737	43	105	0.40952380952381	8	CG	1	0.0010880372511981	gain	NA	NA	NA	NA	NA
Fvb2	24849401	24849500	100	*	14	51	0.274509803921569	47	77	0.61038961038961	8	CG	1	0.000525923561992893	gain	NA	NA	NA	NA	NA
Fvb2	24930301	24930400	100	*	34	34	1	27	36	0.75	4	CG	-1	0.00200472445708708	loss	EVM	SO:0000704	FvH4_2g33151,FvH4_2g33160	2	NA
Fvb2	25008301	25008400	100	*	9	49	0.183673469387755	29	58	0.5	6	CG	1	0.00113354432255406	gain	NA	NA	NA	NA	NA
Fvb2	25034501	25034600	100	*	12	59	0.203389830508475	30	58	0.517241379310345	8	CG	1	0.000845592385371576	gain	NA	NA	NA	NA	NA
Fvb2	25205201	25205300	100	*	40	62	0.645161290322581	43	47	0.914893617021277	6	CG	1	0.00148652314903117	gain	EVM	SO:0000704	FvH4_2g33730	1	NA
Fvb2	25321401	25321500	100	*	9	59	0.152542372881356	50	123	0.40650406504065	9	CG	1	0.0010759590484348	gain	NA	NA	NA	NA	NA
Fvb2	25522901	25523000	100	*	28	36	0.777777777777778	68	68	1	4	CG	1	0.000224227427775768	gain	EVM	SO:0000704	FvH4_2g34310	1	NA
Fvb2	25644201	25644300	100	*	13	67	0.194029850746269	69	133	0.518796992481203	8	CG	1	8.24146417836097e-05	gain	EVM	SO:0000704	FvH4_2g34570	1	NA
Fvb2	25665901	25666000	100	*	22	42	0.523809523809524	65	77	0.844155844155844	4	CG	1	0.000480634678957937	gain	EVM	SO:0000704	FvH4_2g34610	1	NA
Fvb2	25717201	25717300	100	*	44	105	0.419047619047619	77	123	0.626016260162602	10	CG	1	0.00201042763094387	gain	NA	NA	NA	NA	NA
Fvb2	25890201	25890300	100	*	57	65	0.876923076923077	52	79	0.658227848101266	12	CG	-1	0.00235561730893536	loss	NA	NA	NA	NA	NA
Fvb2	26337801	26337900	100	*	23	71	0.323943661971831	80	145	0.551724137931034	10	CG	1	0.00191164358685426	gain	EVM	SO:0000704	FvH4_2g35740	1	NA
Fvb2	26501201	26501300	100	*	26	33	0.787878787878788	73	73	1	6	CG	1	0.000210083129547656	gain	NA	NA	NA	NA	NA
Fvb2	26749001	26749100	100	*	18	33	0.545454545454545	45	53	0.849056603773585	5	CG	1	0.00211628740443766	gain	EVM	SO:0000704	FvH4_2g36580	1	NA
Fvb2	26769501	26769600	100	*	20	30	0.666666666666667	67	72	0.930555555555556	4	CG	1	0.00107009077471725	gain	EVM	SO:0000704	FvH4_2g36610	1	NA
Fvb2	26804901	26805000	100	*	6	38	0.157894736842105	41	88	0.465909090909091	6	CG	1	0.00146701948397272	gain	NA	NA	NA	NA	NA
Fvb2	27157101	27157200	100	*	14	51	0.274509803921569	73	135	0.540740740740741	6	CG	1	0.00155708203473037	gain	EVM	SO:0000704	FvH4_2g37220	1	NA
Fvb2	27530801	27530900	100	*	57	145	0.393103448275862	75	118	0.635593220338983	12	CG	1	0.000326536717422238	gain	EVM	SO:0000704	FvH4_2g37941	1	NA
Fvb2	27932501	27932600	100	*	23	65	0.353846153846154	103	175	0.588571428571429	8	CG	1	0.00159319875689182	gain	EVM	SO:0000704	FvH4_2g38700	1	NA
Fvb2	27986001	27986100	100	*	50	60	0.833333333333333	58	107	0.542056074766355	6	CG	-1	0.000469003354726626	loss	EVM	SO:0000704	FvH4_2g38760	1	NA
Fvb2	28286801	28286900	100	*	31	49	0.63265306122449	74	86	0.86046511627907	4	CG	1	0.00227897510413394	gain	EVM	SO:0000704	FvH4_2g39360	1	NA
Fvb2	28587301	28587400	100	*	34	92	0.369565217391304	82	135	0.607407407407407	8	CG	1	0.000877762271715573	gain	EVM	SO:0000704	FvH4_2g39960	1	NA
Fvb2	28630001	28630100	100	*	34	45	0.755555555555556	69	69	1	8	CG	1	0.000107145577729839	gain	NA	NA	NA	NA	NA
Fvb2	28905001	28905100	100	*	8	34	0.235294117647059	0	46	0	4	CG	-1	0.00099166716543739	loss	NA	NA	NA	NA	NA
Fvb2	29283101	29283200	100	*	9	26	0.346153846153846	6	77	0.0779220779220779	4	CG	-1	0.00126949793034868	loss	NA	NA	NA	NA	NA
Fvb3	60603	60702	100	*	42	65	0.646153846153846	87	102	0.852941176470588	6	CG	1	0.00205100610114084	gain	EVM	SO:0000704	FvH4_3g00070	1	NA
Fvb3	132103	132202	100	*	22	33	0.666666666666667	62	65	0.953846153846154	4	CG	1	0.000396457574841491	gain	EVM	SO:0000704	FvH4_3g00230	1	NA
Fvb3	163503	163602	100	*	18	51	0.352941176470588	55	82	0.670731707317073	4	CG	1	0.000763923307187873	gain	EVM	SO:0000704	FvH4_3g00280	1	NA
Fvb3	566503	566602	100	*	13	67	0.194029850746269	46	100	0.46	8	CG	1	0.000869231002546811	gain	NA	NA	NA	NA	NA
Fvb3	579303	579402	100	*	21	54	0.388888888888889	68	89	0.764044943820225	10	CG	1	6.52499549986853e-05	gain	EVM	SO:0000704	FvH4_3g01180	1	NA
Fvb3	767103	767202	100	*	15	95	0.157894736842105	57	122	0.467213114754098	6	CG	1	2.30660579496404e-05	gain	EVM	SO:0000704	FvH4_3g01490	1	NA
Fvb3	872603	872702	100	*	2	41	0.0487804878048781	42	74	0.567567567567568	8	CG	1	1.43502209190132e-06	gain	NA	NA	NA	NA	NA
Fvb3	1002903	1003002	100	*	2	47	0.0425531914893617	19	67	0.283582089552239	6	CG	1	0.00148907056388271	gain	NA	NA	NA	NA	NA
Fvb3	1035803	1035902	100	*	6	51	0.117647058823529	27	72	0.375	4	CG	1	0.00182009553908674	gain	EVM	SO:0000704	FvH4_3g02070	1	NA
Fvb3	1168403	1168502	100	*	28	123	0.227642276422764	98	181	0.541436464088398	12	CG	1	1.59361833780477e-06	gain	EVM	SO:0000704	FvH4_3g02300	1	NA
Fvb3	1181903	1182002	100	*	32	50	0.64	66	73	0.904109589041096	6	CG	1	0.000779542043727837	gain	EVM	SO:0000704	FvH4_3g02321	1	NA
Fvb3	1215103	1215202	100	*	4	26	0.153846153846154	21	39	0.538461538461538	4	CG	1	0.00200472445708708	gain	EVM	SO:0000704	FvH4_3g02420	1	NA
Fvb3	1386203	1386302	100	*	33	59	0.559322033898305	31	102	0.303921568627451	4	CG	-1	0.00174912770717023	loss	EVM	SO:0000704	FvH4_3g02730	1	NA
Fvb3	1458103	1458202	100	*	16	69	0.231884057971014	58	107	0.542056074766355	10	CG	1	0.000210083129547656	gain	EVM	SO:0000704	FvH4_3g02774	1	NA
Fvb3	1551303	1551402	100	*	8	51	0.156862745098039	19	42	0.452380952380952	4	CG	1	0.00200472445708708	gain	EVM	SO:0000704	FvH4_3g02910	1	NA
Fvb3	1555203	1555302	100	*	71	117	0.606837606837607	127	147	0.863945578231292	10	CG	1	2.34892173108107e-05	gain	EVM	SO:0000704	FvH4_3g02912	1	NA
Fvb3	1608503	1608602	100	*	39	99	0.393939393939394	22	120	0.183333333333333	6	CG	-1	0.00100176398546628	loss	EVM	SO:0000704	FvH4_3g03041	1	NA
Fvb3	2056703	2056802	100	*	15	22	0.681818181818182	47	49	0.959183673469388	4	CG	1	0.00154781409856622	gain	EVM	SO:0000704	FvH4_3g03670	1	NA
Fvb3	2104603	2104702	100	*	25	40	0.625	68	77	0.883116883116883	10	CG	1	0.00146701948397272	gain	NA	NA	NA	NA	NA
Fvb3	2369003	2369102	100	*	5	18	0.277777777777778	32	38	0.842105263157895	4	CG	1	0.000161818291018486	gain	EVM	SO:0000704	FvH4_3g04231	1	NA
Fvb3	2537003	2537102	100	*	17	43	0.395348837209302	49	62	0.790322580645161	8	CG	1	0.000187340838802445	gain	EVM	SO:0000704	FvH4_3g04410	1	NA
Fvb3	2576103	2576202	100	*	11	81	0.135802469135802	26	73	0.356164383561644	6	CG	1	0.00173286281730023	gain	EVM	SO:0000704	FvH4_3g04500	1	NA
Fvb3	2584803	2584902	100	*	58	122	0.475409836065574	41	212	0.193396226415094	12	CG	-1	1.69066852542385e-06	loss	EVM	SO:0000704	FvH4_3g04510	1	NA
Fvb3	2645903	2646002	100	*	30	70	0.428571428571429	85	104	0.817307692307692	16	CG	1	2.69039416903299e-06	gain	EVM	SO:0000704	FvH4_3g04611	1	NA
Fvb3	2676103	2676202	100	*	20	40	0.5	43	52	0.826923076923077	4	CG	1	0.00128921887968275	gain	EVM	SO:0000704	FvH4_3g04651	1	NA
Fvb3	2829003	2829102	100	*	13	28	0.464285714285714	25	29	0.862068965517241	4	CG	1	0.00176993763089867	gain	NA	NA	NA	NA	NA
Fvb3	2866703	2866802	100	*	3	55	0.0545454545454545	40	93	0.43010752688172	10	CG	1	1.83935943171999e-05	gain	NA	NA	NA	NA	NA
Fvb3	3122103	3122202	100	*	24	67	0.358208955223881	32	48	0.666666666666667	8	CG	1	0.00148907056388271	gain	NA	NA	NA	NA	NA
Fvb3	3699503	3699602	100	*	28	77	0.363636363636364	64	92	0.695652173913043	10	CG	1	0.000107145577729839	gain	NA	NA	NA	NA	NA
Fvb3	3945603	3945702	100	*	14	51	0.274509803921569	61	86	0.709302325581395	4	CG	1	1.35766686428799e-05	gain	EVM	SO:0000704	FvH4_3g06810	1	NA
Fvb3	4344203	4344302	100	*	24	38	0.631578947368421	22	75	0.293333333333333	4	CG	-1	0.00100323194804201	loss	EVM	SO:0000704	FvH4_3g07310	1	NA
Fvb3	4683803	4683902	100	*	32	69	0.463768115942029	95	136	0.698529411764706	10	CG	1	0.00148652314903117	gain	EVM	SO:0000704	FvH4_3g07930	1	NA
Fvb3	4909603	4909702	100	*	4	25	0.16	33	58	0.568965517241379	4	CG	1	0.00104699793891375	gain	EVM	SO:0000704	FvH4_3g08400	1	NA
Fvb3	4913303	4913402	100	*	13	18	0.722222222222222	10	42	0.238095238095238	4	CG	-1	0.000850822733664919	loss	NA	NA	NA	NA	NA
Fvb3	4996503	4996602	100	*	21	39	0.538461538461538	60	69	0.869565217391304	4	CG	1	0.000422523620783895	gain	EVM	SO:0000704	FvH4_3g08550	1	NA
Fvb3	5296603	5296702	100	*	9	18	0.5	29	32	0.90625	4	CG	1	0.00162311424295836	gain	NA	NA	NA	NA	NA
Fvb3	5817203	5817302	100	*	5	30	0.166666666666667	38	72	0.527777777777778	4	CG	1	0.001239223623196	gain	EVM	SO:0000704	FvH4_3g09990	1	NA
Fvb3	5872003	5872102	100	*	9	25	0.36	39	50	0.78	4	CG	1	0.00078468291801892	gain	EVM	SO:0000704	FvH4_3g10090	1	NA
Fvb3	5872303	5872402	100	*	28	83	0.337349397590361	63	98	0.642857142857143	6	CG	1	0.000199495266299482	gain	EVM	SO:0000704	FvH4_3g10090	1	NA
Fvb3	5872503	5872602	100	*	0	25	0	15	38	0.394736842105263	4	CG	1	0.000732407472198583	gain	EVM	SO:0000704	FvH4_3g10090	1	NA
Fvb3	6023603	6023702	100	*	36	40	0.9	38	68	0.558823529411765	6	CG	-1	0.000585369327515409	loss	NA	NA	NA	NA	NA
Fvb3	6551303	6551402	100	*	24	101	0.237623762376238	64	145	0.441379310344828	14	CG	1	0.00146701948397272	gain	NA	NA	NA	NA	NA
Fvb3	7831803	7831902	100	*	62	78	0.794871794871795	54	96	0.5625	8	CG	-1	0.00160122344029028	loss	EVM	SO:0000704	FvH4_3g13110	1	NA
Fvb3	7942803	7942902	100	*	33	48	0.6875	111	125	0.888	12	CG	1	0.00186693278570544	gain	NA	NA	NA	NA	NA
Fvb3	8512403	8512502	100	*	12	43	0.27906976744186	40	66	0.606060606060606	8	CG	1	0.00130478233150594	gain	NA	NA	NA	NA	NA
Fvb3	9535503	9535602	100	*	26	39	0.666666666666667	76	82	0.926829268292683	6	CG	1	0.000604368489590957	gain	NA	NA	NA	NA	NA
Fvb3	9979403	9979502	100	*	33	108	0.305555555555556	80	146	0.547945205479452	12	CG	1	0.000394613058228224	gain	EVM	SO:0000704	FvH4_3g15850	1	NA
Fvb3	10229803	10229902	100	*	17	24	0.708333333333333	32	32	1	6	CG	1	0.00148907056388271	gain	NA	NA	NA	NA	NA
Fvb3	10760603	10760702	100	*	28	49	0.571428571428571	56	66	0.848484848484849	8	CG	1	0.00136882407121539	gain	NA	NA	NA	NA	NA
Fvb3	11069903	11070002	100	*	12	51	0.235294117647059	30	48	0.625	4	CG	1	0.000316800088586657	gain	NA	NA	NA	NA	NA
Fvb3	11201203	11201302	100	*	18	52	0.346153846153846	76	102	0.745098039215686	6	CG	1	2.30660579496404e-05	gain	EVM	SO:0000704	FvH4_3g17581	1	NA
Fvb3	11201403	11201502	100	*	11	44	0.25	38	62	0.612903225806452	4	CG	1	0.000574970313819868	gain	EVM	SO:0000704	FvH4_3g17581	1	NA
Fvb3	11304703	11304802	100	*	2	53	0.0377358490566038	13	52	0.25	4	CG	1	0.00205100610114084	gain	EVM	SO:0000704	FvH4_3g17770	1	NA
Fvb3	11956703	11956802	100	*	17	42	0.404761904761905	37	50	0.74	4	CG	1	0.00153246295717305	gain	EVM	SO:0000704	FvH4_3g18670	1	NA
Fvb3	12490203	12490302	100	*	7	64	0.109375	29	88	0.329545454545455	8	CG	1	0.00189891040628592	gain	EVM	SO:0000704	FvH4_3g19340	1	NA
Fvb3	12772903	12773002	100	*	0	46	0	15	71	0.211267605633803	6	CG	1	0.00131073915288955	gain	NA	NA	NA	NA	NA
Fvb3	12964003	12964102	100	*	3	70	0.0428571428571429	20	79	0.253164556962025	8	CG	1	0.000833138915692868	gain	NA	NA	NA	NA	NA
Fvb3	13399503	13399602	100	*	32	45	0.711111111111111	62	66	0.939393939393939	4	CG	1	0.00146701948397272	gain	EVM	SO:0000704	FvH4_3g20340	1	NA
Fvb3	13495803	13495902	100	*	21	69	0.304347826086957	55	79	0.69620253164557	6	CG	1	2.60062000021804e-05	gain	EVM	SO:0000704	FvH4_3g20470	1	NA
Fvb3	13646603	13646702	100	*	21	47	0.446808510638298	46	62	0.741935483870968	4	CG	1	0.00195985226193752	gain	EVM	SO:0000704	FvH4_3g20610	1	NA
Fvb3	14023403	14023502	100	*	68	72	0.944444444444444	50	72	0.694444444444444	8	CG	-1	0.000336589253985536	loss	NA	NA	NA	NA	NA
Fvb3	14223103	14223202	100	*	8	75	0.106666666666667	24	67	0.358208955223881	4	CG	1	0.000763923307187873	gain	EVM	SO:0000704	FvH4_3g21220	1	NA
Fvb3	14229303	14229402	100	*	30	41	0.731707317073171	75	80	0.9375	6	CG	1	0.00186227412206058	gain	NA	NA	NA	NA	NA
Fvb3	14503903	14504002	100	*	44	47	0.936170212765957	34	51	0.666666666666667	4	CG	-1	0.0013836530297127	loss	NA	NA	NA	NA	NA
Fvb3	14544503	14544602	100	*	2	31	0.0645161290322581	22	51	0.431372549019608	4	CG	1	0.000841621332767306	gain	NA	NA	NA	NA	NA
Fvb3	15225303	15225402	100	*	19	102	0.186274509803922	50	128	0.390625	8	CG	1	0.00125694703097707	gain	EVM	SO:0000704	FvH4_3g22210	1	NA
Fvb3	15831503	15831602	100	*	20	28	0.714285714285714	58	58	1	4	CG	1	0.000114789030611882	gain	EVM	SO:0000704	FvH4_3g22801	1	NA
Fvb3	16140403	16140502	100	*	6	25	0.24	2	64	0.03125	6	CG	-1	0.00211361512596419	loss	NA	NA	NA	NA	NA
Fvb3	16284803	16284902	100	*	6	75	0.08	30	106	0.283018867924528	8	CG	1	0.0012238077139992	gain	NA	NA	NA	NA	NA
Fvb3	16365803	16365902	100	*	6	62	0.0967741935483871	44	80	0.55	6	CG	1	8.28159859329084e-07	gain	EVM	SO:0000704	FvH4_3g23290	1	NA
Fvb3	16380603	16380702	100	*	9	33	0.272727272727273	42	64	0.65625	6	CG	1	0.000763459505132956	gain	EVM	SO:0000704	FvH4_3g23303	1	NA
Fvb3	16386703	16386802	100	*	17	70	0.242857142857143	84	135	0.622222222222222	8	CG	1	5.46845654387431e-06	gain	EVM	SO:0000704	FvH4_3g23310	1	NA
Fvb3	16952603	16952702	100	*	10	18	0.555555555555556	8	48	0.166666666666667	4	CG	-1	0.00186793836241446	loss	NA	NA	NA	NA	NA
Fvb3	17223503	17223602	100	*	30	75	0.4	103	162	0.635802469135803	10	CG	1	0.00114071451825158	gain	EVM	SO:0000704	FvH4_3g24230	1	NA
Fvb3	17765303	17765402	100	*	21	67	0.313432835820896	59	96	0.614583333333333	6	CG	1	0.000467442318319303	gain	EVM	SO:0000704	FvH4_3g24660	1	NA
Fvb3	18019403	18019502	100	*	47	53	0.886792452830189	57	94	0.606382978723404	4	CG	-1	0.00075428500946805	loss	EVM	SO:0000704	FvH4_3g24980	1	NA
Fvb3	18095803	18095902	100	*	19	19	1	18	29	0.620689655172414	4	CG	-1	0.00229162425382139	loss	NA	NA	NA	NA	NA
Fvb3	18144803	18144902	100	*	5	36	0.138888888888889	44	73	0.602739726027397	4	CG	1	4.79447906680127e-05	gain	EVM	SO:0000704	FvH4_3g25110	1	NA
Fvb3	18145203	18145302	100	*	8	73	0.10958904109589	45	121	0.371900826446281	6	CG	1	0.000278350726978541	gain	EVM	SO:0000704	FvH4_3g25110	1	NA
Fvb3	18246503	18246602	100	*	31	40	0.775	62	63	0.984126984126984	6	CG	1	0.000934861392846361	gain	NA	NA	NA	NA	NA
Fvb3	18744603	18744702	100	*	23	49	0.469387755102041	87	121	0.71900826446281	6	CG	1	0.00215645640771633	gain	NA	NA	NA	NA	NA
Fvb3	18885003	18885102	100	*	18	37	0.486486486486487	78	100	0.78	8	CG	1	0.00133013150131301	gain	NA	NA	NA	NA	NA
Fvb3	18928703	18928802	100	*	37	37	1	60	77	0.779220779220779	4	CG	-1	0.00209327216324276	loss	NA	NA	NA	NA	NA
Fvb3	19230203	19230302	100	*	12	24	0.5	7	48	0.145833333333333	6	CG	-1	0.00167043893486987	loss	NA	NA	NA	NA	NA
Fvb3	19245803	19245902	100	*	13	183	0.0710382513661202	74	265	0.279245283018868	19	CG	1	1.43502209190132e-06	gain	EVM	SO:0000704	FvH4_3g26300	1	NA
Fvb3	19245903	19246002	100	*	13	140	0.0928571428571429	66	217	0.304147465437788	13	CG	1	3.22155274952378e-05	gain	EVM	SO:0000704	FvH4_3g26300	1	NA
Fvb3	20216703	20216802	100	*	32	88	0.363636363636364	33	236	0.139830508474576	12	CG	-1	6.62856181435947e-05	loss	EVM	SO:0000704	FvH4_3g27130	1	NA
Fvb3	20738503	20738602	100	*	8	63	0.126984126984127	33	93	0.354838709677419	6	CG	1	0.00182020592640612	gain	EVM	SO:0000704	FvH4_3g27680	1	NA
Fvb3	20944303	20944402	100	*	109	116	0.939655172413793	87	124	0.701612903225806	17	CG	-1	2.57989648591872e-05	loss	NA	NA	NA	NA	NA
Fvb3	21094803	21094902	100	*	25	38	0.657894736842105	99	111	0.891891891891892	6	CG	1	0.00133013150131301	gain	EVM	SO:0000704	FvH4_3g28090	1	NA
Fvb3	21095403	21095502	100	*	38	66	0.575757575757576	52	61	0.852459016393443	8	CG	1	0.00107009077471725	gain	EVM	SO:0000704	FvH4_3g28090	1	NA
Fvb3	21095503	21095602	100	*	21	43	0.488372093023256	33	40	0.825	6	CG	1	0.00167043893486987	gain	EVM	SO:0000704	FvH4_3g28090	1	NA
Fvb3	21211003	21211102	100	*	8	26	0.307692307692308	33	46	0.717391304347826	4	CG	1	0.0012238077139992	gain	NA	NA	NA	NA	NA
Fvb3	21346703	21346802	100	*	4	19	0.210526315789474	0	65	0	4	CG	-1	0.000458626855812588	loss	NA	NA	NA	NA	NA
Fvb3	21428703	21428802	100	*	13	19	0.684210526315789	30	30	1	4	CG	1	0.00145621836392284	gain	NA	NA	NA	NA	NA
Fvb3	21788203	21788302	100	*	17	26	0.653846153846154	12	46	0.260869565217391	6	CG	-1	0.00148907056388271	loss	NA	NA	NA	NA	NA
Fvb3	22469503	22469602	100	*	13	39	0.333333333333333	35	53	0.660377358490566	6	CG	1	0.00206938146033724	gain	NA	NA	NA	NA	NA
Fvb3	23214803	23214902	100	*	21	75	0.28	41	78	0.525641025641026	6	CG	1	0.00211543767695213	gain	NA	NA	NA	NA	NA
Fvb3	23229403	23229502	100	*	14	25	0.56	42	46	0.91304347826087	4	CG	1	0.0009686807226063	gain	EVM	SO:0000704	FvH4_3g29991	1	NA
Fvb3	23502003	23502102	100	*	6	43	0.13953488372093	27	56	0.482142857142857	6	CG	1	0.000763459505132956	gain	NA	NA	NA	NA	NA
Fvb3	24781003	24781102	100	*	8	17	0.470588235294118	2	27	0.0740740740740741	4	CG	-1	0.00229733348183647	loss	NA	NA	NA	NA	NA
Fvb3	27033603	27033702	100	*	22	34	0.647058823529412	102	107	0.953271028037383	8	CG	1	2.44262915613865e-05	gain	EVM	SO:0000704	FvH4_3g31940	1	NA
Fvb3	28088103	28088202	100	*	6	42	0.142857142857143	33	52	0.634615384615385	4	CG	1	2.26882199823922e-05	gain	EVM	SO:0000704	FvH4_3g32790	1	NA
Fvb3	28501603	28501702	100	*	23	57	0.403508771929825	56	84	0.666666666666667	4	CG	1	0.00213912117727731	gain	EVM	SO:0000704	FvH4_3g33091	1	NA
