seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
Fvb1	12517303	12517352	50	*	30	82	0.365853658536585	39	62	0.629032258064516	13	CHH	1	0.00208437795275217	gain
Fvb1	12557353	12557402	50	*	12	57	0.210526315789474	0	87	0	9	CHH	-1	2.39499904880915e-05	loss
Fvb1	12570903	12570952	50	*	3	55	0.0545454545454545	17	63	0.26984126984127	7	CHH	1	0.00221569402310838	gain
Fvb1	12584953	12585002	50	*	19	55	0.345454545454545	1	59	0.0169491525423729	6	CHH	-1	1.40759200734111e-05	loss
Fvb1	12586803	12586852	50	*	16	37	0.432432432432432	9	58	0.155172413793103	9	CHH	-1	0.00310979235686868	loss
Fvb1	12593903	12593952	50	*	62	106	0.584905660377358	28	100	0.28	13	CHH	-1	3.01132297638959e-05	loss
Fvb1	12593953	12594002	50	*	43	102	0.42156862745098	20	108	0.185185185185185	14	CHH	-1	0.00031961323417224	loss
Fvb1	12612403	12612452	50	*	17	52	0.326923076923077	4	57	0.0701754385964912	12	CHH	-1	0.000945648625987105	loss
Fvb1	12615853	12615902	50	*	1	67	0.0149253731343284	10	35	0.285714285714286	8	CHH	1	6.88063898479259e-05	gain
Fvb1	12617353	12617402	50	*	0	66	0	14	56	0.25	12	CHH	1	4.26182727039247e-05	gain
Fvb1	12617703	12617752	50	*	29	60	0.483333333333333	9	50	0.18	10	CHH	-1	0.00114752039600438	loss
Fvb1	12621053	12621102	50	*	12	50	0.24	0	55	0	11	CHH	-1	0.00021214389008415	loss
Fvb1	12627853	12627902	50	*	107	192	0.557291666666667	43	141	0.304964539007092	18	CHH	-1	1.62156659330329e-05	loss
Fvb1	12627903	12627952	50	*	104	190	0.547368421052632	20	118	0.169491525423729	19	CHH	-1	9.51595243683144e-10	loss
Fvb1	12627953	12628002	50	*	60	142	0.422535211267606	11	58	0.189655172413793	14	CHH	-1	0.00212969181386175	loss
Fvb1	12634903	12634952	50	*	20	93	0.21505376344086	2	144	0.0138888888888889	22	CHH	-1	1.10624992173096e-06	loss
Fvb1	12642403	12642452	50	*	17	101	0.168316831683168	56	144	0.388888888888889	12	CHH	1	0.000341141549366049	gain
Fvb1	12647253	12647302	50	*	60	93	0.645161290322581	29	91	0.318681318681319	15	CHH	-1	2.78165343212714e-05	loss
Fvb1	12716553	12716602	50	*	11	30	0.366666666666667	0	21	0	5	CHH	-1	0.00206564303554943	loss
Fvb1	12750803	12750852	50	*	51	117	0.435897435897436	12	141	0.0851063829787234	17	CHH	-1	1.23144852559288e-09	loss
Fvb1	12751453	12751502	50	*	23	93	0.247311827956989	70	149	0.469798657718121	16	CHH	1	0.000769876419958492	gain
Fvb1	12754353	12754402	50	*	18	76	0.236842105263158	4	123	0.032520325203252	16	CHH	-1	2.43113232275958e-05	loss
Fvb1	12757803	12757852	50	*	14	105	0.133333333333333	32	95	0.336842105263158	15	CHH	1	0.000887929160126858	gain
Fvb1	12761153	12761202	50	*	16	74	0.216216216216216	0	67	0	16	CHH	-1	0.000113696447388539	loss
Fvb1	12762353	12762402	50	*	91	195	0.466666666666667	21	97	0.216494845360825	12	CHH	-1	8.07039509143518e-05	loss
Fvb1	12762403	12762452	50	*	119	189	0.62962962962963	31	96	0.322916666666667	16	CHH	-1	4.30288220090744e-06	loss
Fvb1	12762453	12762502	50	*	34	49	0.693877551020408	6	30	0.2	5	CHH	-1	5.23593523990176e-05	loss
Fvb1	12762503	12762552	50	*	232	294	0.789115646258503	43	161	0.267080745341615	22	CHH	-1	5.91727581681204e-25	loss
Fvb1	12762553	12762602	50	*	270	298	0.906040268456376	81	141	0.574468085106383	20	CHH	-1	3.56579561140215e-14	loss
Fvb1	12762703	12762752	50	*	58	77	0.753246753246753	37	70	0.528571428571429	12	CHH	-1	0.00473754213126589	loss
Fvb1	12781503	12781552	50	*	51	121	0.421487603305785	104	147	0.707482993197279	16	CHH	1	9.10916254178979e-06	gain
Fvb1	12787103	12787152	50	*	41	71	0.577464788732394	15	51	0.294117647058824	11	CHH	-1	0.0022930088193222	loss
Fvb1	12801853	12801902	50	*	16	47	0.340425531914894	4	51	0.0784313725490196	10	CHH	-1	0.0016256477263928	loss
Fvb1	12803753	12803802	50	*	74	165	0.448484848484848	26	130	0.2	17	CHH	-1	2.34060030041376e-05	loss
Fvb1	12804903	12804952	50	*	5	140	0.0357142857142857	31	104	0.298076923076923	12	CHH	1	1.022853452541e-07	gain
Fvb1	12804953	12805002	50	*	2	81	0.0246913580246914	23	85	0.270588235294118	12	CHH	1	2.81308732786917e-05	gain
Fvb1	12826803	12826852	50	*	56	65	0.861538461538462	23	48	0.479166666666667	11	CHH	-1	3.35659425884415e-05	loss
Fvb1	12893503	12893552	50	*	43	97	0.443298969072165	15	72	0.208333333333333	15	CHH	-1	0.00179389250412369	loss
Fvb1	12893703	12893752	50	*	34	83	0.409638554216867	18	88	0.204545454545455	12	CHH	-1	0.00389854793670256	loss
Fvb1	12934503	12934552	50	*	29	80	0.3625	11	80	0.1375	10	CHH	-1	0.00131501579938094	loss
Fvb1	12934553	12934602	50	*	42	94	0.446808510638298	13	85	0.152941176470588	10	CHH	-1	5.34546537919969e-05	loss
Fvb1	12934803	12934852	50	*	18	55	0.327272727272727	2	59	0.0338983050847458	13	CHH	-1	8.82487081822121e-05	loss
Fvb1	12935703	12935752	50	*	18	63	0.285714285714286	4	77	0.051948051948052	12	CHH	-1	0.000276128813685974	loss
Fvb1	12959603	12959652	50	*	37	104	0.355769230769231	4	54	0.0740740740740741	13	CHH	-1	0.000233768883333362	loss
Fvb1	12966803	12966852	50	*	37	98	0.377551020408163	4	57	0.0701754385964912	9	CHH	-1	6.93410832754037e-05	loss
Fvb1	12991003	12991052	50	*	38	113	0.336283185840708	9	72	0.125	16	CHH	-1	0.00160756449725128	loss
Fvb1	13025903	13025952	50	*	24	52	0.461538461538462	5	66	0.0757575757575758	12	CHH	-1	5.70651507861646e-06	loss
Fvb1	13026253	13026302	50	*	31	55	0.563636363636364	12	71	0.169014084507042	13	CHH	-1	1.27798300952493e-05	loss
Fvb1	13054153	13054202	50	*	15	83	0.180722891566265	22	49	0.448979591836735	10	CHH	1	0.00120501083420473	gain
Fvb1	13061753	13061802	50	*	10	37	0.27027027027027	1	42	0.0238095238095238	7	CHH	-1	0.0019240408972152	loss
Fvb1	13080853	13080902	50	*	26	73	0.356164383561644	10	65	0.153846153846154	13	CHH	-1	0.0070602008440109	loss
Fvb1	13090003	13090052	50	*	5	64	0.078125	26	76	0.342105263157895	11	CHH	1	0.000307941834514425	gain
Fvb1	13093603	13093652	50	*	17	88	0.193181818181818	45	92	0.489130434782609	16	CHH	1	7.09901273223791e-05	gain
Fvb1	13095503	13095552	50	*	16	65	0.246153846153846	4	120	0.0333333333333333	12	CHH	-1	2.57526626151924e-05	loss
Fvb1	13098703	13098752	50	*	97	224	0.433035714285714	46	238	0.19327731092437	20	CHH	-1	2.07623418378816e-07	loss
Fvb1	13098753	13098802	50	*	50	93	0.537634408602151	35	115	0.304347826086957	11	CHH	-1	0.000922254804169653	loss
Fvb1	13100603	13100652	50	*	28	68	0.411764705882353	68	103	0.660194174757282	12	CHH	1	0.00167812070540233	gain
Fvb1	13100653	13100702	50	*	5	72	0.0694444444444444	33	107	0.308411214953271	13	CHH	1	0.000231852309237835	gain
Fvb1	13119903	13119952	50	*	22	56	0.392857142857143	0	54	0	13	CHH	-1	1.46240251982867e-06	loss
Fvb1	13120853	13120902	50	*	72	103	0.699029126213592	56	115	0.48695652173913	13	CHH	-1	0.00182741449659961	loss
Fvb1	13121103	13121152	50	*	43	76	0.565789473684211	13	56	0.232142857142857	9	CHH	-1	0.000232222549178982	loss
Fvb1	13121153	13121202	50	*	44	79	0.556962025316456	18	61	0.295081967213115	9	CHH	-1	0.00232398558200851	loss
Fvb1	13121353	13121402	50	*	29	61	0.475409836065574	56	79	0.708860759493671	15	CHH	1	0.00531677174486023	gain
Fvb1	13124003	13124052	50	*	52	101	0.514851485148515	17	117	0.145299145299145	15	CHH	-1	5.14682235751385e-08	loss
Fvb1	13124153	13124202	50	*	14	40	0.35	4	49	0.0816326530612245	10	CHH	-1	0.00205317440505278	loss
Fvb1	13125703	13125752	50	*	52	90	0.577777777777778	66	84	0.785714285714286	19	CHH	1	0.00368196543827141	gain
Fvb1	13152453	13152502	50	*	5	48	0.104166666666667	17	51	0.333333333333333	8	CHH	1	0.00633977245400252	gain
Fvb1	13173753	13173802	50	*	20	80	0.25	2	90	0.0222222222222222	14	CHH	-1	2.93443305831324e-05	loss
Fvb1	13177703	13177752	50	*	26	104	0.25	3	129	0.0232558139534884	12	CHH	-1	1.10164386255157e-06	loss
Fvb1	13182803	13182852	50	*	6	38	0.157894736842105	34	59	0.576271186440678	8	CHH	1	9.76067432862801e-05	gain
Fvb1	13182853	13182902	50	*	5	41	0.121951219512195	19	52	0.365384615384615	9	CHH	1	0.00783400765559423	gain
Fvb1	13213053	13213102	50	*	17	55	0.309090909090909	9	92	0.0978260869565217	11	CHH	-1	0.00147218254879258	loss
Fvb1	13215303	13215352	50	*	55	85	0.647058823529412	29	106	0.273584905660377	16	CHH	-1	1.34215016411327e-06	loss
Fvb1	13219003	13219052	50	*	84	205	0.409756097560976	17	84	0.202380952380952	20	CHH	-1	0.00106070007639879	loss
Fvb1	13224303	13224352	50	*	8	59	0.135593220338983	18	51	0.352941176470588	10	CHH	1	0.00757714988882941	gain
Fvb1	13242103	13242152	50	*	70	212	0.330188679245283	6	106	0.0566037735849057	24	CHH	-1	4.81196402807499e-07	loss
Fvb1	13242153	13242202	50	*	51	104	0.490384615384615	9	56	0.160714285714286	12	CHH	-1	9.02134460809289e-05	loss
Fvb1	13242203	13242252	50	*	63	89	0.707865168539326	9	41	0.219512195121951	8	CHH	-1	1.13464471944089e-06	loss
Fvb1	13242253	13242302	50	*	184	322	0.571428571428571	36	111	0.324324324324324	24	CHH	-1	2.21490038137693e-05	loss
Fvb1	13242303	13242352	50	*	84	175	0.48	20	86	0.232558139534884	17	CHH	-1	0.000228569833160884	loss
Fvb1	13244253	13244302	50	*	36	202	0.178217821782178	44	114	0.385964912280702	14	CHH	1	0.00010030681124621	gain
Fvb1	13245303	13245352	50	*	69	147	0.469387755102041	38	206	0.184466019417476	18	CHH	-1	8.93230013712551e-08	loss
Fvb1	13245503	13245552	50	*	4	58	0.0689655172413793	12	43	0.27906976744186	10	CHH	1	0.00455396053347448	gain
Fvb1	13248853	13248902	50	*	15	57	0.263157894736842	3	62	0.0483870967741935	12	CHH	-1	0.00139604274077372	loss
Fvb1	13248903	13248952	50	*	21	53	0.39622641509434	3	47	0.0638297872340425	10	CHH	-1	0.000195610109103359	loss
Fvb1	13250453	13250502	50	*	27	83	0.325301204819277	7	56	0.125	11	CHH	-1	0.00719929954254281	loss
Fvb1	13263003	13263052	50	*	73	162	0.450617283950617	23	102	0.225490196078431	15	CHH	-1	0.000355578520657132	loss
Fvb1	13274453	13274502	50	*	56	77	0.727272727272727	38	73	0.520547945205479	9	CHH	-1	0.00891223529284113	loss
Fvb1	13356903	13356952	50	*	1	45	0.0222222222222222	15	50	0.3	10	CHH	1	0.000474373385539869	gain
Fvb1	13358253	13358302	50	*	47	100	0.47	18	106	0.169811320754717	17	CHH	-1	1.27777118356774e-05	loss
Fvb1	13368603	13368652	50	*	11	113	0.0973451327433628	29	88	0.329545454545455	10	CHH	1	9.6090801126346e-05	gain
Fvb1	13374953	13375002	50	*	36	140	0.257142857142857	9	171	0.0526315789473684	16	CHH	-1	1.81895125684638e-06	loss
Fvb1	13390453	13390502	50	*	36	109	0.330275229357798	7	84	0.0833333333333333	16	CHH	-1	9.71856227543988e-05	loss
Fvb1	13399453	13399502	50	*	14	130	0.107692307692308	53	152	0.348684210526316	17	CHH	1	8.35734919725724e-06	gain
Fvb1	13401753	13401802	50	*	25	79	0.316455696202532	8	71	0.112676056338028	17	CHH	-1	0.00297241882479523	loss
Fvb1	13402353	13402402	50	*	14	78	0.179487179487179	21	52	0.403846153846154	12	CHH	1	0.00501391290909141	gain
Fvb1	13402453	13402502	50	*	27	70	0.385714285714286	44	72	0.611111111111111	11	CHH	1	0.00737279848549797	gain
Fvb1	13404603	13404652	50	*	63	83	0.759036144578313	41	81	0.506172839506173	9	CHH	-1	0.00104819615049693	loss
Fvb1	13404653	13404702	50	*	127	151	0.841059602649007	64	123	0.520325203252033	17	CHH	-1	8.74092018940929e-08	loss
Fvb1	13404703	13404752	50	*	73	111	0.657657657657658	22	53	0.415094339622642	11	CHH	-1	0.00358889425187331	loss
Fvb1	13452553	13452602	50	*	48	115	0.417391304347826	11	106	0.10377358490566	22	CHH	-1	8.64868875149753e-07	loss
Fvb1	13452603	13452652	50	*	57	117	0.487179487179487	25	111	0.225225225225225	22	CHH	-1	8.69552617964776e-05	loss
Fvb1	13472903	13472952	50	*	34	90	0.377777777777778	78	111	0.702702702702703	20	CHH	1	1.38840072970317e-05	gain
Fvb1	13473003	13473052	50	*	39	78	0.5	14	55	0.254545454545455	12	CHH	-1	0.00471255290398672	loss
Fvb1	13473053	13473102	50	*	36	82	0.439024390243902	19	87	0.218390804597701	15	CHH	-1	0.00256270067383086	loss
Fvb1	13494753	13494802	50	*	47	99	0.474747474747475	56	74	0.756756756756757	15	CHH	1	0.000316539952703572	gain
Fvb1	13495953	13496002	50	*	32	78	0.41025641025641	45	71	0.633802816901408	13	CHH	1	0.00658266486225939	gain
Fvb1	13523303	13523352	50	*	15	72	0.208333333333333	24	48	0.5	11	CHH	1	0.00111104120190145	gain
Fvb1	13523353	13523402	50	*	6	82	0.0731707317073171	26	63	0.412698412698413	15	CHH	1	4.5703928043987e-06	gain
Fvb1	13529603	13529652	50	*	1	112	0.00892857142857143	19	79	0.240506329113924	15	CHH	1	1.47462737735965e-06	gain
Fvb1	13590953	13591002	50	*	52	99	0.525252525252525	23	105	0.219047619047619	12	CHH	-1	1.88676524977505e-05	loss
Fvb1	13596853	13596902	50	*	14	86	0.162790697674419	64	163	0.392638036809816	18	CHH	1	0.000338438341047169	gain
Fvb1	13610803	13610852	50	*	2	92	0.0217391304347826	28	96	0.291666666666667	16	CHH	1	2.25705846151742e-06	gain
Fvb1	13610853	13610902	50	*	14	117	0.11965811965812	43	134	0.32089552238806	16	CHH	1	0.000262305021361256	gain
Fvb1	13633053	13633102	50	*	1	62	0.0161290322580645	16	70	0.228571428571429	9	CHH	1	0.00043915939267483	gain
Fvb1	13633203	13633252	50	*	25	57	0.43859649122807	11	59	0.186440677966102	8	CHH	-1	0.00367209189672962	loss
Fvb1	13671853	13671902	50	*	37	98	0.377551020408163	8	64	0.125	12	CHH	-1	0.000664832011912138	loss
Fvb1	13672453	13672502	50	*	18	49	0.36734693877551	10	68	0.147058823529412	12	CHH	-1	0.00609278435380921	loss
Fvb1	13674203	13674252	50	*	15	119	0.126050420168067	45	110	0.409090909090909	18	CHH	1	4.95834054078957e-06	gain
Fvb1	13674953	13675002	50	*	3	48	0.0625	27	101	0.267326732673267	9	CHH	1	0.00390061830767858	gain
Fvb1	13682753	13682802	50	*	27	88	0.306818181818182	6	120	0.05	18	CHH	-1	2.73684262609089e-06	loss
Fvb1	13682803	13682852	50	*	42	171	0.245614035087719	1	216	0.00462962962962963	31	CHH	-1	2.884430934206e-12	loss
Fvb1	13684553	13684602	50	*	19	58	0.327586206896552	2	55	0.0363636363636364	12	CHH	-1	0.000142157656858805	loss
Fvb1	13685503	13685552	50	*	2	53	0.0377358490566038	22	72	0.305555555555556	13	CHH	1	0.00029847663290851	gain
Fvb1	13691353	13691402	50	*	8	93	0.0860215053763441	31	105	0.295238095238095	13	CHH	1	0.000365047631280507	gain
Fvb1	13714253	13714302	50	*	4	67	0.0597014925373134	18	64	0.28125	11	CHH	1	0.000957107266179212	gain
Fvb1	13719953	13720002	50	*	11	35	0.314285714285714	0	52	0	8	CHH	-1	4.13580110544466e-05	loss
Fvb1	13725753	13725802	50	*	19	59	0.322033898305085	6	61	0.0983606557377049	13	CHH	-1	0.00290467922644288	loss
Fvb1	13733453	13733502	50	*	104	168	0.619047619047619	55	161	0.341614906832298	17	CHH	-1	2.44196903211229e-06	loss
Fvb1	13733503	13733552	50	*	49	84	0.583333333333333	34	95	0.357894736842105	11	CHH	-1	0.00288668200329425	loss
Fvb1	13733553	13733602	50	*	57	87	0.655172413793103	45	126	0.357142857142857	17	CHH	-1	4.8936268889535e-05	loss
Fvb1	13734403	13734452	50	*	32	117	0.273504273504274	2	70	0.0285714285714286	17	CHH	-1	6.47956518318205e-05	loss
Fvb1	13738603	13738652	50	*	10	46	0.217391304347826	0	40	0	10	CHH	-1	0.00204443816653441	loss
Fvb1	13752103	13752152	50	*	8	33	0.242424242424242	1	54	0.0185185185185185	8	CHH	-1	0.00116112985064371	loss
Fvb1	13764303	13764352	50	*	59	112	0.526785714285714	46	151	0.304635761589404	14	CHH	-1	0.000438007209057485	loss
Fvb1	13770803	13770852	50	*	11	54	0.203703703703704	0	50	0	8	CHH	-1	0.00100623716805834	loss
Fvb1	13780103	13780152	50	*	15	70	0.214285714285714	0	62	0	14	CHH	-1	0.000204337522297352	loss
Fvb1	13785003	13785052	50	*	13	57	0.228070175438596	0	49	0	8	CHH	-1	0.000546632122614143	loss
Fvb1	13816153	13816202	50	*	2	77	0.025974025974026	17	60	0.283333333333333	14	CHH	1	4.15557511271504e-05	gain
Fvb1	13817203	13817252	50	*	67	163	0.411042944785276	18	99	0.181818181818182	19	CHH	-1	0.000225234537066769	loss
Fvb1	13817253	13817302	50	*	69	129	0.534883720930233	17	60	0.283333333333333	13	CHH	-1	0.001543314280561	loss
Fvb1	13817303	13817352	50	*	55	78	0.705128205128205	25	72	0.347222222222222	15	CHH	-1	3.24911849322428e-05	loss
Fvb1	13882003	13882052	50	*	4	51	0.0784313725490196	14	49	0.285714285714286	10	CHH	1	0.00714976530772384	gain
Fvb1	13884953	13885002	50	*	16	39	0.41025641025641	5	43	0.116279069767442	8	CHH	-1	0.0026663611885911	loss
Fvb1	13885453	13885502	50	*	17	72	0.236111111111111	43	97	0.443298969072165	15	CHH	1	0.00563936713463339	gain
Fvb1	13889603	13889652	50	*	12	93	0.129032258064516	32	94	0.340425531914894	17	CHH	1	0.000909371756760412	gain
Fvb1	13904003	13904052	50	*	9	191	0.0471204188481675	33	127	0.259842519685039	16	CHH	1	3.10866819376131e-07	gain
Fvb1	13909353	13909402	50	*	1	97	0.0103092783505155	26	105	0.247619047619048	15	CHH	1	3.48520263706591e-06	gain
Fvb1	13917403	13917452	50	*	48	207	0.231884057971014	2	151	0.0132450331125828	17	CHH	-1	4.1221040712859e-08	loss
Fvb1	13944253	13944302	50	*	15	57	0.263157894736842	3	68	0.0441176470588235	11	CHH	-1	0.000739391060692438	loss
Fvb1	13963803	13963852	50	*	11	46	0.239130434782609	0	39	0	9	CHH	-1	0.00136873868434793	loss
Fvb1	13978053	13978102	50	*	2	65	0.0307692307692308	13	50	0.26	7	CHH	1	0.000465228737757628	gain
Fvb1	14001853	14001902	50	*	25	123	0.203252032520325	48	114	0.421052631578947	16	CHH	1	0.000450336038040317	gain
Fvb1	14003353	14003402	50	*	8	102	0.0784313725490196	20	54	0.37037037037037	12	CHH	1	1.98217253621402e-05	gain
Fvb1	14016403	14016452	50	*	3	92	0.0326086956521739	22	92	0.239130434782609	12	CHH	1	9.70476898401694e-05	gain
Fvb1	14052303	14052352	50	*	39	58	0.672413793103448	1	64	0.015625	13	CHH	-1	5.77333695809878e-13	loss
Fvb1	14058253	14058302	50	*	33	64	0.515625	0	56	0	14	CHH	-1	4.38222144850697e-09	loss
Fvb1	14078953	14079002	50	*	44	129	0.341085271317829	8	86	0.0930232558139535	15	CHH	-1	7.5105597605645e-05	loss
Fvb1	14082153	14082202	50	*	24	94	0.25531914893617	1	56	0.0178571428571429	14	CHH	-1	0.000281965253863262	loss
Fvb1	14120303	14120352	50	*	36	83	0.433734939759036	14	101	0.138613861386139	13	CHH	-1	2.32586970750176e-05	loss
Fvb1	14195503	14195552	50	*	6	77	0.0779220779220779	27	88	0.306818181818182	11	CHH	1	0.000398603609373815	gain
Fvb1	14198303	14198352	50	*	9	88	0.102272727272727	19	62	0.306451612903226	15	CHH	1	0.00190788699763156	gain
Fvb1	14200353	14200402	50	*	50	82	0.609756097560976	20	94	0.212765957446809	16	CHH	-1	5.40243414649015e-07	loss
Fvb1	14200403	14200452	50	*	58	112	0.517857142857143	13	90	0.144444444444444	14	CHH	-1	2.58688406594587e-07	loss
Fvb1	14200453	14200502	50	*	80	140	0.571428571428571	10	120	0.0833333333333333	15	CHH	-1	1.24104309435784e-14	loss
Fvb1	14200503	14200552	50	*	55	133	0.413533834586466	5	103	0.0485436893203883	16	CHH	-1	2.82723735335154e-09	loss
Fvb1	14224653	14224702	50	*	56	108	0.518518518518518	18	62	0.290322580645161	13	CHH	-1	0.00419046879761344	loss
Fvb1	14231953	14232002	50	*	34	60	0.566666666666667	11	60	0.183333333333333	14	CHH	-1	3.96663398810589e-05	loss
Fvb1	14232453	14232502	50	*	32	111	0.288288288288288	7	87	0.0804597701149425	16	CHH	-1	0.000421600854884876	loss
Fvb1	14239753	14239802	50	*	14	38	0.368421052631579	2	31	0.0645161290322581	7	CHH	-1	0.00326925641979948	loss
Fvb1	14252703	14252752	50	*	11	126	0.0873015873015873	41	129	0.317829457364341	12	CHH	1	1.65260404738421e-05	gain
Fvb1	14318653	14318702	50	*	31	86	0.36046511627907	14	101	0.138613861386139	18	CHH	-1	0.000606503815585658	loss
Fvb1	14321953	14322002	50	*	109	194	0.561855670103093	34	134	0.253731343283582	24	CHH	-1	2.50152143096876e-07	loss
Fvb1	14358253	14358302	50	*	18	146	0.123287671232877	35	108	0.324074074074074	13	CHH	1	0.000190021275132827	gain
Fvb1	14358403	14358452	50	*	19	111	0.171171171171171	51	129	0.395348837209302	17	CHH	1	0.000251134076737474	gain
Fvb1	14372853	14372902	50	*	18	61	0.295081967213115	3	56	0.0535714285714286	13	CHH	-1	0.00092913042505727	loss
Fvb1	14374103	14374152	50	*	17	70	0.242857142857143	2	52	0.0384615384615385	13	CHH	-1	0.00242134246932614	loss
Fvb1	14377503	14377552	50	*	78	190	0.410526315789474	16	90	0.177777777777778	15	CHH	-1	0.000218586767218612	loss
Fvb1	14377553	14377602	50	*	91	139	0.654676258992806	17	100	0.17	17	CHH	-1	4.39800572266137e-12	loss
Fvb1	14377603	14377652	50	*	80	125	0.64	17	100	0.17	19	CHH	-1	4.52334568214353e-11	loss
Fvb1	14377653	14377702	50	*	29	52	0.557692307692308	10	80	0.125	9	CHH	-1	6.60993307623954e-07	loss
Fvb1	14377703	14377752	50	*	34	84	0.404761904761905	19	103	0.184466019417476	12	CHH	-1	0.0011701701249206	loss
Fvb1	14377803	14377852	50	*	19	39	0.487179487179487	0	22	0	5	CHH	-1	0.000158826133408513	loss
Fvb1	14377853	14377902	50	*	32	94	0.340425531914894	1	44	0.0227272727272727	10	CHH	-1	0.000100672402995039	loss
Fvb1	14387753	14387802	50	*	2	39	0.0512820512820513	12	36	0.333333333333333	8	CHH	1	0.00207360743282503	gain
Fvb1	14391953	14392002	50	*	18	65	0.276923076923077	3	47	0.0638297872340425	11	CHH	-1	0.00465792843347041	loss
Fvb1	14409703	14409752	50	*	36	86	0.418604651162791	31	159	0.19496855345912	17	CHH	-1	0.000307186123004294	loss
Fvb1	14409753	14409802	50	*	40	95	0.421052631578947	20	142	0.140845070422535	18	CHH	-1	5.05555854546135e-06	loss
Fvb1	14414003	14414052	50	*	16	52	0.307692307692308	3	40	0.075	6	CHH	-1	0.00647573374672474	loss
Fvb1	14434553	14434602	50	*	12	54	0.222222222222222	2	91	0.021978021978022	10	CHH	-1	0.00015806367847311	loss
Fvb1	14434853	14434902	50	*	67	107	0.626168224299065	29	69	0.420289855072464	13	CHH	-1	0.00753028233678249	loss
Fvb1	14544003	14544052	50	*	66	111	0.594594594594595	36	97	0.371134020618557	19	CHH	-1	0.00162019146346166	loss
Fvb1	14582803	14582852	50	*	1	59	0.0169491525423729	18	67	0.26865671641791	12	CHH	1	0.000161908933325123	gain
Fvb1	14596303	14596352	50	*	16	55	0.290909090909091	3	43	0.0697674418604651	7	CHH	-1	0.00621856963271879	loss
Fvb1	14674003	14674052	50	*	37	106	0.349056603773585	80	144	0.555555555555556	15	CHH	1	0.00153811230274995	gain
Fvb1	14674053	14674102	50	*	29	85	0.341176470588235	56	91	0.615384615384615	15	CHH	1	0.00043752783816052	gain
Fvb1	14689253	14689302	50	*	1	69	0.0144927536231884	23	101	0.227722772277228	15	CHH	1	0.000172751820828571	gain
Fvb1	14689753	14689802	50	*	21	78	0.269230769230769	0	77	0	11	CHH	-1	4.38202973431447e-06	loss
Fvb1	14770303	14770352	50	*	29	62	0.467741935483871	11	57	0.192982456140351	10	CHH	-1	0.00185680839555175	loss
Fvb1	14775903	14775952	50	*	12	123	0.0975609756097561	26	83	0.313253012048193	17	CHH	1	0.000176483403821917	gain
Fvb1	14781053	14781102	50	*	55	67	0.82089552238806	13	51	0.254901960784314	8	CHH	-1	9.94967324498197e-09	loss
Fvb1	14806503	14806552	50	*	28	84	0.333333333333333	8	61	0.131147540983607	10	CHH	-1	0.00565939662675091	loss
Fvb1	14836053	14836102	50	*	27	81	0.333333333333333	8	136	0.0588235294117647	19	CHH	-1	6.79496127527015e-07	loss
Fvb1	14836253	14836302	50	*	42	110	0.381818181818182	4	66	0.0606060606060606	14	CHH	-1	9.99019319822657e-06	loss
Fvb1	14836303	14836352	50	*	39	92	0.423913043478261	13	68	0.191176470588235	13	CHH	-1	0.00223140074630066	loss
Fvb1	14836403	14836452	50	*	10	47	0.212765957446809	0	32	0	6	CHH	-1	0.00550293957178484	loss
Fvb1	14852003	14852052	50	*	23	61	0.377049180327869	43	63	0.682539682539683	9	CHH	1	0.000906709259873534	gain
Fvb1	14920603	14920652	50	*	23	52	0.442307692307692	5	78	0.0641025641025641	8	CHH	-1	1.53482223444174e-06	loss
Fvb1	14923203	14923252	50	*	28	74	0.378378378378378	6	60	0.1	12	CHH	-1	0.000379379734490924	loss
Fvb1	14923403	14923452	50	*	5	113	0.0442477876106195	29	107	0.271028037383178	15	CHH	1	1.19125706038936e-05	gain
Fvb1	14935803	14935852	50	*	3	62	0.0483870967741935	11	44	0.25	11	CHH	1	0.00286656132792019	gain
Fvb1	14938953	14939002	50	*	16	68	0.235294117647059	1	45	0.0222222222222222	9	CHH	-1	0.0022683861823179	loss
Fvb1	14942853	14942902	50	*	1	44	0.0227272727272727	16	71	0.225352112676056	8	CHH	1	0.00326810238368747	gain
Fvb1	14953353	14953402	50	*	21	50	0.42	38	48	0.791666666666667	8	CHH	1	0.00029793792298061	gain
Fvb1	14986603	14986652	50	*	25	101	0.247524752475248	2	69	0.0289855072463768	14	CHH	-1	0.000236237697701801	loss
Fvb1	14986653	14986702	50	*	26	64	0.40625	4	45	0.0888888888888889	11	CHH	-1	0.000417663841842856	loss
Fvb1	15018453	15018502	50	*	0	53	0	17	81	0.209876543209877	12	CHH	1	0.000546109102451327	gain
Fvb1	15025503	15025552	50	*	82	118	0.694915254237288	38	100	0.38	16	CHH	-1	1.16121851882694e-05	loss
Fvb1	15057253	15057302	50	*	3	38	0.0789473684210526	22	62	0.354838709677419	9	CHH	1	0.00232740250966538	gain
Fvb1	15121753	15121802	50	*	52	104	0.5	99	127	0.779527559055118	15	CHH	1	2.65477509091365e-05	gain
Fvb1	15122503	15122552	50	*	23	106	0.216981132075472	1	125	0.008	15	CHH	-1	1.22970374533532e-06	loss
Fvb1	15131953	15132002	50	*	25	90	0.277777777777778	6	82	0.0731707317073171	14	CHH	-1	0.00071072807655824	loss
