seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
Fvb3	7091453	7091502	50	*	31	66	0.46969696969697	13	61	0.213114754098361	14	CHH	-1	0.00299798243265919	loss
Fvb3	7091503	7091552	50	*	21	68	0.308823529411765	6	70	0.0857142857142857	15	CHH	-1	0.00146540974085843	loss
Fvb3	7091653	7091702	50	*	7	51	0.137254901960784	23	56	0.410714285714286	11	CHH	1	0.00223754809355025	gain
Fvb3	7147103	7147152	50	*	43	84	0.511904761904762	21	85	0.247058823529412	13	CHH	-1	0.000740629068139569	loss
Fvb3	7163353	7163402	50	*	25	75	0.333333333333333	2	51	0.0392156862745098	10	CHH	-1	0.000238171763230387	loss
Fvb3	7163453	7163502	50	*	39	83	0.469879518072289	7	49	0.142857142857143	12	CHH	-1	0.000354564033951002	loss
Fvb3	7230653	7230702	50	*	13	85	0.152941176470588	22	62	0.354838709677419	13	CHH	1	0.00500658426774844	gain
Fvb3	7265853	7265902	50	*	19	60	0.316666666666667	54	98	0.551020408163265	11	CHH	1	0.0046371648879999	gain
Fvb3	7290253	7290302	50	*	20	74	0.27027027027027	4	62	0.0645161290322581	14	CHH	-1	0.00230146157807479	loss
Fvb3	7298103	7298152	50	*	3	57	0.0526315789473684	16	60	0.266666666666667	14	CHH	1	0.00228469336367762	gain
Fvb3	7322053	7322102	50	*	10	108	0.0925925925925926	31	90	0.344444444444444	15	CHH	1	6.73341450880757e-05	gain
Fvb3	7324053	7324102	50	*	32	56	0.571428571428571	14	83	0.168674698795181	12	CHH	-1	8.53157206321301e-06	loss
Fvb3	7357403	7357452	50	*	17	81	0.209876543209877	1	122	0.00819672131147541	15	CHH	-1	8.51518905049554e-06	loss
Fvb3	7420903	7420952	50	*	40	72	0.555555555555556	24	82	0.292682926829268	12	CHH	-1	0.00146675534270623	loss
Fvb3	7478803	7478852	50	*	41	138	0.297101449275362	49	92	0.532608695652174	17	CHH	1	0.000671894828476859	gain
Fvb3	7520553	7520602	50	*	17	60	0.283333333333333	41	70	0.585714285714286	14	CHH	1	0.000956353582307656	gain
Fvb3	7533953	7534002	50	*	54	131	0.412213740458015	15	75	0.2	16	CHH	-1	0.00248767201628917	loss
Fvb3	7608653	7608702	50	*	7	169	0.0414201183431953	46	171	0.269005847953216	27	CHH	1	2.7965708833284e-07	gain
Fvb3	7628703	7628752	50	*	3	76	0.0394736842105263	23	94	0.24468085106383	15	CHH	1	0.000492911350670603	gain
Fvb3	7634153	7634202	50	*	37	87	0.425287356321839	14	68	0.205882352941176	14	CHH	-1	0.00444814062661945	loss
Fvb3	7645153	7645202	50	*	7	52	0.134615384615385	32	90	0.355555555555556	12	CHH	1	0.00496274703418196	gain
Fvb3	7699353	7699402	50	*	30	63	0.476190476190476	7	49	0.142857142857143	9	CHH	-1	0.000457127443577634	loss
Fvb3	7699403	7699452	50	*	27	81	0.333333333333333	7	57	0.12280701754386	10	CHH	-1	0.00517130091666257	loss
Fvb3	7709903	7709952	50	*	23	80	0.2875	30	58	0.517241379310345	11	CHH	1	0.0064723865733222	gain
Fvb3	7752303	7752352	50	*	31	76	0.407894736842105	85	132	0.643939393939394	18	CHH	1	0.00147421744065587	gain
Fvb3	7772803	7772852	50	*	35	66	0.53030303030303	14	67	0.208955223880597	9	CHH	-1	0.000325045939424275	loss
Fvb3	7772953	7773002	50	*	3	57	0.0526315789473684	30	77	0.38961038961039	14	CHH	1	4.48966050655391e-05	gain
Fvb3	7780853	7780902	50	*	25	48	0.520833333333333	19	76	0.25	12	CHH	-1	0.00273631060688304	loss
Fvb3	7829953	7830002	50	*	17	71	0.23943661971831	39	86	0.453488372093023	12	CHH	1	0.00573033538948488	gain
Fvb3	7847203	7847252	50	*	27	99	0.272727272727273	32	66	0.484848484848485	15	CHH	1	0.00575193541783741	gain
Fvb3	7858103	7858152	50	*	79	104	0.759615384615385	45	102	0.441176470588235	18	CHH	-1	2.29617923021046e-05	loss
Fvb3	7864903	7864952	50	*	31	89	0.348314606741573	52	87	0.597701149425287	18	CHH	1	0.00142208868590538	gain
Fvb3	7876953	7877002	50	*	0	38	0	5	24	0.208333333333333	6	CHH	1	0.00390468323525705	gain
Fvb3	8020003	8020052	50	*	3	67	0.0447761194029851	15	58	0.258620689655172	10	CHH	1	0.00113346930998231	gain
Fvb3	8020653	8020702	50	*	9	89	0.101123595505618	30	92	0.326086956521739	17	CHH	1	0.000516198662190147	gain
Fvb3	8021353	8021402	50	*	30	87	0.344827586206897	7	68	0.102941176470588	12	CHH	-1	0.000836962945982618	loss
Fvb3	8022653	8022702	50	*	14	73	0.191780821917808	33	73	0.452054794520548	14	CHH	1	0.00123409667746779	gain
Fvb3	8023603	8023652	50	*	43	103	0.41747572815534	9	62	0.145161290322581	14	CHH	-1	0.000566130964688503	loss
Fvb3	8029203	8029252	50	*	43	66	0.651515151515151	16	44	0.363636363636364	9	CHH	-1	0.00359735889638207	loss
Fvb3	8076753	8076802	50	*	8	162	0.0493827160493827	43	94	0.457446808510638	16	CHH	1	2.52970281301456e-12	gain
Fvb3	8104103	8104152	50	*	4	60	0.0666666666666667	25	76	0.328947368421053	12	CHH	1	0.000475393856061225	gain
Fvb3	8287003	8287052	50	*	53	102	0.519607843137255	46	60	0.766666666666667	13	CHH	1	0.0024265700969922	gain
Fvb3	8328403	8328452	50	*	38	69	0.550724637681159	23	74	0.310810810810811	13	CHH	-1	0.00429228667487329	loss
Fvb3	8328453	8328502	50	*	45	75	0.6	24	69	0.347826086956522	15	CHH	-1	0.00308135385843107	loss
Fvb3	8380753	8380802	50	*	7	28	0.25	0	69	0	7	CHH	-1	7.6826242343801e-05	loss
Fvb3	8381403	8381452	50	*	18	63	0.285714285714286	39	72	0.541666666666667	15	CHH	1	0.00326382975010138	gain
Fvb3	8383253	8383302	50	*	16	65	0.246153846153846	2	46	0.0434782608695652	10	CHH	-1	0.00480375332487564	loss
Fvb3	8383303	8383352	50	*	40	97	0.412371134020619	11	72	0.152777777777778	12	CHH	-1	0.000583516235019816	loss
Fvb3	8413753	8413802	50	*	21	93	0.225806451612903	30	53	0.566037735849057	11	CHH	1	0.000130121267723748	gain
Fvb3	8451303	8451352	50	*	27	77	0.350649350649351	6	47	0.127659574468085	11	CHH	-1	0.00670115354511114	loss
Fvb3	8533053	8533102	50	*	30	67	0.447761194029851	20	82	0.24390243902439	16	CHH	-1	0.00875539506566198	loss
Fvb3	8545553	8545602	50	*	14	51	0.274509803921569	1	37	0.027027027027027	9	CHH	-1	0.00290695180186415	loss
Fvb3	8590753	8590802	50	*	44	141	0.312056737588652	9	84	0.107142857142857	14	CHH	-1	0.000841779588471703	loss
Fvb3	8955953	8956002	50	*	1	42	0.0238095238095238	10	39	0.256410256410256	8	CHH	1	0.00286477836220471	gain
Fvb3	8988553	8988602	50	*	12	100	0.12	24	61	0.39344262295082	11	CHH	1	0.000181091544448788	gain
Fvb3	8990603	8990652	50	*	20	79	0.253164556962025	3	81	0.037037037037037	13	CHH	-1	0.000278053501429437	loss
Fvb3	9029353	9029402	50	*	73	103	0.70873786407767	41	113	0.36283185840708	21	CHH	-1	5.0345837824561e-06	loss
Fvb3	9146853	9146902	50	*	18	72	0.25	2	56	0.0357142857142857	12	CHH	-1	0.00142651923213562	loss
Fvb3	9182953	9183002	50	*	9	70	0.128571428571429	36	67	0.537313432835821	16	CHH	1	4.93309014716097e-06	gain
Fvb3	9254003	9254052	50	*	5	64	0.078125	17	60	0.283333333333333	10	CHH	1	0.00339114067095711	gain
Fvb3	9303203	9303252	50	*	3	44	0.0681818181818182	18	43	0.418604651162791	8	CHH	1	0.000346081766929293	gain
Fvb3	9312253	9312302	50	*	9	75	0.12	22	64	0.34375	16	CHH	1	0.00215799396369629	gain
Fvb3	9314203	9314252	50	*	48	77	0.623376623376623	66	75	0.88	12	CHH	1	0.000555951638687994	gain
Fvb3	9314503	9314552	50	*	21	47	0.446808510638298	7	54	0.12962962962963	11	CHH	-1	0.000733487569645323	loss
Fvb3	9406553	9406602	50	*	44	56	0.785714285714286	36	66	0.545454545454545	14	CHH	-1	0.00577803760677385	loss
Fvb3	9410453	9410502	50	*	42	102	0.411764705882353	23	111	0.207207207207207	20	CHH	-1	0.00174321552129769	loss
Fvb3	9443203	9443252	50	*	9	63	0.142857142857143	28	80	0.35	13	CHH	1	0.00542587633900164	gain
Fvb3	9443253	9443302	50	*	10	91	0.10989010989011	23	62	0.370967741935484	12	CHH	1	0.0003129185965667	gain
Fvb3	9451203	9451252	50	*	9	74	0.121621621621622	19	47	0.404255319148936	9	CHH	1	0.000657793115161467	gain
Fvb3	9517453	9517502	50	*	11	87	0.126436781609195	26	59	0.440677966101695	13	CHH	1	8.38123062403367e-05	gain
Fvb3	9519353	9519402	50	*	28	57	0.491228070175439	41	55	0.745454545454545	11	CHH	1	0.00604721639924523	gain
Fvb3	9519403	9519452	50	*	33	102	0.323529411764706	43	79	0.544303797468354	16	CHH	1	0.0034302039712302	gain
Fvb3	9555803	9555852	50	*	36	89	0.404494382022472	61	91	0.67032967032967	12	CHH	1	0.000685536223095522	gain
Fvb3	9563453	9563502	50	*	6	87	0.0689655172413793	24	73	0.328767123287671	17	CHH	1	0.000112217790763559	gain
Fvb3	9579403	9579452	50	*	0	48	0	15	74	0.202702702702703	11	CHH	1	0.00135599810082718	gain
Fvb3	9591353	9591402	50	*	24	67	0.358208955223881	11	116	0.0948275862068965	15	CHH	-1	6.55277767803397e-05	loss
Fvb3	9668053	9668102	50	*	6	72	0.0833333333333333	18	61	0.295081967213115	9	CHH	1	0.00212703047724236	gain
Fvb3	9688003	9688052	50	*	2	60	0.0333333333333333	18	67	0.26865671641791	11	CHH	1	0.000584879248022642	gain
Fvb3	9738353	9738402	50	*	6	76	0.0789473684210526	18	57	0.315789473684211	11	CHH	1	0.000816146862345347	gain
Fvb3	9750703	9750752	50	*	99	114	0.868421052631579	39	99	0.393939393939394	24	CHH	-1	1.29149907178157e-10	loss
Fvb3	9750903	9750952	50	*	35	75	0.466666666666667	15	74	0.202702702702703	14	CHH	-1	0.00108377168794099	loss
Fvb3	9763503	9763552	50	*	30	78	0.384615384615385	44	72	0.611111111111111	13	CHH	1	0.00594568155001116	gain
Fvb3	9802903	9802952	50	*	4	54	0.0740740740740741	14	51	0.274509803921569	10	CHH	1	0.00673887368134554	gain
Fvb3	9815503	9815552	50	*	19	77	0.246753246753247	32	63	0.507936507936508	15	CHH	1	0.00196175714446354	gain
Fvb3	9908403	9908452	50	*	15	72	0.208333333333333	24	49	0.489795918367347	12	CHH	1	0.00168541021600044	gain
Fvb3	9933953	9934002	50	*	10	120	0.0833333333333333	33	107	0.308411214953271	20	CHH	1	7.48796635649947e-05	gain
Fvb3	9935253	9935302	50	*	26	70	0.371428571428571	13	76	0.171052631578947	12	CHH	-1	0.00656797639746391	loss
Fvb3	9979453	9979502	50	*	26	56	0.464285714285714	21	104	0.201923076923077	12	CHH	-1	0.00091170786461094	loss
Fvb3	9997403	9997452	50	*	29	75	0.386666666666667	65	102	0.637254901960784	13	CHH	1	0.00147192530727659	gain
Fvb3	10094353	10094402	50	*	25	66	0.378787878787879	19	119	0.159663865546218	12	CHH	-1	0.00127516756582942	loss
Fvb3	10239503	10239552	50	*	23	63	0.365079365079365	32	51	0.627450980392157	10	CHH	1	0.00571902252053782	gain
Fvb3	10247403	10247452	50	*	6	67	0.0895522388059701	19	57	0.333333333333333	10	CHH	1	0.0012114453229219	gain
Fvb3	10250103	10250152	50	*	26	66	0.393939393939394	7	49	0.142857142857143	12	CHH	-1	0.003814284700159	loss
Fvb3	10254153	10254202	50	*	1	34	0.0294117647058824	16	59	0.271186440677966	8	CHH	1	0.00421650621820685	gain
Fvb3	10255653	10255702	50	*	15	114	0.131578947368421	24	56	0.428571428571429	13	CHH	1	7.29860163308037e-05	gain
Fvb3	10280053	10280102	50	*	24	70	0.342857142857143	4	43	0.0930232558139535	9	CHH	-1	0.00341295975806834	loss
Fvb3	10297253	10297302	50	*	3	61	0.0491803278688525	19	51	0.372549019607843	12	CHH	1	8.22463694780268e-05	gain
Fvb3	10307603	10307652	50	*	7	110	0.0636363636363636	28	106	0.264150943396226	16	CHH	1	0.000204949379904226	gain
Fvb3	10318203	10318252	50	*	10	63	0.158730158730159	33	86	0.383720930232558	14	CHH	1	0.00334512781099407	gain
Fvb3	10320553	10320602	50	*	21	49	0.428571428571429	17	87	0.195402298850575	10	CHH	-1	0.00417410057130206	loss
Fvb3	10342453	10342502	50	*	1	34	0.0294117647058824	13	50	0.26	8	CHH	1	0.00577565530625209	gain
Fvb3	10483903	10483952	50	*	31	84	0.369047619047619	8	104	0.0769230769230769	7	CHH	-1	9.60004981791964e-06	loss
Fvb3	10483953	10484002	50	*	27	69	0.391304347826087	14	92	0.152173913043478	10	CHH	-1	0.000986804606600299	loss
Fvb3	10508053	10508102	50	*	5	77	0.0649350649350649	23	84	0.273809523809524	17	CHH	1	0.000867177791021875	gain
Fvb3	10508503	10508552	50	*	12	90	0.133333333333333	20	56	0.357142857142857	11	CHH	1	0.00205188110105766	gain
Fvb3	10540453	10540502	50	*	45	65	0.692307692307692	29	67	0.432835820895522	15	CHH	-1	0.00327263834100821	loss
Fvb3	10561953	10562002	50	*	55	102	0.53921568627451	68	83	0.819277108433735	17	CHH	1	0.000196074018424636	gain
Fvb3	10589903	10589952	50	*	40	83	0.481927710843373	14	69	0.202898550724638	17	CHH	-1	0.00068296072941026	loss
Fvb3	10600353	10600402	50	*	21	93	0.225806451612903	35	79	0.443037974683544	15	CHH	1	0.00305158448081682	gain
Fvb3	10607403	10607452	50	*	1	36	0.0277777777777778	8	32	0.25	8	CHH	1	0.00717292491441852	gain
Fvb3	10607553	10607602	50	*	14	65	0.215384615384615	43	78	0.551282051282051	12	CHH	1	0.000157361118452312	gain
Fvb3	10607603	10607652	50	*	15	65	0.230769230769231	35	56	0.625	10	CHH	1	5.98920397784194e-05	gain
Fvb3	10610603	10610652	50	*	5	48	0.104166666666667	16	49	0.326530612244898	9	CHH	1	0.00797305270465218	gain
Fvb3	10620803	10620852	50	*	31	117	0.264957264957265	3	89	0.0337078651685393	15	CHH	-1	5.25970694499887e-05	loss
Fvb3	10631903	10631952	50	*	32	57	0.56140350877193	29	90	0.322222222222222	13	CHH	-1	0.00463694826360326	loss
Fvb3	10714253	10714302	50	*	40	84	0.476190476190476	10	69	0.144927536231884	13	CHH	-1	6.90091330023266e-05	loss
Fvb3	10714303	10714352	50	*	20	70	0.285714285714286	5	72	0.0694444444444444	14	CHH	-1	0.00117522885196589	loss
Fvb3	10715203	10715252	50	*	22	56	0.392857142857143	45	69	0.652173913043478	14	CHH	1	0.00438155564090267	gain
Fvb3	10719353	10719402	50	*	23	74	0.310810810810811	6	106	0.0566037735849057	13	CHH	-1	3.27788460321269e-05	loss
Fvb3	10724553	10724602	50	*	19	77	0.246753246753247	2	52	0.0384615384615385	12	CHH	-1	0.00224976410558445	loss
Fvb3	10729903	10729952	50	*	43	202	0.212871287128713	50	112	0.446428571428571	15	CHH	1	6.99237770520568e-05	gain
Fvb3	10730803	10730852	50	*	26	95	0.273684210526316	3	65	0.0461538461538462	15	CHH	-1	0.000531831215490067	loss
Fvb3	10733153	10733202	50	*	4	67	0.0597014925373134	22	64	0.34375	16	CHH	1	0.000162587745014143	gain
Fvb3	10771303	10771352	50	*	10	48	0.208333333333333	23	46	0.5	10	CHH	1	0.00364178958690472	gain
Fvb3	10802153	10802202	50	*	24	85	0.282352941176471	2	87	0.0229885057471264	12	CHH	-1	1.73987153785581e-05	loss
Fvb3	10818703	10818752	50	*	58	114	0.508771929824561	17	84	0.202380952380952	16	CHH	-1	5.95897166460565e-05	loss
Fvb3	10822753	10822802	50	*	17	49	0.346938775510204	8	65	0.123076923076923	11	CHH	-1	0.00473682115376282	loss
Fvb3	10867003	10867052	50	*	10	107	0.0934579439252336	20	56	0.357142857142857	12	CHH	1	0.00013888994703164	gain
Fvb3	10867203	10867252	50	*	24	43	0.558139534883721	16	60	0.266666666666667	8	CHH	-1	0.00335450828224677	loss
Fvb3	10922253	10922302	50	*	6	44	0.136363636363636	21	56	0.375	9	CHH	1	0.00777866984395109	gain
Fvb3	10922353	10922402	50	*	47	86	0.546511627906977	17	55	0.309090909090909	13	CHH	-1	0.00610409760370039	loss
Fvb3	10951653	10951702	50	*	44	147	0.299319727891156	7	95	0.0736842105263158	18	CHH	-1	0.000109031751406178	loss
Fvb3	10951703	10951752	50	*	38	87	0.436781609195402	7	64	0.109375	14	CHH	-1	6.90091330023266e-05	loss
Fvb3	10951753	10951802	50	*	43	99	0.434343434343434	6	82	0.0731707317073171	17	CHH	-1	1.21084522491087e-06	loss
Fvb3	10965553	10965602	50	*	7	76	0.0921052631578947	18	60	0.3	11	CHH	1	0.00247117841136621	gain
Fvb3	10968953	10969002	50	*	12	81	0.148148148148148	35	64	0.546875	13	CHH	1	4.9147328543749e-06	gain
Fvb3	11046903	11046952	50	*	25	78	0.320512820512821	30	53	0.566037735849057	10	CHH	1	0.00561609692774085	gain
Fvb3	11049353	11049402	50	*	26	103	0.252427184466019	56	110	0.509090909090909	18	CHH	1	0.000319906622997672	gain
Fvb3	11078553	11078602	50	*	22	137	0.160583941605839	30	79	0.379746835443038	16	CHH	1	0.000594231147739286	gain
Fvb3	11091203	11091252	50	*	32	170	0.188235294117647	50	127	0.393700787401575	17	CHH	1	0.000260827697485165	gain
Fvb3	11121903	11121952	50	*	9	109	0.0825688073394495	32	100	0.32	13	CHH	1	7.54153400275479e-05	gain
Fvb3	11121953	11122002	50	*	21	103	0.203883495145631	43	92	0.467391304347826	15	CHH	1	0.000265344670853891	gain
Fvb3	11122003	11122052	50	*	11	86	0.127906976744186	29	74	0.391891891891892	16	CHH	1	0.000321929811980306	gain
Fvb3	11124653	11124702	50	*	38	107	0.355140186915888	4	78	0.0512820512820513	16	CHH	-1	1.1193040242821e-05	loss
Fvb3	11133353	11133402	50	*	20	61	0.327868852459016	3	42	0.0714285714285714	9	CHH	-1	0.00273007002399838	loss
Fvb3	11151903	11151952	50	*	13	65	0.2	24	57	0.421052631578947	14	CHH	1	0.00814001319152271	gain
Fvb3	11158003	11158052	50	*	60	149	0.402684563758389	9	85	0.105882352941176	19	CHH	-1	1.50352170485632e-05	loss
Fvb3	11160103	11160152	50	*	4	55	0.0727272727272727	30	104	0.288461538461538	13	CHH	1	0.00217490611024256	gain
Fvb3	11174953	11175002	50	*	3	39	0.0769230769230769	13	42	0.30952380952381	7	CHH	1	0.00862895458511008	gain
Fvb3	11177903	11177952	50	*	5	80	0.0625	20	67	0.298507462686567	14	CHH	1	0.000371874063049437	gain
Fvb3	11189203	11189252	50	*	2	54	0.037037037037037	11	42	0.261904761904762	10	CHH	1	0.00196413146807822	gain
Fvb3	11246503	11246552	50	*	22	70	0.314285714285714	6	57	0.105263157894737	11	CHH	-1	0.00517023979831335	loss
Fvb3	11259403	11259452	50	*	16	70	0.228571428571429	0	64	0	15	CHH	-1	0.000161949301183696	loss
Fvb3	11260003	11260052	50	*	23	80	0.2875	2	65	0.0307692307692308	16	CHH	-1	0.000165001674729407	loss
Fvb3	11263003	11263052	50	*	53	84	0.630952380952381	27	76	0.355263157894737	15	CHH	-1	0.000892935583632612	loss
Fvb3	11264353	11264402	50	*	22	49	0.448979591836735	10	52	0.192307692307692	10	CHH	-1	0.00595992109780224	loss
Fvb3	11308803	11308852	50	*	7	56	0.125	16	42	0.380952380952381	10	CHH	1	0.00366882031973696	gain
Fvb3	11313753	11313802	50	*	11	42	0.261904761904762	2	44	0.0454545454545455	9	CHH	-1	0.00552325264449247	loss
Fvb3	11325553	11325602	50	*	14	45	0.311111111111111	29	48	0.604166666666667	10	CHH	1	0.00508422378267525	gain
Fvb3	11346953	11347002	50	*	38	60	0.633333333333333	19	51	0.372549019607843	12	CHH	-1	0.00646573080162375	loss
Fvb3	11396053	11396102	50	*	41	66	0.621212121212121	48	51	0.941176470588235	11	CHH	1	0.000191265530347081	gain
Fvb3	11397303	11397352	50	*	49	105	0.466666666666667	18	78	0.230769230769231	12	CHH	-1	0.00157901138779992	loss
Fvb3	11412153	11412202	50	*	29	88	0.329545454545455	11	104	0.105769230769231	20	CHH	-1	0.000360205229666531	loss
Fvb3	11413503	11413552	50	*	28	105	0.266666666666667	39	74	0.527027027027027	18	CHH	1	0.000750232729134335	gain
Fvb3	11439453	11439502	50	*	17	64	0.265625	3	83	0.036144578313253	12	CHH	-1	0.000190490786566676	loss
Fvb3	11469803	11469852	50	*	0	76	0	30	114	0.263157894736842	15	CHH	1	1.11336162391084e-05	gain
Fvb3	11470703	11470752	50	*	69	99	0.696969696969697	35	100	0.35	16	CHH	-1	9.99317346310517e-06	loss
Fvb3	11493853	11493902	50	*	40	94	0.425531914893617	10	54	0.185185185185185	12	CHH	-1	0.00350560806599297	loss
Fvb3	11496453	11496502	50	*	2	67	0.0298507462686567	17	61	0.278688524590164	15	CHH	1	0.000234099962425323	gain
Fvb3	11534203	11534252	50	*	16	58	0.275862068965517	3	62	0.0483870967741935	11	CHH	-1	0.00108573616845943	loss
Fvb3	11534253	11534302	50	*	45	94	0.478723404255319	34	132	0.257575757575758	17	CHH	-1	0.00101403135981536	loss
Fvb3	11580953	11581002	50	*	20	51	0.392156862745098	32	37	0.864864864864865	9	CHH	1	4.89504930685701e-05	gain
Fvb3	11605303	11605352	50	*	30	107	0.280373831775701	43	74	0.581081081081081	14	CHH	1	0.000173151386818044	gain
Fvb3	11605353	11605402	50	*	1	73	0.0136986301369863	12	37	0.324324324324324	9	CHH	1	1.61220822671581e-05	gain
Fvb3	11616153	11616202	50	*	8	88	0.0909090909090909	14	46	0.304347826086957	11	CHH	1	0.00211319784544407	gain
Fvb3	11700253	11700302	50	*	10	94	0.106382978723404	23	68	0.338235294117647	14	CHH	1	0.000616943270403012	gain
Fvb3	11712303	11712352	50	*	26	88	0.295454545454545	2	66	0.0303030303030303	13	CHH	-1	0.000102636612796385	loss
Fvb3	11731253	11731302	50	*	14	59	0.23728813559322	29	47	0.617021276595745	11	CHH	1	0.000233644627283277	gain
Fvb3	11737753	11737802	50	*	30	85	0.352941176470588	46	73	0.63013698630137	13	CHH	1	0.000907662505516379	gain
Fvb3	11737803	11737852	50	*	27	79	0.341772151898734	44	74	0.594594594594595	15	CHH	1	0.00230878198027159	gain
Fvb3	11746853	11746902	50	*	37	101	0.366336633663366	13	82	0.158536585365854	15	CHH	-1	0.00228714376177947	loss
Fvb3	11747003	11747052	50	*	31	86	0.36046511627907	5	75	0.0666666666666667	15	CHH	-1	4.70618131693663e-05	loss
Fvb3	11769053	11769102	50	*	25	92	0.271739130434783	3	49	0.0612244897959184	9	CHH	-1	0.00343721106438361	loss
Fvb3	11807353	11807402	50	*	58	110	0.527272727272727	29	96	0.302083333333333	14	CHH	-1	0.00163117589349758	loss
Fvb3	11836103	11836152	50	*	12	68	0.176470588235294	25	65	0.384615384615385	16	CHH	1	0.00758966935978332	gain
Fvb3	11841553	11841602	50	*	46	102	0.450980392156863	39	57	0.684210526315789	12	CHH	1	0.00515287676314564	gain
Fvb3	11843553	11843602	50	*	37	63	0.587301587301587	21	62	0.338709677419355	15	CHH	-1	0.00573345163687519	loss
Fvb3	11844303	11844352	50	*	3	39	0.0769230769230769	20	57	0.350877192982456	8	CHH	1	0.0026045680731084	gain
Fvb3	11844903	11844952	50	*	13	87	0.149425287356322	28	57	0.491228070175439	14	CHH	1	5.01345712857364e-05	gain
Fvb3	11873803	11873852	50	*	3	50	0.06	20	60	0.333333333333333	12	CHH	1	0.000825533138023148	gain
Fvb3	11970503	11970552	50	*	5	73	0.0684931506849315	29	52	0.557692307692308	13	CHH	1	7.69499543434368e-08	gain
Fvb3	11990653	11990702	50	*	13	62	0.209677419354839	0	48	0	12	CHH	-1	0.00119035678822312	loss
Fvb3	11995053	11995102	50	*	39	84	0.464285714285714	13	71	0.183098591549296	17	CHH	-1	0.000495459553530478	loss
Fvb3	12014403	12014452	50	*	28	73	0.383561643835616	6	70	0.0857142857142857	12	CHH	-1	0.000116238333667255	loss
Fvb3	12027253	12027302	50	*	45	115	0.391304347826087	23	130	0.176923076923077	19	CHH	-1	0.000433552810941283	loss
Fvb3	12033703	12033752	50	*	71	106	0.669811320754717	23	52	0.442307692307692	12	CHH	-1	0.00650252827906627	loss
Fvb3	12034903	12034952	50	*	67	90	0.744444444444444	47	107	0.439252336448598	17	CHH	-1	7.45984827966531e-05	loss
Fvb3	12035703	12035752	50	*	2	84	0.0238095238095238	25	75	0.333333333333333	14	CHH	1	3.38213761660928e-06	gain
Fvb3	12065353	12065402	50	*	24	59	0.406779661016949	8	63	0.126984126984127	12	CHH	-1	0.000824187616952288	loss
Fvb3	12085003	12085052	50	*	25	64	0.390625	8	60	0.133333333333333	14	CHH	-1	0.00173800891381131	loss
Fvb3	12085153	12085202	50	*	0	122	0	49	125	0.392	25	CHH	1	5.82481497220561e-12	gain
Fvb3	12085203	12085252	50	*	0	125	0	50	124	0.403225806451613	25	CHH	1	1.79598857026622e-12	gain
Fvb3	12085253	12085302	50	*	1	112	0.00892857142857143	29	114	0.254385964912281	23	CHH	1	1.23738537665443e-06	gain
Fvb3	12102053	12102102	50	*	23	52	0.442307692307692	40	54	0.740740740740741	10	CHH	1	0.00234271955170714	gain
Fvb3	12177053	12177102	50	*	5	90	0.0555555555555556	21	82	0.25609756097561	18	CHH	1	0.000535022048789245	gain
Fvb3	12206053	12206102	50	*	40	93	0.43010752688172	13	64	0.203125	14	CHH	-1	0.00370198263919147	loss
Fvb3	12256553	12256602	50	*	12	50	0.24	0	32	0	8	CHH	-1	0.00330159494978684	loss
Fvb3	12261153	12261202	50	*	16	99	0.161616161616162	32	86	0.372093023255814	21	CHH	1	0.00165904827748232	gain
Fvb3	12261203	12261252	50	*	28	120	0.233333333333333	54	88	0.613636363636364	19	CHH	1	8.00896331719117e-07	gain
Fvb3	12279853	12279902	50	*	30	86	0.348837209302326	38	66	0.575757575757576	16	CHH	1	0.00570265551745375	gain
Fvb3	12292103	12292152	50	*	28	58	0.482758620689655	40	52	0.769230769230769	13	CHH	1	0.00261092390696807	gain
Fvb3	12331003	12331052	50	*	48	172	0.27906976744186	56	106	0.528301886792453	22	CHH	1	0.000120274719164038	gain
Fvb3	12447253	12447302	50	*	59	103	0.572815533980582	18	67	0.26865671641791	14	CHH	-1	0.000280548550056038	loss
Fvb3	12447603	12447652	50	*	19	53	0.358490566037736	7	56	0.125	12	CHH	-1	0.00474553405881981	loss
Fvb3	12456803	12456852	50	*	11	79	0.139240506329114	23	66	0.348484848484849	10	CHH	1	0.00364178958690472	gain
Fvb3	12456853	12456902	50	*	12	103	0.116504854368932	50	104	0.480769230769231	16	CHH	1	3.74260568840803e-07	gain
Fvb3	12458603	12458652	50	*	13	73	0.178082191780822	25	64	0.390625	15	CHH	1	0.00594136327736767	gain
Fvb3	12458753	12458802	50	*	69	118	0.584745762711864	25	112	0.223214285714286	21	CHH	-1	6.94594008608287e-07	loss
Fvb3	12472653	12472702	50	*	25	82	0.304878048780488	40	74	0.540540540540541	18	CHH	1	0.00346023937793331	gain
Fvb3	12487153	12487202	50	*	28	101	0.277227722772277	7	112	0.0625	13	CHH	-1	0.000102435557080046	loss
Fvb3	12508603	12508652	50	*	22	72	0.305555555555556	36	68	0.529411764705882	10	CHH	1	0.00739003069795396	gain
Fvb3	12508653	12508702	50	*	4	91	0.043956043956044	25	88	0.284090909090909	12	CHH	1	6.6519234543923e-05	gain
Fvb3	12534453	12534502	50	*	27	173	0.15606936416185	58	156	0.371794871794872	19	CHH	1	4.69870576250924e-05	gain
